"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vrest","transgenic_line","tau","firing_rate","height_short","height_long","height_ramp"
"503",1,1000,0.1140822799,161.9,3.6610133333,5.358,-47.0000038147,-47.6979192098,-51.0125015259,0.07998,159.195,3.6585833333,3.402,39.5312538147,39.7916679382,46.7500022888,124.687425792,0.0178513993,150,91.4583333333,1160,158.765,3.65815,3.045,-34.0312538147,-31.4166679382,-46.5875022888,192.6,3.69725,404.983,-54.71875,-57.208337148,-76.1562561035,3.2145150956,2.7897903747,3.783612446,-76.0608215332,"Scnn1a-Tg3-Cre",17.4071186295,1,97.7625038147,86.5312576294,87.489587148
"504",0.0219615695,61.05,0.1930487805,111.76,2.1528133333,5.3633333,-47.5625038147,-46.4791692098,-50.7187538147,0.03964,109.945,2.1504733333,3.5716667,33.3125038147,37.25,30.7604173024,225.000008941,0.1173092648,50,53.7499987284,0,109.42,2.1499483333,3.1366667,-41.0625,-37.9583346049,-45.2916679382,143.305,2.191165,694.5933333,-53.7812538147,-53.4375038147,-70.2916717529,2.9597040117,3.0485135953,2.987735584,-69.0845108032,"Rorb-IRES2-Cre",35.6840241891,16.38001638,81.4791711171,80.8750076294,83.7291692098
"517",0.0157644677,53.7608823529,0.2291005291,166.39,1.8589016667,4.651,-49.0000038147,-49.0104179382,-53.8812515259,0.03667,164.695,1.8572016667,3.147,34.6875,37.8020846049,33.3062534332,233.750000596,0.1304496378,50,46.375,352,164.19,1.8567066667,2.756,-35.5312538147,-35.3125,-43.1062515259,202.395,1.8997233333,373.486,-53.1562538147,-52.3541679382,-67.7812530518,2.4433285124,2.6335965239,2.7954586564,-67.0954437256,"Nr5a1-Cre",22.1629151974,18.6008851833,87.1875049591,83.6875038147,86.8125025431
"524",0.0828730521,113.543571429,0.1732612056,136.355,3.5385075,5.144,-48.34375,-45.7031288147,-51.7062530518,0.05755,134.675,3.53687,3.316,43.40625,36.8281269073,43.8687507629,196.406245232,0.008573316,70,88.375,760,134.215,3.5363075,2.922,-40.21875,-35.3281269073,-48.7625007629,183.015,3.5777025,726.3,-56.5937538147,-54.2656269073,-80.7687530518,3.842614265,2.825120853,4.4339271843,-80.7700653076,"Cux2-CreERT2",24.1878296564,8.80719170111,95.5750038147,91.75,82.531255722
"525",0.0192024244,112.095,0.1212053575,308,7.6676533333,5.776,-46.34375,-45.927087148,-50.6312515259,0.09148,305.24,7.6651066667,3.576,33.5625,36.8645846049,36.2562507629,87.187461555,0.047224056,190,191.625,1730,304.72,7.6646,3.132,-38.9687538147,-37.8541679382,-47.1562530518,341.54,7.7020266667,670.548,-56.1250038147,-54.0104192098,-79.3812530518,3.669870142,3.523345978,3.8162059802,-79.1463012695,"Cux2-CreERT2",19.2962646777,8.92100450511,86.8875022888,79.90625,82.7916717529
"558",0.04322366,101.972222222,0.1708860882,85.335,2.9207516667,4.7075,-45.9062538147,-49.3020846049,-52.5703134537,0.0454,83.2,2.919005,3.36,32.6562538147,34.5000025431,34.1562519073,180.625081062,0.0832769647,90,72.9583333333,167.5,82.785,2.91857,3.02,-34.71875,-36.9270833333,-46.2109375,118.025,2.948415,513.66875,-53.75,-56.739587148,-71.2500019073,3.000143663,2.7028651688,2.9390097983,-70.3280029297,"Rbp4-Cre_KL100",23.2873195327,9.80659220921,86.726565361,78.5625076294,83.802087148
"563",0.0284172257,61.0526666667,0.2271505474,119.55,3.4219716667,5.102,-54.0937538147,-52.614587148,-53.9375030518,0.037945,117.48,3.4201716667,3.376,35.1875,35.53125,37.1125015259,179.687470198,0.0325120091,100,85.5416666667,900,117.09,3.4197833333,3.034,-42.28125,-39.2395858765,-50.2500022888,136.085,3.4443216667,475.018,-60.6562538147,-58.9791704814,-80.8625015259,3.2783341195,3.0492820913,3.7127526104,-80.1294937134,"Scnn1a-Tg3-Cre",26.7562918847,16.3793009314,91.0500045777,89.2812538147,88.145837148
"585",0.0249703832,65.9067857143,0.2181329109,67.045,5.4564866667,5.2966667,-44.65625,-41.0833358765,-53.552087148,0.03656,64.125,5.4533983333,3.5025,23.5937519073,19.8854173024,35.4427108765,159.531101584,0.043673683,190,136.291666667,690,63.39,5.4526116667,3.11,-32.9062538147,-29.7395846049,-48.2187525431,79.135,5.4840433333,563.2758333,-48.8437538147,-49.9583358765,-75.0260480245,2.5794692031,2.2246677053,3.568559831,-75.1710586548,"Rbp4-Cre_KL100",18.7328027823,15.1729444724,88.9947980245,68.2500019073,60.9687531789
"586",1,67.97,0.1212747787,85.905,12.5896,5.198,-46.75,-48.9218769073,-54.7000022888,0.03793,84.14,12.587935,3.432,32.28125,38.296875,39.9187507629,79.9999982119,0.1072227731,350,314.6875,1200,83.66,12.5874575,3.058,-35,-35.8125,-53.2250015259,102.095,12.6067825,245.342,-52.7812538147,-54.4218769073,-83.0062561035,2.5794769354,2.4302311012,3.2272513315,-82.5060348511,"Ntsr1-Cre_GN220",10.9458939848,14.7123731058,94.6187530517,79.03125,87.2187519073
"589",0.050893189,64.0175,0.0833333391,90.85,1.940345,5.91125,-42.5625038147,-41.8750025431,-47.1328144073,0.03237,87.99,1.9371466667,3.47125,38.8750038147,41.5520846049,40.765627861,203.571513295,0.026670441,70,48.4583346049,265,87.42,1.936595,3.02,-33.8750038147,-30.2395852407,-39.5781259537,102.555,1.9631383333,604.41125,-46.96875,-48.7916692098,-68.3906269073,3.3909861513,3.292593919,3.7213897281,-66.6489105225,"Scnn1a-Tg3-Cre",17.2304328794,15.620728707,87.8984422683,81.4375076294,83.427087148
"591",0.0224147992,63.3373333333,0.2718451447,120.8,2.6589333333,4.988,-46.8750038147,-46.833337148,-50.8000007629,0.04018,118.14,2.6564133333,3.272,38.375,37.0416666667,38.5125022888,243.749886751,0.0361787789,110,66.3749987284,800,117.7,2.6559333333,2.908,-33.1875,-31.9791679382,-41.8375022888,133.26,2.6776333333,723.228,-51.21875,-53.1979192098,-75.6437545776,3.6318208398,3.340731052,3.5704142458,-75.3940582275,"Cux2-CreERT2",27.1968830394,15.7884765173,89.3125030517,85.2500038147,83.8750038147
"597",0.0304625429,57.28625,0.2151219512,147.77,3.1135283333,5.184,-48.375,-47.7500038147,-49.6000022888,0.05378,145.26,3.11109,3.366,34.78125,38.2708333333,39.2000007629,145.312458277,0.0214718916,70,77.7916666667,890,144.85,3.11069,3.006,-38.125,-37.5000012716,-51.1687507629,178.195,3.167365,750.21,-54.1875038147,-55.4687512716,-79.74375,3.8778059393,3.9932875612,4.427119874,-79.2950744629,"Scnn1a-Tg2-Cre",20.1815595579,17.4561958585,88.8000030517,83.15625,86.020837148
"608",0.0394389224,71.8569230769,0.1642857143,101.73,2.4566366667,5.153,-52.28125,-52.5104179382,-55.2812507629,0.04536,99.96,2.4549783333,3.592,26,34.7291666667,25.8875011444,188.90632689,0.0201559868,90,61.3750012716,640,99.435,2.4544766667,3.154,-40.96875,-40.1562512716,-43.83125,118.24,2.4819,617.852,-53.2187538147,-55.0416679382,-81.8437545776,2.3315205682,2.5458480682,2.4131231177,-81.2816925049,"Rorb-IRES2-Cre",17.969293862,13.9165435588,81.1687519073,78.28125,87.2395846049
"616",0.1587516235,81.548,0.1102124291,93.82,2.645815,5.967,-48.4687538147,-48.6250012716,-52.1500022888,0.04437,90.735,2.64297,3.415,38.8750038147,38.9687525431,45.6750015259,157.500043511,0.0933771506,110,66.0416679382,760,90.265,2.642455,3.017,-37.5,-36.1770858765,-51.1125038147,113.875,2.6913716667,431.345,-52.2187538147,-54.208337148,-75.2312561035,4.0153479092,3.7358244283,4.9646449054,-74.5154037476,"Rorb-IRES2-Cre",21.9469476709,12.2627164369,97.8250038147,87.3437576294,87.5937538147
"619",0.109352402,132.263333333,0.1119047675,172.225,3.3740383333,5.61,-43.78125,-44.7083346049,-47.2656259537,0.071775,168.56,3.3714366667,3.52125,33.40625,37.2395833333,39.1093759537,164.375007153,0.0463079326,90,84.2916666667,0,168.01,3.37092,3.09375,-32.15625,-31.8958352407,-42.6875009537,216.95,3.4178433333,598.3225,-52.6875038147,-54.5937512716,-76.7890663147,3.3632520096,3.0451285609,3.5281314023,-76.0636901855,"Cux2-CreERT2",24.9328388156,7.56067441216,86.3750019074,77.1875,81.9479179382
"629",0.0243390349,66.4614285714,0.1986702214,151.56,5.4788333333,5.42,-52.25,-51.927087148,-54.15625,0.043,149.38,5.477,3.84,31.65625,37.7500025431,32.3437538147,113.125033677,0.0203711819,130,136.958333333,810,148.9,5.4765466667,3.4,-38.9375,-38.7708346049,-53.2187538147,167.42,5.49602,681.94,-57.03125,-57.1041704814,-81.7500076294,3.4555868525,3.2919264931,3.4530383473,-81.2334823608,"Rorb-IRES2-Cre",12.8282484066,15.0463211745,86.5000038147,83.90625,89.6770896911
"643",0.0286463871,64.1967857143,0.2477653781,126.705,2.4150383333,4.865,-46.9375038147,-48.2083333333,-50.6875,0.05578,124.49,2.4126983333,3.28625,47.6562538147,48.5208358765,47.671877861,195.000037551,0.0501077026,70,60.2916615804,790,124.13,2.4123383333,2.97875,-34.46875,-34.9687512716,-43.500002861,145.255,2.4409016667,450.8175,-52.4687538147,-54.0625025431,-78.1796894073,4.217187821,4.0672399779,4.4171658857,-76.7340316772,"Rorb-IRES2-Cre",22.2966963946,15.5771038826,98.359377861,94.5937576294,96.7291692098
"646",0.0611329397,127.561428571,0.1440660403,118.085,6.5447666667,5.16,-42.75,-45.3958358765,-50.7937515259,0.049985,115.895,6.5429016667,3.451,42.0000038147,42.9895833333,41.1187522888,75.6250023842,0.2082295418,209.999984741,163.583333333,0,115.505,6.54251,3.089,-39.15625,-41.2083358765,-49.3437522888,168.855,6.5975316667,66.403,-53.3750038147,-54.1875012716,-71.7375045776,3.6039451917,3.424211127,3.1691812909,-70.3271865845,"Rbp4-Cre_KL100",15.1601907652,7.8393603082,91.9125038147,84.7500038147,88.3854192098
"653",0.1241685733,100.997777778,0.0801075269,86.405,2.306985,5.215,-50.9375,-50.7916692098,-51.3177083333,0.0409,84.25,2.304785,3.39,45.34375,45.0520846049,45.2343762716,215.312495828,0.0222956389,70,57.625,630,83.785,2.3042766667,2.9633333,-40.5,-36.6041679382,-44.5729173024,101.575,2.3211383333,362.5608333,-55.34375,-53.7708358765,-75.4062512716,3.9629500572,3.5005414111,4.0443060928,-75.3039245605,"Nr5a1-Cre",21.4727478129,9.90120794737,96.5520846049,96.28125,95.8437538147
"659",0.0361167846,59.8553125,0.2425476603,169.465,1.760485,5.3408333,-51.7187538147,-51.2083358765,-53.9114596049,0.0406,167.06,1.758125,3.3733333,40.125,41.7291679382,42.1875006358,230.468705297,0.0170810018,50,43.9583333333,489.999969482,166.625,1.7576966667,3.0125,-39.6875,-38.0625,-48.4062519073,193.215,1.7834633333,375.6741667,-57.5,-55.4687512716,-76.1197929382,3.5733221716,3.6234760907,3.8169240581,-75.8962249756,"Rorb-IRES2-Cre",20.3719424917,16.706954792,96.0989602407,91.8437538147,92.9375038147
"679",0.0986648819,113.287142857,0.139336926,131.005,4.785325,5.066,-44.4687538147,-45.1979192098,-46.5875022888,0.059385,128.22,4.7831533333,3.31,35.7812538147,38.6979179382,43.7000030518,95.1785519719,0.0316205211,130,119.583323161,424,127.855,4.7827916667,3.007,-36.6562538147,-35.8958346049,-48.5562515259,165.285,4.81725,396.055,-54.2812538147,-55.6562538147,-75.0625,3.3863165925,3.171764043,3.8570286445,-75.0661315918,"Scnn1a-Tg3-Cre",25.2161656932,8.82712702236,90.2875053406,80.2500076294,83.895837148
"698",0.0363294894,85.2254545455,0.189999999,100.78,6.22186,6.85,-46.5312538147,-44.5208358765,-51.3489608765,0.0233,98.24,6.21828,3.4766667,42.28125,49.3750012716,43.4062531789,118.281327188,0.0042600171,210,155.416666667,700,97.68,6.2177466667,3.01,-43.625,-41.4583346049,-45.4635448456,114.04,6.2471533333,447.4033333,-51.7500038147,-51.9687538147,-73.0781288147,3.4800220978,4.0243836904,3.7104175381,-72.6110458374,"Cux2-CreERT2",12.5836496076,11.7335836498,94.7552140554,88.8125038147,93.8958371481
"699",1,26.865,0.0575650203,38.955,13.1538366667,5.13875,-53.4687538147,-47.8333333333,-55.132815361,0.019535,37,13.1507316667,3.38875,24.2187519073,16.552084287,31.7734384537,99.939905107,0.0042560054,360,328.75,1060,36.5,13.1499366667,3,-38.4375,-31.0208358765,-53.046877861,39.11,13.1603166667,634.6175,-53.6250038147,-50.6979204814,-84.7187519073,2.8314899715,1.5382593579,3.4116822101,-85.4491729736,"Nr5a1-Cre",11.67580392,37.223152801,86.9062538147,77.687505722,64.3854176203
"725",1,65.57,0.1499094283,86.895,4.57252,5.186,-50.0625038147,-49.6666679382,-53.8562515259,0.0325,84.875,4.5705966667,3.485,47.21875,47.8020833333,46.6875022888,165.625080466,0.1514507979,110,114.208328247,630,84.375,4.570075,3.069,-38.03125,-37.2604204814,-47.6625030518,106.5,4.5977033333,235.866,-54.3437538147,-54.5729204814,-76.0625030518,3.0888827934,2.8104870663,3.4410326392,-75.5698242188,"Ntsr1-Cre_GN220",14.2321915753,15.2508769254,100.543753815,97.2812538147,97.4687512715
"736",0.0197051634,61.6253333333,0.2004716981,100.56,2.37264,5.225,-48.0625038147,-49.4270846049,-51.640625,0.05464,98.08,2.3706066667,3.53,37.46875,39.1458346049,40.804690361,166.56242311,0.0347785614,90,59.2083333333,850,97.62,2.3701333333,3.125,-31.96875,-33.4583346049,-44.8046884537,109.64,2.3987466667,587.28,-52.2812538147,-55.6562512716,-80.7421913147,3.5639551468,3.3559592614,3.7829078428,-79.3605117798,"Cux2-CreERT2",21.2613101947,16.2270927541,92.445315361,85.5312538147,88.5729192098
"737",0.0453230754,61.0826666667,0.2399553571,235.14,2.9948533333,6.5933333,-44.90625,-43.3541679382,-46.1458358765,0.05336,231.78,2.9918666667,3.5866667,36.1875038147,43.7916692098,39.1562525431,183.906242251,0.051998876,50,74.7916666667,390,231.14,2.99128,3.0866667,-42.7812538147,-41.2083358765,-44.8854179382,287.14,3.03814,406.16,-50.6875038147,-49.2083358765,-66.9687550863,3.9327894378,4.2028488449,4.0352812301,-66.8875732422,"Ctgf-T2A-dgCre",15.3347965836,16.3712564394,85.3020884196,81.0937538147,87.145837148
"756",0.1628796926,59.473,0.0945304313,46.025,5.70468,5.095,-50.1875038147,-51.1562525431,-55.3515663147,0.03129,43.67,5.70239,3.34125,30.03125,33.4375012716,35.656252861,144.531324506,0.0423685797,290,142.583335877,207.5,43.315,5.7020216667,3.0125,-34.6562538147,-34.0104166667,-50.1953163147,50.085,5.717875,402.44375,-51.6250038147,-55.3229192098,-75.1953144073,3.7580794376,3.3084248901,3.6942070171,-74.2315673828,"Rorb-IRES2-Cre",20.7580625546,16.8143527315,91.0078191757,80.2187538147,84.5937538147
"759",0.0296126533,85.9225,0.0940899274,261.13,2.8683933333,4.709,-50.6875038147,-49.1562538147,-52.4062538147,0.046245,259.575,2.8669066667,3.298,49.3125038147,50.1041692098,47.6000007629,186.406299472,0.1162524968,70,71.6666641235,509.999969482,259.19,2.8665083333,2.961,-38.6875,-36.4166692098,-44.3937507629,303.905,2.9110433333,117.7,-57.2812538147,-54.6666692098,-69.6937530518,3.0748480464,3.2801638172,3.3569542082,-68.4197998047,"Nr5a1-Cre",20.3774014829,11.6383950653,100.006254578,100.000007629,99.2604230245
"767",1,1000,0.1947916783,93.52,2.671295,6.775,-48.03125,-46.9062538147,-53.4000015259,0.07245,88.835,2.6667583333,3.494,34.15625,34.7708358765,43.0875,177.968755364,0.0229636412,130,66.6666666667,830,88.22,2.66619,3.057,-36.375,-33.2708333333,-47.2437530518,104.575,2.713515,856.509,-50.9062538147,-54.2916692098,-77.4250030518,3.7269961036,3.6654467281,4.7944087703,-77.0266799927,"Cux2-CreERT2",18.1517342336,1,96.4875015259,82.1875,81.6770896912
"784",0.085194725,71.48125,0.1549804415,90.38,3.73336,5.275,-46.71875,-48.6041666667,-48.8515634537,0.04331,87.99,3.7314716667,3.51875,26.75,41.4687525431,29.9531259537,166.249960661,0.0216736477,110,93.2916666667,0,87.475,3.731035,3.1025,-33.96875,-35.125,-39.3984375,103.16,3.7542966667,348.71,-51.03125,-53.8125012716,-70,2.6106968316,3.0654555121,2.6824267003,-76.9803619385,"Scnn1a-Tg2-Cre",25.0706619169,13.9896826091,78.8046894074,73.46875,90.0729192098
"787",0.1944797836,150.174166667,0.1704328771,77.24,6.7043933333,5.109,-48.71875,-50.8854204814,-55.4625022888,0.03744,74.965,6.7021433333,3.372,36.4062538147,39.7812525431,38.2875007629,133.281290531,0.0781460628,230,167.541666667,880,74.445,6.7016316667,2.952,-37.65625,-37.4479204814,-50.6125022888,94.94,6.7205816667,495.931,-51.4062538147,-53.927087148,-80.0500045776,3.0043500776,2.8442425616,3.0042710453,-78.923828125,"Ntsr1-Cre_GN220",12.2742062048,6.65893490336,93.7500030517,85.1250038147,90.6666730245
"795",0.015070633,40.7922916667,0.3083420229,74.485,1.4711766667,4.7614286,-49.84375,-49.2187512716,-53.6562516349,0.02068,72.62,1.469345,3.335,32.5000038147,35.4791679382,33.0848219735,301.562488079,0.0205476955,70,36.7083333333,350,72.12,1.4688716667,2.9585714,-36.78125,-35.4583346049,-44.5625016349,83.575,1.4864583333,723.5285714,-52.125,-54.2604179382,-66.0312521798,2.6240514987,2.7454538084,2.9864809094,-66.1851959229,"Rorb-IRES2-Cre",24.7832392958,24.5144354274,86.7410736084,82.3437538147,84.6979192098
"820",0.0696908626,91.0614285714,0.1772727311,108.87,6.626095,5.508,-55.28125,-53.0416704814,-61.0437538147,0.056105,106.54,6.6241833333,3.5,41.25,41.4791679382,40.8312515259,172.656178474,0.1664906889,150,165.625,640,106.025,6.6236216667,3.036,-38.0000038147,-34.7604179382,-49.7750007629,108.93,6.6452816667,111.664,-55.3750038147,-53.9687525431,-77.7375030518,2.8165909608,2.5112535061,2.8444643211,-77.4682312012,"Scnn1a-Tg3-Cre",15.3703621142,10.9815979794,101.875005341,96.53125,94.5208384196
"824",0.0207597174,79.265,0.1541964385,167.885,3.5977833333,6.92,-46.25,-45.2500012716,-51.9218788147,0.07411,162.32,3.5925566667,3.6075,38.0000038147,42.1458333333,41.2500019073,173.124969006,0.0914223418,90,89.8333333333,900,161.72,3.591985,3.1225,-37.7812538147,-37.0208346049,-46.9687519073,206.11,3.6384833333,565.0925,-52.3125,-51.9687538147,-78.1562538147,4.1657922456,4.0614743227,3.3718911394,-77.813873291,"Rbp4-Cre_KL100",25.7879458292,12.6159086608,93.171880722,84.2500038147,87.3958346049
"832",0.2188444014,247.38,0.1767751479,227.94,2.6424133333,4.92,-47.4375038147,-48.2500025431,-51.5062522888,0.11532,225.94,2.6404866667,3.332,39.3125,40.7500025431,40.9687507629,193.437352777,0.0247239135,70,65.9999987284,720,225.5,2.6400666667,2.968,-36.3437538147,-35.1770846049,-45.5500007629,248.84,2.6599133333,523.88,-53.7812538147,-54.3854179382,-75.7375030518,3.4204102134,3.339686864,3.7606988746,-74.2120742798,"Nr5a1-Cre",25.0502579577,4.04236397445,92.4750030517,86.7500038147,89.0000050862
"846",0.0177381057,84.33,0.2124238309,840.78,1.9692933333,6.715,-53,-53.5104192098,-57.203127861,0.08588,836.46,1.9651733333,3.515,41.15625,43.9166692098,41.3828163147,221.250116825,0.0833893493,50,49.125,740,835.98,1.9646733333,3.1,-43.3125,-44.2187538147,-47.0781288147,895.56,2.0204066667,577.82,-61.3750038147,-61.6666704814,-74.9765644073,4.6898569728,4.6062812295,4.3466939965,-74.6492538452,"Ctgf-T2A-dgCre",32.1219415101,11.8581762125,98.5859441757,94.15625,97.4270884196
"855",0.0309022487,71.6926923077,0.1858209136,294.27,4.4515583333,5.4983333,-44.90625,-45.6041679382,-49.4947923024,0.067105,291.085,4.449215,3.2816667,28.1250019073,37.2395858765,30.7395849228,151.562571526,0.0225339085,70,111.20833079,1060,290.56,4.4487816667,2.8791667,-33.90625,-31.8229198456,-36.6093762716,377.835,4.504495,583.2325,-56.46875,-52.3125038147,-80.0416679382,3.3476373087,3.7048887154,3.3892240663,-79.0895767212,"Scnn1a-Tg2-Cre",17.4630409651,13.9484230235,80.2343772252,73.0312519073,82.8437538147
"863",0.3663835888,90.67,0.1101562399,102.83,10.1284166667,5.402,-53.5625038147,-53.3229192098,-60.7875022888,0.04177,100.84,10.1263166667,3.53,32.125,36.9791679382,36.8125022888,125.669509172,0.1103913933,290,253.166656494,790,100.305,10.125765,3.094,-39.15625,-36.6041679382,-55.5437522888,119.38,10.1438633333,297.435,-53.90625,-55.6041692098,-81.2625,2.9989527512,2.8240649366,3.4252847224,-80.1582565308,"Rorb-IRES2-Cre",13.4431120069,11.0290062865,97.6000045776,85.6875038147,90.302087148
"866",0.0923111539,83.224,0.1441287889,68.22,3.1885333333,6.432,-50.0312538147,-52.520837148,-53.3687538147,0.03486,64.42,3.1836733333,3.62,36.5000038147,40.5104192098,40.4625022888,155.781134963,0.0176409464,170,79.5833333333,0,63.88,3.18314,3.144,-38.03125,-37.5312512716,-48.0125015259,79.7,3.2051533333,806.864,-54,-57.9375025431,-76.9875030518,4.1548754458,4.356255561,4.0335379486,-76.8596801758,"Rorb-IRES2-Cre",18.5143234051,12.0157646833,93.8312561035,86.5312576294,93.0312563578
"887",0.0841486554,84.399,0.1478943594,81.93,6.5634116667,4.4666667,-44.9375038147,-43.0208346049,-52.2083358765,0.03683,80.725,6.56233,3.2283333,25.28125,22.1458352407,31.2812519073,145.625084639,0.0313746855,150,164.041666667,440,80.32,6.5617883333,2.89,-29.7812519073,-27.53125,-43.96875,98.125,6.5803366667,754.205,-49.0000038147,-47.8854204814,-69.1875050863,1.946830806,1.5886530659,2.2294494128,-67.9644393921,"Ntsr1-Cre_GN220",15.8406459227,11.8484816171,83.4895877838,70.2187538147,65.1666698456
"906",0.3828773828,264.316666667,0.1535714353,114.2,5.4341433333,5.127,-39,-42.3333358765,-44.9187530518,0.046585,111.835,5.432355,3.526,22.0625,31.0416666667,20.9062511444,189.687535167,0.1462532878,110,135.833333333,0,111.37,5.4319116667,3.164,-30.90625,-33.2604166667,-31.0687511444,143.735,5.4562716667,413.224,-50.9062538147,-52.1979179382,-75.7437530518,2.5174069656,2.0590229177,2.2013278628,-75.4081039429,"Rorb-IRES2-Cre",17.773785589,3.78334068983,65.8250041962,61.0625,73.3750025432
"908",1,327.96,0.1343749924,78.35,4.6259216667,5.409,-40.375,-44.0208346049,-46.1187530518,0.05943,75.945,4.6235966667,3.544,32.78125,35.1979166667,31.7187511444,113.750115037,0.2139548808,190,115.54166158,0,75.425,4.6230833333,3.08,-39.0312538147,-39.2812525431,-44.7812522888,155.045,4.7073133333,83.314,-54,-52.4375012716,-77.0125045776,3.5182866976,3.2434821625,3.2141080881,-75.2158737183,"Rbp4-Cre_KL100",14.4014285584,3.04915233565,77.8375041962,73.15625,79.2187512716
"915",0.2515192661,116.715,0.0672619048,164.135,1.474345,5.801,-51.40625,-51.90625,-54.4500022888,0.046655,161.18,1.471635,3.41,35.03125,42.84375,36.2312507629,232.031360269,0.010891634,70,36.75,610,160.61,1.471115,2.932,-40.03125,-39.0312538147,-41.6812507629,180.86,1.504225,307.289,-56.4375,-57.8437538147,-74.74375,3.469908713,3.4684866018,3.3846832252,-75.2405853271,"Scnn1a-Tg3-Cre",23.8377884467,8.56787902155,90.6812530517,86.4375,94.75
"926",0.0306227484,72.3096153846,0.2656862745,170.455,3.7545866667,4.871,-51.28125,-49.0833333333,-52.1687522888,0.04176,168.825,3.75297,3.327,51.28125,53.0000025431,51.2000038147,147.187545896,0.0363216288,70,93.7916641235,630,168.465,3.7526033333,3.002,-42.03125,-39.6666692098,-46.4937522888,216.825,3.7880283333,358.858,-58.9375,-54.5520858765,-74.9125030518,4.2900422124,4.3402025489,4.6282097544,-74.2206802368,"Rorb-IRES2-Cre",16.4000066316,13.8294194303,103.368756104,102.5625,102.083335876
"931",0.1045711904,132.15625,0.0993485342,197.805,3.0629433333,5.374,-47,-43.8020858765,-51.2062507629,0.069205,195.375,3.0603666667,3.154,38.1875,43.2604166667,38.58125,122.343711555,0.0597714335,110,76.5,840,194.805,3.059835,2.722,-40.03125,-36.2604166667,-42.9062507629,238.855,3.10704,415.666,-55.03125,-51.1666666667,-72.8875,3.4543557908,3.8178296593,3.7949986076,-71.6550292969,"Scnn1a-Tg2-Cre",23.335452725,7.5668006621,89.7875007629,85.1875,87.0625025432
"932",0.0151029032,50.3936842105,0.2903225787,234.52,1.5047533333,4.952,-53.125,-52.114587148,-53.5000038147,0.03358,232.44,1.5028733333,3.46,42.1562538147,42.3645846049,40.1750015259,353.749871254,0.0400684588,29.9999980927,37.5833333333,380,231.98,1.5024333333,3.092,-38.5625038147,-37.6875038147,-44.0687522888,249.62,1.5209866667,763.352,-58.5937538147,-56.7187538147,-71.8062515259,3.2747147897,3.262995793,3.4140915405,-69.7652435303,"Cux2-CreERT2",25.8046260965,19.8437565276,93.6750053406,95.2812538147,94.4791717529
"940",0.0733398426,95.125,0.2787744362,114.365,3.6533183333,4.815,-50.875,-48.6041679382,-53.4843769073,0.041875,112.53,3.6515466667,3.43,39.1250038147,42.5937525431,42.7343756358,168.43739152,0.0177898649,130,91.2916666667,670,112.095,3.6511366667,3.055,-36.4062538147,-35.6770846049,-51.9322948456,128.46,3.675095,669.315,-54.6875038147,-54.552087148,-77.4843775431,3.318061105,3.2110325622,3.868559353,-75.8291931152,"Rorb-IRES2-Cre",17.4383435205,10.5124835742,96.2187525431,90.0000038147,91.1979204813
"942",0.0183919875,58.0516666667,0.1992141454,801.51,2.154485,5.0066667,-48.5,-48.5416666667,-49.8020846049,0.05784,798.78,2.152455,3.365,37.5312538147,33.9375012716,30.1770846049,230.044677854,0.0323442556,50,53.7916679382,700,798.325,2.1519766667,2.9483333,-36.1562538147,-37.0520858765,-42.6458358765,828.59,2.1782266667,689.9633333,-55.90625,-54.1770858765,-74.2916717529,3.5222917945,3.1323542432,2.9893910612,-73.2083282471,"Rorb-IRES2-Cre",35.8412916819,17.2260342798,79.9791692098,86.0312538147,82.4791679383
"966",0.0108898145,87.28,0.1461491439,295.52,4.63526,5.36,-49.1875038147,-50.1666692098,-52.8875022888,0.07182,292.82,4.6329466667,3.576,39.09375,42.4375025431,41.5125007629,133.593708277,0.0484857745,90,115.791666667,939.999938965,292.3,4.6324466667,3.132,-36.0937538147,-34.6458346049,-46.6312522888,330.88,4.6609133333,711.604,-59.3125038147,-57.5000012716,-82.0312545776,3.3452267041,3.4159835495,3.5309010468,-81.4397125244,"Scnn1a-Tg3-Cre",14.0267744418,11.4573785518,94.4000030517,88.2812538147,92.6041717529
