"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vrest","transgenic_line","tau","firing_rate","height_short","height_long","height_ramp"
"392",0.0156101257,58.4721875,0.3819827586,203.79,1.60018,4.137,-58.5937538147,-62.2343788147,-62.1937530518,0.041995,202.745,1.599105,3.14,46.40625,46.7656269073,47.6625015259,240.781292319,0.1169808283,50,39.9375,499.999969482,202.29,1.59863,2.756,-37.65625,-39.21875,-42.2812507629,203.825,1.6002225,531.649,-58.78125,-62.3593788147,-66.2812545776,1.751767367,1.6757308142,1.8712986119,-64.784072876,"Sst-IRES-Cre",26.9092326635,17.1021479229,109.856254578,105.000003815,109.000005722
"394",0.0216389675,49.4978947368,0.3713122172,148.12,1.84658,4.76,-58.6562538147,-60.695315361,-61.5312538147,0.03878,146.44,1.84494,3.4057143,34.6562538147,38.453127861,32.2008931296,341.718673706,0.0355428122,70,46.09375,530,145.9,1.8444,2.98,-38.8125038147,-40.1875019073,-41.6785741534,148.3,1.846785,800.14,-58.8437538147,-60.8984413147,-75.1473257882,2.2415248463,2.2223042803,2.0326387946,-74.6933822632,"Chrna2-Cre_OE25",31.5699096242,20.202879442,93.7321469443,93.3125076294,99.148443222
"396",-0.0030600409,50.0389473684,0.2868932039,300.36,2.67538,4.648,-51.53125,-51.9791679382,-52.7062522888,0.0363,298.4,2.6732666667,3.364,35.3125,36.4583346049,40.0437522888,210.312455893,0.0470303409,70,66.7916666667,520,298.02,2.6728866667,3.04,-32.9375,-32.2083358765,-39.5812522888,308.86,2.68458,315.744,-56.875,-57.5104192098,-73.0187545776,3.3109132694,3.2084583374,2.7321231042,-72.1218643188,"Nkx2-1-CreERT2",13.0879894655,19.9844331784,92.7500045776,86.84375,88.4375025431
"401",-0.0016524807,42.6133333333,0.2399774901,925.56,4.9756,4.91,-45.4062538147,-44.5312525431,-53.0195336342,0.59416,923.44,4.9728,3.1325,16,13.28125,26.8320317268,142.499998212,0.0081530903,130,124.29166158,270,922.94,4.9722133333,2.7975,-34.28125,-32.9895846049,-39.0742211342,928.4,4.9790066667,136.7375,-46.5625038147,-46.0937512716,-60.3125033379,2.6167748087,2.422053211,2.7778974112,-59.7569160461,"Nkx2-1-CreERT2",6.71802649633,23.4668335419,79.851565361,61.4062538147,57.8125025431
"402",0.0090771914,47.4734210526,0.3694327731,95.45,2.406875,4.497,-63.2499961853,-62.6979179382,-64.3000015259,0.03643,94.42,2.405805,3.462,36.0000038147,38.2812512716,38.7187507629,236.249998212,0.1779349446,70,60.1250012716,509.999969482,94.025,2.4053833333,3.099,-38.1875,-37.6875012716,-40.2062507629,95.49,2.4069366667,612.856,-63.3750038147,-62.8541679382,-67.9812515259,1.7641552025,1.7141695911,1.8245463506,-67.1558456421,"Sst-IRES-Cre",23.7900689917,21.0644183172,103.018752289,99.25,100.97916921
"404",1,1000,0.7277200042,557.705,11.0513833333,3.9566667,-66.3125076294,-61.3854192098,-64.4843788147,0.13212,557.105,11.0507766667,3.3583333,15.625,20.2916673024,21.5625009537,84.3749642372,0.0316599123,190,276.25,489.999969482,556.82,11.0504716667,3.085,-47.6562538147,-40.6041704814,-49.0989589691,557.73,11.051425,458.32,-66.46875,-61.5312538147,-71.6302108765,1.1790038564,1.1280489742,1.1795685443,-71.2060165405,"Sst-IRES-Cre",4.44464288899,1,86.0468797684,81.9375076294,81.6770865122
"407",0.0416481834,8.0666666667,1.4653216464,15.44,10.1610233333,3.8625,-71.40625,-61.9687525431,-70.3750038147,0.00628,14.825,10.160195,3.2891667,17.78125,7.9791674614,28.0937512716,122.812502086,0.01041809,249.999984741,253.958328247,244.999984741,14.515,10.1598133333,3.0025,-40.1562538147,-33.8958333333,-51.3593781789,15.465,10.1610933333,376.4633333,-71.53125,-62.1041679382,-80.2447916667,1.00016491,0.9278558521,1.1844417937,-79.4691696167,"Pvalb-IRES-Cre",6.27210758054,123.966942148,98.4687550863,89.1875,69.9479200045
"408",0.0021139287,13.6835384615,0.8015478627,71.25,7.377585,4.12125,-55.8125038147,-55.2500012716,-59.000002861,0.10541,70.18,7.3765916667,3.3275,3.25,7.2500004768,12.5078132153,131.25038147,0.0613858104,190,184.416666667,205,69.83,7.3762166667,3.0425,-32.46875,-32.6875012716,-45.2343759537,71.36,7.3776933333,504.4125,-55.9687538147,-55.4062512716,-66.7265663147,1.1706650477,1.2102893152,1.4510003579,-66.2035369873,"Pvalb-IRES-Cre",8.35216434772,73.0805122384,71.5078160763,59.0625038147,62.5000017484
"410",-0.0314410394,77.7916666667,0.2227678571,991.16,2.75542,6.02,-43.21875,-44.2031269073,-51.0156288147,0.0138,988.88,2.75326,3.75,32.15625,35.1250019073,33.7187519073,195.089280605,0.0982809737,90,68.875,320,988.28,2.75272,3.3,-34.59375,-38.2343769073,-44.421875,999.64,2.77903,366.8,-44.28125,-45.6093769073,-71.1093826294,2.5655538463,3.2873351938,3.3456636287,-70.4354019165,"Chat-IRES-Cre-neo",11.2271940407,12.8548473487,84.734380722,75.375,79.3281288146
"411",0.1511977665,77.2168181818,0.1056660098,91.99,4.107865,4.37,-53.0625038147,-50.2968788147,-54.7187530518,0.01481,90.795,4.106135,3.362,41.71875,33.9218769073,44.5500007629,210.156217217,0.1005399376,60.0000038147,102.625,310,90.485,4.1057175,3.093,-43.6562538147,-34.734375,-47.0250030518,118.65,4.108005,822.841,-54.5937538147,-50.4375038147,-73.89375,3.1322266835,2.966013444,3.085624335,-73.0956115723,"Htr3a-Cre_NO152",11.3367538235,12.9505465719,99.2687538147,94.7812538147,84.218755722
"413",0.0004572169,12.4246835443,0.4726316751,15.625,12.9942166667,4.3433333,-60.59375,-54.8437512716,-62.8125,0.01049,14.755,12.9928466667,3.3816667,8.625,3.125,14.8125,87.4999985099,0.0302831251,350,324.833333333,0,14.36,12.99239,3.0916667,-34.46875,-28.3020839691,-46.0104179382,15.705,12.994975,303.8366667,-60.6875,-55.3229166667,-80.5416666667,1.3276238321,1.1096244266,1.5761207328,-79.7211914063,"Pvalb-IRES-Cre",8.00156402215,80.4849472773,77.625,69.21875,57.9687512716
"416",0.0630446943,80.4844444444,0.219708502,242.58,3.4276466667,4.755,-60.8125038147,-60.6562538147,-62.656252861,0.05426,241.32,3.42636,3.505,31.6250019073,34.020837148,32.9921894073,182.656213641,0.0680871159,70,85.625,720,240.86,3.4259,3.085,-42.4687538147,-43.270837148,-50.312502861,242.68,3.42772,449.47,-60.8750038147,-60.7500025431,-78.0781288147,2.0306637419,2.1293793087,2.2031675222,-77.9012298584,"Chrna2-Cre_OE25",23.8819259992,12.4247611685,95.6484422683,92.437505722,94.6770909627
"422",-0.0034304977,47.534,0.2348925538,795.24,3.6507066667,4.856,-52,-54.9687538147,-55.5937515259,0.03686,792.76,3.6474533333,3.492,37.1250038147,41.0833333333,39.8375038147,210.937425494,0.0435485691,100,91.2083307902,460,792.36,3.6470666667,3.156,-33.03125,-34.3125012716,-37.7062522888,801.26,3.6562466667,18.536,-56.625,-59.1354204814,-67.3062530518,3.9501001441,3.8904711157,2.9009700975,-67.0247116089,"Nkx2-1-CreERT2",10.3204092612,21.0375731056,95.4312553406,89.1250038147,96.052087148
"423",0.0020893425,29.6682142857,0.8193382614,655.855,9.3033925,3.857,-64.3125,-59.6718769073,-64.8937515259,0.16467,655.16,9.302595,3.301,8.9062509537,7.9062507153,19.525,109.999999404,0.0915253386,200,232.562515259,104,654.865,9.302265,3.068,-37.6875038147,-32.375002861,-45.9187522888,655.865,9.3034875,411.222,-64.40625,-59.7812538147,-75.0250015259,1.1389940773,1.0249420526,1.231366996,-74.1160736084,"Pvalb-IRES-Cre",5.11785034093,33.7061068243,84.4187515259,73.2187509537,67.5781276226
"424",0.0190160693,29.948125,0.6965217242,98.335,1.1877583333,11.5116667,-58.9062538147,-58.4895858765,-59.1562525431,0.017455,97.305,1.186655,10.4583333,25.6562519073,29.5729173024,27.9687512716,380.781233311,0.2181522101,29.9999980927,29.625,300,96.94,1.1862633333,10.115,-41.5312538147,-39.5833358765,-39.8958346049,98.435,1.1878866667,287.6616667,-59.0625038147,-58.6875012716,-69.7187525431,1.6689931708,1.6903057944,1.6610773842,-69.4236221313,"Chrna2-Cre_OE25",18.2523856254,33.3910720621,87.1250038147,84.562505722,88.0625031789
"429",0.0855565058,63.6685714286,-0.0021653546,149.2,1.1069333333,5.728,-57.8437538147,-53.7812525431,-56.5625022888,0.01692,147.36,1.1049933333,3.64,31.6250019073,34.7708358765,35.5625007629,226.406291127,0.0353129655,20,27.625,249.999984741,146.82,1.10444,3.136,-48.4375038147,-43.2083358765,-46.5750015259,149.84,1.1071133333,706.596,-58.2500038147,-53.958337148,-73.3312545776,2.6026789054,2.6249247866,2.8207988263,-73.7278823853,"Vip-IRES-Cre",11.1731102338,15.7063363848,92.1250030517,89.468755722,88.5520884196
"430",1,1000,0.0077054801,25.92,6.2357066667,5.6575,-48.03125,-41.7395846049,-54.0468788147,0.01082,24.06,6.23352,3.44,32,24.6770839691,40.8671889305,167.343825102,0.0316576511,130,155.833333333,390,23.66,6.2327666667,3.08,-37.3125,-27.2500012716,-41.6757826805,30.38,6.23592,722.0025,-49.9062538147,-41.9270846049,-68.7968769073,3.3008975325,1.9067158504,3.2667444696,-68.0115432739,"Chat-IRES-Cre-neo",13.0020286468,1,94.9140677452,80.03125,66.416668574
"434",0.0257060216,8.59875,1.0062889762,6.77,15.018805,3.389,-64.21875,-61.333337148,-65.9875015259,0.00461,6.26,15.0182116667,2.915,10.25,13.7291679382,17.5125003815,87.1874988079,0.0920467377,400,375.416666667,600,6.03,15.017915,2.71,-39.8437538147,-32.5000012716,-46.8562515259,6.805,15.0188466667,285.923,-64.3125,-61.4166692098,-71.4625045776,1.1720071266,0.9690123182,1.1743543499,-70.0180740356,"Pvalb-IRES-Cre",6.309578877,116.295973252,83.5000019074,74.46875,75.0625050862
"435",0.0035416952,15.5334920635,0.9244526295,21.915,5.2183666667,4.052,-63.5937538147,-58.6875025431,-62.3562515259,0.01049,21.34,5.217605,3.407,22.7187519073,15.1250009537,20.9750007629,162.544712424,0.0740037933,110,130.45833079,340,21.065,5.217265,3.157,-38.78125,-35.2916704814,-46.0437522888,21.95,5.2184416667,487.735,-63.84375,-58.8437512716,-70.8437545776,1.184863343,1.0855244581,1.355900372,-70.6075286865,"Sst-IRES-Cre",10.1087040416,64.3770245552,83.3312522888,86.312505722,73.8125034968
"436",1,12.795,0.644777481,8.75,28.1438575,3.7333333,-61.6250038147,-56.4531288147,-61.8750025431,0.005375,8.145,28.1431225,3.1625,12.2500009537,10.1562504768,22.4166682561,59.5982782543,0.0497951172,570,703.5625,775,7.89,28.142755,2.925,-41.2812538147,-31.1406259537,-45.7395858765,8.805,28.1439025,260.2441667,-61.7500038147,-56.5937538147,-68.7447916667,1.3153807642,1.0120806544,1.3183387853,-69.2702331543,"Pvalb-IRES-Cre",5.48953957514,78.1555295037,84.2916707992,73.8750047684,66.6093792915
"437",1,1000,1.1427376426,10.47,21.9080133333,3.75125,-66.2500076294,-61.0937538147,-66.0781288147,0.006115,10.01,21.9073683333,3.29875,24.5937519073,12.6666673024,34.5312519073,51.250115037,0.0361715332,540,547.666666667,820,9.76,21.90705,3.0625,-39.5,-33.6041692098,-49.2500019073,10.485,21.908045,106.7325,-66.3125076294,-61.1770858765,-77.0859375,1.1390399512,1.0055174325,1.1643222118,-76.4303894043,"Pvalb-IRES-Cre",5.73027691121,1,100.609380722,90.8437595367,73.7604211171
"439",0.0163992629,29.4224242424,0.4576719577,69.86,1.984285,5.395,-52.5000038147,-53,-53.90625,0.021625,67.98,1.98173,3.515,21.375,23.875,22.5,279.062509537,0.1018298492,50,49.5,390,67.55,1.98128,3.15,-40.8750038147,-37.4375038147,-39.25,78.695,1.993765,162.6,-53.71875,-54.1875038147,-73.8437576294,2.9943791138,3.0846353902,2.8656920673,-73.4813308716,"Htr3a-Cre_NO152",15.7802314921,33.9876820401,76.40625,73.8750038147,76.875
"440",0.0035474262,11.9491566265,1.1672134046,12.35,7.5471966667,3.9416667,-76.84375,-65.6979192098,-71.7083358765,0.005695,11.775,7.5466,3.3683333,17,14.5104166667,15.8333336512,99.0623831749,0.0307512935,220,188.666666667,0,11.445,7.5463033333,3.0883333,-53.1562538147,-40.21875,-54.1145858765,12.41,7.547225,166.74,-76.96875,-65.8229192098,-76.9583333333,1.0530657376,1.1273312646,1.1741756584,-76.7705001831,"Pvalb-IRES-Cre",6.14426333748,83.6879146585,87.5416695277,93.84375,80.2083358765
"445",0.2230286494,45.8125,0.1475010308,68.71,5.0266083333,4.277,-59.6250038147,-51.5937512716,-62.8375030518,0.03428,67.795,5.0256016667,3.288,22.84375,15.6562506358,22.5625011444,221.0714221,0.1047489196,110,125.624994914,560,67.335,5.0250933333,2.895,-46.0000038147,-35.4791704814,-48.6062507629,68.77,5.0377216667,588.743,-59.65625,-52.333337148,-72.7812545776,1.595525784,1.376229952,1.6207183559,-72.033164978,"Sst-IRES-Cre",22.5301407702,21.8281036835,85.4000041962,82.4687538147,67.2500019074
"449",0.2629375547,160.955,0.1128841608,197.59,2.13227,4.94,-52.84375,-55.6354192098,-60.0703144073,0.03216,196.04,2.130885,3.405,9.5000009537,18.3229173024,12.1250002384,320.535778999,0.032976795,70,53.25,117.499992371,195.59,2.13044,3.02,-41.5625,-44.4895833333,-41.3281259537,197.705,2.132365,638.825,-52.9062538147,-55.71875,-69.1171894073,2.1443446486,2.1088285637,1.8747752501,-70.0454711914,"Sst-IRES-Cre",36.3739686151,6.21291665372,72.1953146457,62.3437509537,73.9583365122
"451",0.1487287041,36.5066666667,0.3338357301,47.51,5.0967116667,4.634,-54.25,-50.0104192098,-57.7312522888,0.02309,46.215,5.095295,3.436,12.6562509537,17.4583333333,19.4562507629,186.718717217,0.0737541765,120.000007629,127.375,580,45.77,5.094805,3.057,-42.65625,-35.3854192098,-47.8312530518,47.63,5.1098416667,251.072,-54.5000038147,-53.0729166667,-71.6750015259,2.019670086,1.8460654714,2.0538735812,-71.5811462402,"Sst-IRES-Cre",24.515109918,27.392257122,77.1875030517,66.9062509537,67.4687525431
"452",0.033857391,77.5333333333,0.1910714286,71.9,2.02646,5.284,-49.6875,-48.34375,-52.9562522888,0.02036,69.64,2.02421,3.38,42.0625038147,43.2812519073,43.5937530518,289.531320333,0.0597299822,50,50.5625,340,69.08,2.02361,2.9,-36.6875,-34.9218769073,-44.1625030518,96.42,2.05381,89.208,-54.0312538147,-54.9218769073,-64.1250022888,2.7497632472,2.7541328236,2.9436171763,-62.7012290955,"Chrna2-Cre_OE25",33.5337710894,12.8976784179,96.5500053406,91.7500038147,91.6250019073
"456",1,1000,0.0158333331,44.925,11.3125025,4.235,-56.625,-56.0312538147,-64.625005722,0.030735,43.93,11.3114875,3.34875,14.59375,19.8750009537,26.3046884537,132.812470198,0.0304666571,200,282.75,140,43.585,11.3110475,3.04625,-40.84375,-34.5781288147,-44.945315361,44.985,11.3125175,241.97125,-56.6875038147,-56.0781288147,-73.820318222,1.6825989533,1.2815831416,1.6516135008,-73.2325744629,"Sst-IRES-Cre",14.8012974896,1,90.9296941757,71.21875,75.9062547684
"457",0.006942495,28.1123529412,0.3036398547,517.1,5.32808,6.16,-53.4375,-50.052087148,-55.9750015259,0.0289,514.54,5.3253733333,3.452,25.6250019073,26.9895846049,33.1062515259,143.90617609,0.0263401363,140,133.125,520,514.08,5.32488,3.076,-34.84375,-34.5000012716,-40.9000015259,519.96,5.3319133333,323.004,-54.5000038147,-52.0104179382,-72.4250030518,2.9809734439,2.859880976,2.5466006385,-72.5579910278,"Ndnf-IRES2-dgCre",9.05098837273,35.5715511288,89.0812530518,79.0625019073,77.0416717529
"458",-0.0079762317,57.9066666667,0.2655882457,844.36,4.23066,4.52,-53.3750038147,-51.5625038147,-56.427087148,0.10786,842.72,4.22884,3.2,39.6875038147,40.1875,42.3125038147,174.99999702,0.0284262933,130,105.625,440,842.2,4.22836,2.8333333,-39.8125,-38.3125038147,-42.0312525431,850.22,4.23762,217.5466667,-54.0937538147,-54.1875038147,-68.9479242961,3.0372471958,3.2663781211,2.7669311852,-68.088722229,"Nkx2-1-CreERT2",10.7532585272,17.2691687773,98.7395909627,93.0625076294,91.7500038147
"460",0.0037398877,17.1014035088,0.9673306836,23.335,6.67839,5.4808333,-50.7500038147,-49.2968788147,-58.8437519073,0.01215,21.92,6.67654,3.3541667,-0.4375,-1.421875,4.7656252384,190.134003758,0.0392634161,130,166.875,68.3333333333,21.59,6.6760725,3.0683333,-32.9062538147,-25.0625,-41.3020852407,23.595,6.6790725,299.1316667,-51.0312538147,-49.71875,-74.9791692098,1.6721619648,0.9826956712,1.7579913695,-73.6521224976,"Pvalb-IRES-Cre",7.63417183948,58.4747327601,63.6093771457,50.3125038147,47.8750038147
"461",-0.0259170339,79.5145454545,0.2570845439,839.68,8.3954866667,7.66,-52.40625,-49.7395846049,-58.5625038147,0.10944,834.22,8.39114,3.5,13.8750009537,17.8750019073,28.9687519073,103.749997914,0.0643111393,239.999984741,209.75,780,833.66,8.3905666667,3.12,-35.7812538147,-36.6979166667,-44.1875,843.64,8.4014866667,209.84,-54,-53.052087148,-76.4062576294,3.7873639798,3.8638064989,2.8756036136,-75.7403869629,"Ndnf-IRES2-dgCre",8.57217638797,12.5763153683,87.531255722,66.2812509537,67.6145865122
"462",-0.0085748428,29.3043333333,0.5773544543,983.56,14.848905,4.006,-57.7812538147,-57.0833346049,-61.5062507629,0.099825,982.825,14.848245,3.249,7.4375,17.1875006358,12.4000001907,66.5624216199,0.0791119263,350,371.166666667,1030,982.55,14.84797,3.01,-36.3125,-35.8750012716,-45.3875007629,983.65,14.8509883333,385.579,-57.90625,-58.09375,-82.3562530518,1.2700652937,1.2869490492,1.4091696374,-82.1176757813,"Pvalb-IRES-Cre",6.85231082918,34.1246459568,73.9062509536,65.2187538147,74.2708352407
"464",0.0108185852,28.9274242424,0.317825384,98.78,2.0034483333,4.1775,-58.15625,-55.9687525431,-58.7968769073,0.02431,97.885,2.0025483333,3.29,34.0625,35.3333333333,34.0625,292.812526226,0.1566208154,40,50.0416666667,440,97.455,2.0020966667,2.9175,-42.5625038147,-38.3958358765,-44.9531269073,98.78,2.0035166667,431.155,-58.15625,-56.0729204814,-70.6562576294,1.4738049047,1.3922339224,1.6407577369,-69.3377838135,"Sst-IRES-Cre",27.3409382367,34.5692721073,92.8593769073,92.21875,91.3020858764
"465",0.0178366947,65.3160714286,0.1682328574,108.665,8.54864,8.504,-50.5,-54.8541692098,-64.3687538147,0.02132,106.355,8.543925,3.334,22.8750019073,24.7916679382,28.3875011444,103.281252086,0.0338861607,220,213.583343506,444,105.945,8.543485,3.001,-35.75,-34.8437512716,-40.3937507629,114.985,8.553465,146.942,-55.90625,-57.4375012716,-75.2812530518,3.9857953075,4.1306891283,2.9796009281,-74.3047332764,"Htr3a-Cre_NO152",7.0823258086,15.3101675916,92.7562549591,73.3750019073,79.645837148
"472",-0.0004608156,9.2156481481,2.1448527369,5.75,10.1587666667,3.9133333,-63.9687538147,-64.6875025431,-69.1145858765,0.004265,5.15,10.1581633333,3.3883333,12.71875,14.958334287,24.1145833333,92.5221890211,0.0163599104,509.999969482,253.916656494,0,4.855,10.1578483333,3.1016667,-46.03125,-38.4375,-51.7500038147,5.755,10.1588066667,527.6716667,-64.03125,-64.8020858765,-77.5520884196,1.2167994415,1.0369414161,1.0853921071,-77.2041091919,"Pvalb-IRES-Cre",5.04859200516,108.511087221,93.2291692098,76.6875038147,79.6458368301
"476",0.0126695968,33.5255172414,0.3907994924,64.9,1.35029,5.23,-51.0937538147,-52.1562519073,-52.9531288147,0.01534,62.88,1.34798,3.46,35.09375,34.8359384537,39.734375,204.687386751,0.1135297492,50,33.59375,300,62.46,1.34751,3.11,-39.625,-37.3828134537,-41.4843769073,80.84,1.35673,583.02,-53.28125,-53.2578144073,-64.4687538147,3.4632480757,3.4508552643,3.4795120978,-63.264541626,"Vip-IRES-Cre",19.5578408968,29.8280260018,92.6875038147,86.1875038147,86.992190361
"477",0.0996201651,120.311428571,0.1390052339,703.42,1.2086933333,4.72,-51.375,-48.7916692098,-51.8359394073,0.00822,702,1.20722,3.285,37.5,37.8854192098,41.6328144073,168.906092644,0.0618418902,59.9999961853,30.1666660309,180,701.54,1.2067466667,2.925,-40.59375,-42.1875012716,-47.6875019073,703.44,1.2255133333,398.84,-51.4375,-49.4687525431,-62.765627861,2.5847114015,2.6055270263,3.1154424911,-61.2857704163,"Chat-IRES-Cre-neo",11.1729998135,8.3117623311,93.4687538146,88.875,86.6770884196
"483",0.0349288597,49.1228947368,0.4694805376,76.375,3.4835116667,6.745,-50.5937538147,-51.4791692098,-56.828125,0.02517,74.06,3.481265,3.645,0.5,6.6458336512,3.2187501192,214.464262128,0.0666440651,90,87,0,73.555,3.480765,3.2225,-42.8125038147,-42.6979179382,-39.414065361,77.99,3.4968466667,608.02625,-51.1875038147,-52.5833358765,-71.937505722,2.3761777985,2.2081930711,2.0386141212,-71.5020294189,"Sst-IRES-Cre",17.6657099422,20.3571065052,60.0468751192,51.0937538147,58.125002861
"487",0.0013113764,86.0090909091,0.2099567106,147.88,6.0501233333,10.465,-52.7500038147,-55.7916679382,-64.03125,0.052125,142.155,6.0441766667,3.47625,24.6875,25.7812506358,25.5468764305,111.562542617,0.046134904,170,151.125,820,141.745,6.0437883333,3.14375,-34,-34.1979179382,-40.234375,157.15,6.0579833333,350.75625,-56.3125,-59.0729192098,-79.3125038147,4.3532473755,4.2939796942,2.7548740434,-78.3290176392,"Htr3a-Cre_NO152",10.1795026689,11.626677941,89.5781264305,77.4375038147,81.572918574
"489",0.0535093817,40.1592857143,0.5380136986,136.735,2.0809316667,4.316,-58.03125,-57.5104179382,-59.2625015259,0.03386,135.635,2.0798766667,3.319,23.3437519073,28.0937506358,23.91875,460.491210222,0.0713085681,50,51.9583333333,287.99998169,135.215,2.0794266667,2.975,-39.6875,-35.5208333333,-41.7625015259,136.79,2.0809866667,612.786,-58.15625,-57.6666679382,-72.7687515259,1.6580661345,1.5219677373,1.7232654118,-72.7053756714,"Sst-IRES-Cre",31.2324813974,24.9008412927,83.1812515259,81.3750019073,85.604168574
"490",0.0004440155,9.188364486,1.1404958678,388.435,8.346915,3.935,-60.78125,-55.2916679382,-63.8616071429,0.010275,387.62,8.3460833333,3.3071429,3.34375,5.6770834923,14.3214291164,138.281241059,0.0513969436,180,208.625,205.714272635,387.29,8.3457283333,3.0592857,-39.9062538147,-33.5104179382,-47.9866076878,388.465,8.34697,253.9271429,-60.84375,-55.3958346049,-79.8125032697,1.1209124223,1.0206106657,1.3235497447,-79.3491287231,"Pvalb-IRES-Cre",6.95146854526,108.833296886,78.1830362593,64.125,60.9687514305
"495",0.0565058244,10.1333333333,0.8923657867,15.22,10.0622966667,3.963,-62.6250076294,-57.239587148,-62.8062553406,0.008735,14.595,10.0615316667,3.296,22.1875019073,18.0729166667,27.6937515259,114.531256259,0.0726962611,220,251.500005086,101.999993897,14.315,10.06118,3.026,-38.78125,-31.4270846049,-45.6875007629,15.26,10.0623383333,614.322,-62.8437538147,-57.3333358765,-76.7187530518,1.2402457076,1.1720580604,1.3720357408,-75.6578292847,"Pvalb-IRES-Cre",6.26897167991,98.6842105266,90.5000068665,84.8125095367,75.3125038147
"496",0.0063711965,22.67625,0.7452160306,208.04,9.9739566667,4.62125,-54,-53.9479166667,-59.890625,0.047525,206.705,9.9728183333,3.3125,5.4375004768,14.5000003179,11.3906254768,114.06250298,0.0661664158,230,249.29166158,360,206.31,9.9724416667,3.0125,-30.1875,-30.5833339691,-39.9609384537,208.275,9.97418,663.89625,-54.1875038147,-54.1666679382,-74.5468769073,1.3180304655,1.4087427148,1.5536287096,-73.1888122559,"Pvalb-IRES-Cre",7.18667619204,44.0990022601,71.2812504768,59.4375004768,68.4479169846
"501",0.579262892,246.9,0.1255118805,89.28,4.2397666667,4.236,-58.1875038147,-58.4791692098,-61.1000022888,0.029015,87.97,4.2388616667,3.203,5.0625,29.9687512716,23.8625007629,167.946323752,0.0235492997,70,105.95833079,390,87.625,4.23851,2.905,-47.9687538147,-43.7916692098,-44.9437507629,89.41,4.239845,433.392,-58.3437538147,-58.6354204814,-68.9187530518,2.1184125847,1.8119858468,1.9537177182,-68.3402709961,"Sst-IRES-Cre",20.082522225,4.05022276225,84.9625030517,63.2500038147,88.4479204814
"506",0.0119547826,61.5613333333,0.2043307032,73.635,8.2126966667,5.0258333,-48.7812538147,-50.5104166667,-50.8802108765,0.023205,71.05,8.20806,3.3341667,26.875,28.1145852407,32.4062512716,102.812580764,0.0073182927,200,205.166666667,690,70.66,8.2076316667,3.0166667,-34.5625038147,-34.2500012716,-39.3281262716,79.485,8.21895,347.15,-51.7812538147,-53.3958346049,-71.2395846049,3.9003909039,4.1177105731,2.8415160812,-70.6090240479,"Htr3a-Cre_NO152",10.0848246139,16.2439626606,83.2864621481,75.6562538147,78.6250019074
"507",0.0171927765,41.7115217391,0.3443121838,41.355,6.3663616667,4.6016667,-56.9687538147,-56.5937512716,-56.2864596049,0.01519,40.13,6.3645683333,3.33,25.7812519073,26.666668574,28.9791676203,139.375001192,0.0724908262,130,159.125,169.999989828,39.775,6.3641483333,3,-39.65625,-36.5104166667,-42.703125,47.35,6.3708133333,306.5,-58.375,-58.3645858765,-69.9843775431,2.3032600909,2.4048424657,2.3972228087,-68.9802322388,"Htr3a-Cre_NO152",10.515754032,23.9741912619,85.2656272252,82.750005722,83.2604198456
"508",0.2750964245,23.9825,0.0911676647,36.69,3.9194275,4.4075,-57.8437538147,-54.2812519073,-58.8046884537,0.01652,35.63,3.9182225,3.2325,14.75,17.265625,14.6718752384,192.187696695,0.0855670869,90,97.9375,460,35.275,3.91783,2.89875,-45.5625038147,-39.8593769073,-43.1171884537,36.745,3.919495,647.0275,-58.0000038147,-54.3437519073,-70.4375019073,2.0020134295,1.9483415775,2.011465058,-68.9970245361,"Sst-IRES-Cre",13.6583866138,41.6970707808,73.4765636921,72.5937538147,71.5468769073
"512",0.0009956369,13.9058333333,0.8066667084,126.71,15.1925883333,4.1125,-52.9062538147,-52.5833346049,-60.125,0.067455,125.955,15.191815,3.42,4.2812504768,5.1770833333,9.890625,97.3437875509,0.0529963411,390,379.791666667,0,125.65,15.1914733333,3.165,-33.03125,-30.9062512716,-46.703125,126.725,15.1926316667,510.0075,-52.96875,-52.6875012716,-76.28125,1.266971555,1.1346505808,1.4241640916,-76.27368927,"Pvalb-IRES-Cre",6.97773271457,71.9122670344,70.015625,57.1875042915,57.7604179382
"513",0.0127488292,28.4623529412,0.4648026267,71.26,1.10318,4.52,-54.5312538147,-53.6041704814,-55.3802108765,0.01408,69.72,1.10144,3.2466667,34.9062538147,39.3229179382,38.8385429382,284.531354904,0.0898909867,29.9999980927,27.5416666667,249.999984741,69.32,1.1010333333,2.92,-40.6250038147,-38.864587148,-41.979168574,83.46,1.1192066667,615.6633333,-57.4375,-58.0625025431,-72.3750025431,2.974747245,3.1951699454,2.9407740492,-71.9364929199,"Vip-IRES-Cre",12.5326724504,35.1341297069,94.2187538147,89.4375076294,92.9270884196
