"","adaptation","avg_isi","f_i_curve_slope","latency","ri","sag","tau","vrest","firing_rate","fast_trough_t_long_square","fast_trough_v_long_square","peak_t_long_square","peak_v_long_square","threshold_i_long_square","threshold_t_long_square","threshold_v_long_square","trough_t_long_square","trough_v_long_square","upstroke_downstroke_ratio_long_square","height_long","transgenic_line"
"551",0.0002010525,60.9253333333,0.2185,0.07564,166.562497616,0.0285468828,10.049397286,-61.3519248962,16.4135335055,694.86,-50.8437538147,692.48,32,90,692.08,-31.5,700.98,-55.7812538147,3.4325724309,82.8437538147,"Nkx2-1-CreERT2"
"553",0.012144213,20.5891666667,0.3311837492,0.010985,287.343740463,0.0848578066,13.8729246755,-68.8796081543,48.5692313918,59.36,-51.3125038147,57.515,16.8125019073,30.0000019073,57.11,-45.8437538147,71.94,-53.5000038147,2.8613319539,68.125005722,"Htr3a-Cre_NO152"
"555",0.030534471,9.6533333333,0.381479758,0.011,100.937500596,0.0239616632,5.04813407849,-82.9141769409,103.591160221,19.28,-55.8125,18.615,10.84375,260,18.31,-31.65625,19.31,-55.90625,1.2367720618,66.65625,"Pvalb-IRES-Cre"
"561",0.040508386,10.42,1.0602678669,0.00961,133.92855227,0.0159220938,70.6862845182,-78.856338501,95.9692898273,16.545,-63.5937538147,15.865,9.0625009537,190,15.605,-38.5625038147,16.555,-63.6875038147,1.2261119276,72.6562547684,"Pvalb-IRES-Cre"
"562",0.0031981589,17.3557142857,0.716402057,0.013485,67.1876892447,0.0677195191,7.29410354744,-78.4479141235,57.6179109392,36.425,-59.4062538147,35.43,11.625,310,35.08,-35.40625,36.52,-59.5312538147,1.3936629281,71.0312538147,"Pvalb-IRES-Cre"
"566",0.0184007741,46.27575,0.5633928803,0.031335,207.65632391,0.1468112916,18.3592976663,-73.3074264526,21.6095903362,77.425,-60.9687538147,76.555,25.5000019073,70,76.185,-36.28125,77.51,-61.0625038147,1.3055507715,86.468755722,"Sst-IRES-Cre"
"567",0.0064775227,15.2258461538,0.75,0.005535,245.31249702,0.0296181813,19.4160461078,-72.5818023682,65.677794843,11.865,-65.3125076294,10.98,38.96875,130,10.655,-49.3125038147,11.95,-65.4375,2.0790744575,104.281257629,"Sst-IRES-Cre"
"568",1,40.3,0.0399737895,0.046795,267.812460661,0.0596156828,41.0174520852,-70.2219848633,24.8138957816,85.63,-55.5000038147,84.59,36.125,70,84.18,-41,85.65,-55.59375,1.8492854751,91.6250038147,"Sst-IRES-Cre"
"575",0.0026071517,31.4161290323,0.3408482339,0.01168,250.468701124,0.076309815,10.6305574529,-71.8065567017,31.830783448,77.9,-48.96875,75.36,21.5,110,74.9,-36.6875,86.02,-52.3437538147,2.7171091412,70.46875,"Ndnf-IRES2-dgCre"
"581",0.0014422127,7.221875,1.2050396371,0.005515,82.0311754942,0.0418916233,4.2664618369,-78.3183364868,138.468195586,8.245,-70.40625,7.66,23,320,7.38,-48.375,8.285,-70.46875,1.2654590906,93.40625,"Pvalb-IRES-Cre"
"582",1,1000,0.0162946428,0.020385,128.906220198,0.0122502679,12.0413794525,-74.6053924561,1,58.515,-63.09375,57.715,30.4375019073,190,57.365,-45.1875038147,58.56,-63.2500038147,1.5761168417,93.5312519073,"Sst-IRES-Cre"
"588",-0.0535960206,52.2697222222,1.3769738158,0.023395,194.531053305,0.0784129947,11.3110166792,-80.6183547974,19.1315346148,220.775,-61.375,220.105,15.6875009537,150,219.765,-45.28125,220.805,-61.5312538147,1.2886250153,77.0625009537,"Pvalb-IRES-Cre"
"590",0.0230517521,49.9884210526,0.3600446429,0.03302,232.031315565,0.0807148591,23.2444883653,-70.6153488159,20.0046326518,92.48,-57.0937538147,91.16,21.375,70,90.72,-39.9375038147,92.62,-57.2812538147,1.882505794,78.4687538147,"Sst-IRES-Cre"
"595",0.0312061619,28.595,0.4527897063,0.018165,328.125,0.0192732178,34.016692648,-64.7194137573,34.9711488022,108.88,-58.0000038147,107.945,24.5000019073,30.0000019073,107.56,-42.2500038147,108.9,-58.1250038147,1.5586868492,82.500005722,"Htr3a-Cre_NO152"
"600",1,1000,0.0066471572,0.01494,167.031362653,0.0694485828,10.8130904886,-69.9117889404,1,42.48,-44.4062538147,40.86,31.0000019073,90,40.38,-37.71875,85.12,-48.3125038147,3.005285685,75.406255722,"Chat-IRES-Cre-neo"
"602",0.1051934677,16.9925,0.0653668912,0.00835,271.874994039,0.0822999403,15.3645573297,-54.9610671997,58.8494924231,37.16,-60.9687538147,35.82,26.03125,20,35.405,-40.34375,37.285,-61.1250038147,1.8696299561,87.0000038147,"Htr3a-Cre_NO152"
"603",0.0065785342,8.6845348837,0.7689962103,0.007045,81.6517844796,0.0469314456,7.3167606567,-76.7064819336,115.147214375,13.245,-66.40625,12.7,12.9375009537,350,12.45,-44.3750038147,13.255,-66.5625,1.1868201442,79.3437509537,"Pvalb-IRES-Cre"
"607",0.0424074548,50.5042105263,0.296359743,0.01814,363.593697548,0.1480010748,24.1006622016,-64.9419174194,19.8003293107,125.68,-48.8125,124.1,43.5000038147,40,123.7,-37.5625,144.44,-53.0000038147,3.3839576903,92.3125038147,"Htr3a-Cre_NO152"
"613",0.1074730871,13.88,0.670603765,0.01508,166.09378159,0.026106745,7.93871000862,-74.4759140015,72.0461095101,36.02,-54.40625,35.2,23.4687519073,130,34.84,-33.90625,36.08,-54.4375038147,1.4204987918,77.8750019073,"Nkx2-1-CreERT2"
"614",0.0448223386,43.5209090909,0.5467213115,0.0209,310.468673706,0.0866411254,18.2735923112,-71.5606994629,22.9774611994,72.88,-57.7812538147,71.92,25.71875,50,71.54,-38.8750038147,72.92,-57.90625,1.6703472213,83.5000038147,"Chrna2-Cre_OE25"
"617",0.001921928,13.7044366197,0.6832588766,0.01356,78.4374624491,0.0179715771,5.40429043135,-78.4837493896,72.9690703639,19.23,-54.8125038147,18.545,11.8125009537,310,18.275,-31.5,19.265,-54.9062538147,1.2784616037,66.6250047684,"Htr3a-Cre_NO152"
"621",1,9.68,0.5368389763,0.00687,126.56250596,0.0360309519,10.3551865946,-71.4529876709,103.305785124,10.275,-64.5937576294,9.375,19.46875,290,8.985,-45.8437538147,10.305,-64.71875,1.4279296828,84.0625076294,"Sst-IRES-Cre"
"624",0.0099908314,22.2632926829,0.6412936866,0.027555,105.156324804,0.0372542143,6.93692593392,-77.0609741211,44.9169857416,133.21,-67.40625,132.455,15.65625,220,132.155,-44.65625,133.235,-67.53125,1.3771929055,83.0625,"Pvalb-IRES-Cre"
"625",1,6.97,1.3892857143,0.00579,63.9061331749,0.0228347033,4.99331465352,-75.3418273926,143.472022956,7.815,-59.1875,7.215,5.9062504768,570,6.96,-39.0312538147,7.88,-59.2812538147,1.2826150768,65.0937504768,"Pvalb-IRES-Cre"
"630",0.1840958597,78.5966666667,0.3569327731,0.051595,203.90625298,0.0408348329,13.3546931626,-75.6354217529,12.7231858857,153.38,-55.71875,152.25,18.1875,90,151.88,-36.1875,153.675,-55.90625,1.5985124559,73.90625,"Sst-IRES-Cre"
"632",0.1677563196,151.881666667,0.0628246749,0.0256,288.281261921,0.0430564247,44.0524862895,-62.3680496216,6.5840731271,190.64,-58.4062538147,189.275,34.625,29.9999980927,188.83,-40.3125038147,190.665,-58.46875,2.221898712,93.0312538147,"Sst-IRES-Cre"
"635",0.0270556197,79.5216666667,0.1616113744,0.00616,147.343829274,0.0674173012,6.62472187892,-76.0901794434,12.5751891518,14.42,-53.28125,13.24,43.3437538147,130,12.82,-49.84375,14.44,-53.3125038147,2.9076560918,96.6250038147,"Chat-IRES-Cre-neo"
"636",0.0046938592,38.72,0.5211956522,0.031275,187.656208873,0.1364572644,13.9913404223,-79.2035446167,25.826446281,64.725,-59.1875,63.5,20.34375,90,63.09,-31.1562519073,64.815,-59.34375,1.5709995381,79.53125,"Sst-IRES-Cre"
"637",-0.0250006163,27.1840277778,0.7600728231,0.013205,84.375038743,0.0347299464,6.28842613475,-73.9697494507,36.7863073189,674.47,-54.9687538147,673.705,16,300,673.38,-32.375,674.505,-55.0937538147,1.2425222522,70.9687538147,"Pvalb-IRES-Cre"
"640",0.0070805118,37.2956,0.535335689,0.027645,204.374998808,0.2816291749,17.4884521119,-72.1406173706,26.8128143802,68.89,-64.875,68.12,34.5,90,67.765,-38.53125,68.92,-65.0000076294,1.3144897219,99.375,"Sst-IRES-Cre"
"645",1,10.185,0.7969420943,0.005965,78.437499702,0.0558766164,5.93934044878,-70.7202758789,98.1836033382,8.225,-62.4375038147,7.685,20.8125,410,7.41,-42.4062538147,8.245,-62.5312538147,1.2172760755,83.2500038147,"Htr3a-Cre_NO152"
"647",0.003300725,19.1214705882,0.7922938314,0.0135,80.62492311,0.0221640095,5.50091026054,-80.1982574463,52.2972328612,748.27,-55.6562538147,747.1,9.46875,310,746.71,-39.2187538147,748.415,-55.8125038147,1.4806187765,65.1250038147,"Pvalb-IRES-Cre"
"648",0.3248580795,31.2675,0.0881493506,0.02668,258.281290531,0.0063071181,24.3819234608,-71.561668396,31.9820900296,143.055,-56.78125,142.135,27.3125,70,141.785,-44.4375,143.18,-56.8437538147,1.795928686,84.09375,"Htr3a-Cre_NO152"
"649",1,17.415,0.0421951614,0.00891,111.250042915,0.0448888466,9.90858359512,-69.9955673218,57.4217628481,14.615,-51.3125038147,13.42,30.6875019073,240.000015259,13.095,-42.1562538147,15.025,-51.6875,2.4702009915,82.000005722,"Htr3a-Cre_NO152"
"650",1,7.58,1.0962384774,0.0033,78.437499702,0.0355323665,6.0581418082,-61.8983535767,131.926121372,5.77,-61.65625,5.08,7.21875,220,4.81,-42.5625038147,5.8,-61.7812538147,1.311468403,68.875,"Pvalb-IRES-Cre"
"660",0.0021211153,11.1454494382,1.3609244301,0.006135,205.624997616,0.0468744002,8.44396598908,-63.8540267944,89.7227164813,12.725,-53.28125,11.77,-1.90625,130,11.485,-33.28125,12.805,-53.4375,1.4220381952,51.375,"Pvalb-IRES-Cre"
"661",0.005617734,18.0111111111,0.7812252835,0.010855,103.080354631,0.1276827008,4.25621235305,-68.0096206665,55.5212831586,20.68,-54.9062538147,19.945,33.5312538147,220,19.645,-33.65625,20.715,-55.09375,1.5553977552,88.4375076294,"Pvalb-IRES-Cre"
"662",0.0053014859,20.4194791667,0.8313492268,0.015385,135.312393308,0.0552352816,7.7532005649,-76.0004272461,48.9728455773,33.435,-58.46875,32.545,20.09375,150,32.21,-35.34375,33.545,-58.5937538147,1.5094790235,78.5625,"Pvalb-IRES-Cre"
"663",-0.0017702967,40.7291666667,0.2131578947,0.00784,190.624803305,0.0119391382,10.9127792804,-59.8839569092,24.5524296675,129.98,-53.6250038147,128.58,38.53125,70,128.2,-38.53125,135.24,-56.3750038147,2.5672498613,92.1562538147,"Nkx2-1-CreERT2"
"664",0.0531279764,8.77375,0.0430285723,0.008265,166.718676686,0.2305072695,7.85475101429,-72.0361251831,113.976349907,19.39,-58.0625,18.56,23.7812519073,140,18.255,-42.4687538147,19.41,-58.0937538147,1.781039193,81.8437519073,"Htr3a-Cre_NO152"
"668",0.0009439773,9.585,1.0007029652,0.261185,54.5313283801,0.0313241854,5.25163038398,-81.3541107178,104.329681794,931.54,-61.2187538147,930.765,0,550,930.405,-36.4062538147,931.615,-61.34375,0.9600855565,61.2187538147,"Pvalb-IRES-Cre"
"669",-0.0084775663,109.526875,0.1285714136,0.079295,103.437386453,0.0324804932,7.66136325764,-71.7685928345,9.13017923683,309.08,-51.0000038147,303.14,15.3437509537,209.999984741,302.59,-31.4687519073,315.44,-54.3750038147,3.0889377862,66.3437547684,"Htr3a-Cre_NO152"
"671",0.0393160206,58.2425,0.269683908,0.04118,149.218559265,0.207872197,19.2370070393,-73.4568405151,17.1695926514,113.2,-54.7500038147,112.12,40.5,90,111.72,-42.6875,113.22,-54.7812538147,2.2697355177,95.2500038147,"Chrna2-Cre_OE25"
"674",0.1092380731,152.815,0.20133929,0.00798,162.500083446,0.0564269684,9.61811320628,-68.185256958,6.54386022315,18.38,-48.3750038147,17.315,39.5,170,17.02,-41.09375,28.595,-51.5000038147,3.0326054637,87.8750038147,"Htr3a-Cre_NO152"
"677",0.0039288187,23.0447619048,0.803875969,0.02122,284.062385559,0.0772461966,13.4910591431,-70.5716781616,43.3938091498,56.36,-49.6562538147,54.02,-1.8750001192,70,53.48,-33,57,-50.09375,2.1023499161,47.7812536955,"Chrna2-Cre_OE25"
"682",0.007598601,24.254,0.3821428725,0.02301,240.625008941,0.1339155734,10.0510967203,-66.4022827148,41.2303125258,54.91,-52.0312538147,53.005,28.75,90,52.475,-32.46875,54.915,-52.09375,2.1604974822,80.7812538147,"Htr3a-Cre_NO152"
"683",0.0105384815,27.464,0.4942623039,0.012765,570.312440395,0.0733360201,43.1455913368,-61.2859649658,36.4113020682,62.15,-58.7500038147,60.92,26.9375019073,15.0000009537,60.54,-45.5000038147,62.365,-58.8750038147,2.4777379824,85.687505722,"Sst-IRES-Cre"
"691",0.0160351716,32.6588333333,0.7231652319,0.01531,100.468829274,0.0518363006,6.63472566906,-70.4083404541,30.6195873501,39.165,-60.0625,38.475,14.4062509537,200,38.185,-40.9687538147,39.2,-60.1562538147,1.3210803334,74.4687509537,"Sst-IRES-Cre"
"696",0.0532386912,67.3628571429,0.1805248644,0.020765,319.866210222,0.0311772805,37.5632431035,-64.980506897,14.844976036,98.92,-56.0937538147,97.655,26.3125019073,30.0000019073,97.175,-47.9687538147,98.985,-56.2187538147,1.9976186671,82.406255722,"Sst-IRES-Cre"
"701",0.0483105303,88.845,0.2613188976,0.01019,157.031223178,0.0105121108,20.8956137936,-57.8922042847,11.2555574315,48.315,-61.40625,46.625,31.1250019073,40,45.99,-44.46875,48.405,-61.5,2.2411700512,92.5312519073,"Sst-IRES-Cre"
"702",0.0122475852,39.1310416667,0.4338582974,0.02165,232.187509537,0.1110683456,17.2691691057,-71.7542190552,25.5551592139,74.225,-60.375,73.155,17.1250019073,60.0000038147,72.805,-44.0625038147,74.295,-60.5000038147,1.6535591308,77.5000019073,"Sst-IRES-Cre"
"705",-0.0076513914,37.5112,0.3121063003,0.03728,95.1562523842,0.0649742335,5.89797049749,-75.434463501,26.6587046002,453.92,-52.6562538147,449.66,19.0000019073,180,449.08,-43.0937538147,460.48,-54.875,3.0079572278,71.656255722,"Ndnf-IRES2-dgCre"
"706",0.0174742034,82.5918181818,0.1532775699,0.03166,96.0937142372,0.0173782222,8.02571497604,-70.9221343994,12.1077368438,740.01,-55.5312538147,736.58,9.5000009537,200,736.115,-38.4375,745.28,-58.78125,3.2259519211,65.0312547684,"Htr3a-Cre_NO152"
"710",1,13.3,1.0494845511,0.01008,150.000110269,0.0468629748,7.75330557053,-71.8766479492,75.1879699248,20.06,-62.0312538147,19.3,14.5312509537,170,18.98,-32.625,20.12,-62.125,1.1754609408,76.5625047684,"Pvalb-IRES-Cre"
"711",0.1737451063,77.0542857143,0.2689922481,0.02048,220.156356692,0.0757536516,14.270721381,-68.2027053833,12.9778634729,54.3,-49.53125,52.92,42.84375,90,52.54,-37.90625,881.2,-51.0625038147,3.3484581545,92.375,"Htr3a-Cre_NO152"
"712",0.2571629873,21.29,0.0682539711,0.020795,109.687462449,0.0361674353,10.2910364365,-76.8645782471,46.9704086426,50.82,-56.15625,49.855,40.59375,130,49.565,-41.9062538147,50.825,-56.1875038147,2.7578880753,96.75,"Htr3a-Cre_NO152"
"715",0.0542311421,108.42,0.2646706878,0.0486,189.062505961,0.1123789921,23.2687570816,-74.3197021484,9.22339051835,164.165,-51.375,162.55,37.875,110,162.11,-38.3125038147,164.395,-51.53125,2.8309460929,89.25,"Sst-IRES-Cre"
"719",0.0009962717,19.362254902,0.7723484713,0.01057,145.625039935,0.0118438089,6.39964367375,-69.5901260376,51.646877136,74.25,-58.0312538147,73.49,19.0000019073,190,73.19,-34.15625,74.335,-58.15625,1.2720698178,77.031255722,"Pvalb-IRES-Cre"
"720",-0.0027116853,44.9438095238,0.3468894009,0.03218,185.937389731,0.1312651038,9.68009213786,-68.262878418,22.2500052976,889.74,-52.1875038147,886.7,22.9375,80,886.22,-37.5937538147,897.62,-55.7187538147,2.8664366875,75.1250038147,"Ndnf-IRES2-dgCre"
"721",0.0132166141,30.8180645161,0.4970982143,0.013345,245.312616229,0.127577275,10.5710721789,-68.3804779053,32.4485010886,61.52,-47.6875,59.175,18.15625,50,58.78,-42.6250038147,71.27,-51.6875,2.9972794958,65.84375,"Htr3a-Cre_NO152"
"724",1,93.38,0.4232876994,0.063005,197.187498212,0.1905480921,15.9260097649,-75.3522338867,10.7089312487,94.565,-59.2812538147,93.815,28.875,110,93.495,-42.65625,94.66,-59.4375038147,1.6174673188,88.1562538147,"Sst-IRES-Cre"
"727",0.037179459,10.0325,1.1088496727,0.007085,66.875115037,0.0498955064,6.36090117934,-76.5811386108,99.6760528283,11.195,-63.75,10.5,24.46875,330,10.2,-42.03125,11.24,-63.8750038147,1.4000146518,88.21875,"Gad2-IRES-Cre"
"729",0.1131628666,57.6975,0.2257142857,0.032215,199.375003576,0.1002782509,23.8657965927,-77.7931594849,17.3317734737,131.055,-57.3750038147,129.355,21.875,130,128.82,-44.75,131.36,-57.5312538147,2.2759186572,79.2500038147,"Sst-IRES-Cre"
"740",0.0001930178,21.4793333333,0.7497443243,0.01415,126.093834639,0.1491910666,6.32477672227,-70.5699081421,46.556379776,180.2,-62.4687538147,179.42,21.5937519073,140,179.125,-38.7187538147,180.215,-62.5625038147,1.4106494011,84.062505722,"Pvalb-IRES-Cre"
"741",0.011637977,21.6885294118,0.15625,0.006245,567.968785763,0.0613370799,46.3444273623,-59.9404830933,46.1073215714,38.375,-59.1875,37.37,9.15625,10,36.96,-45.6875,38.425,-59.2500038147,1.3961632024,68.34375,"Htr3a-Cre_NO152"
"742",-0.0446251713,31.7875,0.8882412676,0.36172,70.624999702,0.0273086652,6.2915263568,-69.8803634644,31.458906803,860.955,-58.21875,860.51,-1.28125,380,860.28,-41.3125,860.975,-58.2500038147,1.0787107878,56.9375,"Pvalb-IRES-Cre"
"743",0.0860233171,100.093888889,0.0290178571,0.05926,310.468792915,0.029800212,37.4003929332,-72.0027618408,9.99061991796,507.605,-51.9375,506.175,12.8125009537,50,505.76,-39.8437538147,993.66,-54.25,2.1192330457,64.7500009537,"Sst-IRES-Cre"
"746",0.0003594849,9.9258,0.9220982143,0.00406,50.3125786781,0.0917242393,6.79194781906,-79.2038497925,100.747546797,5.41,-75.3125,4.92,8.59375,570,4.68,-55.0000038147,5.46,-75.5000076294,1.2525219367,83.90625,"Pvalb-IRES-Cre"
"747",0.1596143546,9.335,1.3031249442,0.00634,123.593829572,0.0374567583,7.08864413646,-72.1898574829,107.123727906,13.55,-65.0937576294,12.82,23.7187519073,209.999984741,12.515,-39.3437538147,13.635,-65.25,1.4138483131,88.8125095367,"Pvalb-IRES-Cre"
"749",-0.0212183436,10.9575,0.0305803588,0.018455,231.562614441,0.244886443,15.3460435151,-66.3758010864,91.2616929044,45.27,-52.0625038147,44.295,31.2812519073,70,43.995,-36.03125,45.305,-52.2812538147,2.181964686,83.343755722,"Htr3a-Cre_NO152"
"755",1,1000,0.0094339624,0.01294,211.718857288,0.0529948212,14.4474198004,-74.5842971802,1,32.52,-50.5937538147,30.46,33.6875038147,100,29.98,-41,37,-51.59375,3.448407077,84.2812576294,"Chat-IRES-Cre-neo"
"760",1,17.32,0.0535714286,0.00701,239.062532783,0.0725964978,13.1495344639,-61.5726928711,57.7367205543,18.385,-56.625,17.21,25.03125,90,16.89,-37.4375038147,18.465,-56.78125,2.2726446718,81.65625,"Htr3a-Cre_NO152"
"766",0.0323075288,36.1164285714,0.5303571429,0.024435,340.781360865,0.1358358115,34.0024844053,-71.4138412476,27.6882305243,77.03,-64.46875,75.94,23.8125,50,75.56,-40.21875,77.12,-64.65625,1.4706092097,88.28125,"Gad2-IRES-Cre"
"770",0.0006400756,76.35375,0.206268436,0.0419,98.5938608646,0.0219578873,7.81574610464,-70.5153274536,13.0969336804,658.58,-54.28125,654.415,21.34375,190,654.02,-34.90625,662.965,-57.1250038147,3.310382891,75.625,"Gad2-IRES-Cre"
"774",-0.0059130828,137.272857143,0.2202090576,0.03255,188.169494271,0.0492373258,16.9110390496,-72.6786880493,7.28476132,39.73,-53.96875,38.665,8.6875,210,38.305,-34.0625,39.84,-54.15625,1.5263306149,62.65625,"Sst-IRES-Cre"
"775",0.0511459266,41.7639130435,0.3899521502,0.026995,367.656260729,0.1639645398,25.3929443185,-72.7093582153,23.9441165141,112.965,-59.9375038147,111.74,35.25,29.9999980927,111.2,-45.28125,113.045,-60.03125,1.7944518123,95.1875038147,"Sst-IRES-Cre"
"779",1,1000,0.0101993869,0.01932,115.781247616,0.069769837,11.7883483306,-75.4819488525,1,46.6,-52.0625038147,45.3,32.625,170,44.9,-34.53125,46.66,-52.1250038147,2.542220008,84.6875038147,"Chat-IRES-Cre-neo"
"780",1,5.57,0.7664774604,0.00675,107.187502086,0.1065332443,7.55196410143,-75.8493499756,179.533213645,11.69,-57.2187538147,11.01,4,370,10.705,-34.0625,11.7,-57.2812538147,1.1475003705,61.2187538147,"Pvalb-IRES-Cre"
"783",-0.0186307901,35.2214814815,0.459786812,0.03188,139.531284571,0.0126825888,8.7741228146,-72.6365890503,28.3917642852,894.2,-47.5000038147,892.06,24.0625019073,230,891.52,-35.4375038147,895.38,-47.9687538147,2.5428886011,71.562505722,"Ndnf-IRES2-dgCre"
"790",0.0039743796,14.2527272727,0.5959417308,0.009595,119.843676686,0.0590093695,8.04199272304,-73.6918563843,70.1620104607,10.915,-65.375,9.99,24.8125,220,9.65,-43.6562538147,11.04,-65.53125,1.6310538187,90.1875,"Pvalb-IRES-Cre"
"799",0.0052364443,3.8283333333,1.6451090434,0.002955,85.1562470198,0.018475933,5.29061521956,-72.2055664063,261.210274273,4.975,-66.0625,4.425,-0.2812500298,400,4.19,-50,4.98,-66.09375,1.3088342146,65.7812499702,"Pvalb-IRES-Cre"
"800",0.0016360464,10.4561702128,1.2178033795,0.00894,95.4688638449,0.0669051558,6.59116554705,-76.941947937,95.6373107599,13.04,-65.0000076294,12.57,16,370,12.295,-34,13.04,-65.0000076294,1.0008240841,81.0000076294,"Pvalb-IRES-Cre"
"801",0.0593433997,25.06,0.0339241404,0.0126,259.375393391,0.0696748644,15.5210912775,-63.4668731689,39.9042298484,59.28,-55.5312538147,56.98,27.7812519073,40,56.52,-40.21875,60.62,-56.0312538147,2.9985858268,83.312505722,"Vip-IRES-Cre"
"803",0.022820739,53.4323529412,0.3623525523,0.016055,179.687425494,0.0293397717,18.3872114119,-69.3307876587,18.7152529311,59.825,-57.1875,58.845,24.7500019073,110,58.46,-45.15625,59.855,-57.3125038147,1.5880351631,81.9375019073,"Sst-IRES-Cre"
"804",-0.1672037236,27.93,0.0264550275,0.00716,203.593745828,0.1407554895,14.3278525833,-66.4999237061,35.8037952023,15.64,-49.2500038147,14.34,23.65625,130,13.96,-40.9687538147,15.66,-49.28125,2.3863041732,72.9062538147,"Vip-IRES-Cre"
"806",0.1541085383,19.5716666667,0.0372807018,0.015685,251.562505961,0.0083176335,32.8608329126,-65.2991027832,51.0942689261,71.48,-55.8125038147,70.5,19.46875,50,70.175,-43.4375038147,71.545,-55.9375038147,1.8425482915,75.2812538147,"Sst-IRES-Cre"
"808",0.0596904831,184.133333333,0.0629230769,0.01042,243.59382689,0.2301959395,14.5666300154,-68.3530731201,5.43084721217,27,-52.09375,25.86,26.4375,90,25.52,-36.78125,27.2,-52.2812538147,2.3637363305,78.53125,"Chrna2-Cre_OE25"
"812",0.0035438472,46.95675,0.3313993281,0.020895,148.437619209,0.092905499,8.94008081212,-69.4498291016,21.2961927731,260.47,-56.21875,257.98,26.5625,110,257.625,-42.6250038147,266.525,-60.1875,2.8344386561,82.78125,"Htr3a-Cre_NO152"
"813",0.0076889598,15.9853225806,0.6757362356,0.00688,462.500005961,0.0346513912,16.6915247481,-65.2488937378,62.5573863122,38.165,-44.5312538147,36.09,18.8125019073,40,35.69,-36.625,39.64,-45.1875038147,2.2810303734,63.343755722,"Htr3a-Cre_NO152"
"814",0.2028047017,123.11,0.2605839526,0.02047,190.178707242,0.0598619916,14.6809064199,-70.5497512817,8.12281699293,79.035,-59.7187538147,78.03,28.9062519073,90,77.66,-44.03125,79.095,-59.8437538147,1.8761093412,88.625005722,"Htr3a-Cre_NO152"
"815",0.0100298411,21.4743478261,0.001625002,0.01146,249.821424484,0.1213933155,9.42686089551,-74.2693939209,46.5671883541,41.62,-55.84375,40.16,33.8750038147,29.9999980927,39.72,-50.2812538147,46.72,-56.625,2.9573011269,89.7187538147,"Vip-IRES-Cre"
"817",0.0897806573,61.0285714286,0.2440812652,0.02654,301.875025034,0.0287001096,36.0189703009,-60.2090263367,16.3857677903,96.64,-56.0312538147,95.48,26,29.9999980927,94.96,-41.3437538147,96.74,-56.1250038147,1.6445920217,82.0312538147,"Chrna2-Cre_OE25"
"821",-0.020440406,69.2966666667,0.187247481,0.11054,178.035706282,0.0599695481,9.89129837677,-75.0768890381,14.4307085478,719.14,-58.375,716.38,28.5312519073,110,715.98,-36.4375,726.06,-61.9375038147,3.0749919022,86.9062519073,"Nkx2-1-CreERT2"
"823",0.0020462244,17.2510526316,0.6142482031,0.01313,101.5625,0.0859844387,5.99624574037,-78.3937988281,57.9674771943,21.73,-65.09375,20.83,28.2812519073,160,20.48,-45.0625,21.85,-65.3125076294,1.6512818348,93.3750019073,"Pvalb-IRES-Cre"
"831",0.0062899834,44.7078571429,0.3766267589,0.02555,179.6875,0.0139154363,10.4881292678,-65.2319946289,22.3674330175,55.505,-57.4687538147,52.965,26.6250019073,50,52.385,-43.2500038147,59.955,-59.7187538147,3.096083587,84.093755722,"Htr3a-Cre_NO152"
"835",0.0319736718,47.196,0.3361510791,0.02868,259.218871594,0.2042537034,37.2623553598,-66.9698791504,21.1882362912,78.78,-59.65625,77.26,29.8125019073,50,76.74,-43.8437538147,78.88,-59.7812538147,2.1535239513,89.4687519073,"Sst-IRES-Cre"
"838",0.0030468849,9.189212963,1.925,0.00582,165.104165673,0.1693840027,6.71839685975,-73.7939529419,108.82324787,9.435,-62.5625038147,8.75,16.90625,170,8.465,-46.90625,9.475,-62.71875,1.4419865288,79.4687538147,"Pvalb-IRES-Cre"
"839",0.002668887,13.6514925373,0.6610891604,0.077545,81.8749666214,0.0586271584,6.76150268798,-70.4622573853,73.252063631,702.85,-53.3125038147,702.17,10.1562509537,410,701.88,-28.2812519073,702.88,-53.3750038147,1.0086173928,63.4687547684,"Pvalb-IRES-Cre"
"856",0.0210236009,45.4123809524,0.4836,0.03293,271.093755961,0.0829202905,19.7299161199,-81.6468811035,22.0204265671,147.185,-66.2187576294,146.175,36.125,40,145.74,-48.90625,147.25,-66.4375076294,1.7496771501,102.343757629,"Sst-IRES-Cre"
"858",0.0029372783,13.8805633803,1.1577887538,0.01372,186.250001192,0.0178365596,8.27182352607,-76.9175567627,72.0431853234,43.82,-59.0625038147,42.82,20.78125,90,42.4,-38.375,43.88,-59.1562538147,1.472246029,79.8437538147,"Nkx2-1-CreERT2"
"860",0.1264895631,57.3463636364,0.6750451321,0.01989,195.624992251,0.0780669972,14.1630844546,-73.6294555664,17.4378973066,53.2,-62.1875,52.29,35.71875,100,51.91,-37.5625,53.275,-62.3125038147,1.4219780516,97.90625,"Sst-IRES-Cre"
"862",0.0106601917,50.9122222222,0.3859908483,0.03078,223.437577486,0.1962791383,19.0825501891,-65.7717132568,19.6416490256,223.575,-58.4062538147,221.39,10.71875,70,220.845,-40.53125,223.855,-58.59375,1.9156836887,69.1250038147,"Sst-IRES-Cre"
