"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vrest","transgenic_line","tau","firing_rate","height_short","height_long","height_ramp"
"345",0.0233129948,41.5130434783,0.2954274403,54.49,1.255845,5.3316667,-50.96875,-48.4062525431,-51.6666698456,0.017215,52.09,1.2529433333,3.2941667,45.3125,44.3645846049,50.3697942098,332.477658987,0.0149144968,50,31.2916666667,419.999969482,51.68,1.2524816667,2.9666667,-36.7187538147,-30.8958346049,-43.7291679382,65.105,1.2782966667,692.6191667,-54.4375038147,-55.7812525431,-69.9062525431,3.8095199162,3.1854421568,4.5598996199,-67.9460296631,"Rorb-IRES2-Cre",26.088915004,24.0888144114,102.036464055,96.28125,92.770837148
"350",0.0283625815,83.4390909091,0.1833333333,152.045,2.6255,4.841,-47.90625,-50.0208346049,-50.09375,0.04224,150.355,2.623945,3.453,37,48.9791666667,40.3437507629,232.968792319,0.0223539155,70,65.5833333333,0,149.9,2.623575,3.087,-34.34375,-34.4687512716,-43.1125007629,181.72,2.649125,820.658,-57.03125,-56.7812512716,-76.4312545776,3.0012022315,3.7186721319,3.6811218945,-76.3015518188,"Nr5a1-Cre",20.1743668469,11.9847902117,90.4375007629,84.90625,99.0000012716
"353",0.0255161595,76.3208333333,0.179905338,94.88,6.4359433333,5.355,-47.5937538147,-48.5625038147,-54.2008961269,0.054425,92.805,6.4339083333,3.5135714,40.9375038147,41.2812525431,43.763395037,134.218677878,0.0976739973,190,160.791666667,930,92.255,6.4333533333,3.0471429,-31.40625,-31.8645852407,-47.2723246983,115.235,6.4588233333,354.9521429,-49.125,-52.2187512716,-78.0401796613,2.3617435688,2.2060896021,2.5258623559,-76.8444442749,"Ntsr1-Cre_GN220",15.4246382179,13.1025823006,97.9642911639,88.5312576294,89.8437563578
"359",0.0269525533,81.8859090909,0.1800233645,528.23,2.1333366667,6.641,-51.03125,-48.6250012716,-53.075,0.075775,523.555,2.1296683333,3.597,33.875,37.6875,35.2437530518,159.531250596,0.0344274789,50,53.2083333333,0,522.99,2.1291316667,3.116,-35.96875,-35.4375012716,-45.1875,578.325,2.1714616667,714.425,-60.4375,-56.2083346049,-80.3875045776,4.0843144473,4.1326787009,4.2616668776,-79.6815643311,"Scnn1a-Tg2-Cre",25.1125429018,12.2121133062,88.3187530518,84.90625,86.3125012716
"364",0.0223981015,85.0245454545,0.1029761956,116.185,5.0772191667,6.762,-48.875,-49.1979173024,-53.6250015259,0.058865,111.975,5.0724383333,3.393,31.6875019073,32.1562519073,33.1312507629,139.687538147,0.029876072,130,126.791666667,568,111.395,5.0718541667,2.911,-38.28125,-37.6614589691,-45.4500007629,128.295,5.1021241667,67.44,-52.15625,-55.4114583333,-65.3187530518,3.987668409,3.9422567256,4.0556416429,-63.8380661011,"Scnn1a-Tg3-Cre",27.6047277572,11.7613095684,86.7562522888,80.5625019073,81.3541692097
"366",0.1134402018,86.349,0.2060606316,143.575,4.0821766667,4.85,-43.8125038147,-45.9166704814,-46.7968769073,0.050605,141.86,4.0803733333,3.4125,46.90625,49.1145858765,47.9609394073,146.406248212,0.0493269563,110,102.041666667,230,141.445,4.079955,3.0375,-37.71875,-37.1354204814,-45.8281288147,188.845,4.1154433333,620.56,-51.375,-51.4895858765,-77.9296913147,3.6176181454,3.73220855,3.7732565057,-77.6622772217,"Rbp4-Cre_KL100",23.2283383879,11.5809100279,94.7578163146,90.7187538147,95.0312563579
"367",1,1000,0.0968749869,70.175,8.1021283333,4.95,-45.9687538147,-47.4895858765,-49.2437515259,0.050055,68.1,8.100255,3.29,36.59375,38.875,40.4375030518,69.3750008941,0.1039638519,290,202.500005086,1500,67.76,8.09991,2.989,-47.1562538147,-44.2916666667,-51.7312522888,101.445,8.1512716667,58.412,-59.2812538147,-58.3958346049,-74.5062576294,4.1464390347,3.7606497314,4.2903579616,-73.9276123047,"Rbp4-Cre_KL100",8.66689780796,1,89.6812545777,82.5625038147,86.3645858765
"368",0.1297247895,38.3125,0.1136160702,48.21,3.8878883333,4.89125,-48.3125038147,-47.4062525431,-53.0312519073,0.02713,45.685,3.8854583333,3.29875,40.5625038147,39.3020858765,46.1796894073,144.53125,0.0176777113,190,97.1250025431,192.5,45.345,3.8850883333,3.03,-34,-30.166668574,-44.5937509537,962.3,3.9025016667,610.81625,-50.96875,-53.9375025431,-76.1953201294,3.5471908782,2.7951151069,3.6047422865,-75.2367324829,"Scnn1a-Tg3-Cre",22.1557888882,26.101141925,99.2109413146,88.8750076294,86.7083384196
"373",0.0112589502,95.0088888889,0.1527472492,230.92,2.4638466667,5.94,-51.1875038147,-52.7604192098,-55.2291679382,0.05462,227.42,2.46072,3.6133333,46.5,47.0729179382,44.7708358765,203.906327486,0.0947432816,90,61.5000025431,0,226.98,2.4602866667,3.2333333,-42.9375038147,-43.2500012716,-47.375,267.14,2.5032133333,760.8866667,-56.9062538147,-58.7604204814,-71.8750025431,4.9828845575,4.8238747588,4.4101602053,-71.2786102295,"Ctgf-T2A-dgCre",21.5441395481,10.5253309632,100.000003815,97.6875038147,99.833337148
"375",0.0825362574,103.197,0.0942528731,210.375,4.9959166667,5.631,-47.8125038147,-45.8854204814,-48.6312507629,0.057055,207.885,4.993595,3.339,53.7187538147,47.0833358765,57.5187538147,156.562507153,0.0194823537,130,124.833325704,889.999938965,207.485,4.9931433333,2.999,-38.1875,-34.7708358765,-45.2500022888,251.375,5.033675,510.126,-55.6250038147,-53.1875038147,-76.6812561035,4.5042944831,4.1425866405,5.3861239527,-76.8808288574,"Scnn1a-Tg3-Cre",19.8171190301,9.6902041726,106.150004578,101.531257629,92.9687563579
"379",0.0170265693,43.8488095238,0.3488888889,148.905,2.2020466667,5.8116667,-46.0625038147,-45.3541692098,-51.3437531789,0.05157,146.515,2.200255,3.3116667,20.0625,32.1250012716,24.5000006358,208.281219006,0.0155193536,50,54.9999987284,700,146.04,2.1998216667,2.8883333,-40.8125038147,-36.2187512716,-43.0208365122,163.38,2.233675,631.1183333,-50.2187538147,-49.2604204814,-76.317712148,2.9583214852,3.0988768823,2.9010808183,-74.9811172485,"Scnn1a-Tg2-Cre",28.8058511449,22.8056362501,75.8437538147,66.1250038147,77.4791704814
"380",0.0180102393,111.531875,0.1428370363,225.585,3.96653,5.6175,-45.9375,-48.4166666667,-53.445315361,0.08869,222.6,3.96455,3.55125,17.2812519073,31.4166673024,20.625,154.687494039,0.036914859,90,99.0833333333,0,222.08,3.9640916667,3.13875,-34.59375,-35.625,-38.2734394073,275.39,4.0064883333,614.0775,-58.8750038147,-58.6145858765,-82.1562519073,2.6782962593,2.8620353458,2.6030053927,-81.3229217529,"Scnn1a-Tg3-Cre",21.4664851772,8.9660467019,74.070315361,63.2187519073,79.8333339691
"381",0.018039382,64.0957142857,0.2025510204,204.1,4.1276266667,5.088,-49.4687538147,-49.7500012716,-52.0062530518,0.04502,202.02,4.1255533333,3.352,35.09375,37.4166704814,38.4875030518,146.093860269,0.0295471437,70,103.125,528,201.5,4.12502,2.932,-36.5000038147,-36,-48.0312522888,240.98,4.1503733333,802.308,-58.5937538147,-56.0312512716,-78.8687530518,2.9966158152,3.1223476667,3.9297544236,-78.6970443726,"Scnn1a-Tg3-Cre",14.9792377061,15.6016671496,90.4937561036,84.5625038147,87.166671753
"384",0.1739393312,82.904,0.1225368732,123.58,3.98279,5.305,-48.1562538147,-45.5156269073,-51.304690361,0.0343,120.9,3.98045,3.535,33.59375,30.921877861,34.3359384537,267.968744039,0.1054822654,70,99.5,830,120.32,3.97979,3.085,-35.03125,-31.2187509537,-43.6171894073,157.94,4.00386,663.8,-57.03125,-54.4843788147,-80.3046894073,2.7717877043,2.1034827919,2.8870800679,-80.1675643921,"Rbp4-Cre_KL100",34.1245300885,12.0621441667,85.6406288147,81.7500038147,76.4375047683
"385",0.0617952114,92.028,0.1669776191,123.035,4.1289883333,5.14125,-47.5000038147,-47.6875012716,-50.2734413147,0.04695,120.325,4.12701,3.455,42.6250038147,45.8020858765,45.7656269073,162.343785167,0.040973939,90,103.166666667,0,119.92,4.1266183333,3.09625,-36.8125038147,-36.2604192098,-47.437502861,147.07,4.1632166667,461.115,-53.28125,-56.0312538147,-74.1328163147,3.5048731339,3.5386556126,3.6502053692,-73.3130340576,"Cux2-CreERT2",18.9256658045,10.8662580954,96.039068222,90.1250076294,93.4895871481
"387",0.0421622045,79.6509090909,0.2283898305,242.9,3.881045,5.179,-49.4062538147,-47.7812512716,-50.2937522888,0.07392,241.06,3.8790466667,3.427,25.0937519073,30.2083346049,23.9312503815,157.343789935,0.0458727479,70,97,714,240.63,3.8786216667,3.036,-40.03125,-37.583337148,-36.0312530518,299.22,3.9168816667,546.673,-61.7187538147,-57.2187525431,-82.5062530518,2.993885291,2.9881084807,2.594750228,-81.4509658813,"Scnn1a-Tg3-Cre",23.6166024499,12.5547845142,74.2250026703,74.500005722,77.9895858765
"388",0.0122806423,95.6577777778,0.17,404.9,2.9191666667,6.452,-47.3125,-49.7291692098,-52.2875022888,0.0905,400.5,2.9158533333,3.46,21.8750019073,34.2604179382,24.8812507629,149.999842048,0.0183797535,70,72.875,112,399.92,2.91538,3.048,-42.3750038147,-45.364587148,-44.2000030518,438.66,2.9539266667,216.256,-56,-57.9791704814,-69.3562530518,5.0764777347,5.0694814263,3.9924789635,-68.3788757324,"Ctgf-T2A-dgCre",18.8218352121,10.4539330019,77.1687530517,69.1875019073,83.989587148
"389",0.0239146106,65.1326923077,0.2718750184,311.84,2.7420233333,5.9825,-52.5312538147,-49.2916692098,-54.679690361,0.048075,309.54,2.73981,3.52625,44.25,45.5937525431,44.4765634537,198.906213045,0.0090793539,70,68.5,580,309.025,2.7393066667,3.0975,-49.78125,-44.5,-47.125002861,959.785,2.7810583333,335.28875,-56.7500038147,-53.0208346049,-78.171880722,4.5757324526,4.7296453017,4.6561826206,-77.2901382446,"Cux2-CreERT2",20.0473948299,15.3532729044,99.1562538147,96.7812538147,94.8854217529
"391",0.0929322943,101.343333333,0.1547619048,131.05,2.727055,5.053,-49.7187538147,-49.3750019073,-52.5125022888,0.04745,128.27,2.724635,3.388,33.5625,38.0312519073,37.0375015259,215.624928474,0.0188374985,90,68.0625019073,280,127.83,2.7242125,3.024,-36.5,-36.390625,-47.15625,151.2,2.74989,298.017,-54.40625,-55.3750038147,-72.9125,3.387519999,3.346647193,3.5388304498,-71.1050338745,"Rorb-IRES2-Cre",31.5536223492,9.86744729139,89.5500038147,83.2812538147,87.4062538146
"393",0.2798290598,87.75,0.0444444403,105.385,4.5363833333,5.181,-44.5625038147,-43.7500012716,-50.1812522888,0.05044,101.465,4.532895,3.365,36.1562538147,34.7291692098,40.8437515259,141.562610865,0.0726919919,190,113.291666667,969.999938965,101.02,4.5324216667,3.009,-32.0312538147,-30.4166679382,-46.7375007629,130.58,4.5678366667,254.756,-51.53125,-55.0312525431,-77.1437530518,3.4473208755,2.9087175233,3.5331743886,-76.4054412842,"Rorb-IRES2-Cre",18.7788583406,11.396011396,91.0250038147,80.7187576294,78.4791704814
"395",0.0123755954,51.88,0.2801477378,111.26,1.93779,4.867,-47.46875,-48.1718769073,-52.4500030518,0.04168,109.405,1.93594,3.203,40.5625038147,43.1718769073,39.2937515259,191.718757153,0.0411933288,70,48.375,450,109.03,1.9355675,2.87,-39.5,-39.7812519073,-44.7375022888,132.485,1.9708825,413.395,-50.9062538147,-53.2343788147,-69.2687545776,3.6928634067,3.856255763,3.5496313416,-67.5364532471,"Rorb-IRES2-Cre",23.9900848054,19.2752505783,91.7437545777,88.0312538147,91.3437538146
"399",0.0307136335,75.905,0.2145664759,120.3,1.4020716667,4.683,-46.5312538147,-48.6250012716,-52.7375030518,0.03189,118.445,1.4001766667,3.213,47.125,48.7604192098,48.8750030518,232.812494039,0.1006960124,50,35,251.99998169,118.035,1.399785,2.883,-36.4062538147,-35.5625,-44.1812515259,153.395,1.4263766667,538.2,-55.7187538147,-55.96875,-65.2875030518,3.2786588371,3.3630662465,3.5349805952,-64.3289031982,"Cux2-CreERT2",22.3245203054,13.1743626902,101.612506104,93.6562538147,97.3854204814
"405",0.0882908841,81.585,0.1119538349,82.865,1.96872,5.558,-44.8125,-48.3541692098,-52.2375030518,0.027675,78.285,1.9654216667,3.384,39.0625,32.583337148,39.1875022888,193.593636155,0.0834234953,150,49.1249974569,889.999938965,77.79,1.9649033333,2.993,-32.40625,-38.3020858765,-47.2062530518,103.905,2.0225316667,521.413,-49.4687538147,-59.6875025431,-76.9250015259,4.1042965291,3.5993857891,4.3392256881,-75.9269332886,"Rorb-IRES2-Cre",25.878555662,12.2571551143,91.4250053406,83.875,80.9375063578
"406",0.0299897224,57.9271875,0.2117214199,134.95,1.6596,5.295,-41.6562538147,-42.8125038147,-50.0781288147,0.03647,132.5,1.65769,3.59,18.9375,27.4687519073,20.8437509537,192.18711555,0.0813830122,80,41.375,0,131.955,1.65718,3.15,-32.375,-33,-41.078125,166.025,1.700895,793.1075,-50.6875038147,-53.90625,-75.9843788147,2.4611744508,2.5180085654,2.4322933087,-73.3546524048,"Cux2-CreERT2",24.7563297047,17.2630511364,70.9218797684,60.5937538147,70.281255722
"409",0.0341315331,71.885,0.1773809524,870.585,1.8811025,6.295,-48.96875,-50.828125,-51.5937538147,0.037245,867.41,1.8785525,3.81,22.28125,30.609375,19.9062509537,260.781347752,0.0842232332,70,46.9375,509.999969482,866.675,1.87787,3.205,-39.09375,-41.15625,-41.9375019073,891.19,1.907345,165.775,-54.3125,-53.7031288147,-76,2.4871608298,2.6212179822,2.6681549067,-74.8125076294,"Scnn1a-Tg3-Cre",19.9408336147,13.9111080198,71.5000047684,71.25,81.4375
"412",0.0473092917,138.083333333,0.0230841105,254.1,6.43446,7.352,-47.1562538147,-46.2395833333,-51.6187507629,0.08198,249.56,6.4301533333,3.456,40.6562538147,44.1666692098,43.0937530518,74.9998837709,0.0403347202,190,160.708333333,1550,249,6.4295866667,2.988,-38.1562538147,-38.1562525431,-49.4687530518,292.92,6.4745333333,644.192,-55.3125038147,-52.8437538147,-79.0000030518,4.7183407512,5.0020923274,5.0621338223,-78.1814880371,"Cux2-CreERT2",20.6521335795,7.242003621,94.7125038147,87.8125076294,90.4062525431
"414",0.0206066107,72.2323076923,0.1919491525,344.64,3.4019733333,4.9533333,-49.9687538147,-50.8854192098,-52.6250038147,0.05544,342.5,3.4000533333,3.2466667,43.7500038147,40.4479179382,41.8958358765,152.499973774,0.0793471187,70,85,870,342.12,3.3996266667,2.8866667,-39.8125,-39.5312525431,-47.052087148,414.72,3.4417066667,666.0533333,-61.9375038147,-59.6979192098,-76.0833384196,3.8074380907,3.6429567057,4.0915118469,-75.5931091309,"Scnn1a-Tg3-Cre",26.8179912502,13.8442205704,94.5208396912,93.7187576294,91.333337148
"417",0.0284241611,96.6044444444,0.1006732263,346.86,8.7183866667,5.755,-46.1875,-46.4791692098,-49.937502861,0.07058,344.3,8.71604,3.525,42.28125,45.1145858765,40.8593769073,72.6563259959,0.05174236,210,217.874989828,1410,343.78,8.71552,3.05,-40.0937538147,-40.2708346049,-45.789065361,386.8,8.7610333333,588.95,-55.5000038147,-54.1562525431,-84.7968769073,3.7428416863,3.9974463572,3.7607123428,-84.1187515259,"Cux2-CreERT2",9.23500034113,10.3514906147,90.7968797683,88.46875,91.5937550863
"418",0.0185858154,42.7184090909,0.2159049458,114.02,2.9598316667,4.417,-41.4375038147,-41.1770858765,-47.0625022888,0.03673,112.25,2.95844,3.263,33.90625,37.8854192098,35.7187530518,137.343794107,0.0292228591,90,73.9166666667,850,111.865,2.9580883333,2.96,-31.1562519073,-29.1875012716,-43.7000022888,138.625,2.9943616667,569.736,-49.4375,-49.4791692098,-77.7750015259,2.6689812763,2.8436603988,2.8013427417,-76.8331451416,"Scnn1a-Tg3-Cre",15.5658292633,23.4091114646,82.7812553406,75.3437538147,79.0625050863
"419",0.0292641029,73.74,0.1895019157,202.54,2.30364,4.9,-44.96875,-51.9687512716,-51.2916679382,0.05546,200.26,2.3016933333,3.4466667,37.90625,40.8125025431,42.9687512716,123.906247318,0.1195352152,80,57.5833307902,860,199.8,2.3012666667,3.0666667,-33.40625,-41.3958358765,-47.2083346049,253.46,2.35398,123.6333333,-59.0000038147,-59.2812512716,-79.8541717529,3.3847802659,3.9153686853,3.8908130914,-79.6576766968,"Scnn1a-Tg3-Cre",15.3103857262,13.5611608354,94.2604192098,82.875,92.7812538147
"420",1,64.985,0.0802083249,78.135,5.382645,5.7775,-46.59375,-48.7916666667,-52.4062519073,0.04376,75.475,5.3794216667,3.5125,35.5,37.5312512716,41.3906269073,94.3750739098,0.0468432941,290,134.458333333,1040,75.02,5.3789633333,3.12875,-33.7812538147,-33.8020858765,-45.4453144073,87.78,5.404045,75.67875,-50.5,-56.2395858765,-69.2109394073,3.5442468637,3.387342553,3.7658740627,-68.6219024658,"Rbp4-Cre_KL100",15.5961482196,15.3881665,93.7968788146,82.09375,86.3229179383
"421",0.1506819303,117.956666667,0.1045454588,102.24,6.1392066667,5.438,-45.03125,-41.3750025431,-49.5562522888,0.059775,98.16,6.136975,3.604,22.0312519073,25.5937506358,23.9500007629,128.90625,0.0993512869,130,153.416666667,1280,97.64,6.1364283333,3.161,-34.4062538147,-30.5312506358,-46.1750015259,137.61,6.1682683333,612.421,-53.71875,-52.3750025431,-74.5125,2.893732392,2.5074163218,3.0024571878,-73.0203781128,"Scnn1a-Tg2-Cre",26.2819927496,8.47768954701,73.5062530517,67.0625019073,66.9687531789
"425",0.0521251995,103.772222222,0.2211538462,130.435,5.21887,4.9216667,-46.15625,-48.2500038147,-53.2500012716,0.034375,128.655,5.2174266667,3.515,38.5625038147,41.9583333333,39.7083346049,158.035814762,0.0683922395,130,130.416664123,0,128.245,5.217,3.17,-33.3750038147,-36.3125,-46.0833346049,148.685,5.2376216667,510.4816667,-52.4375038147,-53.8958333333,-72.0208358765,2.722549065,2.6551965338,3.0203428322,-71.477355957,"Rorb-IRES2-Cre",17.8273180408,9.63649017614,92.9583358765,84.7187538147,90.208337148
"431",0.2581769057,104.791666667,-0.003380523,169.13,4.9388383333,6.84125,-46,-45.6145858765,-52.023440361,0.06184,162.53,4.9339216667,3.52375,24,24.2916679382,32.4062509537,154.107108712,0.0759375319,110,123.33333079,460,161.85,4.9332283333,3.0525,-31.9375019073,-30.6041679382,-49.1171894073,216.585,4.9694383333,332.0825,-56.15625,-52.5833346049,-78.8984375,3.1392993255,2.8983297326,3.8939474349,-78.5531539917,"Scnn1a-Tg3-Cre",19.1436016614,9.54274353876,84.4296913147,70,69.9062538147
"432",0.019726424,101.615,0.1544326353,246.075,4.9545316667,4.872,-47.0000038147,-48.6354179382,-51.5750015259,0.071565,244.235,4.9528616667,3.363,30.7187519073,42.6354192098,37.3562522888,118.750080466,0.094195433,100,123.833333333,969.999938965,243.745,4.9524366667,2.972,-39.3750038147,-40.9270846049,-44.5000015259,299.15,5.005045,418.612,-57.90625,-57.3854204814,-71.8687530518,2.8114617518,3.2372212626,3.0370149013,-70.9766464233,"Rbp4-Cre_KL100",18.3984475518,9.84106677164,88.9312538147,77.718755722,91.270837148
"433",0.0209838679,92.3588888889,0.1479910773,266.835,3.6267633333,6.16875,-43.0937538147,-46.2291679382,-48.546877861,0.08169,263.345,3.623915,3.585,38.7187538147,49.864587148,41.7734394073,161.250039935,0.0677762702,90,90.625,979.999938965,262.69,3.623385,3.0725,-36.5625038147,-38.2187512716,-37.757815361,343.635,3.69164,230.27,-53.84375,-54.9375025431,-77.6171894073,3.455637882,4.263918919,3.4333960882,-76.4173431396,"Scnn1a-Tg2-Cre",23.5228038619,10.8273281763,90.3203172683,81.8125076294,96.0937550862
"438",0.2167476362,73.2266666667,0.2524082679,65.56,2.99382,4.89,-45.0937538147,-45.7187525431,-50.234377861,0.03554,63.76,2.99178,3.515,37.5,37.7187512716,40.7343769073,242.031246424,0.0318112709,130,74.75,580,63.3,2.9913133333,3.135,-33.40625,-33.1041679382,-46.1484394073,80.56,3.0124133333,564.74,-45.9062538147,-51.3750025431,-73.7031288147,3.441285679,3.111407909,3.7711756857,-73.0221557617,"Nr5a1-Cre",23.4798486095,13.6562272396,90.9687547683,82.5937538147,83.4375038147
"441",0.0653829047,88.2835,0.171405456,132.1,3.1887116667,5.0333333,-49.8750038147,-49.2187525431,-51.7656275431,0.03633,129.805,3.1865783333,3.3933333,40.34375,43.2083358765,43.2083352407,177.031293511,0.0687024817,80,79.6666666667,690,129.39,3.18616,3.0325,-40.4687538147,-36.4375012716,-47.5677096049,520.055,3.2085433333,680.825,-59.1250038147,-55.6875025431,-74.3854230245,4.0209908637,3.7723781328,4.0938833758,-73.6229324341,"Cux2-CreERT2",23.4333560435,11.3271449365,94.9739627838,90.2187538147,92.4270884196
"442",1,1000,0.182860779,132.36,3.79056,5.52,-48.5,-49.2291692098,-53.226565361,0.13602,129.04,3.7881666667,3.385,36.375,40.1875,40.4140634537,127.142742276,0.0397769921,130,94.7083333333,1040,128.58,3.78772,2.995,-33.09375,-34.1562512716,-46.3125019073,146.44,3.81388,740.275,-54.46875,-55.9166679382,-78.4531269073,3.9873244962,3.7443345228,4.0271855926,-78.2927856445,"Rorb-IRES2-Cre",18.2617506984,1,93.6406288147,84.875,89.4166692098
"444",0.0267317212,94.2335,0.1642857143,177.855,2.4031,4.4891667,-47.75,-48.3125012716,-53.2083352407,0.056125,176.355,2.4015416667,3.1083333,43.9375,47.3333333333,41.5885429382,166.250005364,0.1662214994,70,60.0416679382,750,175.93,2.401125,2.7583333,-36.84375,-37.53125,-43.1093756358,217.065,2.4478466667,297.0416667,-57.2812538147,-56.8958333333,-70.2187512716,2.9741942344,3.1561173738,2.9464627838,-69.4028549194,"Scnn1a-Tg3-Cre",23.1827548874,10.6119373683,94.7968781789,91.6875,95.6458346049
"446",0.0330282831,79.2636363636,0.175892864,206.505,3.6831966667,4.9475,-48.03125,-49.0520833333,-51.8437538147,0.06008,203.965,3.68108,3.505,33.3125038147,30.3750012716,32.859375,129.776865244,0.1384126991,90,92.0416666667,999.999938965,203.585,3.6806633333,3.1525,-35.34375,-35.2395833333,-48.0937519073,252.59,3.7246,196.9825,-59.7812538147,-59.1354204814,-79.4375,3.1247076057,2.9095392586,3.1283378372,-78.4465026855,"Scnn1a-Tg2-Cre",18.6729106982,12.6161257025,84.7031288147,81.3437538147,79.4270846049
"447",0.027104301,48.5865789474,0.3163556531,127.535,1.6360116667,4.947,-48.0625038147,-46.2812525431,-50.4000015259,0.02448,125.39,1.6340833333,3.337,31.7500019073,34.7604179382,31.6187507629,339.062571526,0.0973013043,40,40.8333333333,276,124.935,1.6335916667,2.951,-38.9375,-37.4375025431,-44.1750015259,171.365,1.674415,473.736,-54.5937538147,-52.9270846049,-69.8500030518,2.6642604896,2.533556732,2.8622313558,-67.7243728638,"Rbp4-Cre_KL100",24.8041949599,20.5818154244,82.0187522888,79.812505722,81.0416704813
