"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","height","binary_neuron","fast_trough_t_ramp","fast_trough_v_ramp","peak_t_ramp","peak_v_ramp","threshold_i_ramp","threshold_t_ramp","threshold_v_ramp","trough_t_ramp","trough_v_ramp","upstroke_downstroke_ratio_ramp"
"700",161.39776,278.906285763,0.0573231093585,-96.375,-67.0109786987,95.5000038147,"Excitatory",2.3637125,-49.4062538147,2.3620925,42.671875,33.4999990463,2.361655,-36.609375,2.3948725,-52.0625019073,3.22697253502
"702",223.109568,232.187509537,0.111068345606,-96.71875,-71.7542190552,80.9895861944,"Inhibitory",4.747575,-54.9583358765,4.746425,19.666668574,93.1666666667,4.74600166667,-36.2708346049,4.74773166667,-55.1979179382,1.5224869837
"705",156.572112,95.1562523842,0.0649742335081,-85.7812576294,-75.434463501,83.6640658379,"Excitatory",8.5146,-49.4583358765,8.51098666667,21.9687519073,187.5,8.51046,-41.1041666667,8.52064666667,-52.2395858765,3.43915209229
"706",128.474336,96.0937142372,0.0173782221973,-82.09375,-70.9221343994,79.3020855586,"Inhibitory",8.783055,-55.770837148,8.77876666667,14.5104176203,193.916666667,8.77832166667,-35.9583346049,8.78773833333,-58.0208346049,3.3174060475
"709",96.906576,80.3125798702,0.170850917697,-80.65625,-71.4556655884,96.8625015259,"Excitatory",7.84938333333,-50.6041692098,7.84801,45.6875012716,170.666666667,7.84767166667,-40.8437525431,7.88077833333,-55.1458346049,3.03863210895
"712",180.518336,109.687462449,0.036167435348,-90.5937576294,-76.8645782471,99.5500053406,"Inhibitory",5.53119166667,-51.2500025431,5.52995833333,37.6354179382,112.70833079,5.52963666667,-35.2395846049,5.54566666667,-52.8333358765,2.78024970706
"713",296.802496,332.812458277,0.0559259317815,-99.0000076294,-74.8909378052,75.4250026703,"Excitatory",3.40457333333,-48.3437525431,3.40218,28.1562512716,59.4999987284,3.40159166667,-35.7812512716,3.43716666667,-54.2812525431,2.35777291873
"714",193.118864,155.312567949,0.105902209878,-89,-71.3704452515,93.6937545776,"Excitatory",3.98959,-46.6562538147,3.98784,44.8281288147,74.1875,3.98742,-40.171875,3.98985,-46.8281269073,3.90704853451
"715",183.381344,189.06250596,0.11237899214,-96.0625,-74.3197021484,91.7687530518,"Inhibitory",6.23734166667,-51.9791692098,6.23574166667,37.0312525431,130.333335876,6.23526,-36.9583333333,6.23751666667,-52.1145858765,2.57479334184
"716",407.429664,525.000452995,0.0300615541637,-80.1875076294,-63.0599975586,97.3984413147,"Inhibitory",4.46286,-58.0000038147,4.4618,30.5625019073,86,4.46134,-32.0312538147,4.46292,-58.0937538147,1.42362281024
"717",96.449552,162.499919534,0.104034505785,-88.3125076294,-71.9448699951,94.140627861,"Excitatory",4.40497666667,-41.8750025431,4.402915,46.3854204814,84.5833333333,4.40243833333,-29.2083346049,4.45072166667,-52.1666692098,3.31237653917
"722",145.290432,187.656208873,0.016466235742,-95.2187576294,-77.76537323,93.7375053406,"Excitatory",4.1897425,-46.0156288147,4.18748,44.6250019073,79.1875,4.187065,-37.2968769073,4.2333575,-55.015625,3.7883495047
"723",206.28736,127.34374404,0.178190752864,-83.875,-69.2325592041,83.773440361,"Excitatory",4.50426166667,-49.5312525431,4.50249,36.0104179382,87.0416666667,4.50209333333,-40.3333346049,4.54995666667,-55.6250025431,2.99701624486
"726",171.95176,126.406282187,0.013433710672,-97.03125,-83.3443069458,89.3062515259,"Excitatory",5.62819666667,-49.0416692098,5.62514333333,39.71875,115.124997457,5.62474166667,-34.6875,5.65136666667,-56.6666692098,3.2935162974
"729",193.912288,199.375003576,0.100278250873,-100.03125,-77.7931594849,85.3281269073,"Inhibitory",5.15984666667,-57.958337148,5.15796,27.6354173024,103.458333333,5.15741833333,-42.8958333333,5.16718833333,-58.8125025431,2.47226915682
"730",105.146456,106.25000298,0.0521581023932,-83.6875,-78.2598419189,88.822918574,"Inhibitory",13.0321166667,-55.8229179382,13.0267716667,26.7291666667,300.166666667,13.0263983333,-35.0416679382,13.036455,-57.9583346049,3.65674264835
"731",194.791392,131.790757179,0.160916790366,-91.9375076294,-77.4934310913,95.1197948456,"Excitatory",7.693945,-48.1979204814,7.692325,34.8437512716,166.833333333,7.69184,-32.2604198456,7.714515,-53.0000038147,2.05715902271
"732",216.237088,178.571432829,0.130529895425,-88.4062576294,-70.2577819824,89.9375038147,"Excitatory",4.32854833333,-41.2708358765,4.32712333333,41.8333346049,82.625,4.32671,-31.8958352407,4.37412666667,-51.0937525431,2.73333537545
"736",232.935984,166.56242311,0.0347785614431,-98.5937576294,-79.3605117798,92.445315361,"Excitatory",3.39264,-49.4270846049,3.39060666667,39.1458346049,59.2083333333,3.39013333333,-33.4583346049,3.41874666667,-55.6562512716,3.3559592614
"737",123.602304,183.906242251,0.0519988760352,-87.6875076294,-66.8875732422,85.3020884196,"Excitatory",4.01485333333,-43.3541679382,4.01186666667,43.7916692098,74.7916666667,4.01128,-41.2083358765,4.05814,-49.2083358765,4.20284884489
"739",209.560032,251.093864441,0.0188205521554,-101.156257629,-77.4727020264,66.3937534332,"Excitatory",3.270925,-46.1458358765,3.26876833333,25.7395839691,56.2083320618,3.26830666667,-35.7291666667,3.29721666667,-51.5937512716,3.03109685263
"740",167.393152,126.093834639,0.149191066623,-98.125,-70.5699081421,102.306253815,"Inhibitory",7.96640333333,-62.2083358765,7.965735,40.4062512716,173.666666667,7.96543333333,-35.5833358765,7.96645,-62.3854192098,1.28982966962
"741",575.424768,567.968785763,0.0613370798528,-95.7187576294,-59.9404830933,75.2500038147,"Inhibitory",1.307655,-55.4166692098,1.30681,20.6979166667,7.125,1.30639833333,-40.8854179382,1.30769333333,-55.5312525431,1.35728074033
"742",76.713136,70.624999702,0.027308665216,-86.09375,-69.8803634644,66.60625,"Inhibitory",21.98548,-54.28125,21.984945,2.625,524.125,21.98467,-34.53125,21.985495,-54.375,0.964621558047
"743",229.234208,310.468792915,0.0298002120107,-100,-72.0027618408,66.5625040531,"Inhibitory",3.30534333333,-52.3020858765,3.304095,23.2708339691,57.0833307902,3.30367666667,-38.9479204814,3.30536333333,-52.3645846049,2.1337505561
"746",91.158944,50.3125786781,0.0917242392898,-94.5937576294,-79.2038497925,86.8937568665,"Inhibitory",20.8540366667,-67.4479217529,20.8534266667,11.1875006358,495.833343506,20.85314,-40.9375,20.8540866667,-67.5833333333,1.15289617431
"747",189.245936,123.593829572,0.0374567583203,-100.09375,-72.1898574829,95.3984417915,"Inhibitory",14.721075,-51.2968788147,14.7198325,0.125000238419,342.4375,14.71933,-29.0000019073,14.7210925,-51.3750019073,0.916588827391
"748",182.628896,118.906252086,0.00681353360415,-94.84375,-81.7420120239,89.7812553406,"Excitatory",4.807935,-49.2916692098,4.80586166667,41.0416692098,94.5833282471,4.80542333333,-36.2812512716,4.83681833333,-54.895837148,3.16026111673
"749",252.710896,231.562614441,0.244886443019,-91.875,-66.3758010864,89.0669681004,"Inhibitory",6.20492166667,-49.8854166667,6.20349,22.3125006358,129.541666667,6.20310333333,-35.3645833333,6.206225,-50.2604204814,2.08052494233
"750",179.43104,218.437537551,0.0321931913495,-99.0312576294,-75.7922058105,95.9375068665,"Excitatory",3.61950666667,-49.145837148,3.61695333333,42.2916679382,64.9166666667,3.61648,-35.8333358765,3.63352,-54.8958346049,4.21498795695
"751",143.434624,148.437514901,0.110607907176,-79.125,-72.2378997803,90.4609394073,"Excitatory",5.50128,-43.7187525431,5.49460666667,48.7708346049,111.833333333,5.49403,-34.6875012716,5.53536,-49.3958333333,5.19421673438
"752",201.991712,176.339313388,0.131825149059,-86.84375,-69.7545013428,98.179693222,"Excitatory",4.10813,-45.5468788147,4.10654,42.2656269073,77.1875,4.10611,-30.8281269073,4.13735,-55.4843788147,3.06992178956
"753",98.462824,237.6562953,0.113893173635,-96.9375076294,-75.7492904663,89.2760454814,"Excitatory",3.628725,-49.7187525431,3.62722,47.6250038147,65.1666653951,3.62678166667,-41.1458346049,3.666955,-51.4166692098,3.11805869431
"754",127.00416,82.03125,0.0204274095595,-81.375,-72.513130188,87.5625030518,"Inhibitory",15.20138,-50.3541704814,15.2004733333,17.9375006358,354.5,15.2000733333,-26.1770846049,15.2014533333,-50.4479179382,1.18324550354
"756",165.662592,144.531324506,0.0423685796559,-89.9687576294,-74.2315673828,91.0078191757,"Excitatory",6.72468,-51.1562525431,6.72239,33.4375012716,142.583335876,6.72202166667,-34.0104166667,6.737875,-55.3229192098,3.30842489013
"757",221.250032,154.68749404,0.0473360866308,-96,-78.1916351318,98.3750038147,"Excitatory",4.74692,-52.6250025431,4.74275333333,42.3020833333,93.0833307902,4.74226,-36.4791692098,4.76842666667,-58.7187525431,4.88007130921
"759",134.100376,186.406299472,0.116252496839,-85.7812576294,-68.4197998047,100.006254578,"Excitatory",3.88839333333,-49.1562538147,3.88690666667,50.1041692098,71.6666641235,3.88650833333,-36.4166692098,3.93104333333,-54.6666692098,3.28016381722
"762",140.119056,158.203125,0.0266639310867,-92.59375,-74.8717956543,97.8348279681,"Excitatory",3.0684725,-48.0781269073,3.0665925,47.3437538147,51.1249980927,3.0661925,-36.2968769073,3.0978725,-54.6093788147,3.07150555115
"764",185.442624,142.187535763,0.0362740457058,-95.46875,-79.633972168,79.9562538147,"Excitatory",4.84312,-49.2916692098,4.84132,32.4583346049,95.5416666667,4.8408,-36.1354192098,4.86668,-55.1875012716,2.55340376148
"766",416.706976,340.781360865,0.135835811496,-95.0312576294,-71.4138412476,89.9125011444,"Inhibitory",3.2351225,-58.40625,3.2339825,20.6250009537,55.3125,3.2335875,-33.1875,3.2400125,-59.046875,1.36034491661
"770",110.782544,98.5938608646,0.0219578873366,-81.90625,-70.5153274536,85.2875011444,"Inhibitory",8.794985,-56.3229166667,8.79017166667,24.2187506358,194.208333333,8.789795,-36.1354179382,8.79916,-58.5208333333,3.61918231605
"771",109.138968,71.2501108646,0.0188077818602,-83.03125,-73.8435745239,88.3062549591,"Inhibitory",21.2379833333,-56.3437538147,21.2371683333,4.8645837307,505.416656494,21.2367916667,-30.2187506358,21.2380383333,-56.4583358765,0.853806092132
"772",95.299752,127.031207085,0.162562116981,-90.9687576294,-78.6349716187,95.0000038147,"Excitatory",8.37511333333,-49.1145858765,8.37324666667,37.6875025431,183.833333333,8.37277,-36.3958346049,8.40096166667,-54.5937538147,2.47974404507
"773",218.161152,133.616149426,0.0384177193046,-85.03125,-69.9344177246,95.8046875,"Excitatory",2.914275,-46.6354192098,2.91135166667,44.1354179382,47.2916666667,2.910945,-35.6041666667,2.950675,-55.2812512716,3.97330186502
"774",217.522496,188.169494271,0.0492373257875,-94.03125,-72.6786880493,71.3125023842,"Inhibitory",8.19816,-53.5729179382,8.19721666667,16.7812506358,179.375,8.19681333333,-31.5729166667,8.198185,-53.6875025431,1.32661208876
"777",192.487728,178.437530994,0.0934729278088,-95.9375076294,-77.0473403931,86.6875042915,"Excitatory",3.74834,-52.1458346049,3.74559333333,30.3229179382,68.0833333333,3.74507333333,-41.90625,3.78814,-58.8541704814,3.73503144141
"781",264.565616,174.375072122,0.0902883186936,-93.6562576294,-74.5719604492,86.8437538147,"Excitatory",3.984205,-44.5000012716,3.98160333333,41.2395833333,74,3.98116833333,-37.5208346049,4.0308,-55.770837148,3.55867080604
"782",152.729088,159.37499702,0.0594470798969,-89.6562576294,-72.3198471069,99.5625047684,"Excitatory",4.65415833333,-49.833337148,4.65210333333,49.8333346049,90.75,4.65159166667,-41.8750012716,4.69953833333,-54.1770858765,3.67016155308
"783",181.615776,139.531284571,0.012682588771,-87.5937576294,-72.6365890503,85.5375038147,"Excitatory",7.77717,-50.0156288147,7.77445,22.03125,168.8125,7.77394,-35.4531288147,7.77973,-51.3593769073,2.90049776767
"787",175.084272,133.281290531,0.0781460627913,-94.0937576294,-78.923828125,93.7500030518,"Excitatory",7.72439333333,-50.8854204814,7.72214333333,39.7812525431,167.541666667,7.72163166667,-37.4479204814,7.74058166667,-53.927087148,2.84424256163
"789",170.608896,154.374957085,0.00876290537417,-95.5312576294,-78.7234420776,102.507818222,"Excitatory",4.58758333333,-52.1041704814,4.585665,45.427087148,89.125,4.58523833333,-36.1041679382,4.61466,-53.3229179382,3.63735846404
"790",202.385792,119.843676686,0.0590093694627,-86.9062576294,-73.6918563843,89.7031259537,"Inhibitory",8.2919,-59.5000038147,8.29066333333,23.1770833333,181.79166158,8.290225,-30.7500006358,8.29206,-59.7291679382,1.47823869567
"791",287.679552,221.093714237,0.0425620898604,-97.3437576294,-74.0521774292,76.3125034968,"Inhibitory",7.674715,-52.9895858765,7.67335833333,6.21875047684,166.291666667,7.67291666667,-26.0520852407,7.67562166667,-53.4895858765,1.10661698686
"792",174.659088,214.062571526,0.0316042676568,-94.0000076294,-70.1578445435,86.2312522888,"Excitatory",3.87405333333,-48.4687538147,3.87155333333,33.5208358765,71.2916666667,3.87105333333,-35.0416692098,3.89561333333,-53.5000012716,3.51112222139
"795",240.612736,301.562488079,0.0205476954579,-100.03125,-66.1851959229,86.7410736084,"Excitatory",2.49117666667,-49.2187512716,2.489345,35.4791679382,36.7083333333,2.48887166667,-35.4583346049,2.50645833333,-54.2604179382,2.74545380841
"796",204.189664,213.124960661,0.029558127746,-101,-76.9283905029,91.697921435,"Excitatory",2.85337666667,-51.9895858765,2.85131166667,42.8958346049,45.7499987284,2.85089166667,-38.9687525431,2.88813333333,-57.3854192098,3.51768440042
"798",118.516856,132.031321526,0.028946140781,-93.8437576294,-79.4617538452,96.9625038147,"Excitatory",5.74206166667,-50.583337148,5.740225,44.46875,118,5.73980666667,-36.2083358765,5.764625,-54.052087148,3.38550410586
"800",152.475808,95.4688638449,0.0669051557779,-87.875,-76.941947937,87.8437530518,"Inhibitory",13.26153,-59.8958358765,13.2609733333,13.2604173024,306.041666667,13.260685,-31.2187506358,13.2615483333,-59.9687525431,0.978187124193
"802",143.48216,141.473218799,0.0265936478972,-93.4687576294,-77.3999786377,92.2500053406,"Excitatory",4.80478333333,-46.0833346049,4.80254166667,41.9895858765,94.5416666667,4.80209833333,-33.2291679382,4.83480333333,-53.3020858765,3.39332970037
"803",158.493728,179.687425494,0.0293397717178,-89.625,-69.3307876587,82.4562519073,"Inhibitory",5.80780833333,-55.9791704814,5.80683833333,26.9895839691,119.66666158,5.80641333333,-43.9270858765,5.80787666667,-56.083337148,1.55108388653
"804",329.266016,203.593745828,0.140755489469,-88.5,-66.4999237061,78.8489611944,"Inhibitory",7.17159,-46.9531288147,7.17002,22.8281269073,153.75,7.1695,-33.453125,7.1717,-47.0625,2.01086211313
"805",171.58592,197.968706489,0.125142410398,-88.875,-70.4693603516,89.5156275431,"Excitatory",3.13200333333,-43.3750038147,3.13016833333,43.9270858765,52.7500012716,3.12974833333,-35.7812512716,3.18764,-56.6041692098,3.30213915519
"806",242.403264,251.56250596,0.00831763353199,-93.21875,-65.2991027832,75.3437538147,"Inhibitory",3.35389833333,-53.7500038147,3.35283666667,20.7291673024,58.3333333333,3.352475,-41.4062538147,3.35853166667,-53.9375012716,1.83794187246
"807",176.097296,192.499995232,0.0993435382843,-94.96875,-74.2431030273,96.9531297684,"Excitatory",3.62367333333,-50.7916704814,3.62139333333,46.3125025431,65.0416666667,3.62098666667,-41.9791679382,3.66254666667,-58.2500025431,4.76681620646
"808",306.119712,243.59382689,0.230195939541,-96.8750076294,-68.3530731201,85.2187547684,"Inhibitory",5.61631333333,-49.5937538147,5.6146,24.0104173024,114.875002543,5.61416666667,-36.5312525431,5.6176,-50.3958346049,2.51196142094
"810",172.610496,121.87499553,0.0594092532992,-100.6875,-72.0374450684,80.8187520981,"Inhibitory",10.5767016667,-61.2812512716,10.5759133333,15.3645839691,238.875,10.5755983333,-32.3333346049,10.5767533333,-61.3958333333,1.18967748515
"812",170.031024,148.437619209,0.0929054990411,-85.34375,-69.4498291016,90.7708384196,"Inhibitory",6.067455,-56.5000019073,6.0645425,30.2812509537,126.125,6.0641925,-41.34375,6.0728,-60.1875,2.85101383178
"813",481.462592,462.50000596,0.0346513912082,-90.1875076294,-65.2488937378,70.5000026703,"Inhibitory",2.21399833333,-48.0312525431,2.21151666667,23.2291673024,29.7916673024,2.211075,-35.3229179382,2.21753333333,-49.5000038147,2.53473088134
"815",629.208448,249.821424484,0.121393315494,-98.3750076294,-74.2693939209,91.5125038147,"Inhibitory",1.98258,-56.6250025431,1.98070666667,31.3958346049,23.9583333333,1.98023333333,-43.5312512716,1.98812,-57.6562525431,2.61504956653
"820",225.403856,172.656178474,0.16649068892,-95.9375076294,-77.4682312012,101.875005341,"Excitatory",7.646095,-53.0416704814,7.64418333333,41.4791679382,165.625,7.64362166667,-34.7604179382,7.66528166667,-53.9687525431,2.51125350611
"821",209.45472,178.035706282,0.059969548136,-93.9375,-75.0768890381,91.5468802452,"Inhibitory",5.49092,-55.2604204814,5.48816666667,33.0833358765,111.666664124,5.48777333333,-35.4166666667,5.49796,-59.520837148,3.21797123764
"822",113.807184,117.968633771,0.0710932537913,-91.0625,-78.1322631836,98.0500038147,"Excitatory",7.26665833333,-45.6145858765,7.26411666667,49.8750025431,156.083333333,7.263695,-34.3854166667,7.29549833333,-53.3333358765,4.05318626803
"823",199.913696,101.5625,0.0859844386578,-90.9062576294,-78.3937988281,96.5078148842,"Inhibitory",8.28087666667,-59.9687525431,8.27975666667,25.0104166667,181.458333333,8.27936166667,-32.9166679382,8.280955,-60.0729192098,1.51188007773
"824",163.894976,173.124969006,0.091422341764,-97.1562576294,-77.813873291,93.171880722,"Excitatory",4.61778333333,-45.2500012716,4.61255666667,42.1458333333,89.8333333333,4.611985,-37.0208346049,4.65848333333,-51.9687538147,4.06147432268
"825",206.452464,195.3125,0.0442003123462,-101.593757629,-79.6588592529,102.036461512,"Excitatory",4.36362166667,-54.7395858765,4.36193833333,43.2604192098,83.5,4.36153666667,-34.7916666667,4.38125333333,-57.3437512716,3.21781085994
"826",89.159736,111.718788743,0.0348761491477,-89.4687576294,-77.2467803955,88.3906259537,"Excitatory",11.8186733333,-44.6458346049,11.8155933333,35.0000038147,269.875,11.8150333333,-36.7083333333,11.83922,-50.8020846049,3.56737915758
"828",227.135744,130.31257689,0.00892730802298,-85.6562576294,-71.0000686646,98.2437538147,"Excitatory",4.911585,-50.4375038147,4.90893,45.84375,97.25,4.90854,-36.375,4.925565,-56.46875,3.60817924181
"830",163.486304,163.906291127,0.133777648211,-94.1875076294,-75.3721694946,103.337504578,"Excitatory",5.94268,-47.5104166667,5.94026,47.1145858765,123,5.93981333333,-33.5104179382,5.96245333333,-52.864587148,3.39908433319
"831",220.019152,179.6875,0.0139154363424,-87.96875,-65.2319946289,85.2750030518,"Inhibitory",3.76027333333,-52.2395846049,3.75718833333,25.2812512716,68.4166666667,3.75673666667,-38.2083333333,3.76673833333,-55.8854204814,3.19970299495
"832",268.338656,193.437352777,0.0247239135206,-95.46875,-74.2120742798,92.4750030518,"Excitatory",3.66241333333,-48.2500025431,3.66048666667,40.7500025431,65.9999987284,3.66006666667,-35.1770846049,3.67991333333,-54.3854179382,3.33968686397
"833",181.868128,152.500003576,0.0536783263087,-88.9375076294,-74.0730209351,98.8984422684,"Excitatory",5.32062666667,-45.6666692098,5.31810166667,47.7187525431,107.416664124,5.31762833333,-36.7604166667,5.35638666667,-54.7187525431,3.40024438943
"834",244.7336,230.46875,0.0601955093443,-93.53125,-68.2306518555,99.9937568665,"Excitatory",3.55052666667,-53.2708346049,3.54776,46.614587148,63.2083320618,3.54726,-38.8020846049,3.56642666667,-56.770837148,3.56411064303
"836",182.068352,146.562576294,0.161756142974,-89.7500076294,-75.5517425537,95.7875030518,"Excitatory",3.53325,-49.3750038147,3.53147,46.3593788147,62.75,3.53102,-36.09375,3.55983,-55.3281288147,3.36264537546
"838",384.161792,165.104165673,0.169384002686,-87.6875,-73.7939529419,84.093752861,"Inhibitory",7.67541166667,-56.9791679382,7.67456333333,16.2708339691,166.375,7.67422,-31.1145839691,7.675495,-57.1145846049,1.22324820434
"839",89.818896,81.8749666214,0.0586271584034,-88.78125,-70.4622573853,84.2375034332,"Inhibitory",16.0560716667,-53.0312525431,16.055395,14.489584287,375.875,16.0550883333,-27.4166679382,16.056195,-53.239587148,1.02491811544
"840",150.988096,105.223104358,0.0324520803988,-88.1250076294,-75.937713623,86.234380722,"Inhibitory",11.09721,-52.1770846049,11.0964583333,13.458334287,251.91666158,11.0961183333,-29.7187519073,11.0972316667,-52.3020858765,1.08180195911
"842",344.80784,280.000001192,0.0829196795821,-98.3750076294,-67.2280197144,91.8854223887,"Excitatory",1.96206666667,-55.1250038147,1.95879333333,34.4791679382,23.3333333333,1.95815333333,-48.5000025431,2.02385333333,-61.9791704814,3.70048778344
"844",194.330576,256.562560797,0.0209606457502,-100.156257629,-72.633605957,88.3437515259,"Excitatory",3.46245166667,-47.1979179382,3.459965,34.59375,60.9583358765,3.459445,-31.8958339691,3.47862833333,-52.6979166667,2.45940174432
"846",244.943888,221.250116825,0.0833893492818,-98.5625,-74.6492538452,98.5859441757,"Excitatory",2.98929333333,-53.5104192098,2.98517333333,43.9166692098,49.125,2.98467333333,-44.2187538147,3.04040666667,-61.6666704814,4.60628122954
"848",109.92988,105.000078678,0.0216580908746,-89.0312576294,-77.271156311,100.182296753,"Excitatory",5.64368333333,-47.8020833333,5.64024833333,52.1041692098,115.54166921,5.63988833333,-36.2916692098,5.68977666667,-57.7604179382,4.9898331605
"849",136.612704,80.4688632488,0.0389747396111,-86.5000076294,-77.819480896,100.375006104,"Excitatory",11.67442,-46.8645858765,11.6710866667,41.2187538147,266.25,11.6706133333,-36.6145833333,11.6931266667,-53.7187512716,3.76674643224
"850",155.321072,156.093791127,0.0351201109588,-95.8125076294,-78.3591156006,102.406253815,"Excitatory",3.79207166667,-48.6666704814,3.78972666667,48.6354192098,69.2499974569,3.78933333333,-37.4375,3.82468166667,-54.8750012716,4.50072897598
"851",235.801392,203.124970198,0.205063015223,-93.6875076294,-75.6729660034,95.0000019073,"Inhibitory",5.70870666667,-59.0208358765,5.707885,25.5937512716,117.208333333,5.70753833333,-31.135418574,5.70877666667,-59.1250012716,1.29565769973
"853",180.417056,195.70311904,0.0432634502649,-98.28125,-77.2277679443,75.3333346049,"Excitatory",4.32404166667,-47.5729166667,4.321155,32.8125012716,82.5,4.32067833333,-32.3645846049,4.33644,-54.0833333333,2.83778787716
"854",269.900832,299.196541309,0.0677318796515,-99.3125076294,-72.3506011963,95.578130722,"Excitatory",3.21213,-45.9687519073,3.210665,39.9531269073,54.7500019073,3.21026,-34.5937519073,3.24029,-53.15625,2.81271050911
"855",177.432224,151.562571526,0.0225339084864,-96,-79.0895767212,80.2343772252,"Excitatory",5.47155833333,-45.6041679382,5.469215,37.2395858765,111.20833079,5.46878166667,-31.8229198456,5.524495,-52.3125038147,3.70488871538
"856",420.55984,271.09375596,0.0829202905297,-99.375,-81.6468811035,103.687506104,"Inhibitory",3.19495166667,-60.5729204814,3.19389666667,39.6354166667,54.375,3.19343666667,-41.3958346049,3.19499333333,-60.6666679382,1.69340372022
"857",138.9192,183.593720198,0.0271508954465,-95.65625,-76.0058441162,83.8625045776,"Excitatory",7.12058,-47.145837148,7.118565,30.6354179382,152.41666158,7.11806166667,-30.7187506358,7.13149333333,-50.6041679382,2.02870615036
"858",309.51232,186.250001192,0.0178365595639,-96.78125,-76.9175567627,91.5781283379,"Inhibitory",5.2328,-54.5312538147,5.23154,16.90625,105.249992371,5.23104,-35.96875,5.23288,-54.6562538147,1.41987386924
"859",303.312192,259.28580761,0.0217895861715,-100.28125,-72.3453674316,98.0375022888,"Excitatory",4.36730666667,-53.8125025431,4.36465333333,43.2395846049,83.625,4.36415333333,-37.9062538147,4.37708666667,-58.2395846049,3.72010792714
"860",183.80992,195.624992251,0.0780669972301,-95.71875,-73.6294555664,101.942710241,"Inhibitory",6.47829666667,-59.7916704814,6.47727,29.9791673024,136.416666667,6.476795,-30.8020839691,6.47837333333,-59.9479192098,1.2005860138
"861",106.975416,155.156210065,0.0340365059674,-90.4062576294,-74.0390396118,80.4062541326,"Excitatory",4.67772666667,-46.5104179382,4.67580833333,36.9166679382,91.3749974569,4.675345,-34.7291679382,4.73392333333,-55.1979192098,2.97824746751
"863",145.749248,125.669509172,0.110391393304,-93.71875,-80.1582565308,97.6000045776,"Excitatory",11.1484166667,-53.3229192098,11.1463166667,36.9791679382,253.166656494,11.145765,-36.6041679382,11.1638633333,-55.6041692098,2.82406493656
"864",228.920896,273.4375,0.0697836056352,-99.3437576294,-78.4320907593,94.7031259537,"Inhibitory",4.21816,-59.2968769073,4.2170225,34.5,79.875,4.21662,-43.7187519073,4.218215,-59.4062519073,2.06179379349
"866",234.291488,155.781134963,0.0176409464329,-92.875,-76.8596801758,93.8312561035,"Excitatory",4.20853333333,-52.520837148,4.20367333333,40.5104192098,79.5833333333,4.20314,-37.5312512716,4.22515333333,-57.9375025431,4.35625556103
"867",97.97776,65.6248107553,0.0534711629152,-87.2812576294,-69.8947067261,83.4625045776,"Inhibitory",14.01691,-58.2291692098,14.016065,13.3750009537,324.875,14.0156916667,-32.9479204814,14.0169766667,-58.3750025431,1.20272340955
"868",140.3648,141.718834639,0.0218500662595,-89.5,-73.443939209,101.581254578,"Excitatory",5.18249333333,-47.1458333333,5.18047,54.4687525431,104.000002543,5.180025,-38.0000012716,5.215715,-51.5104179382,4.12608278853
"869",167.254656,233.437612653,0.0222372673452,-97.09375,-72.7411804199,98.5500053406,"Excitatory",3.754175,-46.2708346049,3.75205333333,50.2812538147,68.2916666667,3.75166166667,-32.6041679382,3.774555,-48.1562525431,3.99029970217
"870",200.624128,149.519309402,0.0320296883583,-93.1562576294,-76.7724685669,91.2750030518,"Excitatory",3.23992333333,-44.3125,3.238025,44.5729192098,55.4166679382,3.23762833333,-32.1562512716,3.27276666667,-50.8437538147,3.51327841679
"871",279.6384,159.37499702,0.0676599666476,-92.6875,-72.2003326416,89.0000038147,"Inhibitory",5.563755,-51.4375,5.56171,20.1562519073,113.5,5.5612,-36.46875,5.56502,-51.7812538147,2.33091829774
"872",91.85272,124.955430627,0.0801045447588,-88.90625,-75.4485092163,85.8187545776,"Excitatory",5.26407833333,-45.8958333333,5.260745,36.2500025431,106.041666667,5.2603,-38.2500012716,5.330135,-56.53125,3.84633160368
"873",297.533312,235.624998808,0.0870126709342,-97.5937576294,-71.8459243774,83.1041673024,"Inhibitory",5.6637225,-61.3437519073,5.66262,19.3281259537,116.0625,5.662215,-30.7968759537,5.66381,-61.4843769073,1.24504730579
"875",309.563808,174.99999702,0.0597991719842,-102.500007629,-77.4748916626,94.6937553406,"Excitatory",3.10372666667,-57.2083346049,3.10133333333,37.3333358765,51.9999987284,3.10089333333,-43.3229192098,3.12479333333,-63.9166692098,4.0344185616
"877",286.964288,206.87507093,0.00387014262378,-90.03125,-67.1831893921,78.104171435,"Excitatory",3.79028333333,-50.1041704814,3.78686666667,25.7395846049,69.1666666667,3.78630333333,-36.1875012716,3.80394833333,-55.0625025431,2.91182850756
"878",416.23232,226.093783975,0.155992746353,-99.96875,-78.3579406738,94.6979204814,"Inhibitory",3.25557333333,-54.0000025431,3.25466666667,28.260418574,55.8749974569,3.25433333333,-39.4791679382,3.25562,-54.0729192098,2.14721493134
"879",160.450448,290.468782187,0.124691918492,-89.21875,-58.9267463684,78.7812530518,"Excitatory",2.4677,-40.5000038147,2.46202666667,35.0000012716,36,2.46141666667,-29.9687506358,2.50906333333,-48.5104179382,3.82214747316
"880",160.046368,118.281245232,0.0246023330837,-99.90625,-77.9198150635,85.9625,"Inhibitory",8.76532666667,-57.6979166667,8.76423666667,16.9166673024,193.583333333,8.76379833333,-33.4583346049,8.76542666667,-57.8333346049,1.44459098493
