"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","height","binary_neuron","firing_rate"
"485",0.0309422388763456,186.84,0.285845295919668,1.21848,3.47225333333333,1.025564,-51.5000038146973,-51.6562538146973,-53.1937515258789,156.455232,0.0743200000000002,1.2165,3.47008,1.023572,47.6875,51.3125025431315,47.4062515258789,162.968754768372,0.0657943487167358,1.11708,-66.4312530517578,70,61.25,380,1.21596,3.46956,1.023108,-44.125,-42.8125025431315,-44.9062515258789,1.24242,3.50162666666667,1.11708,-55.0000038146973,-54.8229204813639,-66.4312530517578,3.42859266736376,3.70330766143544,3.71302672526674,-84.0937576293945,-66.1220245361328,100.600003051758,"Excitatory",5.35217298223079
"486",0.00196813292358195,12.2290476190476,0.331223855146699,1.03418,3.6849,1.02404166666667,-57.34375,-56.0937538146973,-61.7083371480306,380.892416,0.00867499999999999,1.03327,3.68387,1.023245,7.6875,13,20.1250006357829,291.406184434891,0.0525948405265808,1.454635,-70.0520858764648,120.000007629395,66.625,350,1.032945,3.68341,1.02295333333333,-36.9375,-32.53125,-42.1354179382324,1.03422,3.68499,1.454635,-57.4687538146973,-56.2187538146973,-70.0520858764648,1.38501499277202,1.02734656430858,1.40004273298898,-97.84375,-68.7102890014648,81.8333377838135,"Inhibitory",81.7725166465482
"493",0.0687944492266756,121.9,0.252464788732394,1.10346,2.69528,1.02532,-45.0312538146973,-43.4166692097982,-51.7343781789144,247.932016,0.02302,1.10062,2.69332,1.02343333333333,25.25,33.3229179382324,26.927085240682,320.468693971634,0.0631639063358307,1.34011333333333,-62.6979211171468,50,41.7916666666667,370,1.10002,2.69273333333333,1.02297666666667,-32.9687538146973,-34.0000012715658,-37.2135435740153,1.12486,2.72340666666667,1.34011333333333,-49.7500038146973,-50.9583371480306,-62.6979211171468,2.66891142694365,2.71310353345737,2.70366396802564,-96.5,-61.7753524780273,78.6614634195964,"Inhibitory",8.20344544708778
"511",0.107110300820422,10.97,0.976904181845225,1.036345,11.9573316666667,1.02393666666667,-64.03125,-55.5625038146973,-64.3437525431315,166.71384,0.0081,1.035485,11.9560283333333,1.02302666666667,19.1250019073486,8.75000047683716,22.0312506357829,135.156214237213,0.054915577173233,1.62691666666667,-76.8333384195964,170,273.375,469.999969482422,1.035165,11.9554983333333,1.02274,-39.65625,-32.1041685740153,-43.2916704813639,1.036395,11.9574533333333,1.62691666666667,-64.0625076293945,-55.6666704813639,-76.8333384195964,1.47169806818435,1.14586533586799,1.60057244845268,-90.9062576293945,-76.0302276611328,86.3750031789144,"Inhibitory",91.1577028258888
"512",0.000995636865190832,13.9058333333333,0.806666708373966,1.14671,16.2125883333333,1.0241125,-52.9062538146973,-52.5833346048991,-60.125,159.05984,0.067455,1.145955,16.211815,1.02342,4.28125047683716,5.17708333333333,9.890625,97.3437875509262,0.0529963411390781,1.5300075,-76.28125,390,379.791666666667,0,1.14565,16.2114733333333,1.023165,-33.03125,-30.9062512715658,-46.703125,1.146725,16.2126316666667,1.5300075,-52.96875,-52.6875012715658,-76.28125,1.26697155497082,1.13465058076896,1.42416409159059,-86.8125,-76.2736892700195,70.015625,"Inhibitory",71.9122670342184
"520",0.244985703323246,38.42,0.342829939429929,1.09482,2.37724666666667,1.040945,-55.5312538146973,-54.2916692097982,-56.1562538146973,427.492704,0.02302,1.09392,2.37633333333333,1.04008,31.7500019073486,33.6458333333333,34.0859394073486,286.718547344208,0.0590216480195522,1.769555,-68.0781288146973,50,33.9166666666667,410,1.0935,2.3759,1.03968,-42.28125,-41.3229166666667,-43.2734384536743,1.09484,2.39183333333333,1.769555,-55.5625038146973,-54.6145858764648,-68.0781288146973,1.65496471287911,1.69272556528625,1.66053756941548,-98.34375,-66.9790344238281,90.2421932220459,"Inhibitory",26.0281103591879
"525",0.0192024243537816,112.095,0.121205357516906,1.328,8.68765333333334,1.025776,-46.34375,-45.9270871480306,-50.6312515258789,80.862096,0.09148,1.32524,8.68510666666667,1.023576,33.5625,36.8645846048991,36.2562507629395,87.1874615550041,0.0472240559756756,1.690548,-79.3812530517578,190,191.625,1730,1.32472,8.6846,1.023132,-38.9687538146973,-37.8541679382324,-47.1562530517578,1.36154,8.72202666666667,1.690548,-56.1250038146973,-54.0104192097982,-79.3812530517578,3.66987014197864,3.52334597803049,3.81620598022092,-87.9375076293945,-79.1463012695312,86.8875022888184,"Excitatory",8.92100450510728
"526",-0.000413758522399191,31.9321428571429,0.391825989813301,1.96766,6.44764666666667,1.02571666666667,-50.65625,-51.5416692097982,-55.0885442097982,203.957264,0.0976000000000001,1.96524,6.44504,1.02354333333333,18.0000019073486,18.1041679382324,23.7239592870076,147.812530398369,0.0149024743586779,1.69095666666667,-65.8802134195964,160,135.625,469.999969482422,1.96474,6.44448,1.02315,-38.5000038146973,-39.8437538146973,-41.2083346048991,1.96876,6.44924,1.69095666666667,-51.0625038146973,-52.3541704813639,-65.8802134195964,3.02315267324257,3.0611178429856,2.40899633449915,-81.5312576293945,-65.2453231811523,78.8125034968058,"Excitatory",31.3164075606755
"528",-0.00953521566790418,10.5101818181818,1.30783621800145,1.023905,13.0889833333333,1.023212,-64.6875,-59.3645846048991,-64.5687515258789,100.862056,0.00212000000000012,1.023475,13.0883916666667,1.022786,21.3125019073486,11.8333333333333,22.5,69.0625384449959,0.0332983806729317,1.03299,-61.20625,370,301.708333333333,400,1.02324,13.0880816666667,1.02257,-46.0625,-35.5104166666667,-46.6750015258789,1.02392,13.0889983333333,1.023245,-64.78125,-59.4270858764648,-64.6562522888184,1.12771323720163,0.958977654468233,1.1292471686794,-68.9062576293945,-60.5382995605469,87.0687515258789,"Inhibitory",95.1458326125317
"529",0.192964373214647,20.51,0.0500000039430766,1.08434,3.137055,1.02412625,-59.9375038146973,-58.8541704813639,-59.8984403610229,253.042464,0.0326950000000001,1.08356,3.13618333333333,1.02337625,37.8125,32.1354185740153,35.7265644073486,324.218779802322,0.185133472084999,1.66241625,-72.0546894073486,70,52.8749987284342,270,1.083195,3.135785,1.0230425,-42.5,-39.2291679382324,-45.0468769073486,1.08435,3.13708166666667,1.66241625,-60.0312538146973,-58.9270871480306,-72.0546894073486,1.65190662895813,1.51888513565692,1.59439545297364,-98.84375,-71.4000549316406,95.6250047683715,"Inhibitory",48.7567040468064
"531",0.0674525337142351,92.256,0.1741641329067,1.26484,1.97142666666667,1.02524,-50.0312538146973,-50.4166666666667,-56.0625038146973,233.522944,0.0364800000000001,1.26326,1.96985333333333,1.02353333333333,35.40625,41.7187512715658,33.6666704813639,305.937498807907,0.0182690694928169,1.61310666666667,-61.9062525431315,29.9999980926514,23.75,440,1.26276,1.96936,1.02310666666667,-38.125,-37.8750025431315,-42.46875,1.28842,1.98784666666667,1.61310666666667,-52.875,-52.6875025431315,-61.9062538146973,3.01279078806937,3.0436094276275,2.92363883787167,-95.5000076293945,-61.8339958190918,89.7291742960612,"Excitatory",10.8394033992369
"536",0.0665747129799389,72.7015384615385,0.285459940652819,1.05932,4.05799,1.026092,-46.5,-47.90625,-55.9812538146973,397.379712,0.01352,1.05716,4.05603,1.02368,16,25.4218759536743,25.2875007629395,243.906363844872,0.0763629674911499,1.434804,-75.1125045776367,90,75.625,340,1.05668,4.05553,1.02326,-37.7812538146973,-36.765625,-47.0250030517578,1.079,4.05823,1.434804,-48.09375,-48.0468788146973,-75.1125045776367,2.98291006527449,2.73371841967335,2.8413088088654,-99.96875,-74.2015075683594,81.2687545776368,"Inhibitory",13.7548671068224
"549",0.0348404831371907,74.0158333333333,0.200632929244955,1.212375,6.15862833333333,1.024719,-46.40625,-47.0833371480306,-51.0500022888184,98.831296,0.0490900000000001,1.210835,6.15701666666667,1.02334,47.5937538146973,49.8958371480306,44.5062522888184,119.553573429585,0.168598279356956,1.106155,-69.2750015258789,90,128.416669209798,810.000061035156,1.21046,6.15663833333333,1.023004,-39.625,-39.4895858764648,-43.2375015258789,1.28316,6.20799333333333,1.106155,-53.2187538146973,-51.1770858764648,-69.2750015258789,3.37492997339038,3.37070423257741,3.01688781138853,-82.09375,-68.1433715820312,95.5562545776368,"Excitatory",13.5106227271192
"558",0.0432236599634345,101.972222222222,0.170886088170944,1.105335,3.94075166666667,1.0247075,-45.9062538146973,-49.3020846048991,-52.5703134536743,152.76072,0.0454000000000001,1.1032,3.939005,1.02336,32.6562538146973,34.5000025431315,34.1562519073486,180.625081062317,0.0832769647240639,1.53366875,-71.2500019073486,90,72.9583333333333,167.5,1.102785,3.93857,1.02302,-34.71875,-36.9270833333333,-46.2109375,1.138025,3.968415,1.53366875,-53.75,-56.7395871480306,-71.2500019073486,3.00014366303744,2.70286516879029,2.93900979827599,-91.0000076293945,-70.3280029296875,86.7265653610229,"Excitatory",9.80659220920732
"560",-0.0496944984392585,70.9369230769231,0.255779919835828,1.6502,13.7987333333333,1.028988,-46.8750038146973,-48.7395833333333,-65.3312530517578,95.661408,0.0745400000000001,1.64776,13.7953866666667,1.023448,20.90625,18.9166685740153,21.8000007629395,80.6251466274261,0.0181947629898787,1.350528,-79.6812530517578,370,319.375,989.999938964844,1.64728,13.7949133333333,1.023096,-40.2500038146973,-38.5937525431315,-43.5562522888184,1.65572,13.8034333333333,1.350528,-49.78125,-51.3750025431315,-79.6812530517578,3.16321164892641,3.57043441257982,2.3214358303258,-89,-79.0847549438477,87.1312538146973,"Inhibitory",14.0970309484049
"565",0.178353474570218,75.043,0.104446466946574,1.10682,5.54190666666667,1.02569125,-47.0625,-47.5000012715658,-51.3046903610229,127.714456,0.0407550000000001,1.104135,5.53940833333333,1.0235325,32.4375038146973,41.3020858764648,39.234375,130.156129598618,0.0427862033247948,1.47658625,-79.8828144073486,150,112.958333333333,960.000061035156,1.10363,5.53894833333333,1.023115,-36.75,-35.9687512715658,-47.7187519073486,1.98961,5.57958833333333,1.47658625,-54.9062538146973,-54.0104192097982,-79.8828144073486,3.31307617303112,3.56671555998304,3.73416754338606,-94.0937576293945,-79.26220703125,90.5390653610229,"Excitatory",13.3256932691923
"572",0.0362030288764047,77.0054545454546,0.182480310921601,1.28346,3.07141333333333,1.025995,-47,-48.9479204813639,-53.4062528610229,216.749616,0.05864,1.28006,3.0687,1.02353,32.5000038146973,38.4270846048991,35.5937519073486,213.750079274178,0.0653698220849037,1.62769,-72.1718769073486,59.9999961853027,51.25,640,1.27958,3.06821333333333,1.0231,-36.7187538146973,-36.7291692097982,-44.4140634536743,1.34496,3.10121333333333,1.62769,-54.4375038146973,-52.7500038146973,-72.1718769073486,4.45577223102647,4.10791743464667,4.03760145047525,-94.3125076293945,-70.9606094360352,89.0000047683715,"Excitatory",12.9860930748707
"573",0.0212711487514929,50.1411111111111,0.454066265060241,1.08768,3.71755333333333,1.02451,-64.7812576293945,-62.9791704813639,-65.8671913146973,315.241184,0.0192600000000001,1.08652,3.71628666666667,1.023415,38.3125038146973,31.5208333333333,39.1953144073486,234.218791127205,0.0632673725485802,1.424395,-73.9375038146973,90,67.4166666666667,440,1.08616,3.7159,1.02308,-45.53125,-46.7187512715658,-47.4218778610229,1.08768,3.71772666666667,1.424395,-64.7812576293945,-63.1458358764648,-73.9375038146973,2.4154843157415,2.33332503482845,2.48985342611704,-97.5937576293945,-73.0428314208984,105.062505722046,"Inhibitory",19.9437144060097
"578",0.0181273967255069,77.06875,0.180681824452071,1.124575,6.85470833333333,1.024748,-48.4687538146973,-48.4166704813639,-51.2750015258789,140.227936,0.049725,1.123305,6.853335,1.023468,47.0000038146973,43.4375025431315,45.5562530517578,109.843634068966,0.188126638531685,1.120443,-76.3062530517578,150,145.833323160807,1080,1.12291,6.85290166666667,1.023086,-41.3750038146973,-40.3125025431315,-48.6687522888184,1.176575,6.9385,1.120443,-53.3125038146973,-51.6770871480306,-76.3062530517578,3.02696976894383,2.74711994964641,2.9593617083176,-88.2187576293945,-75.0866622924805,96.8312545776367,"Excitatory",12.9754277836347
"581",0.00144221272673892,7.22187499999999,1.20503963714057,1.028245,15.5710166666667,1.02394583333333,-70.40625,-64.9062576293945,-69.8333346048991,152.807744,0.00551500000000016,1.02766,15.5702883333333,1.0232725,23,17.1875,24.40625,82.031175494194,0.041891623288393,1.56001833333333,-79.0677108764648,320,363.749989827474,186.666666666667,1.02738,15.5699466666667,1.02300416666667,-48.375,-34.4791679382324,-47.7708358764648,1.028285,15.571045,1.56001833333333,-70.46875,-64.9687525431315,-79.0677108764648,1.26545909063819,1.05537166544857,1.28804637922439,-89.21875,-78.3183364868164,94.2395846048991,"Inhibitory",138.468195586326
"584",0.0218098585195589,52.8622222222222,0.233333333333333,1.143,3.0754175,1.02508,-43.84375,-43.890625,-48.8125,151.294432,0.0340550000000002,1.141105,3.0736975,1.02356375,34.53125,39.2031269073486,38.2968769073486,304.6875,0.08212810754776,1.7404875,-67.640625,50,51.375,0,1.14067,3.073305,1.02320875,-35.34375,-33.671875,-40.5390634536743,1.18138,3.1129325,1.7404875,-53.75,-55.9062519073486,-67.640625,2.9467601521652,3.10679680654001,3.05068179167867,-79.71875,-65.3980865478516,87.1093769073486,"Excitatory",18.9171010593577
"585",0.0249703832123373,65.9067857142857,0.218132910924442,1.087045,6.47648666666667,1.02529666666667,-44.65625,-41.0833358764648,-53.5520871480306,145.408496,0.0365600000000001,1.084125,6.47339833333333,1.0235025,23.5937519073486,19.8854173024495,35.4427108764648,159.531101584435,0.0436736829578876,1.58327583333333,-75.0260480244954,190,136.291666666667,690,1.08339,6.47261166666667,1.02311,-32.9062538146973,-29.7395846048991,-48.2187525431315,1.099135,6.50404333333333,1.58327583333333,-48.8437538146973,-49.9583358764648,-75.0260480244954,2.57946920310765,2.22466770534556,3.56855983099956,-92.5312576293945,-75.1710586547852,88.9947980244954,"Excitatory",15.1729444724421
"594",0.0170197336637812,45.68575,0.302980122326769,1.157415,2.593655,1.02504166666667,-44.5,-46.6041666666667,-52.2968756357829,233.829504,0.0405,1.15487,2.591625,1.023485,34,42.25,37.1458346048991,293.437510728836,0.0731709823012352,1.68344583333333,-66.6927108764648,59.9999961853027,39.25,0,1.154435,2.591235,1.0231575,-33.8437538146973,-33.7395846048991,-42.4322929382324,1.17474,2.61422666666667,1.68344583333333,-50.15625,-52.9270846048991,-66.6927108764648,3.41944095937166,3.48667730176299,3.31286180605533,-97.875,-64.6614532470703,89.442710240682,"Excitatory",21.8886633140531
"596",0.106631552338029,82.5872727272727,0.0867187746148537,1.0766,4.95270666666667,1.024804,-46.2812538146973,-45.0416666666667,-47.5687530517578,188.335168,0.03,1.07448,4.95040666666667,1.023296,41.3750038146973,42.1979192097982,45.9812522888184,138.906165957451,0.048504825681448,1.449436,-74.5437545776367,170,98.25,900,1.07406,4.94994666666667,1.02296,-32.6875,-27.7604185740153,-45.3812530517578,1.08392,4.97199333333333,1.449436,-48.90625,-52.6562538146973,-74.5437545776367,3.53595023311579,3.11726803050644,4.21135890147548,-91.9062576293945,-75.1282043457031,93.5500053405762,"Excitatory",12.1084032318429
"606",0.0379231040747975,77.4708333333333,0.199999999999999,1.13556,5.00411666666667,1.024842,-50.5312538146973,-50.0104204813639,-53.9750022888184,135.672768,0.0530650000000001,1.133745,5.00249,1.023344,44.125,49.5208358764648,49.0187530517578,165.625035762787,0.0391024574637413,1.37175,-75.7875045776367,90,99.5833307902018,284,1.133375,5.002145,1.023037,-38.9687538146973,-35.0312512715658,-46.8125022888184,1.15967,5.03869166666667,1.37175,-55.8750038146973,-55.1458358764648,-75.7875045776367,3.76529838331895,3.73929702573754,3.97097143350273,-93.4375076293945,-75.4109802246094,102.993755340576,"Excitatory",12.9080836874092
"610",0.00342587053042371,16.3288333333333,0.916071428242983,1.044145,8.53784833333333,1.023586,-64.65625,-62.4375038146973,-65.2437515258789,135.434912,0.01156,1.04339,8.53716333333333,1.022889,14,19.0625012715658,16.9625007629395,128.906175494194,0.0333370417356491,1.417368,-76.7500030517578,170,187.875,509.999969482422,1.043095,8.53684333333334,1.022624,-41.8125,-41.1666679382324,-47.0750030517578,1.044225,8.53788833333333,1.417368,-64.84375,-62.5208371480306,-76.7500030517578,1.26784118682138,1.17711676778191,1.28375751421433,-99.7500076293945,-75.9636688232422,82.2062522888184,"Inhibitory",61.241362416176
"613",0.107473087130815,13.88,0.670603764971045,1.05602,6.03288,1.02414666666667,-54.40625,-49.6562512715658,-56.4218769073486,263.33368,0.01508,1.0552,6.03170666666667,1.02337666666667,23.4687519073486,15.6562503178914,31.0572932561239,166.093781590462,0.0261067450046539,1.15440666666667,-75.3645871480306,130,125.291664123535,460,1.05484,6.03126,1.02306666666667,-33.90625,-30.1354179382324,-41.8125025431315,1.05608,6.03328666666667,1.15440666666667,-54.4375038146973,-49.8437525431315,-75.3645871480306,1.42049879181607,1.28879433409241,1.51524625073717,-92.28125,-74.4759140014648,87.4791701634725,"Inhibitory",72.0461095100865
"624",0.00999083140636763,22.2632926829268,0.641293686581129,1.15321,12.061205,1.023939,-67.40625,-59.1354179382324,-68.3875015258789,119.377832,0.027555,1.152455,12.06024,1.023146,15.65625,13.7291666666667,17.7750003814697,105.156324803829,0.0372542142868042,1.47963,-77.8500015258789,220,276,570,1.152155,12.0599033333333,1.022872,-44.65625,-36.8645833333333,-48.1875007629395,1.153235,12.0612683333333,1.47963,-67.53125,-59.2604166666667,-77.8500015258789,1.3771929054698,1.40739590358128,1.40589312660979,-99.1875,-77.0609741210938,86.1625019073486,"Inhibitory",44.9169857415959
"626",0.025906509249976,93.429,0.162266361848559,1.12877,6.04271,1.02543375,-49.4375,-49.9166666666667,-56.3906278610229,139.463376,0.0517350000000001,1.12646,6.04053166666667,1.02351125,30.375,34.9479166666667,33.4140634536743,172.343745827675,0.166858181357384,1.10760875,-73.6250038146973,130,125.500002543132,650,1.12592,6.03997,1.02307125,-33.9375,-34.4375,-46.9296884536743,1.1596,6.074515,1.10760875,-53.40625,-54.1875012715658,-73.6250038146973,2.45581435056075,2.31031739602234,2.54269881563111,-92.4375076293945,-72.8521041870117,89.8046913146972,"Excitatory",10.7033148165987
"630",0.184095859714528,78.5966666666667,0.356932773109244,1.17338,6.23983833333333,1.02453375,-55.71875,-54.8958346048991,-60.3671884536743,318.976576,0.0515950000000001,1.17225,6.23876333333333,1.02345375,18.1875,19.7708339691162,25.2187509536743,203.906252980232,0.0408348329365253,1.5955325,-76.0625,90,130.458335876465,520,1.17188,6.238325,1.02311125,-36.1875,-31.3333346048991,-44.5937509536743,1.173675,6.23992333333333,1.5955325,-55.90625,-55.0312525431315,-76.0625,1.59851245587693,1.28506222740161,1.64651237470799,-98.0937576293945,-75.6354217529297,85.5859394073486,"Inhibitory",12.7231858857458
"637",-0.0250006163243819,27.1840277777778,0.760072823130854,1.69447,12.5974166666667,1.023817,-54.9687538146973,-53.2604192097982,-60.2125038146973,98.610328,0.0132050000000001,1.693705,12.59662,1.023215,16,18.8125,33.0812515258789,84.3750387430191,0.0347299464046955,1.235076,-73.6625015258789,300,289.375,480,1.69338,12.596275,1.022965,-32.375,-30.9479173024495,-44.9187515258789,1.694505,12.59754,1.235076,-55.0937538146973,-53.4687525431315,-73.6625015258789,1.24252225220557,1.25043340350496,1.43805476133536,-82.6562576293945,-73.9697494506836,93.2937553405762,"Inhibitory",36.7863073189424
"643",0.0286463871499541,64.1967857142857,0.24776537810083,1.146705,3.43503833333333,1.024865,-46.9375038146973,-48.2083333333333,-50.6875,183.174256,0.0557800000000002,1.14449,3.43269833333333,1.02328625,47.6562538146973,48.5208358764648,47.6718778610229,195.000037550926,0.0501077026128769,1.4708175,-78.1796894073486,70,60.2916615804036,790,1.14413,3.43233833333333,1.02297875,-34.46875,-34.9687512715658,-43.5000028610229,1.165255,3.46090166666667,1.4708175,-52.4687538146973,-54.0625025431315,-78.1796894073486,4.21718782098238,4.0672399779027,4.41716588570523,-98.0000076293945,-76.7340316772461,98.3593778610229,"Excitatory",15.5771038825931
"644",0.00879903622228364,45.4195238095238,0.373477420980493,1.258995,4.89014666666667,1.024631,-59.5312538146973,-61.5833358764648,-64.19375,173.9668,0.0426300000000002,1.257775,4.88876,1.023521,32.6562538146973,37.9479192097982,31.0187519073486,212.499886751175,0.274229347705841,1.373265,-74.2125045776367,90,96.7083333333333,610,1.25737,4.88836,1.023179,-42.34375,-41.7083371480306,-48.0187522888184,1.25905,4.89039666666667,1.373265,-59.6250038146973,-61.8854204813639,-74.2125045776367,2.14101512756319,2.44026517213615,2.06676826086013,-97.4687576293945,-73.6112442016602,95.2125019073486,"Inhibitory",22.0169635461989
"648",0.324858079475495,31.2675,0.0881493506493507,1.163055,4.829315,1.024288,-56.78125,-50.5833346048991,-58.4625038146973,257.175168,0.02668,1.162135,4.82840333333333,1.023468,27.3125,23.9791666666667,29.2375015258789,258.281290531158,0.00630711810663342,1.631453,-72.2437515258789,70,95.2083307902018,92,1.161785,4.82801833333333,1.023148,-44.4375,-38.0729166666667,-47.5187530517578,1.16318,4.83935,1.631453,-56.8437538146973,-51.2083358764648,-72.2437515258789,1.79592868602401,1.58175980648235,1.77867599748135,-98.3750076293945,-71.5616683959961,87.7000053405762,"Inhibitory",31.9820900295834
"661",0.00561773403088217,18.0111111111111,0.78122528346768,1.04068,8.426665,1.024098,-54.9062538146973,-54.9687525431315,-54.8625015258789,143.034544,0.0108550000000001,1.039945,8.42592166666667,1.023294,33.5312538146973,34.7395846048991,30.01875,103.080354630947,0.127682700753212,1.377402,-68.525,220,185.125,220,1.039645,8.42560166666667,1.023014,-33.65625,-30.1979173024495,-36.48125,1.040715,8.42672333333334,1.377402,-55.09375,-55.0833346048991,-68.525,1.55539775517461,1.46273816935492,1.58780057889587,-79.03125,-68.0096206665039,84.8812515258789,"Inhibitory",55.5212831585441
"662",0.00530148594828014,20.4194791666667,0.831349226791482,1.053435,8.86389833333333,1.024141,-58.46875,-53.6041704813639,-59.9125030517578,177.422192,0.015385,1.052545,8.86269833333333,1.023305,20.09375,11.3645842870077,28.3000011444092,135.312393307686,0.055235281586647,1.529222,-76.6812530517578,150,196.041666666667,550,1.05221,8.86226,1.023024,-35.34375,-29.739585240682,-44.9875022888184,1.053545,8.864115,1.529222,-58.5937538146973,-53.7395871480306,-76.6812530517578,1.50947902349892,1.25748458402459,1.77701855770976,-99.9375076293945,-76.0004272460938,88.212504196167,"Inhibitory",48.9728455773949
"666",0.00852896340518281,26.0156756756757,0.269980314384391,1.14772,1.72536666666667,1.025376,-52.15625,-52.2916692097982,-56.9375022888184,462.096832,0.0140200000000001,1.14548,1.72304,1.023252,38.2500038146973,45.2291679382324,42.6187507629395,413.437455892563,0.090062290430069,1.875384,-69.9375030517578,20,17.5416666666667,239.999984741211,1.14498,1.72254,1.022832,-42.9375038146973,-43.0729192097982,-45.6687530517578,1.17122,1.7459,1.875384,-54.9375038146973,-53.8854204813639,-69.9375030517578,3.2085565206005,3.6467127703571,3.47214017822618,-103.000007629395,-68.5833206176758,99.5562530517579,"Excitatory",38.4383635645868
"678",0.0062299763256167,58.665625,0.305833348832306,1.16492,4.54663166666667,1.02517125,-66.5625,-61.6354179382324,-66.1796875,154.854688,0.0369350000000002,1.163295,4.54501333333333,1.02360125,31.65625,40.5104192097982,29.9062504768372,192.812457680702,0.222997888922691,1.81289375,-73.6875,90,88.125,540,1.16285,4.54453,1.02318,-49.125,-46.4895846048991,-47.140625,1.16531,4.54697166666667,1.81289375,-66.78125,-61.8958346048991,-73.6875,2.29137261770694,2.58582181636365,2.09637258316313,-94.84375,-73.0367202758789,96.0859379768372,"Excitatory",17.0457572044958
"686",0.0260752598017492,66.0242857142857,0.287,1.21846,1.71487333333333,1.02504,-47.7500038146973,-49.9895871480306,-51.4375012715658,249.672928,0.02468,1.21538,1.71261333333333,1.02325333333333,26.5000019073486,35.6041692097982,34.3437525431315,249.218702316284,0.0317335948348045,1.07366,-60.7500012715658,40,17.2916666666667,186.666666666667,1.21484,1.71213333333333,1.02283333333333,-39.9062538146973,-38.8437525431315,-43.4166692097982,1.23838,1.74142666666667,1.07366,-55.0000038146973,-55.7291666666667,-60.7500025431315,3.31894589619244,3.41177362452505,3.31497543366008,-87.2812576293945,-59.6444473266602,85.7812538146973,"Excitatory",15.1459419694052
"695",0.0526763296410991,105.542222222222,0.0708333343551264,1.1182,6.5404,1.025284,-44.4062538146973,-42.8437519073486,-47.4500007629395,144.406752,0.0465200000000001,1.11558,6.53735,1.023472,47.4375038146973,43.46875,46.1062530517578,129.799082875252,0.0137624591588974,1.813144,-77.9437545776367,150,137.9375,949.999938964844,1.11516,6.53684,1.023048,-37.2812538146973,-34.8281269073486,-49.3687515258789,1.14896,6.57274,1.813144,-50.15625,-50.4218769073486,-77.9437545776367,4.66653740674142,3.95624542189668,4.55479312028866,-90.53125,-77.2036209106445,93.5562538146973,"Excitatory",9.47488103760477
"700",0.0144015670229356,58.2290625,0.291149069575366,1.2955,2.3637125,1.02466625,-50.8125,-49.4062538146973,-55.7031278610229,161.39776,0.062265,1.293855,2.3620925,1.02323,38.0625,42.671875,39.7968759536743,278.906285762787,0.0573231093585491,1.46908875,-68.8906307220459,30.0000019073486,33.4999990463257,390,1.29342,2.361655,1.02287,-37,-36.609375,-46.234375,1.33551,2.3948725,1.46908875,-55.4062538146973,-52.0625019073486,-68.8906307220459,2.93865475492602,3.22697253501901,3.11649306182754,-96.375,-67.0109786987305,95.5000038146972,"Excitatory",17.1735548721912
"709",0.00196876907163959,118.630714285714,0.193605868302471,1.750325,7.84938333333333,1.024648,-48.4375038146973,-50.6041692097982,-53.1312507629395,96.906576,0.066365,1.748685,7.84801,1.023308,42.8750038146973,45.6875012715658,43.7312507629395,80.312579870224,0.170850917696953,1.085203,-72.8812515258789,190,170.666666666667,1170,1.74832,7.84767166666667,1.023001,-41.1875038146973,-40.8437525431315,-48.6437522888184,1.778765,7.88077833333333,1.085203,-55.0625038146973,-55.1458346048991,-72.8812530517578,3.08486070955679,3.03863210895324,2.99578769370462,-80.65625,-71.4556655883789,96.862501525879,"Excitatory",8.42952017966922
"716",0.0117399269680463,37.1746153846154,0.4016,1.102,4.46286,1.024155,-61.7500038146973,-58.0000038146973,-62.1171894073486,407.429664,0.0149000000000001,1.1009,4.4618,1.023155,27.875,30.5625019073486,35.2812519073486,525.0004529953,0.0300615541636944,1.391435,-60.7656278610229,50,86,280,1.10048,4.46134,1.022765,-41,-32.0312538146973,-44.5000019073486,1.1021,4.46292,1.024245,-61.8437538146973,-58.0937538146973,-62.2421894073486,1.69816055791214,1.42362281023858,1.76712980516764,-80.1875076293945,-63.0599975585938,97.3984413146972,"Inhibitory",26.9000765617564
