"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","height","binary_neuron","fast_trough_t_short_square","fast_trough_v_short_square","peak_t_short_square","peak_v_short_square","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_short_square","threshold_t_short_square","threshold_v_short_square","trough_t_short_square","trough_v_short_square","upstroke_downstroke_ratio_short_square"
"447",196.804416,339.062571525574,0.0973013043403625,-97.5000076293945,-67.7243728637695,82.0187522888184,"Excitatory",1.024947,-50.4000015258789,1.023337,31.6187507629395,1.493736,-69.8500030517578,276,1.022951,-44.1750015258789,1.493736,-69.8500030517578,2.8622313558459
"448",198.054528,106.250196695328,0.135729268193245,-85.7812576293945,-71.9202270507812,90.5625038146973,"Excitatory",1.02508,-48.8437538146973,1.02351,41.71875,1.11899,-72.125,0,1.023045,-45,1.11899,-72.125,2.41970289616649
"449",258.0088,320.535778999329,0.0329767949879169,-99.6562576293945,-70.0454711914062,72.1953146457672,"Inhibitory",1.02494,-60.0703144073486,1.023405,12.1250002384186,1.658825,-69.1171894073486,117.499992370605,1.02302,-41.3281259536743,1.658825,-69.1171894073486,1.87477525012872
"450",170.937824,126.718744635582,0.024609137326479,-88.6562576293945,-76.2288208007812,93.8020877838135,"Excitatory",1.02526083333333,-56.3697942097982,1.02335833333333,37.4322935740153,1.53976,-76.8437525431315,590,1.02299166666667,-43.9166698455811,1.53976,-76.8437525431315,3.29364039278062
"451",273.04608,186.718717217445,0.0737541764974594,-92.46875,-71.5811462402344,77.1875030517579,"Inhibitory",1.024634,-57.7312522888184,1.023436,19.4562507629395,1.271072,-71.6750015258789,580,1.023057,-47.8312530517578,1.271072,-71.6750015258789,2.05387358122778
"452",251.150864,289.531320333481,0.0597299821674824,-94.5000076293945,-62.701229095459,96.5500053405762,"Inhibitory",1.025284,-52.9562522888184,1.02338,43.5937530517578,1.109208,-64.1250007629395,340,1.0229,-44.1625030517578,1.109208,-64.1250022888184,2.94361717626909
"454",127.279,76.4062851667404,0.0527104288339615,-88.28125,-79.4310836791992,101.677088419596,"Excitatory",1.02535333333333,-51.4166704813639,1.02358666666667,50.2604179382324,1.44694666666667,-79.6562576293945,1190,1.02314,-48.4895858764648,1.44694666666667,-79.6562576293945,3.92780558266169
"455",159.772032,99.0625768899918,0.0131795164197683,-77.3437576293945,-65.92138671875,95.5703144073486,"Excitatory",1.026895,-54.484375,1.0234475,41.0859394073486,1.08385,-66.7968769073486,0,1.02306125,-47.6796903610229,1.08385,-66.7968769073486,4.35438279526938
"457",183.09056,143.90617609024,0.0263401363044977,-88.4062576293945,-72.557991027832,89.0812530517578,"Excitatory",1.02616,-55.9750015258789,1.023452,33.1062515258789,1.343004,-72.4250030517578,520,1.023076,-40.9000015258789,1.343004,-72.4250030517578,2.54660063845722
"458",208.152768,174.999997019768,0.0284262932837009,-80.65625,-68.0887222290039,98.7395909627279,"Inhibitory",1.02452,-56.4270871480306,1.0232,42.3125038146973,1.23754666666667,-68.9479242960612,440,1.02283333333333,-42.0312525431315,1.23754666666667,-68.9479242960612,2.76693118516629
"459",381.6368,245.552986860275,0.0131556671112776,-102.093757629395,-82.9349517822266,97.9140672683715,"Excitatory",1.02504375,-57.7890644073486,1.02337125,40.1250028610229,1.73726625,-86.4921894073486,630,1.0229925,-51.2734394073486,1.73726625,-86.4921894073486,4.12002317161901
"460",297.790624,190.13400375843,0.0392634160816669,-94.4375,-73.6521224975586,63.6093771457672,"Inhibitory",1.02548083333333,-58.8437519073486,1.02335416666667,4.76562523841858,1.31913166666667,-74.9791692097982,68.3333333333333,1.02306833333333,-41.302085240682,1.31913166666667,-74.9791692097982,1.75799136946655
"462",112.281272,66.5624216198921,0.0791119262576103,-97.53125,-82.11767578125,73.9062509536744,"Inhibitory",1.024006,-61.5062507629395,1.023249,12.4000001907349,1.405579,-82.3562530517578,1030,1.02301,-45.3875007629395,1.405579,-82.3562530517578,1.40916963736363
"464",287.26896,292.812526226044,0.156620815396309,-102.500007629395,-69.3377838134766,92.8593769073486,"Inhibitory",1.0241775,-58.7968769073486,1.02329,34.0625,1.451155,-70.6562576293945,440,1.0229175,-44.9531269073486,1.451155,-70.6562576293945,1.64075773688469
"465",113.847168,103.281252086163,0.0338861607015133,-85.4375076293945,-74.3047332763672,92.7562549591065,"Inhibitory",1.028504,-64.3687538146973,1.023334,28.3875011444092,1.166942,-75.2812530517578,444,1.023001,-40.3937507629395,1.166942,-75.2812530517578,2.97960092813992
"467",153.395168,136.250078678131,0.00684092659503222,-84.6875,-70.2135238647461,92.71875,"Excitatory",1.02506875,-53.46875,1.0233675,39.25,1.7707175,-70.4140644073486,400,1.023025,-48.9921884536743,1.7707175,-70.4140644073486,3.79614939913156
"469",231.135856,230.624958872795,0.217359259724617,-97.1562576293945,-72.4381256103516,97.2437568664551,"Inhibitory",1.024218,-56.6812538146973,1.023416,40.5625030517578,1.214087,-73.6062561035156,560,1.023071,-38.8125015258789,1.214087,-73.6062561035156,1.74971592670853
"470",134.760864,170.156210660934,0.0559369772672653,-90.71875,-72.9973297119141,93.1562576293945,"Excitatory",1.02448666666667,-52.1666704813639,1.02283333333333,40.9895871480306,1.79303333333333,-74.7083384195964,890,1.02243333333333,-46.0104179382324,1.79303333333333,-74.7083384195964,4.04110677322999
"472",123.878368,92.5221890211105,0.0163599103689194,-87.0625,-77.2041091918945,93.2291692097981,"Inhibitory",1.02391333333333,-69.1145858764648,1.02338833333333,24.1145833333333,1.54767166666667,-77.5520884195964,0,1.02310166666667,-51.7500038146973,1.54767166666667,-77.5520884195964,1.08539210711037
"473",102.12096,125.000193715096,0.141033068299294,-89.5,-75.3490219116211,100.682296117147,"Excitatory",1.0250725,-56.5468781789144,1.02338166666667,44.1354179382324,1.45007,-76.0520871480306,860.000061035156,1.02301333333333,-45.0729179382324,1.45007,-76.0520884195964,3.04831670037507
"474",133.680704,162.343755364418,0.0750596448779106,-89.9687576293945,-72.1620178222656,95.4437530517579,"Excitatory",1.025425,-48.8875007629395,1.023324,46.5562522888184,1.411602,-72.9750045776367,920,1.022959,-45.3937515258789,1.411602,-72.9750045776367,4.12866326355048
"475",201.752208,193.437546491623,0.0190457105636597,-98.8125076293945,-80.5246505737305,100.337504577637,"Excitatory",1.025349,-58.3000038146973,1.023402,42.0375007629395,1.683118,-81.2125045776367,590,1.023031,-47.0875022888184,1.683118,-81.2125045776367,3.59592997088359
"476",330.6896,204.687386751175,0.113529749214649,-87.2812576293945,-63.2645416259766,92.6875038146973,"Inhibitory",1.02523,-52.9531288146973,1.02346,39.734375,1.60302,-64.4687538146973,300,1.02311,-41.4843769073486,1.60302,-64.4687538146973,3.47951209782667
"477",182.348176,168.906092643738,0.0618418902158737,-79.9062576293945,-61.2857704162598,93.4687538146972,"Inhibitory",1.02472,-51.8359394073486,1.023285,41.6328144073486,1.41884,-62.7656278610229,180,1.022925,-47.6875019073486,1.41884,-62.7656278610229,3.1154424910686
"478",295.312768,207.656249403954,0.00674996199086308,-86.75,-64.1587371826172,89.7343781789144,"Inhibitory",1.02485333333333,-54.1510429382324,1.02329666666667,35.583335240682,1.04571666666667,-64.984380086263,370,1.02291,-43.7812525431315,1.04571666666667,-64.984380086263,2.89918241280262
"479",165.120592,142.968714237213,0.00469936151057482,-93.5625076293945,-78.8050384521484,96.0937545776368,"Excitatory",1.025244,-55.3187522888184,1.023396,40.7750022888184,1.69178,-78.9937545776367,989.999938964844,1.022992,-49.1812515258789,1.69178,-78.9937545776367,4.1606989084737
"480",100.953352,180.937469005585,0.00467415805906057,-81,-62.4188423156738,93.7812538146973,"Excitatory",1.024074,-48.8562522888184,1.022867,44.9250015258789,1.44348,-63.8375045776367,580,1.022596,-42.6062522888184,1.44348,-63.8375045776367,3.62822275451283
"487",149.633568,111.562542617321,0.0461349040269852,-91.75,-78.3290176391602,89.5781264305115,"Inhibitory",1.030465,-64.03125,1.02347625,25.5468764305115,1.37075625,-79.3125038146973,820,1.02314375,-40.234375,1.37075625,-79.3125038146973,2.7548740434104
"488",205.452864,187.656283378601,0.0240895766764879,-99.3125076293945,-80.8980407714844,92.3593788146972,"Excitatory",1.0249,-54.6875019073486,1.02346,37.6718769073486,1.43024,-81.703125,670,1.02306,-48.21875,1.43024,-81.703125,3.43352630208888
"489",298.512128,460.491210222244,0.0713085681200027,-99.0312576293945,-72.7053756713867,83.1812515258789,"Inhibitory",1.024316,-59.2625015258789,1.023319,23.91875,1.632786,-72.7687515258789,287.999981689453,1.022975,-41.7625015258789,1.632786,-72.7687515258789,1.72326541183295
"490",206.912064,138.281241059303,0.051396943628788,-94.46875,-79.3491287231445,78.1830362592424,"Inhibitory",1.023935,-63.8616071428571,1.02330714285714,14.3214291163853,1.27392714285714,-79.8125032697405,205.714272635324,1.02305928571429,-47.9866076878139,1.27392714285714,-79.8125032697405,1.32354974465407
"491",119.350064,170.781180262566,0.0273176431655884,-91.375,-72.5783004760742,81.7812544504802,"Excitatory",1.0255625,-47.3541692097982,1.02349416666667,34.427085240682,1.66185916666667,-73.7187525431315,256.666666666667,1.0230575,-42.9270839691162,1.66185916666667,-73.7187525431315,4.11104915711902
"492",136.85368,84.6873819828033,0.00456018326804042,-82.0312576293945,-72.5855331420898,81.6625019073486,"Inhibitory",1.024232,-59.4875015258789,1.02346,22.1750003814697,1.440972,-73.7500045776367,780,1.023136,-44.6062515258789,1.440972,-73.7500045776367,1.45211601344623
"494",258.823712,248.125046491623,0.0593741945922375,-95.5625,-72.4813919067383,82.8020877838135,"Excitatory",1.02617333333333,-57.1510448455811,1.0234175,25.6510429382324,1.5859325,-73.8072942097982,410,1.02294166666667,-47.8437525431315,1.5859325,-73.8072954813639,3.16323937961412
"495",184.436208,114.531256258488,0.0726962611079216,-99.96875,-75.657829284668,90.5000068664551,"Inhibitory",1.023963,-62.8062553405762,1.023296,27.6937515258789,1.634322,-76.7187530517578,101.999993896484,1.023026,-45.6875007629395,1.634322,-76.7187530517578,1.37203574081433
"496",156.860064,114.062502980232,0.066166415810585,-97.3125,-73.1888122558594,71.2812504768372,"Inhibitory",1.02462125,-59.890625,1.0233125,11.3906254768372,1.68389625,-74.5468769073486,360,1.0230125,-39.9609384536743,1.68389625,-74.5468769073486,1.55362870957952
"498",194.24152,197.343677282333,0.0626886636018753,-95.7500076293945,-74.2608337402344,97.0312538146973,"Inhibitory",1.024285,-60.2125030517578,1.023368,36.8187507629395,1.65433,-74.5375061035156,600,1.023022,-42.8687522888184,1.65433,-74.5375061035156,1.8377684620907
"499",103.040064,98.3444213867186,0.192859947681427,-79.4375,-68.2019271850586,90.7187507629395,"Excitatory",1.024629,-55.3500007629395,1.023392,35.36875,1.078044,-69.13125,690,1.023034,-47.3625022888184,1.078044,-69.1312515258789,2.25290812791376
"500",206.467488,146.874994039536,0.0278807431459427,-90.4062576293945,-82.7248153686523,93.1250047683715,"Excitatory",1.025845,-59.0078153610229,1.023395,34.1171894073486,1.56654875,-83.9765682220459,390,1.0229775,-51.5468788146973,1.56654875,-83.9765682220459,4.22206045684317
"501",158.939984,167.946323752403,0.0235492996871471,-87.125,-68.3402709960938,84.9625030517579,"Inhibitory",1.024236,-61.1000022888184,1.023203,23.8625007629395,1.453392,-68.9187515258789,390,1.022905,-44.9437507629395,1.453392,-68.9187530517578,1.95371771815216
"502",201.297152,244.375005364418,0.0143414670601487,-96.40625,-70.597282409668,100.587503814697,"Excitatory",1.025289,-53.075,1.023092,47.5125038146973,1.574607,-72.0875045776367,590,1.02274,-46.3125038146973,1.574607,-72.0875045776367,3.95179656809044
"504",120.129272,225.000008940697,0.117309264838696,-93.5937576293945,-69.0845108032227,81.4791711171468,"Excitatory",1.02536333333333,-50.7187538146973,1.02357166666667,30.7604173024495,1.71459333333333,-70.2916717529297,0,1.02313666666667,-45.2916679382324,1.71459333333333,-70.2916717529297,2.98773558399912
"506",112.529064,102.812580764294,0.00731829274445772,-82.4375,-70.6090240478516,83.2864621480306,"Inhibitory",1.02502583333333,-50.8802108764648,1.02333416666667,32.4062512715658,1.36715,-71.2395846048991,690,1.02301666666667,-39.3281262715658,1.36715,-71.2395846048991,2.84151608121092
"507",179.331648,139.375001192093,0.0724908262491226,-84.59375,-68.9802322387695,85.2656272252401,"Inhibitory",1.02460166666667,-56.2864596048991,1.02333,28.979167620341,1.3265,-69.9843775431315,169.999989827474,1.023,-42.703125,1.3265,-69.9843775431315,2.39722280874562
"508",210.718512,192.187696695328,0.0855670869350433,-89.6875076293945,-68.9970245361328,73.4765636920929,"Inhibitory",1.0244075,-58.8046884536743,1.0232325,14.6718752384186,1.6670275,-70.4375019073486,460,1.02289875,-43.1171884536743,1.6670275,-70.4375019073486,2.01146505800211
"509",150.380464,171.093717217445,0.0406936816871166,-95.3125076293945,-76.9504776000977,94.3593797683716,"Excitatory",1.0248525,-51.0156288146973,1.0234025,43.3437509536743,1.5580525,-77.3359432220459,720,1.02306375,-45.3046913146973,1.5580525,-77.3359432220459,3.78006123926567
"513",543.598592,284.531354904175,0.0898909866809845,-100.40625,-71.9364929199219,94.2187538146972,"Inhibitory",1.02452,-55.3802108764648,1.02324666666667,38.8385429382324,1.63566333333333,-72.3750025431315,249.999984741211,1.02292,-41.9791685740153,1.63566333333333,-72.3750025431315,2.94077404923226
"516",177.403792,194.531217217445,0.0566213354468346,-97.0312576293945,-75.5996322631836,93.0625011444092,"Inhibitory",1.024309,-62.8687507629395,1.02333,30.1937503814697,1.35258,-75.8375045776367,184,1.023004,-46.3375022888184,1.35258,-75.8375045776367,1.7800911383498
"517",124.466544,233.750000596046,0.130449637770653,-93.40625,-67.0954437255859,87.1875049591064,"Excitatory",1.024651,-53.8812515258789,1.023147,33.3062534332275,1.393486,-67.7812530517578,352,1.022756,-43.1062515258789,1.393486,-67.7812530517578,2.79545865637568
"518",191.230304,162.343710660934,0.0556559264659882,-86.09375,-67.3401947021484,90.7187532697405,"Inhibitory",1.02532285714286,-54.8437532697405,1.02358,35.875,1.65303142857143,-68.1026840209961,489.999969482422,1.02316571428571,-43.0892868041992,1.65303142857143,-68.1026840209961,2.87402549969819
"519",284.958944,353.571385145187,0.138903766870499,-99.15625,-67.0185165405273,92.9453177452088,"Inhibitory",1.0241725,-61.4531288146973,1.02312875,31.4921889305115,1.55746875,-67.9453201293945,410,1.02275375,-42.4140634536743,1.55746875,-67.9453201293945,1.70998530851335
"521",115.119888,108.437538146973,0.0948032438755035,-84.9062576293945,-72.2610549926758,95.0750053405762,"Excitatory",1.025371,-50.9187530517578,1.023407,44.1562522888184,1.146741,-73.3500015258789,939.999938964844,1.023047,-48.0375022888184,1.146741,-73.3500015258789,3.95966330601748
"522",120.899968,121.093638241291,0.0830635204911232,-86.8125,-73.8577346801758,89.3375038146973,"Excitatory",1.02593,-51.7312530517578,1.023504,37.6062507629395,1.381116,-74.3687530517578,1130,1.023081,-49.6562530517578,1.381116,-74.3687530517578,4.05904545190596
"523",162.217536,119.374960660934,0.0418769866228104,-89.71875,-76.1159591674805,86.4500026702881,"Inhibitory",1.029211,-62.5125007629395,1.023508,23.9375019073486,1.204638,-77.13125,810.000061035156,1.023184,-34.5687515258789,1.204638,-77.1312515258789,2.06182097197252
"524",157.999552,196.406245231628,0.00857331603765488,-100.90625,-80.7700653076172,95.5750038146973,"Excitatory",1.025144,-51.7062530517578,1.023316,43.8687507629395,1.7463,-80.7687530517578,760,1.022922,-48.7625007629395,1.7463,-80.7687530517578,4.43392718431806
"527",156.43096,146.093562245369,0.0724782198667526,-93.09375,-77.5240783691406,97.9062538146973,"Excitatory",1.025152,-50.4750022888184,1.023488,47.4312515258789,1.185196,-77.3812530517578,999.999938964844,1.02312,-45.7437522888184,1.185196,-77.3812530517578,4.15715441541847
"530",144.421056,87.8124609589577,0.0859573483467102,-85,-76.0933303833008,82.3187526702881,"Inhibitory",1.028378,-65.6375015258789,1.023391,16.6812511444092,1.149124,-77.03125,830,1.023039,-36.4687515258789,1.149124,-77.0312515258789,2.00491944213311
"532",238.875312,204.374998807907,0.100718051195145,-87.4375,-67.8072128295898,96.1500068664551,"Excitatory",1.024652,-43.6750030517578,1.02326,52.4750038146973,1.294076,-68.1687545776367,790,1.022954,-40.7000015258789,1.294076,-68.1687545776367,4.13321367694576
"533",202.98656,268.415033817291,0.122360110282898,-101.75,-75.5874557495117,91.3750028610229,"Excitatory",1.02675,-55.3671903610229,1.02351,36.0078125,1.710095,-75.7500019073486,630,1.023015,-43.9687509536743,1.710095,-75.7500019073486,3.50302186368565
"534",412.559424,238.593742251396,0.0209839530289173,-99.5000076293945,-76.0615768432617,91.9765672683715,"Excitatory",1.025685,-57.1953153610229,1.023595,34.7812519073486,1.64818,-76.2421913146973,370,1.02313,-45.5937528610229,1.64818,-76.2421913146973,3.1797087312251
"535",189.824944,237.500116229057,0.0383980758488178,-95.6250076293945,-69.4436645507812,81.4750049591064,"Excitatory",1.024808,-52.1375030517578,1.02338,29.3375019073486,1.689944,-73.2375015258789,620,1.022972,-41.8687507629395,1.689944,-73.2375015258789,2.64075725630371
"537",205.253008,365.000069141388,0.143308147788048,-98.0625076293945,-76.1378860473633,73.1145858764648,"Excitatory",1.02630833333333,-49.6041679382324,1.02375666666667,23.5104179382324,1.822585,-78.1458333333333,730,1.02320833333333,-42.9687512715658,1.822585,-78.1458333333333,2.94168577062966
"538",215.524288,135.468870401382,0.0208985544741154,-95.5312576293945,-80.257942199707,95.9635461171468,"Excitatory",1.0249375,-51.8489608764648,1.02337583333333,44.114585240682,1.612145,-80.7656288146973,790,1.02303333333333,-48.3177108764648,1.612145,-80.7656288146973,3.8971740046882
"539",98.629136,70.1562091708183,0.0517433509230614,-84.1250076293945,-75.8124618530273,85.9687557220459,"Inhibitory",1.02383,-60.8000038146973,1.023229,25.1687519073486,1.553059,-76.7875045776367,320,1.022988,-45.5875015258789,1.553059,-76.7875045776367,1.49434311462735
"540",281.09088,164.218783378601,0.0750427693128586,-93.53125,-76.1374206542969,95.8359413146972,"Excitatory",1.02539375,-50.8906269073486,1.0234925,44.9453144073486,1.55035375,-77.1015663146973,939.999938964844,1.02310875,-45.2500028610229,1.55035375,-77.1015663146973,3.42642420866626
"541",130.133128,104.843787848949,0.0371695309877396,-86.4687576293945,-74.8752670288086,87.9375053405762,"Excitatory",1.026055,-53.0437530517578,1.023454,34.8937522888184,1.280139,-75.2187530517578,1060,1.023055,-50.0812522888184,1.280139,-75.2187530517578,3.34932878332957
"543",175.045392,139.531254768372,0.160879477858543,-90.71875,-74.6727905273438,86.75,"Inhibitory",1.024107,-64.2,1.023347,22.55,1.51664,-75.1437515258789,590,1.023058,-48.9500022888184,1.51664,-75.1437515258789,1.45292153104804
"544",151.11048,228.515625,0.0570130385458469,-98.25,-75.6843872070312,91.8250022888184,"Excitatory",1.025012,-50.2875007629395,1.023476,41.5375015258789,1.418688,-76.4437515258789,0,1.023107,-42.525,1.418688,-76.4437515258789,3.68367272069946
"545",100.032672,115.781329572201,0.113775357604027,-87.84375,-75.1748199462891,83.1484398841858,"Excitatory",1.0251,-50.9453144073486,1.0234175,32.2031254768372,1.29507,-76.2265644073486,1190,1.0230325,-49.0546884536743,1.29507,-76.2265663146973,3.19414348631871
"546",243.334,171.718671917915,0.0210417602211237,-100.843757629395,-81.4805679321289,96.2250045776367,"Excitatory",1.025736,-53.7562530517578,1.023508,42.4687515258789,1.649524,-81.7875045776367,760,1.023088,-47.7125015258789,1.649524,-81.7875045776367,4.4356406242588
"548",195.07008,199.375003576279,0.0103877270594239,-97.9687576293945,-76.3757705688477,94.1500053405762,"Excitatory",1.025166,-47.5062530517578,1.023377,46.6437522888184,1.795278,-78.8000030517578,839.999938964844,1.023044,-41.3187522888184,1.795278,-78.8000030517578,4.38497425263483
"550",154.061072,226.562425494194,0.0979147925972939,-97.5937576293945,-73.2658767700195,83.781254196167,"Excitatory",1.02482,-52.4062530517578,1.023142,31.3750011444092,1.304073,-73.2812515258789,830,1.022717,-40.0562522888184,1.304073,-73.2812515258789,2.63116667949166
"551",158.9856,166.562497615814,0.0285468827933073,-79.0937576293945,-61.3519248962402,88.4750061035157,"Inhibitory",1.024932,-53.2312538146973,1.023504,35.2437522888184,1.036868,-63.0500045776367,390,1.023172,-36.6250007629395,1.036868,-63.0500045776367,2.67455395574565
"553",300.860736,287.343740463257,0.0848578065633774,-100.40625,-68.8796081542969,74.1302111943563,"Inhibitory",1.02495916666667,-51.6041685740153,1.02334916666667,22.526042620341,1.53606,-69.3541692097982,240.000015258789,1.02302916666667,-44.9062531789144,1.53606,-69.3541704813639,2.89937136854536
"554",225.165888,162.656202912331,0.00851554609835148,-93.5,-75.2355270385742,99.2250030517578,"Excitatory",1.025256,-52.7375030517578,1.023472,46.4875,1.688276,-76.0625015258789,610,1.02312,-48.5062522888184,1.688276,-76.0625030517578,4.29897125121347
"555",192.310912,100.937500596046,0.0239616632461548,-99.46875,-82.914176940918,78.1937526702881,"Inhibitory",1.023999,-56.9062522888184,1.023351,21.2875003814697,1.668758,-83.4562515258789,680,1.023089,-41.7625015258789,1.668758,-83.4562515258789,1.36182654346679
"556",295.526688,171.25004529953,0.0251490939408541,-97.40625,-78.4160385131836,92.5052134195964,"Excitatory",1.02557166666667,-52.4947942097982,1.02345,40.0104192097982,1.57120666666667,-79.3854192097982,889.999938964844,1.0230375,-47.067710240682,1.57120666666667,-79.3854192097982,3.78850096676974
"557",442.347744,487.968772649765,0.216317743062973,-90.9375,-67.8327102661133,83.4250049591064,"Excitatory",1.026992,-58.0125030517578,1.02346,25.4125019073486,1.117856,-69.2125045776367,186,1.022916,-41.4562507629395,1.117856,-69.2125045776367,3.11894942362147
"561",197.321888,133.928552269936,0.0159220937639475,-99.9062576293945,-78.8563385009766,67.2625024318695,"Inhibitory",1.023777,-63.9500022888184,1.022825,3.31250014305115,1.472618,-79.4250015258789,530,1.022592,-42.6000007629395,1.472618,-79.4250015258789,1.5166109492097
"562",86.9816,67.1876892447472,0.0677195191383362,-95.34375,-78.4479141235352,85.893754196167,"Inhibitory",1.024289,-61.7312530517578,1.023375,24.1625011444092,1.531172,-78.7812530517578,780,1.023066,-49.1750022888184,1.531172,-78.7812530517578,1.60945155336242
"563",142.898272,179.687470197678,0.0325120091438293,-99.1875076293945,-80.1294937133789,91.0500045776367,"Excitatory",1.025102,-53.9375030517578,1.023376,37.1125015258789,1.495018,-80.8625015258789,900,1.023034,-50.2500022888184,1.495018,-80.8625015258789,3.71275261041441
"564",145.423488,188.12507390976,0.137190982699394,-96.1875,-74.7404403686523,99.9687563578288,"Excitatory",1.0254725,-53.5000031789144,1.02347583333333,46.4687531789144,1.51520666666667,-75.0937538146973,530,1.02302416666667,-47.973960240682,1.51520666666667,-75.0937538146973,3.77040856210942
"566",249.251248,207.65632390976,0.146811291575432,-96.9687576293945,-73.3074264526367,88.1562544504801,"Inhibitory",1.02426833333333,-61.8489621480306,1.02338,26.3072923024495,1.20969416666667,-74.3750063578288,610,1.02302166666667,-42.8333346048991,1.20969416666667,-74.3750063578288,1.38996744372346
"567",282.994112,245.312497019768,0.0296181812882423,-92.40625,-72.5818023681641,104.787502288818,"Inhibitory",1.024101,-63.7937515258789,1.023189,40.9937507629395,1.538842,-72.8687515258789,330,1.022907,-48.0250007629395,1.538842,-72.8687515258789,2.13863766088884
"569",257.497024,244.687616825104,0.148279145359993,-95.1875076293945,-67.9803619384766,90.3177121480306,"Excitatory",1.02644,-56.0416692097982,1.02343666666667,34.2760429382324,1.26089333333333,-69.4687525431315,105,1.02304333333333,-43.645835240682,1.26089333333333,-69.4687538146973,3.9651490846577
"571",188.272848,144.531220197678,0.0557366125285625,-96.8437576293945,-79.9532012939453,90.325004196167,"Excitatory",1.025786,-57.5625022888184,1.02349,32.7625019073486,1.671767,-80.4312530517578,870,1.023066,-53.6562530517578,1.671767,-80.4312530517578,3.87681307870494
"574",204.922064,436.718881130219,0.0639035105705261,-103.312507629395,-58.3095245361328,79.7109408378601,"Excitatory",1.0257,-52.5937519073486,1.02317625,27.1171889305115,1.075175,-61.8046913146973,292.5,1.0227125,-41.3281278610229,1.075175,-61.8046913146973,2.64757081189087
"575",291.213024,250.468701124191,0.0763098150491714,-96.78125,-71.8065567016602,78.3000030517578,"Excitatory",1.025248,-51.3437515258789,1.023496,26.9562515258789,1.056428,-72.4312545776367,390,1.023132,-42.1375022888184,1.056428,-72.4312545776367,2.3582125265773
"579",243.38256,157.187581062317,0.0274023879319429,-95.59375,-78.2233123779297,98.4804711341858,"Excitatory",1.025470625,-56.9648451805115,1.023555625,41.5156259536743,1.4789625,-77.5273466110229,630,1.023124375,-51.1484389305115,1.4789625,-77.5273466110229,4.18329269246053
"580",182.229104,189.062491059303,0.0512830764055252,-97,-75.5707397460938,82.4151785714285,"Excitatory",1.02482071428571,-49.3928571428571,1.02329357142857,33.0223214285714,1.32912642857143,-76.0223246983119,630,1.02292,-46.3303576878139,1.32912642857143,-76.0223246983119,3.46647861227456
"583",113.789904,122.65632301569,0.141528874635696,-88.5312576293945,-74.2980117797852,93.8250038146973,"Excitatory",1.025316,-53.2625015258789,1.02334,40.5625022888184,1.333496,-74.5375030517578,999.999938964844,1.022952,-49.2187522888184,1.333496,-74.5375030517578,4.54719973930653
"588",324.972512,194.531053304672,0.0784129947423935,-100.65625,-80.6183547973633,85.5312528610229,"Inhibitory",1.024025,-60.2656269073486,1.0233875,25.2656259536743,1.3792225,-80.46875,0,1.023095,-49.078125,1.3792225,-80.46875,1.38914872420733
"589",330.564992,203.571513295174,0.026670441031456,-88.5312576293945,-66.6489105224609,87.8984422683715,"Excitatory",1.02591125,-47.1328144073486,1.02347125,40.7656278610229,1.62441125,-68.3906269073486,265,1.02302,-39.5781259536743,1.62441125,-68.3906269073486,3.72138972812926
"590",272.594112,232.031315565109,0.0807148590683937,-97.3125,-70.615348815918,88.968754196167,"Inhibitory",1.02474,-60.6125030517578,1.023564,28.3562511444092,1.683512,-71.1062515258789,580,1.023152,-43.2625030517578,1.683512,-71.1062515258789,1.86344821797717
"591",229.789904,243.749886751175,0.0361787788569927,-93.1875,-75.3940582275391,89.3125030517579,"Excitatory",1.024988,-50.8000007629395,1.023272,38.5125022888184,1.743228,-75.6437545776367,800,1.022908,-41.8375022888184,1.743228,-75.6437545776367,3.57041424578334
"592",245.20992,211.25003695488,0.052009716629982,-99.09375,-82.4907913208008,91.3187522888184,"Excitatory",1.024495,-50.4312515258789,1.023332,40.8875007629395,1.401477,-82.7875030517578,890,1.02304,-45.9625015258789,1.401477,-82.7875030517578,3.59107631967033
"593",332.606144,208.593711256981,0.0560376010835171,-83.03125,-60.6267623901367,93.8515691757202,"Excitatory",1.02632,-53.0625038146973,1.023495,40.7890653610229,1.074225,-62.3046913146973,249.999984741211,1.02311,-43.9609394073486,1.074225,-62.3046913146973,4.25334611847385
"595",301.899872,328.125,0.019273217767477,-102.65625,-64.7194137573242,88.0687549591065,"Inhibitory",1.024235,-60.1750038146973,1.023373,27.8937511444092,1.758652,-66.4187545776367,330,1.023021,-42.5062522888184,1.758652,-66.4187545776367,1.49143985031133
"597",93.798776,145.312458276749,0.0214718915522099,-95.34375,-79.2950744628906,88.8000030517579,"Excitatory",1.025184,-49.6000022888184,1.023366,39.2000007629395,1.77021,-79.74375,890,1.023006,-51.1687507629395,1.77021,-79.74375,4.42711987398174
"598",170.094048,315.156310796738,0.0342812910676003,-99.8437576293945,-72.1856307983398,75.0312557220459,"Excitatory",1.02628,-53.4687538146973,1.02366,21.5625019073486,1.10968,-72.5625,520,1.02314,-31.2812519073486,1.10968,-72.5625,1.93566776652707
