"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","transgenic_line","height","fast_trough_t_ramp","fast_trough_v_ramp","peak_t_ramp","peak_v_ramp","threshold_i_ramp","threshold_t_ramp","threshold_v_ramp","trough_t_ramp","trough_v_ramp","upstroke_downstroke_ratio_ramp"
"635",220.72056,147.343829274178,0.0674173012375832,-93.1562576293945,-76.0901794433594,"Chat-IRES-Cre-neo",103.918754577637,6.55337333333333,-49.7604179382324,6.55216666666667,49.0416679382324,138.291666666667,6.55172666666667,-42.9791679382324,6.55338,-49.7708333333333,2.56267427575949
"636",294.821152,187.656208872795,0.13645726442337,-99.0625,-79.2035446166992,"Sst-IRES-Cre",86.3000022888184,4.867715,-57.328125,4.86636,19.8125009536743,96.1875,4.8659075,-29.625,4.8679275,-57.5000019073486,1.4652770928271
"637",98.610328,84.3750387430191,0.0347299464046955,-82.6562576293945,-73.9697494506836,"Pvalb-IRES-Cre",93.2937553405762,12.5974166666667,-53.2604192097982,12.59662,18.8125,289.375,12.596275,-30.9479173024495,12.59754,-53.4687525431315,1.25043340350496
"640",189.708464,204.374998807907,0.281629174947739,-96.21875,-72.1406173706055,"Sst-IRES-Cre",101.8125,3.65471333333333,-63.8229179382324,3.65391333333333,35.625,65.7916666666667,3.65354,-36.7604192097982,3.65475833333333,-63.9375,1.34018026862214
"642",160.450272,137.03128695488,0.127823576331139,-90.8750076293945,-72.8742828369141,"Sst-IRES-Cre",102.328134536743,7.91220166666667,-63.7083371480306,7.911465,32.2708346048991,172.291666666667,7.91113166666667,-34.8437512715658,7.91221666666667,-63.7708346048991,1.40058879916839
"644",173.9668,212.499886751175,0.274229347705841,-97.4687576293945,-73.6112442016602,"Sst-IRES-Cre",95.2125019073486,4.89014666666667,-61.5833358764648,4.88876,37.9479192097982,96.7083333333333,4.88836,-41.7083371480306,4.89039666666667,-61.8854204813639,2.44026517213615
"654",121.162568,111.250080168247,0.00985852256417274,-93.3125,-72.4832229614258,"Pvalb-IRES-Cre",77.4375034968058,11.98376,-57.3229166666667,11.983005,10.0000003178914,274.083333333333,11.9826983333333,-32.1666673024495,11.9838516666667,-57.4583346048991,1.1698674569503
"660",235.058752,205.624997615814,0.0468744002282619,-87.125,-63.8540267944336,"Pvalb-IRES-Cre",64.0156251589457,10.7505066666667,-42.3541679382324,10.74919,-11.8125003178914,243.25,10.7486666666667,-30.0520833333333,10.7505466666667,-42.4479166666667,1.0062993640528
"661",143.034544,103.080354630947,0.127682700753212,-79.03125,-68.0096206665039,"Pvalb-IRES-Cre",84.8812515258789,8.426665,-54.9687525431315,8.42592166666667,34.7395846048991,185.125,8.42560166666667,-30.1979173024495,8.42672333333334,-55.0833346048991,1.46273816935492
"662",177.422192,135.312393307686,0.055235281586647,-99.9375076293945,-76.0004272460938,"Pvalb-IRES-Cre",88.212504196167,8.86389833333333,-53.6041704813639,8.86269833333333,11.3645842870077,196.041666666667,8.86226,-29.739585240682,8.864115,-53.7395871480306,1.25748458402459
"663",228.66904,190.624803304672,0.011939138174057,-83.7812576293945,-59.8839569091797,"Nkx2-1-CreERT2",98.6375030517578,3.15238666666667,-53.7187512715658,3.1511,39.6666666666667,53.25,3.15072,-37.5312512715658,3.1599,-57.7291692097982,2.63901517385691
"664",193.344608,166.718676686287,0.230507269501686,-90.9062576293945,-72.0361251831055,"Htr3a-Cre_NO152",87.400004196167,17.3718066666667,-53.4479204813639,17.3705633333333,9.17708349227905,408.749979654948,17.370095,-41.2083333333333,17.371985,-53.5625038146973,1.7101925689073
"669",78.749264,103.437386453152,0.0324804931879044,-83.5937576293945,-71.7685928344727,"Htr3a-Cre_NO152",86.9427115122478,8.850905,-53.5625025431315,8.84468333333333,27.1770839691162,195.583333333333,8.84422,-35.4375012715658,8.85841,-57.0520858764648,3.68133865862017
"671",172.653536,149.218559265137,0.207872197031975,-90.84375,-73.4568405151367,"Chrna2-Cre_OE25",96.4375045776367,4.28827333333333,-55.5208346048991,4.28706666666667,41.3958358764648,81.625,4.28664666666667,-42.0000038146973,4.28832666666667,-55.5833346048991,2.3468471837203
"673",186.459616,130.62496483326,0.0472249612212181,-100.343757629395,-74.7899322509766,"Pvalb-IRES-Cre",88.3593772252401,11.7031883333333,-57.3541704813639,11.70227,6.0104168454806,267.041661580404,11.7018883333333,-30.8645846048991,11.70326,-57.4791692097982,0.981338700475049
"674",179.405712,162.500083446503,0.0564269684255123,-86.40625,-68.1852569580078,"Htr3a-Cre_NO152",94.2437530517578,8.07312333333333,-44.1875025431315,8.07135333333333,44.3854192097982,176.291666666667,8.07102166666667,-38.9062512715658,8.08135333333333,-50.6562525431315,3.80114666241948
"677",412.892288,284.062385559082,0.0772461965680122,-91.75,-70.5716781616211,"Chrna2-Cre_OE25",62.0312542915345,3.6482,-57.0937538146973,3.64658,8.06250095367432,65.625,3.6461,-29.90625,33.09534,-69.5312576293945,1.32833009040064
"683",299.770752,570.312440395355,0.0733360201120377,-80.4375,-61.2859649658203,"Sst-IRES-Cre",79.2968769073486,1.77983333333333,-58.3125038146973,1.77847166666667,22.8333339691162,18.9166666666667,1.77806833333333,-45.7812525431315,1.78913166666667,-58.9270871480306,2.44549333213273
"685",59.547116,36.8750393390656,0.0624788701534271,-89.21875,-77.2948837280273,"Pvalb-IRES-Cre",88.6625026702881,24.58707,-60.5104204813639,24.5864716666667,18.8958339691162,589.166666666667,24.5861966666667,-35.0833333333333,24.5871116666667,-60.6354204813639,1.14866673391725
"691",110.886216,100.468829274178,0.0518363006412983,-81.3437576293945,-70.4083404541016,"Sst-IRES-Cre",82.7625045776367,10.6263833333333,-59.0104179382324,10.62564,17.0937519073486,240.125005086263,10.625285,-35.4895858764648,10.6264283333333,-59.1770871480306,1.10840816680842
"696",295.840128,319.866210222244,0.0311772804707289,-100.90625,-64.9805068969727,"Sst-IRES-Cre",85.3020865122477,2.1828675,-54.2500038146973,2.1815825,27.7812509536743,29,2.181025,-46.7500019073486,2.2164,-55.1406269073486,2.02644741968875
"702",223.109568,232.187509536743,0.111068345606327,-96.71875,-71.7542190551758,"Sst-IRES-Cre",80.9895861943563,4.747575,-54.9583358764648,4.746425,19.6666685740153,93.1666666666667,4.74600166666667,-36.2708346048991,4.74773166666667,-55.1979179382324,1.52248698369815
"706",128.474336,96.0937142372131,0.0173782221972942,-82.09375,-70.9221343994141,"Htr3a-Cre_NO152",79.3020855585735,8.783055,-55.7708371480306,8.77876666666667,14.510417620341,193.916666666667,8.77832166666667,-35.9583346048991,8.78773833333334,-58.0208346048991,3.31740604750155
"711",375.87616,220.156356692314,0.0757536515593529,-93.1562576293945,-68.2027053833008,"Htr3a-Cre_NO152",92.1406297683715,4.94438666666667,-44.9583346048991,4.94264,36.6458346048991,98.125,4.94222666666667,-36.3020858764648,4.95628666666667,-48.8645858764648,3.82117108931593
"712",180.518336,109.687462449074,0.0361674353480339,-90.5937576293945,-76.8645782470703,"Htr3a-Cre_NO152",99.5500053405762,5.53119166666667,-51.2500025431315,5.52995833333333,37.6354179382324,112.708330790202,5.52963666666667,-35.2395846048991,5.54566666666667,-52.8333358764648,2.78024970706416
"716",407.429664,525.0004529953,0.0300615541636944,-80.1875076293945,-63.0599975585938,"Sst-IRES-Cre",97.3984413146972,4.46286,-58.0000038146973,4.4618,30.5625019073486,86,4.46134,-32.0312538146973,4.46292,-58.0937538146973,1.42362281023858
"719",136.727376,145.625039935112,0.0118438089266419,-85.4687576293945,-69.5901260375977,"Pvalb-IRES-Cre",81.343754196167,8.71885,-56.7395871480306,8.71807166666667,19.7708346048991,192.458333333333,8.71775666666667,-33.1354192097982,8.71891333333333,-56.8541679382324,1.26660975373064
"727",125.898584,66.8751150369644,0.0498955063521862,-85.9687576293945,-76.5811386108398,"Gad2-IRES-Cre",85.3750038146973,15.2827816666667,-56.6458346048991,15.2818633333333,11.34375,356.5,15.2815,-30.6145833333333,15.2828483333333,-56.7604179382324,1.15905246432398
"729",193.912288,199.375003576279,0.100278250873089,-100.03125,-77.7931594848633,"Sst-IRES-Cre",85.3281269073486,5.15984666666667,-57.9583371480306,5.15796,27.6354173024495,103.458333333333,5.15741833333333,-42.8958333333333,5.16718833333333,-58.8125025431315,2.47226915682104
"730",105.146456,106.250002980232,0.0521581023931503,-83.6875,-78.2598419189453,"Htr3a-Cre_NO152",88.8229185740153,13.0321166666667,-55.8229179382324,13.0267716666667,26.7291666666667,300.166666666667,13.0263983333333,-35.0416679382324,13.036455,-57.9583346048991,3.65674264834874
"740",167.393152,126.093834638596,0.149191066622734,-98.125,-70.5699081420898,"Pvalb-IRES-Cre",102.306253814697,7.96640333333333,-62.2083358764648,7.965735,40.4062512715658,173.666666666667,7.96543333333333,-35.5833358764648,7.96645,-62.3854192097982,1.28982966961915
"741",575.424768,567.968785762787,0.0613370798528194,-95.7187576293945,-59.9404830932617,"Htr3a-Cre_NO152",75.2500038146973,1.307655,-55.4166692097982,1.30681,20.6979166666667,7.125,1.30639833333333,-40.8854179382324,1.30769333333333,-55.5312525431315,1.35728074033382
"743",229.234208,310.468792915344,0.0298002120107412,-100,-72.0027618408203,"Sst-IRES-Cre",66.5625040531159,3.30534333333333,-52.3020858764648,3.304095,23.2708339691162,57.0833307902018,3.30367666666667,-38.9479204813639,3.30536333333333,-52.3645846048991,2.13375055609711
"746",91.158944,50.3125786781311,0.0917242392897606,-94.5937576293945,-79.2038497924805,"Pvalb-IRES-Cre",86.8937568664551,20.8540366666667,-67.4479217529297,20.8534266666667,11.1875006357829,495.833343505859,20.85314,-40.9375,20.8540866666667,-67.5833333333333,1.1528961743063
"747",189.245936,123.593829572201,0.0374567583203316,-100.09375,-72.1898574829102,"Pvalb-IRES-Cre",95.3984417915345,14.721075,-51.2968788146973,14.7198325,0.125000238418579,342.4375,14.71933,-29.0000019073486,14.7210925,-51.3750019073486,0.91658882739107
"749",252.710896,231.562614440918,0.244886443018913,-91.875,-66.3758010864258,"Htr3a-Cre_NO152",89.0669681004116,6.20492166666667,-49.8854166666667,6.20349,22.3125006357829,129.541666666667,6.20310333333333,-35.3645833333333,6.206225,-50.2604204813639,2.08052494232606
"754",127.00416,82.03125,0.0204274095594883,-81.375,-72.5131301879883,"Pvalb-IRES-Cre",87.5625030517578,15.20138,-50.3541704813639,15.2004733333333,17.9375006357829,354.5,15.2000733333333,-26.1770846048991,15.2014533333333,-50.4479179382324,1.18324550353915
"766",416.706976,340.781360864639,0.135835811495781,-95.0312576293945,-71.4138412475586,"Gad2-IRES-Cre",89.9125011444092,3.2351225,-58.40625,3.2339825,20.6250009536743,55.3125,3.2335875,-33.1875,3.2400125,-59.046875,1.36034491660663
"770",110.782544,98.5938608646393,0.0219578873366117,-81.90625,-70.5153274536133,"Gad2-IRES-Cre",85.2875011444092,8.794985,-56.3229166666667,8.79017166666667,24.2187506357829,194.208333333333,8.789795,-36.1354179382324,8.79916,-58.5208333333333,3.61918231604928
"771",109.138968,71.2501108646393,0.0188077818602324,-83.03125,-73.8435745239258,"Sst-IRES-Cre",88.3062549591065,21.2379833333333,-56.3437538146973,21.2371683333333,4.86458373069763,505.416656494141,21.2367916666667,-30.2187506357829,21.2380383333333,-56.4583358764648,0.853806092131651
"791",287.679552,221.093714237213,0.0425620898604393,-97.3437576293945,-74.0521774291992,"Pvalb-IRES-Cre",76.3125034968058,7.674715,-52.9895858764648,7.67335833333333,6.21875047683716,166.291666666667,7.67291666666667,-26.052085240682,7.67562166666667,-53.4895858764648,1.10661698685963
"797",220.416992,74.21875,0.0696823075413704,-86.34375,-69.6425094604492,"Pvalb-IRES-Cre",80.7500023841858,12.5741366666667,-57.3229204813639,12.57346,8.48958396911621,288.833333333333,12.5731116666667,-34.8437512715658,12.574195,-57.4166679382324,1.03666333778865
"799",132.16292,85.1562470197678,0.0184759330004454,-91.7187576293945,-72.20556640625,"Pvalb-IRES-Cre",71.0390647053718,14.96924,-59.6666704813639,14.9685383333333,3.42708337306976,348.708323160807,14.9682216666667,-35.0625019073486,14.9692683333333,-59.7604179382324,1.07256611111902
"801",291.40352,259.375393390656,0.0696748644113541,-85.2187576293945,-63.4668731689453,"Vip-IRES-Cre",90.0156307220459,2.25154,-54.2187538146973,2.24914,26.5000019073486,30.75,2.24862,-38.2500038146973,2.25328,-55.03125,2.82830099598803
"804",329.266016,203.593745827675,0.140755489468575,-88.5,-66.4999237060547,"Vip-IRES-Cre",78.8489611943563,7.17159,-46.9531288146973,7.17002,22.8281269073486,153.75,7.1695,-33.453125,7.1717,-47.0625,2.01086211312714
"808",306.119712,243.593826889992,0.230195939540863,-96.8750076293945,-68.3530731201172,"Chrna2-Cre_OE25",85.2187547683716,5.61631333333333,-49.5937538146973,5.6146,24.0104173024495,114.875002543132,5.61416666666667,-36.5312525431315,5.6176,-50.3958346048991,2.51196142093845
"810",172.610496,121.874995529652,0.0594092532992363,-100.6875,-72.0374450683594,"Pvalb-IRES-Cre",80.8187520980835,10.5767016666667,-61.2812512715658,10.5759133333333,15.3645839691162,238.875,10.5755983333333,-32.3333346048991,10.5767533333333,-61.3958333333333,1.18967748514523
"812",170.031024,148.43761920929,0.0929054990410805,-85.34375,-69.4498291015625,"Htr3a-Cre_NO152",90.7708384195964,6.067455,-56.5000019073486,6.0645425,30.2812509536743,126.125,6.0641925,-41.34375,6.0728,-60.1875,2.85101383177596
"813",481.462592,462.500005960464,0.0346513912081718,-90.1875076293945,-65.248893737793,"Htr3a-Cre_NO152",70.5000026702881,2.21399833333333,-48.0312525431315,2.21151666666667,23.2291673024495,29.7916673024495,2.211075,-35.3229179382324,2.21753333333333,-49.5000038146973,2.53473088134195
"815",629.208448,249.821424484253,0.121393315494061,-98.3750076293945,-74.2693939208984,"Vip-IRES-Cre",91.5125038146973,1.98258,-56.6250025431315,1.98070666666667,31.3958346048991,23.9583333333333,1.98023333333333,-43.5312512715658,1.98812,-57.6562525431315,2.61504956653222
"817",279.408608,301.875025033951,0.0287001095712185,-93.71875,-60.2090263366699,"Chrna2-Cre_OE25",88.526045481364,2.18262666666667,-56.9687538146973,2.18146666666667,27.895835240682,29.0416673024495,2.18094666666667,-40.8125025431315,2.18268666666667,-57.0312538146973,1.58954169095764
"821",209.45472,178.035706281662,0.0599695481359959,-93.9375,-75.0768890380859,"Nkx2-1-CreERT2",91.5468802452088,5.49092,-55.2604204813639,5.48816666666667,33.0833358764648,111.666664123535,5.48777333333333,-35.4166666666667,5.49796,-59.5208371480306,3.2179712376438
"823",199.913696,101.5625,0.0859844386577606,-90.9062576293945,-78.393798828125,"Pvalb-IRES-Cre",96.5078148841858,8.28087666666667,-59.9687525431315,8.27975666666667,25.0104166666667,181.458333333333,8.27936166666667,-32.9166679382324,8.280955,-60.0729192097982,1.51188007773119
"835",286.968288,259.218871593475,0.204253703355789,-97.9375,-66.9698791503906,"Sst-IRES-Cre",100.193753814697,2.63316666666667,-60.6458371480306,2.63169333333333,42.9062512715658,40.2083333333333,2.63118,-41.4895846048991,2.63326,-60.7500025431315,2.26653905169096
"838",384.161792,165.104165673256,0.169384002685547,-87.6875,-73.7939529418945,"Pvalb-IRES-Cre",84.0937528610229,7.67541166666667,-56.9791679382324,7.67456333333333,16.2708339691162,166.375,7.67422,-31.1145839691162,7.675495,-57.1145846048991,1.22324820434254
"839",89.818896,81.8749666213989,0.0586271584033966,-88.78125,-70.4622573852539,"Pvalb-IRES-Cre",84.2375034332276,16.0560716666667,-53.0312525431315,16.055395,14.4895842870077,375.875,16.0550883333333,-27.4166679382324,16.056195,-53.2395871480306,1.02491811544322
"840",150.988096,105.223104357719,0.032452080398798,-88.1250076293945,-75.9377136230469,"Pvalb-IRES-Cre",86.2343807220459,11.09721,-52.1770846048991,11.0964583333333,13.4583342870077,251.916661580404,11.0961183333333,-29.7187519073486,11.0972316666667,-52.3020858764648,1.08180195911181
"851",235.801392,203.124970197678,0.205063015222549,-93.6875076293945,-75.672966003418,"Sst-IRES-Cre",95.0000019073487,5.70870666666667,-59.0208358764648,5.707885,25.5937512715658,117.208333333333,5.70753833333333,-31.1354185740153,5.70877666666667,-59.1250012715658,1.29565769973067
"856",420.55984,271.093755960464,0.0829202905297279,-99.375,-81.6468811035156,"Sst-IRES-Cre",103.687506103516,3.19495166666667,-60.5729204813639,3.19389666666667,39.6354166666667,54.375,3.19343666666667,-41.3958346048991,3.19499333333333,-60.6666679382324,1.69340372021825
"858",309.51232,186.250001192093,0.0178365595638752,-96.78125,-76.9175567626953,"Nkx2-1-CreERT2",91.5781283378601,5.2328,-54.5312538146973,5.23154,16.90625,105.249992370605,5.23104,-35.96875,5.23288,-54.6562538146973,1.41987386924416
"862",129.36264,223.437577486038,0.196279138326645,-90.46875,-65.7717132568359,"Sst-IRES-Cre",77.0260442097982,3.872615,-56.3645846048991,3.87071,26.4895833333333,71.25,3.87010166666667,-39.3958346048991,3.87297,-56.6354192097982,2.04554102487428
"864",228.920896,273.4375,0.0697836056351662,-99.3437576293945,-78.4320907592773,"Sst-IRES-Cre",94.7031259536743,4.21816,-59.2968769073486,4.2170225,34.5,79.875,4.21662,-43.7187519073486,4.218215,-59.4062519073486,2.06179379349275
"867",97.97776,65.6248107552528,0.0534711629152298,-87.2812576293945,-69.8947067260742,"Pvalb-IRES-Cre",83.4625045776368,14.01691,-58.2291692097982,14.016065,13.3750009536743,324.875,14.0156916666667,-32.9479204813639,14.0169766666667,-58.3750025431315,1.20272340954743
"871",279.6384,159.374997019768,0.067659966647625,-92.6875,-72.2003326416016,"Htr3a-Cre_NO152",89.0000038146973,5.563755,-51.4375,5.56171,20.1562519073486,113.5,5.5612,-36.46875,5.56502,-51.7812538146973,2.33091829773873
"873",297.533312,235.624998807907,0.0870126709342003,-97.5937576293945,-71.8459243774414,"Sst-IRES-Cre",83.1041673024496,5.6637225,-61.3437519073486,5.66262,19.3281259536743,116.0625,5.662215,-30.7968759536743,5.66381,-61.4843769073486,1.24504730578891
"878",416.23232,226.093783974648,0.155992746353149,-99.96875,-78.3579406738281,"Vip-IRES-Cre",94.6979204813639,3.25557333333333,-54.0000025431315,3.25466666666667,28.2604185740153,55.8749974568685,3.25433333333333,-39.4791679382324,3.25562,-54.0729192097982,2.14721493133528
"882",179.327808,183.906212449074,0.0880968868732452,-96.78125,-77.7048721313477,"Sst-IRES-Cre",94.8906275431316,6.30315666666667,-57.5729192097982,6.302125,36.7083333333333,132.041666666667,6.301745,-42.0729179382324,6.303235,-57.6979179382324,1.98048366207947
"883",221.217648,230.000048875809,0.0200302023440599,-89.71875,-64.2822341918945,"Sst-IRES-Cre",82.3875049591065,3.29512,-53.5625038146973,3.29439333333333,24.1770833333333,56.8333320617676,3.294065,-34.7812512715658,3.30380333333333,-53.8437538146973,1.46533612868833
"889",189.849888,185.937494039536,0.115165926516056,-92.5,-71.815055847168,"Sst-IRES-Cre",83.0937519073486,5.825435,-53.9270846048991,5.82462166666667,24.5208333333333,120.083330790202,5.82428,-31.6145846048991,5.83831166666667,-55.0625012715658,1.48228320201928
"897",149.703568,103.281363844872,0.0613643974065781,-89.3750076293945,-77.5536880493164,"Pvalb-IRES-Cre",81.6354166666667,13.1393133333333,-53.53125,13.1381566666667,15.0625009536743,302.958333333333,13.137785,-32.0416666666667,13.1395616666667,-53.75,1.53106525628511
"898",124.348424,85.2678567171097,0.046269629150629,-94.625,-75.4902877807617,"Pvalb-IRES-Cre",77.7937511444092,13.4760866666667,-52.9270858764648,13.4748566666667,3.65625,311.333333333333,13.4744616666667,-29.8333333333333,13.477305,-53.7708333333333,1.05880581915426
"900",371.07264,430.468857288361,0.132928401231766,-98.6250076293945,-65.1735992431641,"Gad2-IRES-Cre",94.2890634536743,2.05013833333333,-56.5520846048991,2.04903333333333,34.5000012715658,25.7083333333333,2.04849833333333,-39.1770846048991,2.050175,-56.6562512715658,1.51484943129456
"901",188.574464,171.316996216774,0.0736213847994804,-92.7500076293945,-73.9048614501953,"Sst-IRES-Cre",73.6187540054321,8.834655,-49.8125038146973,8.83388,9.12500095367432,195.375,8.833505,-27.0937519073486,33.078755,-73.0937576293945,0.909594874191306
"904",123.677776,75.7812857627869,0.02072723954916,-88.46875,-79.432746887207,"Pvalb-IRES-Cre",73.3750023841858,16.8289266666667,-50.3437538146973,16.8276733333333,3.22916674613953,395.208343505859,16.8272533333333,-27.6979179382324,16.8306566666667,-50.9479192097982,1.04886592467718
"907",134.641728,160.625115036964,0.186788439750671,-89.3750076293945,-74.5188674926758,"Chrna2-Cre_OE25",91.6328153610229,4.89949,-46.5781288146973,4.89771,44.0156288146973,96.9375,4.89727,-36.890625,4.9464,-55.2500038146973,2.98536559215856
"910",257.57456,209.709957242012,0.0369084663689137,-90.21875,-68.1579513549805,"Nkx2-1-CreERT2",93.2500045776367,4.08458,-50.9375038146973,4.08148,26.3437519073486,76.5,4.081,-31.7500019073486,4.0935,-56.0625,2.7635405616001
"916",174.62296,143.906280398369,0.0627813786268234,-89.9375,-73.1863403320312,"Sst-IRES-Cre",106.518751525879,8.52251833333333,-60.5208333333333,8.52152333333333,27.5520833333333,187.5,8.52115333333333,-38.625,8.52262666666667,-60.6979179382324,1.63568294548035
"920",499.737088,421.093732118607,0.124511115252972,-102.03125,-67.2419128417969,"Chrna2-Cre_OE25",89.687505086263,1.99673333333333,-57.8750038146973,1.99549333333333,30.5416685740153,24.4166666666667,1.99500666666667,-39.9375012715658,1.99689333333333,-58.0312538146973,1.74259080928304
"923",186.482464,98.437488079071,0.0578483939170837,-91.0000076293945,-75.5974578857422,"Pvalb-IRES-Cre",87.85625,14.081735,-59.9687525431315,14.0807633333333,13.3750003178914,326.5,14.0802966666667,-31.9583333333333,14.0817616666667,-60.0729179382324,1.22941655665224
"936",233.500064,164.174243807793,0.0358238145709038,-89.7812576293945,-71.7546920776367,"Nkx2-1-CreERT2",81.6187538146973,5.69628666666667,-49.5000025431315,5.69379333333333,28.5937512715658,116.833330790202,5.69334666666667,-31.6354185740153,5.70384666666667,-53.4583358764648,3.22983217486722
"941",367.354432,267.90177822113,0.0501675680279732,-93.625,-64.6769104003906,"Htr3a-Cre_NO152",94.2125053405762,2.94079,-55.9791679382324,2.93897333333333,28.3333339691162,47.9583333333333,2.93848166666667,-37.3125025431315,2.94209666666667,-56.7187512715658,2.12582439506919
"951",184.239136,167.008861899376,0.121829211711884,-92.3125076293945,-72.6638336181641,"Chat-IRES-Cre-neo",96.4921932220459,7.22661333333333,-60.6354204813639,7.22576666666667,26.489585240682,155.08332824707,7.22536,-39.6354192097982,7.22664666666667,-60.6875012715658,1.35927571942686
"952",124.346704,96.8749225139618,0.0689584165811539,-80.7187576293945,-69.5428619384766,"Htr3a-Cre_NO152",87.3515648841858,9.03180166666667,-56.2604192097982,9.02699,26.8958339691162,200.208333333333,9.02662166666667,-34.3541666666667,9.03506333333333,-57.9062525431315,3.89269120522529
"954",176.425456,164.687469601631,0.0220953691750765,-99.6250076293945,-70.6443405151367,"Pvalb-IRES-Cre",86.693754196167,10.2728583333333,-57.6145858764648,10.2720816666667,16.7083342870076,231.291666666667,10.2717583333333,-28.9479185740153,10.27291,-57.7604192097982,1.17593769494179
"961",327.91904,232.410728931427,0.135499268770218,-97.6562576293945,-72.4755554199219,"Vip-IRES-Cre",87.6187549591065,3.65487333333333,-48.7604179382324,3.65352,23.4583339691162,65.8333333333333,3.65312,-37.2812538146973,3.65523333333333,-49.0000025431315,2.40435069096656
"962",152.97048,104.374997317791,0.012180145829916,-91.03125,-79.1691741943359,"Htr3a-Cre_NO152",88.5312528610229,9.03805,-58.9843788146973,9.0321625,26.359375,200.312507629395,9.03173,-39.2343788146973,9.04306,-61.7031288146973,4.6594114848741
"963",121.202512,105.468638241291,0.0845737978816032,-91.875,-68.5879287719727,"Pvalb-IRES-Cre",77.4750038146973,15.2687575,-42.8125038146973,15.267635,1.1875,356.1875,15.2671675,-24.1875019073486,15.2699175,-43.109375,0.979926334238866
"964",226.31464,104.687884449959,0.0233173258602619,-87.3125076293945,-72.1359558105469,"Sst-IRES-Cre",100.656253814697,9.869315,-61.7343769073486,9.8682575,17.5312509536743,221.187492370605,9.86785,-26.53125,9.869345,-61.828125,1.09599206910889
