"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","height","binary_neuron","firing_rate"
"480",0.21918300765599,146.5375,0.175555564239877,1.07736,3.22626833333333,1.024074,-46.90625,-45.8958346048991,-48.8562522888184,100.953352,0.0304600000000002,1.07595,3.224705,1.022867,43.0937538146973,46.1458346048991,44.9250015258789,180.937469005585,0.00467415805906057,1.44348,-63.8375045776367,130,55.1249987284342,580,1.07563,3.22437833333333,1.022596,-36.59375,-34.75,-42.6062522888184,1.085785,3.24763333333333,1.44348,-49.8750038146973,-52.1354204813639,-63.8375045776367,3.44171241441648,3.34080046339143,3.62822275451283,-81,-62.4188423156738,93.7812538146973,"Excitatory",6.82419175978845
"487",0.0013113763860859,86.0090909090909,0.20995671058223,1.16788,7.07012333333333,1.030465,-52.7500038146973,-55.7916679382324,-64.03125,149.633568,0.052125,1.162155,7.06417666666667,1.02347625,24.6875,25.7812506357829,25.5468764305115,111.562542617321,0.0461349040269852,1.37075625,-79.3125038146973,170,151.125,820,1.161745,7.06378833333333,1.02314375,-34,-34.1979179382324,-40.234375,1.17715,7.07798333333333,1.37075625,-56.3125,-59.0729192097982,-79.3125038146973,4.3532473754722,4.29397969424639,2.7548740434104,-91.75,-78.3290176391602,89.5781264305115,"Inhibitory",11.626677941021
"488",0.012117665469375,49.1368421052631,0.207303370786517,1.19036,3.84076666666667,1.0249,-51.7187538146973,-49.7291692097982,-54.6875019073486,205.452864,0.0553400000000002,1.18876,3.83902,1.02346,39.2187538146973,40.8437525431315,37.6718769073486,187.656283378601,0.0240895766764879,1.43024,-81.703125,70,70.4583333333333,670,1.1883,3.83855333333333,1.02306,-41.3125,-38.4583358764648,-48.21875,1.2124,3.86534,1.43024,-54.2812538146973,-53.9791692097982,-81.703125,3.16529186747368,3.32147112943177,3.43352630208888,-99.3125076293945,-80.8980407714844,92.3593788146972,"Excitatory",20.3513281919452
"489",0.0535093816654341,40.1592857142857,0.538013698630137,1.156735,3.10093166666667,1.024316,-58.03125,-57.5104179382324,-59.2625015258789,298.512128,0.03386,1.155635,3.09987666666667,1.023319,23.3437519073486,28.0937506357829,23.91875,460.491210222244,0.0713085681200027,1.632786,-72.7687515258789,50,51.9583333333333,287.999981689453,1.155215,3.09942666666667,1.022975,-39.6875,-35.5208333333333,-41.7625015258789,1.15679,3.10098666666667,1.632786,-58.15625,-57.6666679382324,-72.7687515258789,1.65806613446709,1.5219677372589,1.72326541183295,-99.0312576293945,-72.7053756713867,83.1812515258789,"Inhibitory",24.9008412927094
"490",0.00044401551891512,9.18836448598131,1.1404958677686,1.408435,9.366915,1.023935,-60.78125,-55.2916679382324,-63.8616071428571,206.912064,0.010275,1.40762,9.36608333333333,1.02330714285714,3.34375,5.67708349227905,14.3214291163853,138.281241059303,0.051396943628788,1.27392714285714,-79.8125032697405,180,208.625,205.714272635324,1.40729,9.36572833333333,1.02305928571429,-39.9062538146973,-33.5104179382324,-47.9866076878139,1.408465,9.36697,1.27392714285714,-60.84375,-55.3958346048991,-79.8125032697405,1.12091242227483,1.02061066568445,1.32354974465407,-94.46875,-79.3491287231445,78.1830362592424,"Inhibitory",108.833296886045
"491",0.0744861953420374,97.8427777777778,0.2,1.120275,4.57860333333333,1.0255625,-45.4375038146973,-46.1770858764648,-47.3541692097982,119.350064,0.0464,1.11737,4.57554166666667,1.02349416666667,34.15625,35.7916666666667,34.427085240682,170.781180262566,0.0273176431655884,1.66185916666667,-73.7187525431315,90,88.9166666666667,256.666666666667,1.116855,4.57501166666667,1.0230575,-34.625,-34.5729179382324,-42.9270839691162,1.1463,4.60790833333333,1.66185916666667,-49.5000038146973,-52.0000025431315,-73.7187525431315,3.79532217176383,3.78285680117357,4.11104915711902,-91.375,-72.5783004760742,81.7812544504802,"Excitatory",10.2204784319515
"492",0.00152932812328208,15.985,0.794242504372189,1.23858,12.35958,1.024232,-54.6562538146973,-55.0208371480306,-59.4875015258789,136.85368,0.0344800000000001,1.23768,12.35868,1.02346,13.9375,16.0416669845581,22.1750003814697,84.6873819828033,0.00456018326804042,1.440972,-73.7500045776367,330,283.458333333333,780,1.2373,12.3582933333333,1.023136,-32.0312538146973,-31.9479185740153,-44.6062515258789,1.23862,12.3596666666667,1.440972,-54.7500038146973,-55.1145871480306,-73.7500045776367,1.28214906715888,1.29166978429379,1.45211601344623,-82.0312576293945,-72.5855331420898,81.6625019073486,"Inhibitory",62.5586487331874
"494",0.0571274005696019,52.161,0.229553588131252,1.0701,2.30122333333333,1.02617333333333,-54.3437538146973,-52.2291704813639,-57.1510448455811,258.823712,0.0155150000000002,1.0663,2.29885833333333,1.0234175,18.0000019073486,32.8958339691162,25.6510429382324,248.125046491623,0.0593741945922375,1.5859325,-73.8072942097982,90,31.9999987284342,410,1.065725,2.29837,1.02294166666667,-45.6562538146973,-41.7812512715658,-47.8437525431315,1.07877,2.336685,1.5859325,-58.21875,-59.2604192097982,-73.8072954813639,3.22668387539105,3.60581589749255,3.16323937961412,-95.5625,-72.4813919067383,82.8020877838135,"Excitatory",19.1714115910355
"495",0.056505824353343,10.1333333333333,0.892365786652322,1.03522,11.0822966666667,1.023963,-62.6250076293945,-57.2395871480306,-62.8062553405762,184.436208,0.00873500000000016,1.034595,11.0815316666667,1.023296,22.1875019073486,18.0729166666667,27.6937515258789,114.531256258488,0.0726962611079216,1.634322,-76.7187530517578,220,251.500005086263,101.999993896484,1.034315,11.08118,1.023026,-38.78125,-31.4270846048991,-45.6875007629395,1.03526,11.0823383333333,1.634322,-62.8437538146973,-57.3333358764648,-76.7187530517578,1.24024570756673,1.17205806036075,1.37203574081433,-99.96875,-75.657829284668,90.5000068664551,"Inhibitory",98.6842105263161
"496",0.00637119649264477,22.67625,0.745216030550149,1.22804,10.9939566666667,1.02462125,-54,-53.9479166666667,-59.890625,156.860064,0.047525,1.226705,10.9928183333333,1.0233125,5.43750047683716,14.5000003178914,11.3906254768372,114.062502980232,0.066166415810585,1.68389625,-74.5468769073486,230,249.291661580404,360,1.22631,10.9924416666667,1.0230125,-30.1875,-30.5833339691162,-39.9609384536743,1.228275,10.99418,1.68389625,-54.1875038146973,-54.1666679382324,-74.5468769073486,1.31803046546576,1.40874271477166,1.55362870957952,-97.3125,-73.1888122558594,71.2812504768372,"Inhibitory",44.0990022600739
"498",0.321472964574268,32.18,0.0803977299869543,1.09149,7.32656833333333,1.024285,-57.7812538146973,-55.6145846048991,-60.2125030517578,194.24152,0.0286900000000001,1.09047,7.32546833333333,1.023368,37,32.083335240682,36.8187507629395,197.343677282333,0.0626886636018753,1.65433,-74.5375061035156,130,157.625,600,1.09007,7.32500666666667,1.023022,-40.4062538146973,-33.9791679382324,-42.8687522888184,1.091615,7.326645,1.65433,-57.90625,-55.7708358764648,-74.5375061035156,1.96891041410751,1.60407115319704,1.8377684620907,-95.7500076293945,-74.2608337402344,97.0312538146973,"Inhibitory",31.0752019888129
"499",0.00320796351828684,50.3721052631579,0.210344907236748,1.07715,7.738705,1.024629,-51.9687538146973,-54.2708358764648,-55.3500007629395,103.040064,0.025115,1.07575,7.73753666666667,1.023392,23.5937519073486,45.0520858764648,35.36875,98.3444213867186,0.192859947681427,1.078044,-69.13125,150,167.958333333333,690,1.075295,7.73715833333333,1.023034,-43.78125,-44.6770846048991,-47.3625022888184,1.10737,7.771885,1.078044,-55.7187538146973,-54.9479204813639,-69.1312515258789,2.09432821724034,2.39291626536748,2.25290812791376,-79.4375,-68.2019271850586,90.7187507629395,"Excitatory",19.8522574106387
"500",0.143642094400037,90.0285714285714,0.212341765625458,1.109095,4.49974666666667,1.025845,-53.59375,-54.0208358764648,-59.0078153610229,206.467488,0.0207900000000001,1.105695,4.49601166666667,1.023395,28.2812519073486,34.0729166666667,34.1171894073486,146.874994039536,0.0278807431459427,1.56654875,-83.9765682220459,209.999984741211,86.9166666666667,390,1.10514,4.49549333333333,1.0229775,-39.0625,-37.1979192097982,-51.5468788146973,1.12346,4.52507166666667,1.56654875,-57.2812538146973,-60.5833358764648,-83.9765682220459,3.58361232715473,3.75310063592063,4.22206045684317,-90.4062576293945,-82.7248153686523,93.1250047683715,"Excitatory",11.1075848936845
"501",0.57926289201492,246.9,0.125511880482078,1.10928,5.25976666666667,1.024236,-58.1875038146973,-58.4791692097982,-61.1000022888184,158.939984,0.029015,1.10797,5.25886166666667,1.023203,5.0625,29.9687512715658,23.8625007629395,167.946323752403,0.0235492996871471,1.453392,-68.9187515258789,70,105.958330790202,390,1.107625,5.25851,1.022905,-47.9687538146973,-43.7916692097982,-44.9437507629395,1.10941,5.259845,1.453392,-58.3437538146973,-58.6354204813639,-68.9187530517578,2.11841258474844,1.81198584684121,1.95371771815216,-87.125,-68.3402709960938,84.9625030517579,"Inhibitory",4.05022276225192
"502",0.151628667332031,99.434,0.127029369382843,1.19811,3.280455,1.025289,-48.90625,-46.6562525431315,-53.075,201.297152,0.0337500000000002,1.19497,3.277815,1.023092,45.875,48.1770858764648,47.5125038146973,244.375005364418,0.0143414670601487,1.574607,-72.0875045776367,70,56.4583333333333,590,1.194545,3.2774,1.02274,-38.3125038146973,-36.1979179382324,-46.3125038146973,1.225065,3.30597166666667,1.574607,-56,-53.4895858764648,-72.0875045776367,3.72175347457491,3.82003306074578,3.95179656809044,-96.40625,-70.597282409668,100.587503814697,"Excitatory",10.0569221795362
"504",0.0219615694983995,61.05,0.193048780487805,1.13176,3.17281333333333,1.02536333333333,-47.5625038146973,-46.4791692097982,-50.7187538146973,120.129272,0.0396400000000001,1.129945,3.17047333333333,1.02357166666667,33.3125038146973,37.25,30.7604173024495,225.000008940697,0.117309264838696,1.71459333333333,-70.2916717529297,50,53.7499987284342,0,1.12942,3.16994833333333,1.02313666666667,-41.0625,-37.9583346048991,-45.2916679382324,1.163305,3.211165,1.71459333333333,-53.7812538146973,-53.4375038146973,-70.2916717529297,2.95970401174193,3.04851359527818,2.98773558399912,-93.5937576293945,-69.0845108032227,81.4791711171468,"Excitatory",16.3800163800164
"506",0.0119547826359524,61.5613333333333,0.204330703222829,1.093635,9.23269666666667,1.02502583333333,-48.7812538146973,-50.5104166666667,-50.8802108764648,112.529064,0.0232050000000001,1.09105,9.22806,1.02333416666667,26.875,28.114585240682,32.4062512715658,102.812580764294,0.00731829274445772,1.36715,-71.2395846048991,200,205.166666666667,690,1.09066,9.22763166666667,1.02301666666667,-34.5625038146973,-34.2500012715658,-39.3281262715658,1.099485,9.23895,1.36715,-51.7812538146973,-53.3958346048991,-71.2395846048991,3.90039090389675,4.11771057306993,2.84151608121092,-82.4375,-70.6090240478516,83.2864621480306,"Inhibitory",16.2439626605445
"507",0.017192776458001,41.7115217391304,0.344312183761317,1.061355,7.38636166666667,1.02460166666667,-56.9687538146973,-56.5937512715658,-56.2864596048991,179.331648,0.01519,1.06013,7.38456833333333,1.02333,25.7812519073486,26.6666685740153,28.979167620341,139.375001192093,0.0724908262491226,1.3265,-69.9843775431315,130,159.125,169.999989827474,1.059775,7.38414833333333,1.023,-39.65625,-36.5104166666667,-42.703125,1.06735,7.39081333333333,1.3265,-58.375,-58.3645858764648,-69.9843775431315,2.30326009085143,2.40484246574185,2.39722280874562,-84.59375,-68.9802322387695,85.2656272252401,"Inhibitory",23.9741912619285
"508",0.275096424476182,23.9825,0.0911676646706587,1.05669,4.9394275,1.0244075,-57.8437538146973,-54.2812519073486,-58.8046884536743,210.718512,0.0165200000000001,1.05563,4.9382225,1.0232325,14.75,17.265625,14.6718752384186,192.187696695328,0.0855670869350433,1.6670275,-70.4375019073486,90,97.9375,460,1.055275,4.93783,1.02289875,-45.5625038146973,-39.8593769073486,-43.1171884536743,1.056745,4.939495,1.6670275,-58.0000038146973,-54.3437519073486,-70.4375019073486,2.00201342948207,1.94834157754943,2.01146505800211,-89.6875076293945,-68.9970245361328,73.4765636920929,"Inhibitory",41.6970707807776
"509",0.0273401063000867,54.8355882352941,0.302651506613104,1.088855,4.13093666666667,1.0248525,-44.25,-43.1979192097982,-51.0156288146973,150.380464,0.034195,1.087045,4.128825,1.0234025,38.0625,42.3437512715658,43.3437509536743,171.093717217445,0.0406936816871166,1.5580525,-77.3359432220459,190,77.75,720,1.086595,4.12840833333333,1.02306375,-31.4687519073486,-31.6666673024495,-45.3046913146973,1.10455,4.16484666666667,1.5580525,-46.25,-52.0625012715658,-77.3359432220459,3.14912997535232,3.127261543861,3.78006123926567,-95.3125076293945,-76.9504776000977,94.3593797683716,"Excitatory",18.2363321372445
"513",0.0127488292236689,28.4623529411765,0.464802626718527,1.09126,2.12318,1.02452,-54.5312538146973,-53.6041704813639,-55.3802108764648,543.598592,0.0140800000000001,1.08972,2.12144,1.02324666666667,34.9062538146973,39.3229179382324,38.8385429382324,284.531354904175,0.0898909866809845,1.63566333333333,-72.3750025431315,29.9999980926514,27.5416666666667,249.999984741211,1.08932,2.12103333333333,1.02292,-40.6250038146973,-38.8645871480306,-41.9791685740153,1.10346,2.13920666666667,1.63566333333333,-57.4375,-58.0625025431315,-72.3750025431315,2.97474724501032,3.19516994536824,2.94077404923226,-100.40625,-71.9364929199219,94.2187538146972,"Inhibitory",35.13412970694
"516",0.0217508023858804,48.4189473684211,0.432959354668272,1.240155,4.65930333333333,1.024309,-59.4062538146973,-61.6979204813639,-62.8687507629395,177.403792,0.029515,1.239155,4.658485,1.02333,20.1250019073486,38.2083358764648,30.1937503814697,194.531217217445,0.0566213354468346,1.35258,-75.8375045776367,90,90.9166666666667,184,1.2388,4.65811166666667,1.023004,-47.0000038146973,-46.7395871480306,-46.3375022888184,1.24045,4.65940166666667,1.35258,-59.7812538146973,-61.8645871480306,-75.8375045776367,1.80203188740436,1.63975459508856,1.7800911383498,-97.0312576293945,-75.5996322631836,93.0625011444092,"Inhibitory",20.6530718726901
"517",0.0157644676721296,53.7608823529412,0.229100529100529,1.18639,2.87890166666667,1.024651,-49.0000038146973,-49.0104179382324,-53.8812515258789,124.466544,0.03667,1.184695,2.87720166666667,1.023147,34.6875,37.8020846048991,33.3062534332275,233.750000596046,0.130449637770653,1.393486,-67.7812530517578,50,46.375,352,1.18419,2.87670666666667,1.022756,-35.5312538146973,-35.3125,-43.1062515258789,1.222395,2.91972333333333,1.393486,-53.1562538146973,-52.3541679382324,-67.7812530517578,2.44332851244547,2.63359652391762,2.79545865637568,-93.40625,-67.0954437255859,87.1875049591064,"Excitatory",18.6008851833008
"518",0.559148264984227,101.44,0.0493168697468479,1.06568,5.44311333333333,1.02532285714286,-45,-46.6458358764648,-54.8437532697405,191.230304,0.01586,1.064,5.44136666666667,1.02358,29.8125019073486,32.5937512715658,35.875,162.343710660934,0.0556559264659882,1.65303142857143,-68.1026840209961,150,110.499997456868,489.999969482422,1.0635,5.44079333333333,1.02316571428571,-33.28125,-35.2395846048991,-43.0892868041992,1.0658,5.44644,1.65303142857143,-45.0625,-46.8958371480306,-68.1026840209961,2.63884314496044,2.52618654348787,2.87402549969819,-86.09375,-67.3401947021484,90.7187532697405,"Inhibitory",9.85804416403785
"519",0.0132842671833418,44.057380952381,0.429090909090909,1.140845,2.650205,1.0241725,-57.6250038146973,-60.4583371480306,-61.4531288146973,284.958944,0.0283,1.13943,2.64915333333333,1.02312875,17.5625019073486,37.8020846048991,31.4921889305115,353.571385145187,0.138903766870499,1.55746875,-67.9453201293945,50,40.75,410,1.13895,2.64870166666667,1.02275375,-42.28125,-42.0208333333333,-42.4140634536743,1.140865,2.65031166666667,1.55746875,-57.7187538146973,-60.5833371480306,-67.9453201293945,1.76953995569732,1.70947777997483,1.70998530851335,-99.15625,-67.0185165405273,92.9453177452088,"Inhibitory",22.6976724077366
"521",0.227813243209413,79.89,0.067078509694714,1.099515,5.47142833333333,1.025371,-46.96875,-47.2812525431315,-50.9187530517578,115.119888,0.0382900000000002,1.09631,5.46899333333333,1.023407,40.4375,44.1666666666667,44.1562522888184,108.437538146973,0.0948032438755035,1.146741,-73.3500015258789,209.999984741211,111.208338419596,939.999938964844,1.09589,5.468595,1.023047,-37.6250038146973,-37.7500012715658,-48.0375022888184,1.1256,5.51345,1.146741,-53.5625038146973,-56.3958358764648,-73.3500015258789,4.21405011941936,4.06009733259235,3.95966330601748,-84.9062576293945,-72.2610549926758,95.0750053405762,"Excitatory",12.5172111653524
"522",0.111099018926569,149.989,0.0900985750221714,1.2701,4.91551666666667,1.02593,-45.71875,-47.0416704813639,-51.7312530517578,120.899968,0.08562,1.26611,4.91246666666667,1.023504,32.0625,36.0937512715658,37.6062507629395,121.093638241291,0.0830635204911232,1.381116,-74.3687530517578,110,97.3333333333333,1130,1.2656,4.91195,1.023081,-36.28125,-37.4687525431315,-49.6562530517578,1.33147,4.96868666666667,1.381116,-57.1250038146973,-56.1770858764648,-74.3687530517578,3.46081206661127,3.41300939826303,4.05904545190596,-86.8125,-73.8577346801758,89.3375038146973,"Excitatory",6.66715559141004
"523",-0.0131560783930371,88.5375,0.165401765844044,1.83377,8.10564833333333,1.029211,-49,-52.1145846048991,-62.5125007629395,162.217536,0.089955,1.828575,8.10002666666667,1.023508,25.6875,30.5625012715658,23.9375019073486,119.374960660934,0.0418769866228104,1.204638,-77.13125,209.999984741211,177,810.000061035156,1.828145,8.099615,1.023184,-31.6250019073486,-32.3541692097982,-34.5687515258789,1.84062,8.11407,1.204638,-52.3750038146973,-55.8229204813639,-77.1312515258789,3.34689069865906,3.52906717870609,2.06182097197252,-89.71875,-76.1159591674805,86.4500026702881,"Inhibitory",11.2946491599605
"524",0.0828730521023132,113.543571428571,0.173261205564142,1.156355,4.5585075,1.025144,-48.34375,-45.7031288146973,-51.7062530517578,157.999552,0.05755,1.154675,4.55687,1.023316,43.40625,36.8281269073486,43.8687507629395,196.406245231628,0.00857331603765488,1.7463,-80.7687530517578,70,88.375,760,1.154215,4.5563075,1.022922,-40.21875,-35.3281269073486,-48.7625007629395,1.203015,4.5977025,1.7463,-56.5937538146973,-54.2656269073486,-80.7687530517578,3.84261426504529,2.82512085297399,4.43392718431806,-100.90625,-80.7700653076172,95.5750038146973,"Excitatory",8.80719170110911
"527",0.0192199943907211,86.972,0.149388592957947,1.30824,4.11388,1.025152,-46.4687538146973,-48.1562512715658,-50.4750022888184,156.43096,0.06236,1.30576,4.11144666666667,1.023488,45.375,43.6458346048991,47.4312515258789,146.093562245369,0.0724782198667526,1.185196,-77.3812530517578,100,77.25,999.999938964844,1.30532,4.11100666666667,1.02312,-34.9375,-33.1562512715658,-45.7437522888184,1.35272,4.15782666666667,1.185196,-57.8750038146973,-57.2708371480306,-77.3812530517578,3.95666715271985,3.95997704040502,4.15715441541847,-93.09375,-77.5240783691406,97.9062538146973,"Excitatory",11.4979533643012
"530",0.017470484435216,73.1373076923077,0.171392333709132,1.184735,9.37526333333333,1.028378,-49.53125,-54.1875025431315,-65.6375015258789,144.421056,0.0446650000000002,1.180345,9.369865,1.023391,18.5625019073486,24.4791679382324,16.6812511444092,87.8124609589577,0.0859573483467102,1.149124,-77.03125,270,208.791656494141,830,1.179825,9.36942166666667,1.023039,-31.40625,-34.2604166666667,-36.4687515258789,1.18984,9.37878833333333,1.149124,-52.0312538146973,-55.6979192097982,-77.0312515258789,3.60273274503645,4.10890911432934,2.00491944213311,-85,-76.0933303833008,82.3187526702881,"Inhibitory",13.6729123829257
"532",0.063796897194578,118.585714285714,0.195454545454546,1.23422,3.55571833333333,1.024652,-35.59375,-38.7291704813639,-43.6750030517578,238.875312,0.0835700000000001,1.23202,3.55382333333333,1.02326,49.625,49.8020858764648,52.4750038146973,204.374998807907,0.100718051195145,1.294076,-68.1687545776367,50,63.3333320617676,790,1.23165,3.553445,1.022954,-28.15625,-28.4791679382324,-40.7000015258789,1.29769,3.60406333333333,1.294076,-49.0000038146973,-48.8125025431315,-68.1687545776367,3.53604880389487,3.58791772233612,4.13321367694576,-87.4375,-67.8072128295898,96.1500068664551,"Excitatory",8.43271894952417
"533",0.0179312507429852,69.5984615384615,0.228333333333333,1.22514,3.9928,1.02675,-52.0625038146973,-52.0833333333333,-55.3671903610229,202.98656,0.0562200000000002,1.22158,3.98961333333333,1.02351,31.4687519073486,42.9687512715658,36.0078125,268.415033817291,0.122360110282898,1.710095,-75.7500019073486,50,74.2083333333333,630,1.221,3.98904666666667,1.023015,-43.40625,-46.0208358764648,-43.9687509536743,1.25778,4.03156,1.710095,-57.4687538146973,-56.9687525431315,-75.7500019073486,3.62204094091067,4.10519609477033,3.50302186368565,-101.75,-75.5874557495117,91.3750028610229,"Excitatory",14.3681336899578
"534",0.0100219639189912,44.6533333333333,0.289854569056666,1.3634,2.37632666666667,1.025685,-55.90625,-55.8229204813639,-57.1953153610229,412.559424,0.03624,1.36096,2.37409333333333,1.023595,36.125,43.6770858764648,34.7812519073486,238.593742251396,0.0209839530289173,1.64818,-76.2421913146973,29.9999980926514,33.8333333333333,370,1.3604,2.37358666666667,1.02313,-42.5,-40.4166679382324,-45.5937528610229,1.38752,2.39043333333333,1.64818,-60.0937538146973,-58.7916692097982,-76.2421913146973,3.18588822121142,3.5655087324959,3.1797087312251,-99.5000076293945,-76.0615768432617,91.9765672683715,"Excitatory",22.3947446999104
"535",0.013532209938982,54.3470588235294,0.174864863012549,1.3666,2.67520666666667,1.024808,-44.03125,-43.5937512715658,-52.1375030517578,189.824944,0.0479000000000001,1.36492,2.67369333333333,1.02338,33.1875,37.5625012715658,29.3375019073486,237.500116229057,0.0383980758488178,1.689944,-73.2375015258789,29.9999980926514,41.3333333333333,620,1.36442,2.67321333333333,1.022972,-34.28125,-32.8750012715658,-41.8687507629395,1.41416,2.71364,1.689944,-56.875,-51.4791692097982,-73.2375015258789,2.52491708390636,2.67292669809696,2.64075725630371,-95.6250076293945,-69.4436645507812,81.4750049591064,"Excitatory",18.4002597683732
"537",0.193661454698244,89.79125,0.135984851449208,1.13254,3.66081333333333,1.02630833333333,-44.6250038146973,-40.9583346048991,-49.6041679382324,205.253008,0.0519150000000002,1.12917,3.65802166666667,1.02375666666667,24.6562519073486,27.6875012715658,23.5104179382324,365.000069141388,0.143308147788048,1.822585,-78.1458333333333,50,65.9583320617676,730,1.12851,3.657325,1.02320833333333,-37.7812538146973,-31.8125019073486,-42.9687512715658,1.164955,3.703135,1.822585,-49.5937538146973,-51.6979192097982,-78.1458333333333,2.99479341854309,2.37659787310309,2.94168577062966,-98.0625076293945,-76.1378860473633,73.1145858764648,"Excitatory",11.1369426308243
"538",0.0228414567868374,54.5728125,0.250221267912007,1.13827,4.07975,1.0249375,-50.0312538146973,-49.2395858764648,-51.8489608764648,215.524288,0.045005,1.13641,4.07784,1.02337583333333,42.90625,45.2604179382324,44.114585240682,135.468870401382,0.0208985544741154,1.612145,-80.7656288146973,110,76.4166666666667,790,1.136015,4.077455,1.02303333333333,-41.6562538146973,-39.2812512715658,-48.3177108764648,1.15852,4.11429166666667,1.612145,-55.1875,-55.6041679382324,-80.7656288146973,3.5915440217214,3.69567350291842,3.8971740046882,-95.5312576293945,-80.257942199707,95.9635461171468,"Excitatory",18.3241426305452
"539",0.00667019589234595,14.89,0.715194672587189,1.09893,17.4467066666667,1.02383,-58.3125,-56.2604204813639,-60.8000038146973,98.629136,0.0125150000000001,1.09825,17.44602,1.023229,12.40625,18.0208346048991,25.1687519073486,70.1562091708183,0.0517433509230614,1.553059,-76.7875045776367,370,410.625,320,1.097955,17.4456933333333,1.022988,-34.78125,-32.9895858764648,-45.5875015258789,1.09898,17.4467416666667,1.553059,-58.4062538146973,-56.3541679382324,-76.7875045776367,1.24370344300604,1.29276780248407,1.49434311462735,-84.1250076293945,-75.8124618530273,85.9687557220459,"Inhibitory",67.1591672263264
"540",0.224806946140249,98.1166666666667,0.0969737788851847,1.120255,4.2635375,1.02539375,-44.7812538146973,-45.0156288146973,-50.8906269073486,281.09088,0.0456650000000001,1.11661,4.2608525,1.0234925,42.1875,44.1875,44.9453144073486,164.218783378601,0.0750427693128586,1.55035375,-77.1015663146973,130,80.9999961853027,939.999938964844,1.11618,4.260425,1.02310875,-34.875,-34.3437538146973,-45.2500028610229,1.15856,4.3092875,1.55035375,-53.0000038146973,-56.0625,-77.1015663146973,3.61218281525351,3.37713430390474,3.42642420866626,-93.53125,-76.1374206542969,95.8359413146972,"Excitatory",10.191948360795
"541",0.138777955466255,119.192142857143,0.137754043741446,1.125735,5.638095,1.026055,-47.21875,-46.4270858764648,-53.0437530517578,130.133128,0.0437650000000001,1.12212,5.63499,1.023454,24.1562519073486,31.9687525431315,34.8937522888184,104.843787848949,0.0371695309877396,1.280139,-75.2187530517578,230,115.374994913737,1060,1.121565,5.63455166666667,1.023055,-41.09375,-36.3750025431315,-50.0812522888184,1.57173,5.67720833333333,1.280139,-52.5625,-56.1666692097982,-75.2187530517578,3.59336884515547,3.42061575454218,3.34932878332957,-86.4687576293945,-74.8752670288086,87.9375053405762,"Excitatory",8.38981476487543
"543",0.156469951272333,13.8524999999999,0.396501182033097,1.040935,10.92467,1.024107,-62.4062538146973,-61.9479166666667,-64.2,175.045392,0.00934500000000016,1.040145,10.92386,1.023347,14.46875,19.5208346048991,22.55,139.531254768372,0.160879477858543,1.51664,-75.1437515258789,210,247.583333333333,590,1.03984,10.9235283333333,1.023058,-41.21875,-34.75,-48.9500022888184,1.040985,10.9246933333333,1.51664,-62.5625038146973,-62.0937512715658,-75.1437515258789,1.38889057474698,1.2340279243735,1.45292153104804,-90.71875,-74.6727905273438,86.75,"Inhibitory",72.1891355351025
"544",0.0263349865081277,57.2909375,0.230118105559793,1.220605,3.90912,1.025012,-48.71875,-49.6250012715658,-50.2875007629395,151.11048,0.04043,1.218545,3.90734333333333,1.023476,34.75,46.9791704813639,41.5375015258789,228.515625,0.0570130385458469,1.418688,-76.4437515258789,59.9999961853027,72.1666666666667,0,1.218095,3.906955,1.023107,-38.65625,-35.9791666666667,-42.525,1.2472,3.93586,1.418688,-57.5625,-55.8541666666667,-76.4437515258789,3.23786450232875,3.76195725031148,3.68367272069946,-98.25,-75.6843872070312,91.8250022888184,"Excitatory",17.4547676061332
"545",0.0360390730985756,110.28625,0.121212128480712,1.18315,5.42785833333333,1.0251,-43.6875038146973,-47.3854204813639,-50.9453144073486,100.032672,0.0734250000000001,1.18073,5.42559333333333,1.0234175,32.71875,34.4791679382324,32.2031254768372,115.781329572201,0.113775357604027,1.29507,-76.2265644073486,130,110.125,1190,1.180275,5.42514,1.0230325,-37.34375,-39.4583333333333,-49.0546884536743,1.235,5.47715166666667,1.29507,-53.9375038146973,-57.1875038146973,-76.2265663146973,3.20487887251311,3.20737522066027,3.19414348631871,-87.84375,-75.1748199462891,83.1484398841858,"Excitatory",9.06731346836074
