"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","transgenic_line","height","fast_trough_t_ramp","fast_trough_v_ramp","peak_t_ramp","peak_v_ramp","threshold_i_ramp","threshold_t_ramp","threshold_v_ramp","trough_t_ramp","trough_v_ramp","upstroke_downstroke_ratio_ramp"
"546",243.334,171.718671917915,0.0210417602211237,-100.843757629395,-81.4805679321289,"Rorb-IRES2-Cre",96.2250045776367,4.09738666666667,-52.5416679382324,4.09451333333333,40.4270846048991,76.875,4.09401333333333,-40.8229179382324,4.11959333333333,-58.7916704813639,4.25783776350012
"548",195.07008,199.375003576279,0.0103877270594239,-97.9687576293945,-76.3757705688477,"Scnn1a-Tg3-Cre",94.1500053405762,3.1756675,-43.3437519073486,3.17334,37.0000019073486,53.8125019073486,3.17289,-33.0000019073486,3.209625,-50.2968788146973,3.48943929018924
"549",98.831296,119.553573429585,0.168598279356956,-82.09375,-68.1433715820312,"Rbp4-Cre_KL100",95.5562545776368,6.15862833333333,-47.0833371480306,6.15701666666667,49.8958371480306,128.416669209798,6.15663833333333,-39.4895858764648,6.20799333333333,-51.1770858764648,3.37070423257741
"550",154.061072,226.562425494194,0.0979147925972939,-97.5937576293945,-73.2658767700195,"Rbp4-Cre_KL100",83.781254196167,3.65463333333333,-48.8333358764648,3.652875,39.6458346048991,65.8333333333333,3.65237333333333,-37.5625025431315,3.70247666666667,-56.9687538146973,2.70476971038083
"554",225.165888,162.656202912331,0.00851554609835148,-93.5,-75.2355270385742,"Rorb-IRES2-Cre",99.2250030517578,3.21634,-51.0208358764648,3.21376666666667,43.1770858764648,54.8333333333333,3.21334666666667,-37.2500012715658,3.23954,-58.5937538146973,3.95018661440202
"556",295.526688,171.25004529953,0.0251490939408541,-97.40625,-78.4160385131836,"Cux2-CreERT2",92.5052134195964,3.72705,-47.5833333333333,3.72407333333333,41.3750012715658,67.5833333333333,3.72362,-37.7812525431315,3.76569666666667,-55.1979204813639,4.1535604630338
"558",152.76072,180.625081062317,0.0832769647240639,-91.0000076293945,-70.3280029296875,"Rbp4-Cre_KL100",86.7265653610229,3.94075166666667,-49.3020846048991,3.939005,34.5000025431315,72.9583333333333,3.93857,-36.9270833333333,3.968415,-56.7395871480306,2.70286516879029
"563",142.898272,179.687470197678,0.0325120091438293,-99.1875076293945,-80.1294937133789,"Scnn1a-Tg3-Cre",91.0500045776367,4.44197166666667,-52.6145871480306,4.44017166666667,35.53125,85.5416666666667,4.43978333333333,-39.2395858764648,4.46432166666667,-58.9791704813639,3.04928209126213
"565",127.714456,130.156129598618,0.0427862033247948,-94.0937576293945,-79.26220703125,"Nr5a1-Cre",90.5390653610229,5.54190666666667,-47.5000012715658,5.53940833333333,41.3020858764648,112.958333333333,5.53894833333333,-35.9687512715658,5.57958833333333,-54.0104192097982,3.56671555998304
"569",257.497024,244.687616825104,0.148279145359993,-95.1875076293945,-67.9803619384766,"Ctgf-T2A-dgCre",90.3177121480306,3.42094,-51.4166692097982,3.41603333333333,34.25,59.9166666666667,3.41551333333333,-39.03125,3.44036666666667,-56.9062512715658,4.62692671615767
"572",216.749616,213.750079274178,0.0653698220849037,-94.3125076293945,-70.9606094360352,"Scnn1a-Tg2-Cre",89.0000047683715,3.07141333333333,-48.9479204813639,3.0687,38.4270846048991,51.25,3.06821333333333,-36.7291692097982,3.10121333333333,-52.7500038146973,4.10791743464667
"574",204.922064,436.718881130219,0.0639035105705261,-103.312507629395,-58.3095245361328,"Rbp4-Cre_KL100",79.7109408378601,3.47801833333333,-47.5937525431315,3.47449166666667,16.8125006357829,61.3333333333333,3.47364333333333,-28.9479185740153,3.49609166666667,-52.5416692097982,1.65431418337612
"578",140.227936,109.843634068966,0.188126638531685,-88.2187576293945,-75.0866622924805,"Rbp4-Cre_KL100",96.8312545776367,6.85470833333333,-48.4166704813639,6.853335,43.4375025431315,145.833323160807,6.85290166666667,-40.3125025431315,6.9385,-51.6770871480306,2.74711994964641
"579",243.38256,157.187581062317,0.0274023879319429,-95.59375,-78.2233123779297,"Scnn1a-Tg3-Cre",98.4804711341858,2.802185,-53.9791666666667,2.79998,40.7812512715658,44.5,2.79952833333333,-42.1041679382324,2.82377,-59.21875,3.72359548310088
"580",182.229104,189.062491059303,0.0512830764055252,-97,-75.5707397460938,"Nr5a1-Cre",82.4151785714285,5.723685,-50.7291704813639,5.72122666666667,35.0937512715658,117.500002543132,5.72077666666667,-34.0520858764648,5.73499,-56.7083346048991,2.86524019795124
"583",113.789904,122.65632301569,0.141528874635696,-88.5312576293945,-74.2980117797852,"Scnn1a-Tg2-Cre",93.8250038146973,6.37753333333333,-50.5416692097982,6.37522666666667,41.8229192097982,133.874992370605,6.37478,-41.7708358764648,6.41953333333333,-56.6562538146973,4.51173116918763
"585",145.408496,159.531101584435,0.0436736829578876,-92.5312576293945,-75.1710586547852,"Rbp4-Cre_KL100",88.9947980244954,6.47648666666667,-41.0833358764648,6.47339833333333,19.8854173024495,136.291666666667,6.47261166666667,-29.7395846048991,6.50404333333333,-49.9583358764648,2.22466770534556
"589",330.564992,203.571513295174,0.026670441031456,-88.5312576293945,-66.6489105224609,"Scnn1a-Tg3-Cre",87.8984422683715,2.960345,-41.8750025431315,2.95714666666667,41.5520846048991,48.4583346048991,2.956595,-30.239585240682,2.98313833333333,-48.7916692097982,3.29259391897378
"592",245.20992,211.25003695488,0.052009716629982,-99.09375,-82.4907913208008,"Nr5a1-Cre",91.3187522888184,6.64589,-48.2343788146973,6.644305,40.3437538146973,140.625,6.643955,-33.90625,6.6582775,-55.4062519073486,3.32969069488524
"593",332.606144,208.593711256981,0.0560376010835171,-83.03125,-60.6267623901367,"Ctgf-T2A-dgCre",93.8515691757202,2.0248,-51.9687525431315,2.02162666666667,41.5416704813639,25,2.0212,-41.6979179382324,2.05304666666667,-57.4687525431315,4.56493526619537
"594",233.829504,293.437510728836,0.0731709823012352,-97.875,-64.6614532470703,"Rorb-IRES2-Cre",89.442710240682,2.593655,-46.6041666666667,2.591625,42.25,39.25,2.591235,-33.7395846048991,2.61422666666667,-52.9270846048991,3.48667730176299
"597",93.798776,145.312458276749,0.0214718915522099,-95.34375,-79.2950744628906,"Scnn1a-Tg2-Cre",88.8000030517579,4.13352833333333,-47.7500038146973,4.13109,38.2708333333333,77.7916666666667,4.13069,-37.5000012715658,4.187365,-55.4687512715658,3.99328756120645
"598",170.094048,315.156310796738,0.0342812910676003,-99.8437576293945,-72.1856307983398,"Ntsr1-Cre_GN220",75.0312557220459,6.246,-43.4270846048991,6.24404666666667,31.2916685740153,130.583333333333,6.24336666666667,-33.0625012715658,6.26043333333333,-44.2083371480306,1.9746765170554
"599",107.965952,220.781207084656,0.211056739091873,-94.1875076293945,-70.1241836547852,"Ntsr1-Cre_GN220",80.6927134195963,6.08373,-45.5208346048991,6.08153833333333,31.4166679382324,126.499994913737,6.08099666666667,-32.0000038146973,6.11124666666667,-49.1562538146973,2.54486210352949
"601",112.104168,113.281257450581,0.0807848945260048,-91.4062576293945,-77.2494049072266,"Rbp4-Cre_KL100",85.0000019073486,6.46387333333333,-49.5625012715658,6.46112,33.1875025431315,136,6.46063333333333,-38.6875025431315,6.50449666666667,-57.1562525431315,3.34567455349747
"605",181.749024,245.312705636024,0.119957461953163,-83.0000076293945,-65.2310028076172,"Ntsr1-Cre_GN220",78.0937538146973,3.0650375,-48.578125,3.0624475,28.3906269073486,51.0625,3.0619725,-38.2968769073486,3.0983025,-54.59375,2.76533211248778
"608",173.434528,188.906326889992,0.0201559867709875,-98.8125076293945,-81.2816925048828,"Rorb-IRES2-Cre",81.1687519073487,3.47663666666667,-52.5104179382324,3.47497833333333,34.7291666666667,61.3750012715658,3.47447666666667,-40.1562512715658,3.5019,-55.0416679382324,2.54584806817304
"612",161.915424,167.03125834465,0.0678625926375389,-89.7500076293945,-72.4311676025391,"Rorb-IRES2-Cre",99.6302140553793,4.26513333333333,-46.5104166666667,4.26268666666667,48.4479179382324,81.0833333333333,4.26232833333333,-34.9166679382324,4.301485,-55.2500038146973,4.70204264411077
"618",124.964032,85.7813283801079,0.0465083830058575,-87.9375076293945,-78.3298187255859,"Ctgf-T2A-dgCre",95.9375038146972,9.65195333333333,-52.4270858764648,9.64904666666667,43.3020858764648,215.708333333333,9.64858,-45.5312512715658,9.68041333333333,-57.4687512715658,4.49200251430298
"619",138.300544,164.375007152557,0.0463079325854778,-94.34375,-76.0636901855469,"Cux2-CreERT2",86.3750019073486,4.39403833333333,-44.7083346048991,4.39143666666667,37.2395833333333,84.2916666666667,4.39092,-31.895835240682,4.43784333333333,-54.5937512715658,3.04512856093071
"620",207.647488,185.468822717667,0.0676468536257744,-98.84375,-79.0932922363281,"Rorb-IRES2-Cre",96.5416730244955,5.45626,-47.1875025431315,5.45306666666667,42.8333346048991,110.791666666667,5.45255333333333,-33.1562512715658,5.47253333333333,-54.9895871480306,3.76675139920832
"622",133.659704,219.374895095825,0.0632189065217972,-98.53125,-75.6800003051758,"Nr5a1-Cre",76.1875026702881,3.83620333333333,-53.1145846048991,3.83491833333333,36.9375038146973,70.375,3.83452,-43.4166692097982,3.86451,-55.8750025431315,2.64035534803827
"626",139.463376,172.343745827675,0.166858181357384,-92.4375076293945,-72.8521041870117,"Ntsr1-Cre_GN220",89.8046913146972,6.04271,-49.9166666666667,6.04053166666667,34.9479166666667,125.500002543132,6.03997,-34.4375,6.074515,-54.1875012715658,2.31031739602234
"627",190.267616,346.986591815948,0.0401627756655216,-98.34375,-71.6418075561523,"Rorb-IRES2-Cre",83.6354207992554,2.52931125,-50.5390653610229,2.527525,36.0703134536743,37.65625,2.52710125,-37.0312519073486,2.55952375,-54.8281259536743,3.09441519652183
"628",342.799552,160.624995827675,0.0299075189977884,-98.96875,-80.7081985473633,"Nr5a1-Cre",89.5260429382325,4.04342166666667,-51.9687512715658,4.04145833333333,38.6875,75.5,4.04095333333333,-41.6666666666667,4.07614833333333,-57.0208358764648,3.27949253617915
"629",212.91936,113.125033676624,0.0203711818903685,-94.53125,-81.2334823608398,"Rorb-IRES2-Cre",86.5000038146973,6.49883333333333,-51.9270871480306,6.497,37.7500025431315,136.958333333333,6.49654666666667,-38.7708346048991,6.51602,-57.1041704813639,3.29192649314769
"633",141.496464,76.8750756978989,0.0046334364451468,-93.4687576293945,-83.5178680419922,"Cux2-CreERT2",92.5312576293946,7.26681333333333,-49.3020871480306,7.26474,42.3437525431315,156.125,7.26426,-39.1562525431315,7.29845333333333,-54.3437525431315,3.91230769853545
"634",111.610112,130.312532186508,0.0329664535820484,-82.3437576293945,-67.2591934204102,"Scnn1a-Tg3-Cre",91.1640691757202,3.72904666666667,-49.0937512715658,3.72639333333333,42.1041679382324,67.6666653951009,3.72592,-37.5000012715658,3.75568666666667,-54.7812512715658,4.22271285066713
"638",160.02456,146.249994635582,0.0350065603852272,-93.7812576293945,-78.3960266113281,"Rorb-IRES2-Cre",93.015625,4.31530166666667,-45.2187512715658,4.31031166666667,43.6666679382324,82.25,4.30976833333333,-35.9583358764648,4.36991833333333,-53.8750012715658,4.88510318638373
"641",359.487168,217.857107520103,0.15508921444416,-89.3125,-65.5099563598633,"Ctgf-T2A-dgCre",95.1937538146973,2.04287333333333,-53.5520858764648,2.04010666666667,40.0312512715658,25.5,2.0397,-43.3541692097982,2.09682,-57.6875038146973,4.31122165293027
"643",183.174256,195.000037550926,0.0501077026128769,-98.0000076293945,-76.7340316772461,"Rorb-IRES2-Cre",98.3593778610229,3.43503833333333,-48.2083333333333,3.43269833333333,48.5208358764648,60.2916615804036,3.43233833333333,-34.9687512715658,3.46090166666667,-54.0625025431315,4.0672399779027
"646",100.855432,75.6250023841858,0.208229541778564,-78.84375,-70.3271865844727,"Rbp4-Cre_KL100",91.9125038146973,7.56476666666667,-45.3958358764648,7.56290166666667,42.9895833333333,163.583333333333,7.56251,-41.2083358764648,7.61753166666667,-54.1875012715658,3.42421112698922
"651",305.580096,181.249991059303,0.0185740925371647,-95.34375,-75.0998992919922,"Scnn1a-Tg3-Cre",100.462501525879,3.84400333333333,-47.4583333333333,3.84072666666667,45.9479179382324,70.5,3.84019166666667,-31.6041666666667,3.87345166666667,-52.6354166666667,3.581182210959
"652",264.56688,202.50004529953,0.0303479786962271,-90.03125,-71.718620300293,"Rorb-IRES2-Cre",88.1875038146972,3.18031166666667,-47.9687525431315,3.17792,45.1875038146973,53.9583346048991,3.17752333333333,-37.9062525431315,3.223685,-56.1979192097982,4.31123989599499
"653",292.185408,215.312495827675,0.0222956389188766,-96.9687576293945,-75.3039245605469,"Nr5a1-Cre",96.5520846048991,3.326985,-50.7916692097982,3.324785,45.0520846048991,57.625,3.32427666666667,-36.6041679382324,3.34113833333333,-53.7708358764648,3.50054141106012
"655",139.463376,172.343745827675,0.166858181357384,-92.4375076293945,-72.8521041870117,"Ntsr1-Cre_GN220",89.8046913146972,6.04271,-49.9166666666667,6.04053166666667,34.9479166666667,125.500002543132,6.03997,-34.4375,6.074515,-54.1875012715658,2.31031739602234
"656",161.91344,348.437339067459,0.152092039585114,-95.15625,-71.2270584106445,"Rorb-IRES2-Cre",82.1666711171468,3.20111833333333,-50.3645858764648,3.199065,35.125,54.5,3.19853666666667,-37.9166666666667,3.23742666666667,-57.8854204813639,2.60170839673824
"657",116.010432,115.625075995922,0.0224851034581661,-82.1562576293945,-69.5698165893555,"Ntsr1-Cre_GN220",90.1062545776367,9.89133666666667,-47.3125012715658,9.889355,29.989585240682,221.75,9.88864833333333,-32.2812512715658,9.90384,-48.2187538146973,1.90281428306811
"665",256.575312,181.250125169754,0.031475555151701,-92.7187576293945,-75.1774063110352,"Scnn1a-Tg3-Cre",104.312503814697,4.5114575,-50.3750038146973,4.508445,47.3125038146973,87.1875,4.507975,-32.578125,4.52731,-54.7031269073486,4.22329453675567
"666",462.096832,413.437455892563,0.090062290430069,-103.000007629395,-68.5833206176758,"Ctgf-T2A-dgCre",99.5562530517579,1.72536666666667,-52.2916692097982,1.72304,45.2291679382324,17.5416666666667,1.72254,-43.0729192097982,1.7459,-53.8854204813639,3.6467127703571
"670",180.1348,231.081172398158,0.0272550601512194,-96.6875,-78.2009353637695,"Cux2-CreERT2",88.6484394073486,3.77017166666667,-43.4270858764648,3.76621666666667,39.8750012715658,68.6666666666667,3.76570666666667,-32.0104173024495,3.81726,-51.9166692097982,4.22336912521914
"672",149.070016,191.406175494194,0.0643628686666489,-93.5625076293945,-71.1436080932617,"Ntsr1-Cre_GN220",82.7562515258789,6.66322666666667,-41.7916666666667,6.66170833333333,32.7500012715658,141.041666666667,6.66122166666667,-28.083335240682,6.68984166666667,-45.7708371480306,2.31567463246774
"678",154.854688,192.812457680702,0.222997888922691,-94.84375,-73.0367202758789,"Scnn1a-Tg3-Cre",96.0859379768372,4.54663166666667,-61.6354179382324,4.54501333333333,40.5104192097982,88.125,4.54453,-46.4895846048991,4.54697166666667,-61.8958346048991,2.58582181636365
"679",105.98664,95.1785519719124,0.0316205210983753,-87.0000076293945,-75.0661315917969,"Scnn1a-Tg3-Cre",90.2875053405762,5.805325,-45.1979192097982,5.80315333333333,38.6979179382324,119.583323160807,5.80279166666667,-35.8958346048991,5.83725,-55.6562538146973,3.17176404301119
"680",164.149488,137.544646859169,0.132470294833183,-87.8125076293945,-71.6495666503906,"Ntsr1-Cre_GN220",89.2250053405762,11.3412033333333,-43.7812538146973,11.3393983333333,38.7708333333333,257.958333333333,11.33879,-29.4479185740153,11.3541966666667,-45.0208371480306,2.180334030139
"681",189.12608,183.281138539314,0.0208022743463516,-94.7812576293945,-74.2386169433594,"Cux2-CreERT2",95.4500045776368,4.34714,-50.5781269073486,4.34462,34.21875,83.125,4.3441,-36.046875,4.36631,-57.6875038146973,3.03493279904201
"684",155.374656,140.93753695488,0.0578350350260735,-91.5625,-76.5860595703125,"Cux2-CreERT2",91.8187545776368,5.111035,-43.7708358764648,5.10825,40.7083333333333,102.208333333333,5.10777166666667,-36.8750025431315,5.15711666666667,-52.2916666666667,3.85979633609422
"686",249.672928,249.218702316284,0.0317335948348045,-87.2812576293945,-59.6444473266602,"Scnn1a-Tg3-Cre",85.7812538146973,1.71487333333333,-49.9895871480306,1.71261333333333,35.6041692097982,17.2916666666667,1.71213333333333,-38.8437525431315,1.74142666666667,-55.7291666666667,3.41177362452505
"693",133.23188,164.218708872795,0.0255275797098875,-98.7812576293945,-83.1545486450195,"Nr5a1-Cre",104.300006103516,6.259855,-53.1666692097982,6.25833166666667,49.1250025431315,130.958330790202,6.25798333333333,-38.8958346048991,6.29076333333333,-55.2812538146973,4.32981032647605
"694",139.61728,193.281248211861,0.089340902864933,-98.34375,-77.274543762207,"Rbp4-Cre_KL100",83.6250038146973,5.29057666666667,-50.7083371480306,5.28911,41.6250025431315,106.75,5.28870166666667,-37.6562525431315,5.32119,-53.3645871480306,3.02549077220039
"695",144.406752,129.799082875252,0.0137624591588974,-90.53125,-77.2036209106445,"Cux2-CreERT2",93.5562538146973,6.5404,-42.8437519073486,6.53735,43.46875,137.9375,6.53684,-34.8281269073486,6.57274,-50.4218769073486,3.95624542189668
"698",117.860512,118.281327188015,0.00426001707091928,-83.4062576293945,-72.6110458374023,"Cux2-CreERT2",94.7552140553792,7.24186,-44.5208358764648,7.23828,49.3750012715658,155.416666666667,7.23774666666667,-41.4583346048991,7.26715333333333,-51.9687538146973,4.02438369037702
"700",161.39776,278.906285762787,0.0573231093585491,-96.375,-67.0109786987305,"Rbp4-Cre_KL100",95.5000038146972,2.3637125,-49.4062538146973,2.3620925,42.671875,33.4999990463257,2.361655,-36.609375,2.3948725,-52.0625019073486,3.22697253501901
"703",192.555408,190.156295895576,0.0252655018121004,-95.4062576293945,-75.3656616210938,"Rorb-IRES2-Cre",85.106254196167,3.56598333333333,-51.4791704813639,3.56403,37.1770846048991,63.5833295186361,3.563605,-37.3541666666667,3.59310666666667,-58.8333371480306,2.72159005089473
"705",156.572112,95.1562523841858,0.06497423350811,-85.7812576293945,-75.4344635009766,"Ndnf-IRES2-dgCre",83.6640658378601,8.5146,-49.4583358764648,8.51098666666667,21.9687519073486,187.5,8.51046,-41.1041666666667,8.52064666666667,-52.2395858764648,3.43915209229061
"707",141.880352,125.781327486038,0.138712525367737,-86.7812576293945,-72.1506805419922,"Scnn1a-Tg2-Cre",88.1640653610229,5.35878666666667,-46.9583371480306,5.35600666666667,40.8958358764648,108.374997456868,5.35558,-38.1458358764648,5.41024666666667,-57.5520871480306,3.99791212547814
"709",96.906576,80.312579870224,0.170850917696953,-80.65625,-71.4556655883789,"Rbp4-Cre_KL100",96.862501525879,7.84938333333333,-50.6041692097982,7.84801,45.6875012715658,170.666666666667,7.84767166666667,-40.8437525431315,7.88077833333333,-55.1458346048991,3.03863210895324
"717",96.449552,162.49991953373,0.104034505784512,-88.3125076293945,-71.9448699951172,"Rbp4-Cre_KL100",94.1406278610229,4.40497666666667,-41.8750025431315,4.402915,46.3854204813639,84.5833333333333,4.40243833333333,-29.2083346048991,4.45072166666667,-52.1666692097982,3.31237653917144
"720",189.116288,185.937389731407,0.131265103816986,-88.6250076293945,-68.2628784179688,"Ndnf-IRES2-dgCre",80.5729211171468,4.77888,-50.4791704813639,4.77569333333333,25.020835240682,93.8333333333333,4.77519333333333,-36.4375025431315,4.78561333333333,-53.1770858764648,3.06996365878016
"722",145.290432,187.656208872795,0.0164662357419729,-95.2187576293945,-77.7653732299805,"Scnn1a-Tg3-Cre",93.7375053405762,4.1897425,-46.0156288146973,4.18748,44.6250019073486,79.1875,4.187065,-37.2968769073486,4.2333575,-55.015625,3.7883495046987
"731",194.791392,131.79075717926,0.160916790366173,-91.9375076293945,-77.4934310913086,"Ntsr1-Cre_GN220",95.119794845581,7.693945,-48.1979204813639,7.692325,34.8437512715658,166.833333333333,7.69184,-32.2604198455811,7.714515,-53.0000038146973,2.05715902271259
"732",216.237088,178.571432828903,0.130529895424843,-88.4062576293945,-70.2577819824219,"Scnn1a-Tg3-Cre",89.9375038146972,4.32854833333333,-41.2708358764648,4.32712333333333,41.8333346048991,82.625,4.32671,-31.895835240682,4.37412666666667,-51.0937525431315,2.73333537545281
"737",123.602304,183.906242251396,0.0519988760352135,-87.6875076293945,-66.8875732421875,"Ctgf-T2A-dgCre",85.3020884195963,4.01485333333333,-43.3541679382324,4.01186666666667,43.7916692097982,74.7916666666667,4.01128,-41.2083358764648,4.05814,-49.2083358764648,4.20284884488661
"748",182.628896,118.906252086163,0.00681353360414505,-94.84375,-81.7420120239258,"Nr5a1-Cre",89.7812553405762,4.807935,-49.2916692097982,4.80586166666667,41.0416692097982,94.5833282470703,4.80542333333333,-36.2812512715658,4.83681833333333,-54.8958371480306,3.16026111673237
"750",179.43104,218.437537550926,0.0321931913495064,-99.0312576293945,-75.7922058105469,"Nr5a1-Cre",95.9375068664551,3.61950666666667,-49.1458371480306,3.61695333333333,42.2916679382324,64.9166666666667,3.61648,-35.8333358764648,3.63352,-54.8958346048991,4.2149879569497
"751",143.434624,148.437514901161,0.110607907176018,-79.125,-72.2378997802734,"Rbp4-Cre_KL100",90.4609394073486,5.50128,-43.7187525431315,5.49460666666667,48.7708346048991,111.833333333333,5.49403,-34.6875012715658,5.53536,-49.3958333333333,5.19421673438386
"752",201.991712,176.339313387871,0.131825149059296,-86.84375,-69.7545013427734,"Rbp4-Cre_KL100",98.1796932220459,4.10813,-45.5468788146973,4.10654,42.2656269073486,77.1875,4.10611,-30.8281269073486,4.13735,-55.4843788146973,3.06992178956465
"753",98.462824,237.65629529953,0.113893173635006,-96.9375076293945,-75.7492904663086,"Rbp4-Cre_KL100",89.276045481364,3.628725,-49.7187525431315,3.62722,47.6250038146973,65.1666653951009,3.62678166666667,-41.1458346048991,3.666955,-51.4166692097982,3.11805869430908
"757",221.250032,154.687494039536,0.0473360866308212,-96,-78.1916351318359,"Rorb-IRES2-Cre",98.3750038146973,4.74692,-52.6250025431315,4.74275333333333,42.3020833333333,93.0833307902018,4.74226,-36.4791692097982,4.76842666666667,-58.7187525431315,4.88007130921055
"759",134.100376,186.406299471855,0.11625249683857,-85.7812576293945,-68.4197998046875,"Nr5a1-Cre",100.006254577637,3.88839333333333,-49.1562538146973,3.88690666666667,50.1041692097982,71.6666641235352,3.88650833333333,-36.4166692097982,3.93104333333333,-54.6666692097982,3.28016381721501
"761",200.47112,143.348321318626,0.112942591309547,-93.4687576293945,-77.2986679077148,"Rbp4-Cre_KL100",98.1718788146972,4.827195,-54.40625,4.82534,42.8125038146973,95.125,4.82489,-40.4375,4.871355,-60.4687538146973,3.38066451376443
"762",140.119056,158.203125,0.0266639310866594,-92.59375,-74.8717956542969,"Nr5a1-Cre",97.8348279680525,3.0684725,-48.0781269073486,3.0665925,47.3437538146973,51.1249980926514,3.0661925,-36.2968769073486,3.0978725,-54.6093788146973,3.07150555114748
"764",185.442624,142.187535762787,0.0362740457057953,-95.46875,-79.6339721679688,"Cux2-CreERT2",79.9562538146973,4.84312,-49.2916692097982,4.84132,32.4583346048991,95.5416666666667,4.8408,-36.1354192097982,4.86668,-55.1875012715658,2.55340376148429
"769",497.134656,184.062585234642,0.0286597423255444,-97.8750076293945,-79.0354080200195,"Cux2-CreERT2",92.7437538146973,3.153505,-50.4791692097982,3.14919666666667,35.2812525431315,53.2083320617676,3.14872833333333,-37.96875,3.19012333333333,-58.0520858764648,4.20959878280151
"772",95.299752,127.031207084656,0.162562116980553,-90.9687576293945,-78.6349716186523,"Ntsr1-Cre_GN220",95.0000038146972,8.37511333333333,-49.1145858764648,8.37324666666667,37.6875025431315,183.833333333333,8.37277,-36.3958346048991,8.40096166666667,-54.5937538146973,2.47974404507036
"776",238.746368,146.562427282333,0.0326740965247154,-95.3125,-78.1255340576172,"Scnn1a-Tg2-Cre",90.5781269073486,4.02341,-50.4687512715658,4.02173,43.1770846048991,75.0416666666667,4.02127,-38.3333346048991,4.05562333333333,-54.8541666666667,2.97955125396681
"777",192.487728,178.437530994415,0.0934729278087616,-95.9375076293945,-77.0473403930664,"Rbp4-Cre_KL100",86.6875042915344,3.74834,-52.1458346048991,3.74559333333333,30.3229179382324,68.0833333333333,3.74507333333333,-41.90625,3.78814,-58.8541704813639,3.73503144141349
"782",152.729088,159.374997019768,0.0594470798969269,-89.6562576293945,-72.3198471069336,"Cux2-CreERT2",99.5625047683715,4.65415833333333,-49.8333371480306,4.65210333333333,49.8333346048991,90.75,4.65159166666667,-41.8750012715658,4.69953833333333,-54.1770858764648,3.67016155308402
"783",181.615776,139.531284570694,0.0126825887709856,-87.5937576293945,-72.636589050293,"Ndnf-IRES2-dgCre",85.5375038146973,7.77717,-50.0156288146973,7.77445,22.03125,168.8125,7.77394,-35.4531288146973,7.77973,-51.3593769073486,2.90049776766555
"787",175.084272,133.281290531158,0.0781460627913475,-94.0937576293945,-78.923828125,"Ntsr1-Cre_GN220",93.7500030517579,7.72439333333333,-50.8854204813639,7.72214333333333,39.7812525431315,167.541666666667,7.72163166666667,-37.4479204813639,7.74058166666667,-53.9270871480306,2.84424256163359
"789",170.608896,154.374957084656,0.00876290537416935,-95.5312576293945,-78.7234420776367,"Rorb-IRES2-Cre",102.507818222046,4.58758333333333,-52.1041704813639,4.585665,45.4270871480306,89.125,4.58523833333333,-36.1041679382324,4.61466,-53.3229179382324,3.63735846404446
"792",174.659088,214.062571525574,0.0316042676568031,-94.0000076293945,-70.157844543457,"Rorb-IRES2-Cre",86.2312522888184,3.87405333333333,-48.4687538146973,3.87155333333333,33.5208358764648,71.2916666666667,3.87105333333333,-35.0416692097982,3.89561333333333,-53.5000012715658,3.51112222138815
"793",119.94748,148.749962449074,0.0189885515719652,-100.218757629395,-83.5632095336914,"Nr5a1-Cre",101.918753814697,4.02917333333333,-51.0520858764648,4.02732833333333,47.8541692097982,75.2083307902018,4.026995,-38.7812525431315,4.06467166666667,-59.8958358764648,4.33075763580787
"795",240.612736,301.562488079071,0.0205476954579353,-100.03125,-66.1851959228516,"Rorb-IRES2-Cre",86.7410736083985,2.49117666666667,-49.2187512715658,2.489345,35.4791679382324,36.7083333333333,2.48887166666667,-35.4583346048991,2.50645833333333,-54.2604179382324,2.74545380841494
"796",204.189664,213.124960660934,0.029558127745986,-101,-76.9283905029297,"Cux2-CreERT2",91.6979214350383,2.85337666666667,-51.9895858764648,2.85131166666667,42.8958346048991,45.7499987284342,2.85089166666667,-38.9687525431315,2.88813333333333,-57.3854192097982,3.51768440042079
"798",118.516856,132.031321525574,0.028946140781045,-93.8437576293945,-79.4617538452148,"Nr5a1-Cre",96.9625038146973,5.74206166666667,-50.5833371480306,5.740225,44.46875,118,5.73980666666667,-36.2083358764648,5.764625,-54.0520871480306,3.38550410586433
"805",171.58592,197.968706488609,0.12514241039753,-88.875,-70.4693603515625,"Scnn1a-Tg2-Cre",89.5156275431315,3.13200333333333,-43.3750038146973,3.13016833333333,43.9270858764648,52.7500012715658,3.12974833333333,-35.7812512715658,3.18764,-56.6041692097982,3.3021391551936
"807",176.097296,192.499995231628,0.0993435382843018,-94.96875,-74.2431030273438,"Cux2-CreERT2",96.9531297683715,3.62367333333333,-50.7916704813639,3.62139333333333,46.3125025431315,65.0416666666667,3.62098666666667,-41.9791679382324,3.66254666666667,-58.2500025431315,4.76681620646043
"816",157.672416,241.562500596046,0.029116278514266,-97.7812576293945,-71.7120742797852,"Nr5a1-Cre",67.1250030517579,3.86662666666667,-44.8229192097982,3.863725,24.4375006357829,71.125,3.86314666666667,-34.5312525431315,3.89267833333333,-50.0208371480306,2.9184865569487
"819",162.631536,144.375011324883,0.0486131235957146,-95.4375076293945,-79.6181793212891,"Rorb-IRES2-Cre",94.2031307220459,3.81061666666667,-52.4270858764648,3.80716833333333,35.5104179382324,69.7083333333333,3.80666333333333,-41.3645858764648,3.83911833333333,-58.5833358764648,3.81185482957992
