"tau","threshold_t_long_square","thumbnail_sweep_id","threshold_v_short_square","threshold_v_ramp","peak_v_short_square","avg_isi","sag","trough_t_ramp","threshold_t_ramp","slow_trough_v_ramp","adaptation","has_pause","electrode_0_pa","trough_v_long_square","input_resistance_mohm","id","latency","fast_trough_v_ramp","vm_for_sag","slow_trough_v_long_square","rheobase_sweep_id","peak_t_ramp","threshold_t_short_square","has_burst","upstroke_downstroke_ratio_short_square","slow_trough_t_long_square","threshold_v_long_square","fast_trough_t_long_square","ri","has_delay","upstroke_downstroke_ratio_ramp","trough_t_long_square","specimen_id","threshold_i_long_square","threshold_i_short_square","rheobase_sweep_number","peak_v_ramp","fast_trough_v_short_square","fast_trough_t_short_square","peak_t_short_square","threshold_i_ramp","slow_trough_v_short_square","fast_trough_t_ramp","slow_trough_t_short_square","trough_v_short_square","slow_trough_t_ramp","f_i_curve_slope","trough_t_short_square","peak_t_long_square","seal_gohm","fast_trough_v_long_square","upstroke_downstroke_ratio_long_square","trough_v_ramp","peak_v_long_square","vrest"
"7.42467538352053","1.06396","526737353","-47.8437522888184","-37.2708346048991","25.7875007629395","4.81000000000009","0.0690956860780716","18.2565066666667","18.25528","","0.0436590436590288","False","-26.6424989708858","-59.9375038146973","63.210744","526808329","0.02816","-59.8750012715658","-78.125","","526737349","18.2556","1.023148","False","1.49481427809235","","-42.59375","1.06492","60.1561367511749","False","1.42994817988954","1.065","526734407","270.0","1070.0","49","22.4375012715658","-58.5500022888184","1.024124","1.023452","430.916666666667","","18.2564266666667","","-72.9250030517578","","0.0193037974683544","1.702936","1.06426","1.139419648","-59.8125","1.47357296048348","-59.9791692097982","25.9375019073486","-71.3862915039062"
"9.61065836398881","1.027795","475512974","-49.5312515258789","-31.21875","21.3437503814697","","0.0237862523645163","12.191865","12.18965","","","False","-0.513750012583886","-70.78125","177.281184","475514055","0.00619000000000014","-59.0468788146973","-83.0937576293945","","475512992","12.1902575","1.023174","False","1.51397374708492","","-47.53125","1.02913","119.375117123127","False","0.777962545999312","1.029185","475512108","249.999984741211","390.0","46","-1.82812494039536","-70.9125015258789","1.024558","1.023535","279.25","-70.6562530517578","12.1917225","1.044021","-71.06875","","0.95940862510075","1.024678","1.0282","1.096897536","-70.6562576293945","1.4557154888721","-59.1562519073486","25.0312519073486","-69.7741775512695"
"6.65008540247678","1.097235","479220714","-33.4250015258789","-28.0104179382324","22.3250007629395","48.35625","0.0230337269604206","9.98712666666667","9.97740666666667","-52.0312525431315","0.00394759741010341","False","2.01562508003739","-48.1562538146973","110.398784","479221915","0.024985","-50.1979166666667","-83.4687576293945","-48.1562538146973","479220730","9.97782166666667","1.023005","False","2.29638946661601","1.10635","-27.9062519073486","1.10245","105.156250298023","False","3.45264013790449","1.10635","479218494","249.999984741211","820.0","53","24.1458339691162","-61.4062522888184","1.02934","1.023323","223.958333333333","-72.1125","9.98349166666667","1.249051","-72.1125","9.98712666666667","0.247142810432283","1.249051","1.09766","1.803395328","-46.25","3.00518342763655","-52.0312525431315","17.65625","-72.0595779418945"
"31.9461816807389","1.1985","520631673","-44.4125030517578","-34.3020846048991","46.0062515258789","7.66","0.226561307907104","13.0725666666667","13.0693333333333","","","False","-13.3999989923583","-44.5625038146973","56.843276","520633191","0.103","-50.0208346048991","-79.7812576293945","","520631697","13.0699133333333","1.023088","False","3.20879953283554","","-32.0937538146973","1.20116","78.2812461256981","False","3.37282671596737","1.2014","520631294","150.0","2019.99987792969","72","47.0208371480306","-47.7312515258789","1.025332","1.023604","301.25","","13.0722933333333","","-47.7750030517578","","0.0179516259152289","1.025348","1.19904","1.619350528","-44.3750038146973","3.57343167595977","-50.1666692097982","45.78125","-70.5597610473633"
"39.1211351396433","1.13262","571435237","-44.1041704813639","-42.03125","43.9375038146973","77.6783333333333","0.118509650230408","2.028","2.02128","-53.7812538146973","0.090832774857362","False","-89.5974960890555","-49.84375","287.634368","571438287","0.0400400000000001","-52.8437538146973","-104.843757629395","","571435225","2.02194","1.02304","False","4.63980716339099","","-40.4687538146973","1.13708","339.598208665848","False","4.69185423112664","1.13738","571430815","30.0","489.999969482422","37","42.75","-48.2500025431315","1.02699333333333","1.02364","25.0","","2.02582","","-48.5208358764648","2.028","0.191735534833499","1.02776","1.13328","1.665492224","-49.6875","4.75674107010674","-53.7812538146973","44.3125038146973","-71.7458419799805"
"28.8058511448692","1.16604","484741015","-43.0208365122477","-36.2187512715658","24.5000006357829","43.8488095238095","0.0155193535611033","3.253675","3.21982166666667","-49.2604204813639","0.0170265693289827","False","22.9012503405457","-50.2187538146973","148.071152","484741702","0.0515700000000001","-45.3541692097982","-94.2812576293945","-50.2187538146973","484741035","3.220255","1.02288833333333","False","2.90108081831858","1.18338","-40.8125038146973","1.168905","208.281219005585","False","3.09887688231406","1.18338","484738748","50.0","700.0","47","32.1250012715658","-51.3437531789144","1.02581166666667","1.02331166666667","54.9999987284342","-76.3177121480306","3.22204666666667","1.65111833333333","-76.3177121480306","3.253675","0.348888888888889","1.65111833333333","1.166515","2.172593664","-46.0625038146973","2.95832148518944","-49.2604204813639","20.0625","-74.9811172485352"
"18.7427130300443","1.22018","537265947","-45.7375030517578","-40.6458358764648","36.0375","77.4","0.0916207209229469","5.69454666666667","5.67452666666667","","0.0547842349457087","False","-50.5025014863048","-52.1250038146973","129.869152","537284095","0.07006","-51.1145871480306","-87.53125","-52.1250038146973","537265969","5.67502666666667","1.023036","False","3.0546809499194","1.3653","-37.34375","1.22268","127.232253551483","False","3.46452807634467","1.3653","537256313","70.0","750.0","45","39.6458346048991","-51.8187507629395","1.024908","1.023444","116.374997456868","","5.67698666666667","","-72.9000015258789","","0.229195011337868","1.3899","1.22068","0.9666192","-48.8125","3.1211816215221","-51.5208358764648","39.40625","-72.6281051635742"
"30.0058534866224","1.10436","545158954","-44.1979185740153","-41.0833346048991","37.2812512715658","26.0673684210526","0.0449359752237797","1.29632666666667","1.2866","","0.00805152523145803","False","19.379999341429","-57.5","500.945408","545162300","0.00506000000000006","-54.6250025431315","-82.2812576293945","-57.5","545158972","1.28714666666667","1.02274","False","2.66450052883213","1.11736","-40.2500038146973","1.10682","415.625333786011","False","2.71256574304","1.11736","545152345","10.0","150.0","36","36.9479192097982","-56.4687525431315","1.02493333333333","1.02320666666667","6.66666666666667","","1.28911333333333","","-58.1979192097982","","0.433571428571428","1.06065666666667","1.1049","1.288683136","-56.0937538146973","2.4105727779644","-55.1770858764648","34.9062538146973","-55.7621650695801"
"21.4664851771671","1.24208","396346236","-38.2734394073486","-35.625","20.625","111.531875","0.0369148589670658","5.02648833333333","4.98409166666667","-58.6145858764648","0.0180102392902815","False","-20.3631243811397","-58.8750038146973","124.02236","396485630","0.0886900000000002","-48.4166666666667","-98.90625","-58.8750038146973","396346254","4.98455","1.02313875","False","2.60300539271555","1.29539","-34.59375","1.245585","154.687494039536","False","2.86203534577025","1.29539","321013314","90.0","0.0","66","31.4166673024495","-53.4453153610229","1.0256175","1.02355125","99.0833333333333","-82.1562519073486","4.98653","1.6340775","-82.1562519073486","5.02648833333333","0.142837036333493","1.6340775","1.2426","2.182667776","-45.9375","2.67829625928504","-58.6145858764648","17.2812519073486","-81.3229217529297"
"14.9792377060991","1.2215","509669098","-48.0312522888184","-36.0","38.4875030517578","64.0957142857143","0.029547143727541","5.17037333333333","5.14502","-56.0312512715658","0.0180393820231147","False","26.7799983577621","-58.5937538146973","121.527552","509688443","0.0450200000000001","-49.7500012715658","-95.4375076293945","-58.5937538146973","509669093","5.14555333333333","1.022932","False","3.92975442357002","1.26098","-36.5000038146973","1.2241","146.093860268593","False","3.12234766665637","1.26098","500963059","70.0","528.0","35","37.4166704813639","-52.0062530517578","1.025088","1.023352","103.125","-78.8687530517578","5.14762666666667","1.822308","-78.8687530517578","5.17037333333333","0.202551020408163","1.822308","1.22202","1.418691968","-49.4687538146973","2.99661581524151","-56.0312512715658","35.09375","-78.6970443725586"
