specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,transgenic_line,binary_neuron,tau,layer_full,acronym,height_short,height_long,height_ramp,L_tg
489754156,0.2721965112,35.1125,0.1401442364,53.89,3.3436216667,4.7808333,-55.4687538147,-54.7395858765,-56.1250019073,0.01915,52.35,3.3419383333,3.3183333,41.0312538147,43.2604192098,45.9114596049,195.3125,0.0442003123,130.0,83.5,570.0,51.965,3.3415366667,2.9941667,-40.8750038147,-34.7916666667,-47.8750019073,861.865,3.3612533333,381.79,-58.0937538147,-57.3437512716,-80.3072929382,3.6236678518,3.2178108599,4.2920565473,-79.6588592529,Nr5a1-Cre,Excitatory,15.2172669601,Primary visual area layer 4,VISp4,102.036461512,96.5000076294,98.0000050863,L4tg
501839495,0.0606745071,103.245,-0.0150483227,268.24,10.7986733333,7.96,-45.5000038147,-44.6458346049,-55.4296884537,0.06864,264.9,10.7955933333,3.705,31.5937519073,35.0000038147,32.9609375,111.718788743,0.0348761491,170.0,269.875,0.0,264.32,10.7950333333,3.235,-38.90625,-36.7083333333,-45.7265644073,299.04,10.81922,374.33,-53.7187538147,-50.8020846049,-77.8359394073,3.7287682237,3.5673791576,3.6406464542,-77.2467803955,Rbp4-Cre_KL100,Excitatory,15.9847847406,Primary visual area layer 4,VISp4,88.3906259537,77.093755722,79.6458384196,L4tg
469763389,0.0248265692,85.355,0.2303294677,189.005,2.0167533333,5.6366667,-57.2500038147,-57.6145858765,-61.1875025431,0.05396,185.34,2.01378,3.5466667,28.5312519073,32.6458339691,28.385418574,218.593791127,0.02898743,90.0,50.3749987284,610.0,184.79,2.0132833333,3.11,-42.65625,-45.1562538147,-53.427087148,210.15,2.0487783333,461.6783333,-62.3125038147,-63.9270858765,-82.5000050863,3.5142738747,3.8541022088,3.949913102,-81.9060440063,Rorb-IRES2-Cre,Excitatory,21.6933456682,Primary visual area layer 4,VISp4,89.5729211171,85.781255722,90.2604198456,L4tg
467003163,0.1354922007,60.6128571429,0.1279761863,41.195,3.891585,5.205,-51.9375,-50.4375038147,-55.1687522888,0.014835,38.88,3.88893,3.3,42.75,45.84375,43.0750015259,130.31257689,0.008927308,210.0,97.25,600.0,38.485,3.88854,2.956,-39.21875,-36.375,-45.2625007629,46.395,3.905565,556.434,-54.5937538147,-56.46875,-72.1250030518,3.7668851033,3.6081792418,3.6730329503,-71.0000686646,Rorb-IRES2-Cre,Excitatory,11.6207900929,Primary visual area layer 4,VISp4,98.2437538147,94.6875,96.2812538147,L4tg
517977609,0.2188444014,247.38,0.1767751479,227.94,2.6424133333,4.92,-47.4375038147,-48.2500025431,-51.5062522888,0.11532,225.94,2.6404866667,3.332,39.3125,40.7500025431,40.9687507629,193.437352777,0.0247239135,70.0,65.9999987284,720.0,225.5,2.6400666667,2.968,-36.3437538147,-35.1770846049,-45.5500007629,248.84,2.6599133333,523.88,-53.7812538147,-54.3854179382,-75.7375030518,3.4204102134,3.339686864,3.7606988746,-74.2120742798,Nr5a1-Cre,Excitatory,25.0502579577,Primary visual area layer 4,VISp4,92.4750030517,86.7500038147,89.0000050862,L4tg
476557750,0.1311896986,93.3492857143,0.1115079483,80.99,4.3006266667,5.6025,-48.1250038147,-45.6666692098,-50.6093769073,0.03046,78.64,4.2981016667,3.48625,44.3125038147,47.7187525431,48.289065361,152.500003576,0.0536783263,130.0,107.416664123,760.0,78.195,4.2976283333,3.09625,-40.4375,-36.7604166667,-47.085940361,100.73,4.3363866667,794.965,-54.2187538147,-54.7187525431,-75.179693222,3.2993565023,3.4002443894,3.9405825236,-74.0730209351,Scnn1a-Tg3-Cre,Excitatory,22.2336101831,Primary visual area layer 4,VISp4,98.8984422683,92.4375076294,93.3854217529,L4tg
510702728,0.010100823,79.6781818182,0.1983333333,254.82,2.51325,4.884,-49.9062538147,-49.3750038147,-54.3000022888,0.06146,252.98,2.51147,3.424,40.6250038147,46.3593788147,41.4875007629,146.562576294,0.161756143,90.0,62.75,730.0,252.52,2.51102,3.044,-38.4062538147,-36.09375,-43.9812530518,281.78,2.53983,719.848,-59.4375038147,-55.3281288147,-76.0500045776,2.8295797027,3.3626453755,3.2652631937,-75.5517425537,Rorb-IRES2-Cre,Excitatory,17.6241785268,Primary visual area layer 4,VISp4,95.7875030517,90.5312576294,95.7343826294,L4tg
318733871,0.1458048422,93.6733333333,0.1948598131,98.39,2.4424516667,5.242,-46.03125,-47.1979179382,-50.31875,0.03298,96.06,2.439965,3.414,33.1250038147,34.59375,38.0250015259,256.562560797,0.0209606458,70.0,60.9583358765,600.0,95.56,2.439445,3.014,-34.1875,-31.8958339691,-44.94375,117.935,2.4586283333,353.304,-50.34375,-52.6979166667,-73.4750030518,2.6330407995,2.4594017443,3.1396114155,-72.633605957,Nr5a1-Cre,Excitatory,26.3317405565,Primary visual area layer 4,VISp4,88.3437515259,79.1562538147,81.7916679382,L4tg
322723785,0.2601650585,92.18125,0.1468421131,111.81,2.3123066667,5.0525,-45.3125,-47.3645858765,-49.1953125,0.040535,109.42,2.3099933333,3.40625,41.625,43.8958333333,44.5000009537,191.562384367,0.0298675895,110.0,57.7499987284,840.0,108.98,2.3095633333,3.0225,-36.4375,-35.8333333333,-45.6250019073,918.78,2.3462566667,489.79625,-54.6875,-53.4270846049,-77.6015644073,3.9183698788,3.8952023078,3.7133648132,-76.0891113281,Rorb-IRES2-Cre,Excitatory,23.8061440147,Primary visual area layer 4,VISp4,93.6953134537,86.9375,91.2604192098,L4tg
485884503,0.0771844224,98.2777777778,0.1301303573,76.755,2.7720716667,5.514,-49.0000038147,-48.6666704814,-51.3375015259,0.03926,74.075,2.7697266667,3.357,46.5625038147,48.6354192098,51.0687522888,156.093791127,0.035120111,110.0,69.2499974569,780.0,73.69,2.7693333333,3.014,-39.0312538147,-37.4375,-46.7687522888,96.64,2.8046816667,572.185,-52.1875038147,-54.8750012716,-79.2312545776,4.4010473812,4.500728976,4.7674416812,-78.3591156006,Rorb-IRES2-Cre,Excitatory,18.1096322647,Primary visual area layer 4,VISp4,102.406253815,95.5625076294,97.3020896912,L4tg
321923492,0.057665334,53.2483333333,0.1464208427,77.69,3.3040416667,5.1416667,-47.4375,-47.5729166667,-49.0937512716,0.032255,75.685,3.301155,3.475,43.5625,32.8125012716,26.2395833333,195.703119039,0.0432634503,110.0,82.5,730.0,75.32,3.3006783333,3.0683333,-31.2812519073,-32.3645846049,-40.15625,88.045,3.31644,639.73,-52.5000038147,-54.0833333333,-78.5416692098,3.2670119739,2.8377878772,2.8104909214,-77.2277679443,Nr5a1-Cre,Excitatory,19.7543953381,Primary visual area layer 4,VISp4,75.3333346049,91.0,80.3854179383,L4tg
502193385,0.1025004759,81.9285714286,0.2489379085,78.68,3.3473066667,5.34,-53.0625038147,-53.8125025431,-55.3312522888,0.0254,76.16,3.3446533333,3.416,41.2812538147,43.2395846049,42.70625,259.28580761,0.0217895862,90.0,83.625,540.0,75.68,3.3441533333,3.024,-39.3750038147,-37.9062538147,-46.2375038147,92.86,3.3570866667,627.548,-56.78125,-58.2395846049,-72.63125,3.9798682982,3.7201079271,4.2272054758,-72.3453674316,Nr5a1-Cre,Excitatory,18.3088230464,Primary visual area layer 4,VISp4,98.0375022888,94.3437576294,97.052087148,L4tg
501848265,0.0923111539,83.224,0.1441287889,68.22,3.1885333333,6.432,-50.0312538147,-52.520837148,-53.3687538147,0.03486,64.42,3.1836733333,3.62,36.5000038147,40.5104192098,40.4625022888,155.781134963,0.0176409464,170.0,79.5833333333,0.0,63.88,3.18314,3.144,-38.03125,-37.5312512716,-48.0125015259,79.7,3.2051533333,806.864,-54.0,-57.9375025431,-76.9875030518,4.1548754458,4.356255561,4.0335379486,-76.8596801758,Rorb-IRES2-Cre,Excitatory,18.5143234051,Primary visual area layer 4,VISp4,93.8312561035,86.5312576294,93.0312563578,L4tg
422055317,0.0431775031,92.508,0.1472222299,261.135,4.2440783333,5.524,-45.3125,-45.8958333333,-48.5687530518,0.073575,258.155,4.240745,3.523,42.0,36.2500025431,37.2500015259,124.955430627,0.0801045448,100.0,106.041666667,1400.0,257.745,4.2403,3.129,-38.4687538147,-38.2500012716,-47.6250015259,341.32,4.310135,242.254,-58.84375,-56.53125,-76.1375030518,3.9346611077,3.8463316037,3.6790200483,-75.4485092163,Nr5a1-Cre,Excitatory,25.5832807237,Primary visual area layer 4,VISp4,85.8187545777,87.3125,82.1458358764,L4tg
502245101,0.0312285179,62.092,0.0404191617,121.46,2.0837266667,5.088,-54.40625,-57.2083346049,-57.7500030518,0.03548,118.76,2.0813333333,3.292,41.8437538147,37.3333358765,36.9437522888,174.99999702,0.059799172,70.0,51.9999987284,620.0,118.34,2.0808933333,2.912,-36.9375,-43.3229192098,-50.8312522888,135.54,2.1047933333,688.472,-59.3125038147,-63.9166692098,-79.2750045776,4.1402373115,4.0344185616,4.0277412686,-77.4748916626,Nr5a1-Cre,Excitatory,23.8389264038,Primary visual area layer 4,VISp4,94.6937553406,96.2500038147,94.5416704814,L4tg
486508983,0.0426828602,55.8046875,0.2607229663,67.275,2.7702833333,5.7183333,-51.59375,-50.1041704814,-53.958337148,0.01994,63.995,2.7668666667,3.3591667,21.34375,25.7395846049,24.145834287,206.875070929,0.0038701426,80.0,69.1666666667,375.0,63.43,2.7663033333,2.9408333,-37.9375038147,-36.1875012716,-46.7656269073,74.58,2.7839483333,441.0325,-55.0000038147,-55.0625025431,-67.6406300863,2.9241470097,2.9118285076,3.3333466474,-67.1831893921,Rorb-IRES2-Cre,Excitatory,24.5760341135,Primary visual area layer 4,VISp4,78.104171435,72.9375,75.8437550863,L4tg
475848827,0.0140651738,43.6254545455,0.3402439063,182.165,1.037005,4.335,-46.9375038147,-49.4218769073,-50.9609394073,0.0315,180.425,1.035605,3.1475,35.0625038147,55.8593769073,50.921877861,330.312430859,0.0188371781,30.0000019073,25.8750009537,290.0,179.905,1.0352125,2.82375,-33.90625,-34.0312519073,-38.9218769073,205.895,1.03709,436.7075,-49.0937538147,-49.5000038147,-63.8515644073,2.1932470422,2.8834068486,2.8500059942,-61.6267166138,Rorb-IRES2-Cre,Excitatory,43.2594585782,Primary visual area layer 4,VISp4,101.882817268,82.0000076294,105.281253815,L4tg
507100117,0.0103034531,63.6757142857,0.2048841115,114.56,4.19642,4.836,-46.1562538147,-48.8750012716,-52.7500030518,0.05394,112.66,4.1948266667,3.464,36.7187538147,41.2708358765,40.7750015259,159.374848008,0.0329797305,110.0,104.833333333,870.0,112.2,4.19438,3.092,-32.875,-33.2708333333,-46.5250030518,133.44,4.21824,478.96,-53.5000038147,-55.7604204814,-80.9562515259,2.7994870989,2.754781675,3.2735434442,-80.3756484985,Rorb-IRES2-Cre,Excitatory,19.6820768478,Primary visual area layer 4,VISp4,93.5250045777,82.8750076294,90.1458371481,L4tg
313861934,0.2515192661,116.715,0.0672619048,164.135,1.474345,5.801,-51.40625,-51.90625,-54.4500022888,0.046655,161.18,1.471635,3.41,35.03125,42.84375,36.2312507629,232.031360269,0.010891634,70.0,36.75,610.0,160.61,1.471115,2.932,-40.03125,-39.0312538147,-41.6812507629,180.86,1.504225,307.289,-56.4375,-57.8437538147,-74.74375,3.469908713,3.4684866018,3.3846832252,-75.2405853271,Scnn1a-Tg3-Cre,Excitatory,23.8377884467,Primary visual area layer 4,VISp4,90.6812530517,86.4375,94.75,L4tg
480268803,0.021990432,53.9873529412,0.2820261438,156.795,1.9057416667,4.64,-46.7812538147,-46.5520846049,-51.4812530518,0.05778,154.7,1.9040033333,3.282,44.7187538147,37.6458358765,34.1187507629,248.125001788,0.0537547953,50.0,47.5833320618,680.0,154.35,1.9035866667,2.924,-32.78125,-33.7083346049,-43.1062522888,181.805,1.9385,583.381,-52.5937538147,-52.3437538147,-75.9250045776,3.6461133101,2.8455682543,2.8032402475,-73.4638595581,Rorb-IRES2-Cre,Excitatory,28.103135622,Primary visual area layer 4,VISp4,85.6000038147,91.5000076294,84.1979204814,L4tg
502260112,0.0122443751,66.1728571429,0.2499850702,69.36,3.3071466667,5.29,-50.40625,-51.6250012716,-53.6562519073,0.03964,66.86,3.3044733333,3.46,39.7500038147,40.59375,43.5520846049,163.59385848,0.0291495863,170.0,82.5833333333,949.999938965,66.44,3.3040333333,3.0766667,-36.9375,-35.0208346049,-48.8177102407,78.7,3.3253666667,766.2566667,-54.0,-58.1666679382,-80.161462148,3.9166680058,3.7014303091,4.3009785492,-79.1894683838,Nr5a1-Cre,Excitatory,31.3002813538,Primary visual area layer 4,VISp4,97.2083365122,90.1562538147,92.2187512716,L4tg
476562817,0.0306227484,72.3096153846,0.2656862745,170.455,3.7545866667,4.871,-51.28125,-49.0833333333,-52.1687522888,0.04176,168.825,3.75297,3.327,51.28125,53.0000025431,51.2000038147,147.187545896,0.0363216288,70.0,93.7916641235,630.0,168.465,3.7526033333,3.002,-42.03125,-39.6666692098,-46.4937522888,216.825,3.7880283333,358.858,-58.9375,-54.5520858765,-74.9125030518,4.2900422124,4.3402025489,4.6282097544,-74.2206802368,Rorb-IRES2-Cre,Excitatory,16.4000066316,Primary visual area layer 4,VISp4,103.368756104,102.5625,102.083335876,L4tg
479682071,0.1392882149,116.774375,0.2044702178,83.5,3.97063,5.0483333,-47.2500038147,-50.2604192098,-50.8229204814,0.0344,81.63,3.9688933333,3.4933333,27.5625,35.1979192098,27.0833339691,225.937500596,0.0250830818,90.0,99.2083333333,0.0,81.135,3.968405,3.0466667,-37.9375038147,-36.8854179382,-49.4062512716,101.35,3.9901483333,488.1766667,-51.8750038147,-54.7395858765,-77.2708384196,2.6512243171,2.633821389,2.8644186471,-77.0405426025,Nr5a1-Cre,Excitatory,17.3646342039,Primary visual area layer 4,VISp4,77.9062544505,74.8125038147,85.4583384196,L4tg
485602819,0.0205717361,53.5075,0.26107956,100.7,5.848955,4.7933333,-49.53125,-47.5937525431,-49.5937538147,0.028535,99.3,5.8474983333,3.4366667,42.3125038147,43.2708346049,41.9166679382,107.343748212,0.0506856926,130.0,146.166666667,0.0,98.89,5.8470833333,3.0916667,-39.5937538147,-36.5833346049,-46.177087148,113.73,5.86445,783.3783333,-53.0937538147,-51.8229192098,-71.0833409627,2.7883953929,2.8267041654,3.214567952,-70.3413925171,Nr5a1-Cre,Excitatory,10.3073840433,Primary visual area layer 4,VISp4,91.5104217529,91.8437538147,90.864587148,L4tg
484770879,0.0733398426,95.125,0.2787744362,114.365,3.6533183333,4.815,-50.875,-48.6041679382,-53.4843769073,0.041875,112.53,3.6515466667,3.43,39.1250038147,42.5937525431,42.7343756358,168.43739152,0.0177898649,130.0,91.2916666667,670.0,112.095,3.6511366667,3.055,-36.4062538147,-35.6770846049,-51.9322948456,128.46,3.675095,669.315,-54.6875038147,-54.552087148,-77.4843775431,3.318061105,3.2110325622,3.868559353,-75.8291931152,Rorb-IRES2-Cre,Excitatory,17.4383435205,Primary visual area layer 4,VISp4,96.2187525431,90.0000038147,91.1979204813,L4tg
480087928,0.0183919875,58.0516666667,0.1992141454,801.51,2.154485,5.0066667,-48.5,-48.5416666667,-49.8020846049,0.05784,798.78,2.152455,3.365,37.5312538147,33.9375012716,30.1770846049,230.044677854,0.0323442556,50.0,53.7916679382,700.0,798.325,2.1519766667,2.9483333,-36.1562538147,-37.0520858765,-42.6458358765,828.59,2.1782266667,689.9633333,-55.90625,-54.1770858765,-74.2916717529,3.5222917945,3.1323542432,2.9893910612,-73.2083282471,Rorb-IRES2-Cre,Excitatory,35.8412916819,Primary visual area layer 4,VISp4,79.9791692098,86.0312538147,82.4791679383,L4tg
483109334,0.021988441,87.1515,0.1684659242,311.955,5.6200766667,5.0325,-39.0,-44.4479192098,-49.5156269073,0.07715,308.85,5.61764,3.42,32.0312538147,42.4791692098,49.2812519073,131.406247616,0.0534133799,110.0,140.416666667,0.0,308.305,5.61721,3.0925,-25.3750019073,-30.010418574,-42.3593788147,351.18,5.6542516667,446.345,-50.15625,-50.2916692098,-75.4218826294,2.5937766714,3.3512102454,3.8581020591,-75.3521347046,Scnn1a-Tg2-Cre,Excitatory,15.9289129016,Primary visual area layer 4,VISp4,98.7968788146,71.0312538147,86.9270884196,L4tg
397354239,0.0434096206,69.7430769231,0.218259542,167.515,2.3655733333,4.921,-48.5312538147,-48.3020833333,-50.5812507629,0.040105,165.46,2.3639433333,3.373,32.0,38.6875,33.9312507629,174.218848348,0.063827537,90.0,59.0833333333,730.0,165.06,2.3635783333,3.033,-35.25,-36.9270833333,-47.64375,196.96,2.4058383333,510.155,-58.4375,-57.5625012716,-74.2812515259,2.9594710991,3.2648046235,3.4063507306,-73.7013092041,Nr5a1-Cre,Excitatory,18.7334272774,Primary visual area layer 4,VISp4,84.5125015258,80.5312538147,86.9895833333,L4tg
320207387,1.0,144.6,0.1462121215,67.14,3.4888783333,5.3525,-48.40625,-49.6875012716,-53.5260423024,0.04535,64.265,3.4852566667,3.41,30.2812519073,32.2916666667,33.8177083333,171.562537551,0.0384177454,170.0,87.125,560.0,63.8,3.484775,3.025,-36.90625,-35.1875,-47.9843756358,74.755,3.505915,66.2133333,-51.375,-56.1354192098,-68.21875,3.0986918206,3.0048427022,3.3447446885,-67.611000061,Scnn1a-Tg3-Cre,Excitatory,15.7470055984,Primary visual area layer 4,VISp4,87.3437506357,78.6875019073,81.9791679383,L4tg
467831649,1.0,72.635,0.0557142857,94.82,3.9335733333,7.092,-48.7500038147,-48.6979166667,-55.1875007629,0.05712,90.45,3.9294016667,3.515,29.1250019073,33.3958333333,32.1625,96.093788743,0.0138095831,270.0,98.2499974569,1380.0,89.965,3.9289283333,3.114,-37.90625,-37.4791666667,-46.0875007629,106.19,3.970635,589.005,-53.1562538147,-57.6666679382,-76.8062515259,4.4120144009,4.0699266598,4.055968084,-77.2543792725,Scnn1a-Tg2-Cre,Excitatory,18.0701405821,Primary visual area layer 4,VISp4,87.3500007629,77.875005722,82.09375,L4tg
502829071,0.0085102866,109.7325,0.1625048468,367.94,3.2999933333,5.352,-51.6250038147,-51.5520846049,-54.6312522888,0.0922,365.38,3.2973333333,3.524,41.3125,43.833337148,41.9062515259,137.500077486,0.0892390981,70.0,82.4166666667,900.0,364.96,3.2969066667,3.144,-44.3750038147,-44.1562538147,-50.8250022888,426.96,3.3492,124.844,-62.2812538147,-59.4062525431,-76.3187561035,4.6748068812,4.8688714678,4.3153353408,-75.5594406128,Scnn1a-Tg2-Cre,Excitatory,21.5385469129,Primary visual area layer 4,VISp4,96.5375038147,92.9375038147,95.3854217529,L4tg
500964358,0.0108898145,87.28,0.1461491439,295.52,4.63526,5.36,-49.1875038147,-50.1666692098,-52.8875022888,0.07182,292.82,4.6329466667,3.576,39.09375,42.4375025431,41.5125007629,133.593708277,0.0484857745,90.0,115.791666667,939.999938965,292.3,4.6324466667,3.132,-36.0937538147,-34.6458346049,-46.6312522888,330.88,4.6609133333,711.604,-59.3125038147,-57.5000012716,-82.0312545776,3.3452267041,3.4159835495,3.5309010468,-81.4397125244,Scnn1a-Tg3-Cre,Excitatory,14.0267744418,Primary visual area layer 4,VISp4,94.4000030517,88.2812538147,92.6041717529,L4tg
501023852,0.0213311008,55.8575,0.1261904762,125.22,3.8405933333,4.965,-46.09375,-47.0208346049,-48.492190361,0.04898,123.16,3.83854,3.445,39.5937538147,43.4270846049,40.7031259537,162.968829274,0.0304045584,90.0,95.9583333333,860.0,122.74,3.8381333333,3.065,-35.875,-35.3645846049,-42.0546884537,136.72,3.8573466667,722.64,-51.0625038147,-52.3437538147,-79.390625,3.5417232805,3.7103212853,3.3784238083,-78.2592773438,Scnn1a-Tg3-Cre,Excitatory,16.5834144453,Primary visual area layer 4,VISp4,89.1953163147,85.6875038147,90.4479192098,L4tg
490916919,1.0,61.145,0.0877221248,69.335,7.95773,5.553,-48.5312538147,-48.1458358765,-53.7437522888,0.028495,66.18,7.9539216667,3.58,23.5000019073,20.3645846049,25.9437511444,121.63464725,0.0059941025,200.0,198.833328247,830.0,65.565,7.9531833333,3.103,-36.59375,-32.3750012716,-47.6625015259,82.57,7.97274,426.244,-52.5312538147,-52.5625025431,-68.3312515259,2.4462161428,1.9241111542,2.8722062142,-68.0202865601,Rbp4-Cre_KL100,Excitatory,25.790011613,Primary visual area layer 5,VISp5,79.6875034332,72.031255722,68.5104204814,L5tg
486235288,1.0,315.8,0.2418936446,214.845,2.1229016667,5.4583333,-49.8125038147,-45.364587148,-49.3958358765,0.139925,212.6,2.120345,3.555,45.5937538147,40.9687512716,46.8333358765,214.999929071,0.1055687144,40.0,52.9999987284,550.0,212.13,2.1198266667,3.125,-41.0312538147,-36.4583358765,-43.8958346049,273.445,2.175075,199.73,-57.7812538147,-54.0104204814,-69.0833358765,3.8059332009,3.5857822672,4.0439766439,-68.580871582,Cux2-CreERT2,Excitatory,28.2906596791,Primary visual area layer 5,VISp5,96.229171753,95.4062576294,86.3333384196,L5tg
502887600,0.0399574818,103.737777778,0.1358940397,159.24,3.1791333333,5.356,-52.4687538147,-52.1666704814,-55.8750015259,0.05102,156.66,3.1764,3.528,37.875,34.5833333333,35.4687515259,184.843823314,0.1374426186,70.0,79.375,780.0,156.22,3.1758666667,3.136,-41.46875,-40.1250025431,-47.4312507629,201.68,3.2171933333,240.108,-63.3125,-60.1666704814,-77.0750015259,4.0391183387,3.5062108851,3.5400513279,-76.536239624,Rorb-IRES2-Cre,Excitatory,22.9521681877,Primary visual area layer 5,VISp5,91.3437530518,90.3437538147,86.7500038147,L5tg
329554392,0.1505945359,121.0825,0.1151419558,65.42,1.6474416667,5.33,-44.5,-43.2500025431,-50.2812538147,0.028715,60.925,1.6451466667,3.385,36.6875,37.8333358765,38.4062519073,197.187453508,0.0051550046,90.0,41.125,225.0,60.455,1.64464,2.98,-32.375,-32.5937512716,-41.5781288147,79.12,1.6755633333,59.095,-49.59375,-52.9479166667,-58.6718769073,3.7091375648,3.195395876,3.2697515634,-57.1328697205,Rorb-IRES2-Cre,Excitatory,29.7304313784,Primary visual area layer 5,VISp5,88.687505722,81.1875,81.0833384196,L5tg
487664663,0.0868781787,101.536111111,0.1365522202,255.455,2.3869383333,5.401,-44.96875,-45.6770846049,-48.7375015259,0.05453,253.605,2.3851166667,3.547,30.8125019073,33.3437506358,23.7625015259,118.080377579,0.0944587663,50.0,59.5833333333,630.0,253.13,2.384635,3.114,-40.8125038147,-42.1562512716,-47.4000022888,423.175,2.42091,662.607,-56.3437538147,-48.7604192098,-68.5937545776,2.9693590104,3.0438174153,3.0140318107,-68.4131774902,Rbp4-Cre_KL100,Excitatory,16.1776718329,Primary visual area layer 5,VISp5,72.5000030518,75.7812519073,79.0208352407,L5tg
487664070,0.0200593683,61.381,0.1996212208,98.42,2.6729616667,5.69125,-48.34375,-45.8437525431,-51.7734384537,0.044355,95.56,2.67031,3.49375,33.8125,37.8958358765,36.0937519073,178.28117311,0.0534816235,90.0,66.75,820.0,95.1,2.669865,3.105,-34.9687538147,-32.3958339691,-42.8437519073,119.46,2.7108966667,606.94375,-54.40625,-57.1666679382,-79.8984394073,3.3345517426,3.38663802,3.6195365115,-79.4305877686,Rbp4-Cre_KL100,Excitatory,18.6733564981,Primary visual area layer 5,VISp5,87.867190361,82.15625,83.7395884196,L5tg
479722622,0.0763599331,116.445,0.1541666753,119.98,4.0128466667,5.515,-46.6250038147,-48.5208358765,-52.1375038147,0.047445,117.32,4.01032,3.38,38.1562538147,40.3333358765,38.2437522888,136.87504828,0.2040595114,70.0,100.25,780.0,116.845,4.0098566667,2.979,-43.7500038147,-43.4687512716,-49.8625022888,192.86,4.073455,90.434,-56.78125,-56.5312538147,-69.3875061035,3.8862715922,4.175687352,3.9722071505,-68.0052108765,Rbp4-Cre_KL100,Excitatory,18.6989093448,Primary visual area layer 5,VISp5,90.3812561035,84.7812576294,88.854171753,L5tg
515199779,1.0,49.28,0.0707386364,67.56,4.8708866667,4.8533333,-48.5,-44.8541666667,-50.9062519073,0.03072,65.86,4.8692533333,3.3566667,36.1562538147,31.0416673024,37.8906262716,220.156252384,0.1936496496,70.0,121.66666158,650.0,65.42,4.8686533333,2.9566667,-40.9687538147,-32.1770846049,-47.8541692098,97.84,4.89192,492.96,-56.2187538147,-53.958337148,-76.1354230245,2.8178060899,1.8692291679,3.2438825818,-75.2548217773,Scnn1a-Tg3-Cre,Excitatory,24.715286411,Primary visual area layer 5,VISp5,88.7968781789,84.6562538147,75.8958339691,L5tg
485880739,0.0543448402,77.4791666667,0.1738764199,155.68,4.78178,5.108,-46.5625038147,-47.2916704814,-50.5125015259,0.048245,153.84,4.7801866667,3.416,44.1875,50.1562538147,50.2125015259,121.562540531,0.1921915859,120.000007629,119.499992371,979.999938965,153.435,4.7798,3.054,-43.0,-39.2916679382,-46.2500022888,206.765,4.8251033333,93.651,-57.0000038147,-54.1250025431,-72.2250030518,3.7168961468,3.8413954768,3.5774376865,-70.8589324951,Rbp4-Cre_KL100,Excitatory,17.6999565475,Primary visual area layer 5,VISp5,100.725003052,90.7500038147,97.4479242961,L5tg
486052980,0.0083711584,138.005,0.1679961244,87.815,3.37875,4.8233333,-50.34375,-51.3593769073,-53.7187531789,0.05319,85.79,3.3770425,3.2933333,37.7812538147,41.875,39.5468762716,85.9374776483,0.1082189828,130.0,84.375,920.0,85.39,3.376665,2.9666667,-42.03125,-42.7187519073,-48.9583346049,119.105,3.415555,189.0991667,-58.21875,-58.3906288147,-70.9062525431,3.5580965198,3.2268222561,3.6303314586,-70.4233016968,Rbp4-Cre_KL100,Excitatory,10.9784275589,Primary visual area layer 5,VISp5,93.2656294505,88.1250038147,93.2343769073,L5tg
395851985,0.0187310267,49.4557894737,0.2459748145,399.255,1.96699,5.2766667,-54.3125,-49.0937512716,-54.4010416667,0.03755,397.325,1.9649716667,3.4383333,39.625,45.3229179382,39.8593756358,195.937529206,0.0292322263,50.0,49.125,105.0,396.83,1.9645383333,3.0325,-41.5000038147,-36.3854179382,-42.651043574,440.715,2.0046166667,452.04,-61.1875038147,-52.4062512716,-80.1718762716,3.3482350151,3.7882966343,3.4824437894,-78.8551330566,Scnn1a-Tg3-Cre,Excitatory,21.92828359,Primary visual area layer 5,VISp5,94.2604173025,93.9375,94.4166692098,L5tg
477930684,0.1864363974,133.743333333,0.1182619205,96.105,2.7646833333,4.762,-42.0937538147,-43.5729192098,-47.3062530518,0.04158,94.44,2.76313,3.28,37.8125,41.9270858765,40.0437530518,154.218822718,0.1746139079,70.0,69.0833333333,568.0,94.035,2.76272,2.93,-40.1562538147,-41.0000025431,-43.2062507629,96.235,2.7647566667,170.634,-42.28125,-43.7083346049,-67.4312515259,3.345482063,3.3462739757,3.4425334928,-66.1993484497,Rbp4-Cre_KL100,Excitatory,22.5543011985,Primary visual area layer 5,VISp5,87.3500061036,79.9062538147,85.5000050863,L5tg
