specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,transgenic_line,binary_neuron,tau,layer_full,acronym,height_short,height_long,height_ramp
489259263,0.0329465395,53.7814705882,0.2715323434,325.04,3.1198366667,5.349,-54.9687538147,-52.833337148,-58.3000038147,0.051805,323.025,3.118015,3.402,40.0625038147,42.3020858765,42.0375007629,193.437546492,0.0190457106,80.0,77.9583333333,590.0,322.595,3.1175883333,3.031,-40.7812538147,-39.7395846049,-47.0875022888,356.505,3.1422283333,663.118,-56.46875,-53.7395858765,-81.2125045776,3.3696612774,3.6096472479,3.5959299709,-80.5246505737,Cux2-CreERT2,Excitatory,20.7416789841,Primary visual area layer 4,VISp4,100.337504578,95.0312576294,95.1354230245
569810649,0.0126695968,33.5255172414,0.3907994924,64.9,1.35029,5.23,-51.0937538147,-52.1562519073,-52.9531288147,0.01534,62.88,1.34798,3.46,35.09375,34.8359384537,39.734375,204.687386751,0.1135297492,50.0,33.59375,300.0,62.46,1.34751,3.11,-39.625,-37.3828134537,-41.4843769073,80.84,1.35673,583.02,-53.28125,-53.2578144073,-64.4687538147,3.4632480757,3.4508552643,3.4795120978,-63.264541626,Vip-IRES-Cre,Inhibitory,19.5578408968,Primary visual area layer 2/3,VISp2/3,92.6875038147,86.1875038147,86.992190361
570459682,0.0996201651,120.311428571,0.1390052339,703.42,1.2086933333,4.72,-51.375,-48.7916692098,-51.8359394073,0.00822,702.0,1.20722,3.285,37.5,37.8854192098,41.6328144073,168.906092644,0.0618418902,59.9999961853,30.1666660309,180.0,701.54,1.2067466667,2.925,-40.59375,-42.1875012716,-47.6875019073,703.44,1.2255133333,398.84,-51.4375,-49.4687525431,-62.765627861,2.5847114015,2.6055270263,3.1154424911,-61.2857704163,Chat-IRES-Cre-neo,Inhibitory,11.1729998135,Lateral visual area layer 4,VISl4,93.4687538146,88.875,86.6770884196
581138223,-0.0214219493,56.68875,0.2287090559,807.08,3.47406,4.8533333,-51.6250038147,-51.2812512716,-54.1510429382,0.07998,803.18,3.4705866667,3.2966667,31.0625,30.78125,35.5833352407,207.656249404,0.006749962,90.0,86.75,370.0,802.68,3.47006,2.91,-34.9687538147,-36.0625025431,-43.7812525431,813.62,3.48182,25.7166667,-54.875,-55.8541704814,-64.9843800863,3.6049763686,3.7565153033,2.8991824128,-64.1587371826,Nkx2-1-CreERT2,Inhibitory,13.7374103783,Primary visual area layer 6a,VISp6a,89.7343781789,82.6875038147,82.0625012716
502269786,0.2013858116,149.07,0.1966666497,66.22,7.15106,5.244,-52.0312538147,-53.3125025431,-55.3187522888,0.03052,63.6,7.14806,3.396,37.71875,39.0729179382,40.7750022888,142.968714237,0.0046993615,230.0,178.708328247,989.999938965,63.14,7.14758,2.992,-38.5625038147,-36.4166679382,-49.1812515259,75.8,7.1603333333,671.78,-55.0000038147,-57.6145833333,-78.9937545776,3.9914940638,3.6613043182,4.1606989085,-78.8050384521,Nr5a1-Cre,Excitatory,16.9624803277,Primary visual area layer 2/3,VISp2/3,96.0937545776,89.7500038147,92.3854204813
476216637,0.2191830077,146.5375,0.1755555642,57.36,2.2062683333,4.074,-46.90625,-45.8958346049,-48.8562522888,0.03046,55.95,2.204705,2.867,43.0937538147,46.1458346049,44.9250015259,180.937469006,0.0046741581,130.0,55.1249987284,580.0,55.63,2.2043783333,2.596,-36.59375,-34.75,-42.6062522888,65.785,2.2276333333,423.48,-49.8750038147,-52.1354204814,-63.8375045776,3.4417124144,3.3408004634,3.6282227545,-62.4188423157,Scnn1a-Tg3-Cre,Excitatory,18.6400926442,Primary visual area layer 4,VISp4,93.7812538147,90.0000038147,92.0416692098
324521027,0.0239902802,68.4515384615,0.1756286253,418.16,3.1972133333,5.5591667,-46.5,-46.8229179382,-50.1458346049,0.060385,415.68,3.1938616667,3.475,41.40625,32.6979166667,42.0260423024,150.624990463,0.0503459089,59.9999961853,79.8333333333,0.0,415.225,3.1933333333,3.0808333,-38.59375,-37.8020846049,-46.729168574,508.61,3.237195,411.4458333,-58.0937538147,-54.5625012716,-72.8750012716,3.5026686266,3.3968326686,3.804846708,-72.6047592163,Scnn1a-Tg2-Cre,Excitatory,22.8166202229,Primary visual area layer 4,VISp4,92.1718769073,87.90625,79.5208346049
476764144,-0.0600522193,4.7875,1.8571852204,7.755,,3.7491667,-62.59375,,-62.9427108765,0.00516,7.225,,3.2283333,12.625,,16.7239591281,161.093756556,0.0753993094,240.000015259,,440.0,6.97,,2.9975,-44.09375,,-46.9375019073,7.77,,223.6325,-62.6875,,-75.8854217529,1.1619708898,,1.2011714669,-74.7380828857,Sst-IRES-Cre,Inhibitory,7.89844091796,Primary visual area layer 4,VISp4,79.6666700046,75.21875,
479905853,0.0349288597,49.1228947368,0.4694805376,76.375,3.4835116667,6.745,-50.5937538147,-51.4791692098,-56.828125,0.02517,74.06,3.481265,3.645,0.5,6.6458336512,3.2187501192,214.464262128,0.0666440651,90.0,87.0,0.0,73.555,3.480765,3.2225,-42.8125038147,-42.6979179382,-39.414065361,77.99,3.4968466667,608.02625,-51.1875038147,-52.5833358765,-71.937505722,2.3761777985,2.2081930711,2.0386141212,-71.5020294189,Sst-IRES-Cre,Inhibitory,17.6657099422,Primary visual area layer 5,VISp5,60.0468751192,51.0937538147,58.125002861
484744867,0.0068456453,4.6584782609,2.1117763819,4.225,,3.182,-73.96875,,-71.1000045776,0.00257,3.885,,2.839,22.4687519073,,24.4375003815,134.151920676,0.068428725,209.999984741,,300.0,3.675,,2.653,-50.5625,,-49.4875015259,4.24,,265.388,-74.0,,-71.3875015259,0.9356939686,,0.9971453238,-70.2453079224,Pvalb-IRES-Cre,Inhibitory,6.33217630776,Primary visual area layer 4,VISp4,95.5375049591,96.4375019073,
501014504,0.0309422389,186.84,0.2858452959,198.48,2.4522533333,5.564,-51.5000038147,-51.6562538147,-53.1937515259,0.07432,196.5,2.45008,3.572,47.6875,51.3125025431,47.4062515259,162.968754768,0.0657943487,70.0,61.25,380.0,195.96,2.44956,3.108,-44.125,-42.8125025431,-44.9062515259,222.42,2.4816266667,97.08,-55.0000038147,-54.8229204814,-66.4312530518,3.4285926674,3.7033076614,3.7130267253,-66.1220245361,Rbp4-Cre_KL100,Excitatory,13.6846137598,Primary visual area layer 4,VISp4,100.600003052,99.1875038147,102.968756358
475132727,0.0019681329,12.229047619,0.3312238551,14.18,2.6649,4.0416667,-57.34375,-56.0937538147,-61.708337148,0.008675,13.27,2.66387,3.245,7.6875,13.0,20.1250006358,291.406184435,0.0525948405,120.000007629,66.625,350.0,12.945,2.66341,2.9533333,-36.9375,-32.53125,-42.1354179382,14.22,2.66499,434.635,-57.4687538147,-56.2187538147,-70.0520858765,1.3850149928,1.0273465643,1.400042733,-68.7102890015,Sst-IRES-Cre,Inhibitory,19.6572018417,Primary visual area layer 2/3,VISp2/3,81.8333377838,65.03125,69.0937538147
464188580,0.0013113764,86.0090909091,0.2099567106,147.88,6.0501233333,10.465,-52.7500038147,-55.7916679382,-64.03125,0.052125,142.155,6.0441766667,3.47625,24.6875,25.7812506358,25.5468764305,111.562542617,0.046134904,170.0,151.125,820.0,141.745,6.0437883333,3.14375,-34.0,-34.1979179382,-40.234375,157.15,6.0579833333,350.75625,-56.3125,-59.0729192098,-79.3125038147,4.3532473755,4.2939796942,2.7548740434,-78.3290176392,Htr3a-Cre_NO152,Inhibitory,10.1795026689,Primary visual area layer 2/3,VISp2/3,89.5781264305,77.4375038147,81.572918574
502267531,0.0121176655,49.1368421053,0.2073033708,170.36,2.8207666667,4.9,-51.7187538147,-49.7291692098,-54.6875019073,0.05534,168.76,2.81902,3.46,39.2187538147,40.8437525431,37.6718769073,187.656283379,0.0240895767,70.0,70.4583333333,670.0,168.3,2.8185533333,3.06,-41.3125,-38.4583358765,-48.21875,192.4,2.84534,410.24,-54.2812538147,-53.9791692098,-81.703125,3.1652918675,3.3214711294,3.4335263021,-80.8980407715,Nr5a1-Cre,Excitatory,21.236039382,Primary visual area layer 4,VISp4,92.3593788146,90.9375076294,90.5729217529
324522388,0.0535093817,40.1592857143,0.5380136986,136.735,2.0809316667,4.316,-58.03125,-57.5104179382,-59.2625015259,0.03386,135.635,2.0798766667,3.319,23.3437519073,28.0937506358,23.91875,460.491210222,0.0713085681,50.0,51.9583333333,287.99998169,135.215,2.0794266667,2.975,-39.6875,-35.5208333333,-41.7625015259,136.79,2.0809866667,612.786,-58.15625,-57.6666679382,-72.7687515259,1.6580661345,1.5219677373,1.7232654118,-72.7053756714,Sst-IRES-Cre,Inhibitory,31.2324813974,Primary visual area layer 6a,VISp6a,83.1812515259,81.3750019073,85.604168574
464368713,0.0004440155,9.188364486,1.1404958678,388.435,8.346915,3.935,-60.78125,-55.2916679382,-63.8616071429,0.010275,387.62,8.3460833333,3.3071429,3.34375,5.6770834923,14.3214291164,138.281241059,0.0513969436,180.0,208.625,205.714272635,387.29,8.3457283333,3.0592857,-39.9062538147,-33.5104179382,-47.9866076878,388.465,8.34697,253.9271429,-60.84375,-55.3958346049,-79.8125032697,1.1209124223,1.0206106657,1.3235497447,-79.3491287231,Pvalb-IRES-Cre,Inhibitory,6.95146854526,Primary visual area layer 5,VISp5,78.1830362593,64.125,60.9687514305
483061182,0.0744861953,97.8427777778,0.2,100.275,3.5586033333,5.5625,-45.4375038147,-46.1770858765,-47.3541692098,0.0464,97.37,3.5555416667,3.4941667,34.15625,35.7916666667,34.4270852407,170.781180263,0.0273176432,90.0,88.9166666667,256.666666667,96.855,3.5550116667,3.0575,-34.625,-34.5729179382,-42.9270839691,126.3,3.5879083333,641.8591667,-49.5000038147,-52.0000025431,-73.7187525431,3.7953221718,3.7828568012,4.1110491571,-72.5783004761,Cux2-CreERT2,Excitatory,20.0068022966,Primary visual area layer 5,VISp5,81.7812544505,79.5937538147,81.9687525432
581020172,0.0015293281,15.985,0.7942425044,218.58,11.33958,4.232,-54.6562538147,-55.020837148,-59.4875015259,0.03448,217.68,11.33868,3.46,13.9375,16.0416669846,22.1750003815,84.6873819828,0.0045601833,330.0,283.458333333,780.0,217.3,11.3382933333,3.136,-32.0312538147,-31.947918574,-44.6062515259,218.62,11.3396666667,420.972,-54.7500038147,-55.114587148,-73.7500045776,1.2821490672,1.2916697843,1.4521160134,-72.5855331421,Nkx2-1-CreERT2,Inhibitory,8.39470754288,Primary visual area layer 2/3,VISp2/3,81.6625019074,68.5937538147,71.0625041326
555060623,0.0687944492,121.9,0.2524647887,83.46,1.67528,5.32,-45.0312538147,-43.4166692098,-51.7343781789,0.02302,80.62,1.67332,3.4333333,25.25,33.3229179382,26.9270852407,320.468693972,0.0631639063,50.0,41.7916666667,370.0,80.02,1.6727333333,2.9766667,-32.9687538147,-34.0000012716,-37.213543574,104.86,1.7034066667,320.1133333,-49.7500038147,-50.958337148,-62.6979211171,2.6689114269,2.7131035335,2.703663968,-61.775352478,Chrna2-Cre_OE25,Inhibitory,29.3872915644,Primary visual area layer 5,VISp5,78.6614634196,70.2812538147,76.739587148
483018019,0.0571274006,52.161,0.2295535881,50.1,1.2812233333,6.1733333,-54.3437538147,-52.2291704814,-57.1510448456,0.015515,46.3,1.2788583333,3.4175,18.0000019073,32.8958339691,25.6510429382,248.125046492,0.0593741946,90.0,31.9999987284,410.0,45.725,1.27837,2.9416667,-45.6562538147,-41.7812512716,-47.8437525431,58.77,1.316685,565.9325,-58.21875,-59.2604192098,-73.8072954814,3.2266838754,3.6058158975,3.1632393796,-72.4813919067,Cux2-CreERT2,Excitatory,18.9313955219,Primary visual area layer 4,VISp4,82.8020877838,72.343755722,85.1250044505
475550148,0.0565058244,10.1333333333,0.8923657867,15.22,10.0622966667,3.963,-62.6250076294,-57.239587148,-62.8062553406,0.008735,14.595,10.0615316667,3.296,22.1875019073,18.0729166667,27.6937515259,114.531256259,0.0726962611,220.0,251.500005086,101.999993897,14.315,10.06118,3.026,-38.78125,-31.4270846049,-45.6875007629,15.26,10.0623383333,614.322,-62.8437538147,-57.3333358765,-76.7187530518,1.2402457076,1.1720580604,1.3720357408,-75.6578292847,Pvalb-IRES-Cre,Inhibitory,6.26897167991,Primary visual area layer 4,VISp4,90.5000068665,84.8125095367,75.3125038147
333604946,0.0063711965,22.67625,0.7452160306,208.04,9.9739566667,4.62125,-54.0,-53.9479166667,-59.890625,0.047525,206.705,9.9728183333,3.3125,5.4375004768,14.5000003179,11.3906254768,114.06250298,0.0661664158,230.0,249.29166158,360.0,206.31,9.9724416667,3.0125,-30.1875,-30.5833339691,-39.9609384537,208.275,9.97418,663.89625,-54.1875038147,-54.1666679382,-74.5468769073,1.3180304655,1.4087427148,1.5536287096,-73.1888122559,Pvalb-IRES-Cre,Inhibitory,7.18667619204,Primary visual area layer 2/3,VISp2/3,71.2812504768,59.4375004768,68.4479169846
488380827,1.0,49.905,0.0108209012,73.03,7.8130633333,6.1208333,-48.7500038147,-49.0937512716,-52.9635448456,0.03722,70.2,7.80983,3.4916667,31.0937519073,33.0416692098,43.7135442098,101.562574506,0.0585205704,330.0,195.249994914,1280.0,69.66,7.8093,3.0666667,-33.8125,-33.5625012716,-52.2239608765,83.59,7.83829,161.1975,-50.1875038147,-54.5625025431,-79.2135467529,3.1546793315,3.2448113691,4.2643453545,-77.6154632568,Rbp4-Cre_KL100,Excitatory,15.3165200563,Primary visual area layer 5,VISp5,96.6770890554,79.843755722,82.1354204814
473593847,0.3214729646,32.18,0.08039773,71.49,6.3065683333,4.285,-57.7812538147,-55.6145846049,-60.2125030518,0.02869,70.47,6.3054683333,3.368,37.0,32.0833352407,36.8187507629,197.343677282,0.0626886636,130.0,157.625,600.0,70.07,6.3050066667,3.022,-40.4062538147,-33.9791679382,-42.8687522888,71.615,6.306645,634.33,-57.90625,-55.7708358765,-74.5375061035,1.9689104141,1.6040711532,1.8377684621,-74.2608337402,Sst-IRES-Cre,Inhibitory,19.0116926295,Primary visual area layer 5,VISp5,97.0312538147,94.7812538147,87.6979198456
488683425,0.0032079635,50.3721052632,0.2103449072,57.15,6.718705,4.629,-51.9687538147,-54.2708358765,-55.3500007629,0.025115,55.75,6.7175366667,3.392,23.5937519073,45.0520858765,35.36875,98.3444213867,0.1928599477,150.0,167.958333333,690.0,55.295,6.7171583333,3.034,-43.78125,-44.6770846049,-47.3625022888,87.37,6.751885,58.044,-55.7187538147,-54.9479204814,-69.1312515259,2.0943282172,2.3929162654,2.2529081279,-68.2019271851,Rbp4-Cre_KL100,Excitatory,13.6589096926,Primary visual area layer 5,VISp5,90.7187507629,75.562505722,99.322921753
490624177,0.1436420944,90.0285714286,0.2123417656,89.095,3.4797466667,5.845,-53.59375,-54.0208358765,-59.007815361,0.02079,85.695,3.4760116667,3.395,28.2812519073,34.0729166667,34.1171894073,146.874994039,0.0278807431,209.999984741,86.9166666667,390.0,85.14,3.4754933333,2.9775,-39.0625,-37.1979192098,-51.5468788147,103.46,3.5050716667,546.54875,-57.2812538147,-60.5833358765,-83.976568222,3.5836123272,3.7531006359,4.2220604568,-82.7248153687,Rorb-IRES2-Cre,Excitatory,16.9137772983,Primary visual area layer 4,VISp4,93.1250047683,81.8750019073,88.0937525432
476100382,0.579262892,246.9,0.1255118805,89.28,4.2397666667,4.236,-58.1875038147,-58.4791692098,-61.1000022888,0.029015,87.97,4.2388616667,3.203,5.0625,29.9687512716,23.8625007629,167.946323752,0.0235492997,70.0,105.95833079,390.0,87.625,4.23851,2.905,-47.9687538147,-43.7916692098,-44.9437507629,89.41,4.239845,433.392,-58.3437538147,-58.6354204814,-68.9187530518,2.1184125847,1.8119858468,1.9537177182,-68.3402709961,Sst-IRES-Cre,Inhibitory,20.082522225,Primary visual area layer 4,VISp4,84.9625030517,63.2500038147,88.4479204814
476178907,0.1516286673,99.434,0.1270293694,178.11,2.260455,5.289,-48.90625,-46.6562525431,-53.075,0.03375,174.97,2.257815,3.092,45.875,48.1770858765,47.5125038147,244.375005364,0.0143414671,70.0,56.4583333333,590.0,174.545,2.2574,2.74,-38.3125038147,-36.1979179382,-46.3125038147,205.065,2.2859716667,554.607,-56.0,-53.4895858765,-72.0875045776,3.7217534746,3.8200330607,3.9517965681,-70.5972824097,Scnn1a-Tg3-Cre,Excitatory,25.693978805,Primary visual area layer 2/3,VISp2/3,100.587503815,94.78125,94.8333384196
476269122,1.0,1000.0,0.1140822799,161.9,3.6610133333,5.358,-47.0000038147,-47.6979192098,-51.0125015259,0.07998,159.195,3.6585833333,3.402,39.5312538147,39.7916679382,46.7500022888,124.687425792,0.0178513993,150.0,91.4583333333,1160.0,158.765,3.65815,3.045,-34.0312538147,-31.4166679382,-46.5875022888,192.6,3.69725,404.983,-54.71875,-57.208337148,-76.1562561035,3.2145150956,2.7897903747,3.783612446,-76.0608215332,Scnn1a-Tg3-Cre,Excitatory,17.4071186295,Primary visual area layer 4,VISp4,97.7625038147,86.5312576294,87.489587148
486509644,0.0219615695,61.05,0.1930487805,111.76,2.1528133333,5.3633333,-47.5625038147,-46.4791692098,-50.7187538147,0.03964,109.945,2.1504733333,3.5716667,33.3125038147,37.25,30.7604173024,225.000008941,0.1173092648,50.0,53.7499987284,0.0,109.42,2.1499483333,3.1366667,-41.0625,-37.9583346049,-45.2916679382,143.305,2.191165,694.5933333,-53.7812538147,-53.4375038147,-70.2916717529,2.9597040117,3.0485135953,2.987735584,-69.0845108032,Rorb-IRES2-Cre,Excitatory,35.6840241891,Primary visual area layer 4,VISp4,81.4791711171,80.8750076294,83.7291692098
367567889,1.0,1000.0,0.1126488154,109.245,3.18505,4.794,-50.0312538147,-50.9166692098,-53.1187515259,0.04828,107.16,3.1833333333,3.359,42.4375,44.8541679382,45.6250022888,197.812452912,0.0260047987,110.0,79.5833333333,690.0,106.76,3.1829483333,3.021,-37.9375,-35.5,-48.0500007629,486.64,3.2044066667,698.274,-53.9375038147,-55.96875,-75.775,3.2932411812,3.1755587375,3.6069302959,-75.0118560791,Nr5a1-Cre,Excitatory,29.1357366417,Primary visual area layer 4,VISp4,98.7437538147,92.4687538147,95.770837148
481003643,0.0119547826,61.5613333333,0.2043307032,73.635,8.2126966667,5.0258333,-48.7812538147,-50.5104166667,-50.8802108765,0.023205,71.05,8.20806,3.3341667,26.875,28.1145852407,32.4062512716,102.812580764,0.0073182927,200.0,205.166666667,690.0,70.66,8.2076316667,3.0166667,-34.5625038147,-34.2500012716,-39.3281262716,79.485,8.21895,347.15,-51.7812538147,-53.3958346049,-71.2395846049,3.9003909039,4.1177105731,2.8415160812,-70.6090240479,Htr3a-Cre_NO152,Inhibitory,10.0848246139,Primary visual area layer 5,VISp5,83.2864621481,75.6562538147,78.6250019074
326786924,0.0171927765,41.7115217391,0.3443121838,41.355,6.3663616667,4.6016667,-56.9687538147,-56.5937512716,-56.2864596049,0.01519,40.13,6.3645683333,3.33,25.7812519073,26.666668574,28.9791676203,139.375001192,0.0724908262,130.0,159.125,169.999989828,39.775,6.3641483333,3.0,-39.65625,-36.5104166667,-42.703125,47.35,6.3708133333,306.5,-58.375,-58.3645858765,-69.9843775431,2.3032600909,2.4048424657,2.3972228087,-68.9802322388,Htr3a-Cre_NO152,Inhibitory,10.515754032,Lateral visual area layer 2/3,VISl2/3,85.2656272252,82.750005722,83.2604198456
388874977,0.2750964245,23.9825,0.0911676647,36.69,3.9194275,4.4075,-57.8437538147,-54.2812519073,-58.8046884537,0.01652,35.63,3.9182225,3.2325,14.75,17.265625,14.6718752384,192.187696695,0.0855670869,90.0,97.9375,460.0,35.275,3.91783,2.89875,-45.5625038147,-39.8593769073,-43.1171884537,36.745,3.919495,647.0275,-58.0000038147,-54.3437519073,-70.4375019073,2.0020134295,1.9483415775,2.011465058,-68.9970245361,Sst-IRES-Cre,Inhibitory,13.6583866138,Primary visual area layer 5,VISp5,73.4765636921,72.5937538147,71.5468769073
478586425,0.0273401063,54.8355882353,0.3026515066,68.855,3.1109366667,4.8525,-44.25,-43.1979192098,-51.0156288147,0.034195,67.045,3.108825,3.4025,38.0625,42.3437512716,43.3437509537,171.093717217,0.0406936817,190.0,77.75,720.0,66.595,3.1084083333,3.06375,-31.4687519073,-31.6666673024,-45.3046913147,84.55,3.1448466667,538.0525,-46.25,-52.0625012716,-77.335943222,3.1491299754,3.1272615439,3.7800612393,-76.9504776001,Rorb-IRES2-Cre,Excitatory,17.5577359319,Primary visual area layer 4,VISp4,94.3593797684,82.3125,85.5416704814
486054618,1.0,1000.0,0.0142857217,126.41,8.6122,6.74125,-48.1562538147,-48.8645858765,-54.8437519073,0.07963,118.785,8.6053183333,3.585,21.1562519073,27.3750006358,37.085940361,88.4374603629,0.0902357399,410.0,215.125,0.0,117.935,8.60464,3.0775,-32.8125038147,-33.7187512716,-54.226565361,155.75,8.6370966667,199.39,-51.7500038147,-54.6041679382,-80.0000019073,3.0574027285,3.412593841,3.8352392928,-79.6286087036,Rbp4-Cre_KL100,Excitatory,18.808327605,Primary visual area layer 5,VISp5,91.9296922683,69.312505722,76.2395865123
486352114,0.1071103008,10.97,0.9769041818,16.345,10.9373316667,3.9366667,-64.03125,-55.5625038147,-64.3437525431,0.0081,15.485,10.9360283333,3.0266667,19.1250019073,8.7500004768,22.0312506358,135.156214237,0.0549155772,170.0,273.375,469.999969482,15.165,10.9354983333,2.74,-39.65625,-32.104168574,-43.2916704814,16.395,10.9374533333,606.9166667,-64.0625076294,-55.6666704814,-76.8333384196,1.4716980682,1.1458653359,1.6005724485,-76.0302276611,Sst-IRES-Cre,Inhibitory,7.39733520576,Primary visual area layer 5,VISp5,86.3750031789,83.1562519073,64.3125042915
321016044,0.0009956369,13.9058333333,0.8066667084,126.71,15.1925883333,4.1125,-52.9062538147,-52.5833346049,-60.125,0.067455,125.955,15.191815,3.42,4.2812504768,5.1770833333,9.890625,97.3437875509,0.0529963411,390.0,379.791666667,0.0,125.65,15.1914733333,3.165,-33.03125,-30.9062512716,-46.703125,126.725,15.1926316667,510.0075,-52.96875,-52.6875012716,-76.28125,1.266971555,1.1346505808,1.4241640916,-76.27368927,Pvalb-IRES-Cre,Inhibitory,6.97773271457,Primary visual area layer 5,VISp5,70.015625,57.1875042915,57.7604179382
570924514,0.0127488292,28.4623529412,0.4648026267,71.26,1.10318,4.52,-54.5312538147,-53.6041704814,-55.3802108765,0.01408,69.72,1.10144,3.2466667,34.9062538147,39.3229179382,38.8385429382,284.531354904,0.0898909867,29.9999980927,27.5416666667,249.999984741,69.32,1.1010333333,2.92,-40.6250038147,-38.864587148,-41.979168574,83.46,1.1192066667,615.6633333,-57.4375,-58.0625025431,-72.3750025431,2.974747245,3.1951699454,2.9407740492,-71.9364929199,Vip-IRES-Cre,Inhibitory,12.5326724504,Primary visual area layer 2/3,VISp2/3,94.2187538147,89.4375076294,92.9270884196
567029686,0.0519230769,31.2,0.5515384615,53.92,,5.5257143,-51.7187538147,,-54.4642873492,0.01816,51.5,,3.4714286,1.8125001192,,5.066964422,246.874988079,0.0350371227,50.0,,320.0,50.98,,3.0285714,-37.09375,,-38.7589307513,57.66,,382.4457143,-52.6250038147,,-60.6741109576,1.8556792108,,1.986214757,-60.2238769531,Nkx2-1-CreERT2,Inhibitory,18.1549428352,Primary visual area layer 2/3,VISp2/3,59.5312517712,53.5312539339,
475542907,1.0,6.875,0.1696813217,63.42,4.7329666667,4.289,-62.1875038147,-53.8437512716,-61.9812538147,0.02521,62.57,4.7319883333,3.485,28.8437519073,21.5312519073,28.8562519073,145.156368613,0.0237218123,110.0,118.291666667,570.0,62.15,4.7315866667,3.11,-43.875,-37.6875012716,-46.8500038147,63.455,4.7425666667,383.842,-62.3125038147,-55.8437525431,-71.9812545776,1.456962975,1.6265682176,1.501880568,-71.7351837158,Sst-IRES-Cre,Inhibitory,11.8938663054,Primary visual area layer 5,VISp5,90.837505722,91.031255722,75.3750031789
482692974,0.0217508024,48.4189473684,0.4329593547,220.155,3.6393033333,4.309,-59.4062538147,-61.6979204814,-62.8687507629,0.029515,219.155,3.638485,3.33,20.1250019073,38.2083358765,30.1937503815,194.531217217,0.0566213354,90.0,90.9166666667,184.0,218.8,3.6381116667,3.004,-47.0000038147,-46.739587148,-46.3375022888,220.45,3.6394016667,332.58,-59.7812538147,-61.864587148,-75.8375045776,1.8020318874,1.6397545951,1.7800911383,-75.5996322632,Sst-IRES-Cre,Inhibitory,13.8934946185,Primary visual area layer 5,VISp5,93.0625011444,79.531255722,99.9062563579
485490864,0.0157644677,53.7608823529,0.2291005291,166.39,1.8589016667,4.651,-49.0000038147,-49.0104179382,-53.8812515259,0.03667,164.695,1.8572016667,3.147,34.6875,37.8020846049,33.3062534332,233.750000596,0.1304496378,50.0,46.375,352.0,164.19,1.8567066667,2.756,-35.5312538147,-35.3125,-43.1062515259,202.395,1.8997233333,373.486,-53.1562538147,-52.3541679382,-67.7812530518,2.4433285124,2.6335965239,2.7954586564,-67.0954437256,Nr5a1-Cre,Excitatory,22.1629151974,Primary visual area layer 4,VISp4,87.1875049591,83.6875038147,86.8125025431
561934585,0.559148265,101.44,0.0493168697,45.68,4.4231133333,5.3228571,-45.0,-46.6458358765,-54.8437532697,0.01586,44.0,4.4213666667,3.58,29.8125019073,32.5937512716,35.875,162.343710661,0.0556559265,150.0,110.499997457,489.999969482,43.5,4.4207933333,3.1657143,-33.28125,-35.2395846049,-43.0892868042,45.8,4.42644,633.0314286,-45.0625,-46.895837148,-68.102684021,2.638843145,2.5261865435,2.8740254997,-67.3401947021,Vip-IRES-Cre,Inhibitory,22.1338128796,Primary visual area layer 4,VISp4,90.7187532697,74.8125019073,79.2395871481
485058595,0.0132842672,44.0573809524,0.4290909091,120.845,1.630205,4.1725,-57.6250038147,-60.458337148,-61.4531288147,0.0283,119.43,1.6291533333,3.12875,17.5625019073,37.8020846049,31.4921889305,353.571385145,0.1389037669,50.0,40.75,410.0,118.95,1.6287016667,2.75375,-42.28125,-42.0208333333,-42.4140634537,120.865,1.6303116667,537.46875,-57.7187538147,-60.583337148,-67.9453201294,1.7695399557,1.70947778,1.7099853085,-67.0185165405,Sst-IRES-Cre,Inhibitory,31.994060852,Primary visual area layer 4,VISp4,92.9453177452,75.187505722,98.2604217529
567320213,0.2449857033,38.42,0.3428299394,74.82,1.3572466667,20.945,-55.5312538147,-54.2916692098,-56.1562538147,0.02302,73.92,1.3563333333,20.08,31.7500019073,33.6458333333,34.0859394073,286.718547344,0.059021648,50.0,33.9166666667,410.0,73.5,1.3559,19.68,-42.28125,-41.3229166667,-43.2734384537,74.84,1.3718333333,749.555,-55.5625038147,-54.6145858765,-68.0781288147,1.6549647129,1.6927255653,1.6605375694,-66.9790344238,Chrna2-Cre_OE25,Inhibitory,28.2645841898,posteromedial visual area layer 5,VISpm5,90.242193222,87.281255722,87.9375025431
