"","adaptation","avg_isi","f_i_curve_slope","latency","ri","sag","tau","vrest","firing_rate","fast_trough_t_long_square","fast_trough_v_long_square","peak_t_long_square","peak_v_long_square","threshold_i_long_square","threshold_t_long_square","threshold_v_long_square","trough_t_long_square","trough_v_long_square","upstroke_downstroke_ratio_long_square","height_long","binary_neuron"
"426",0.0416870725,92.3094444444,0.1082571511,0.070805,173.593640327,0.0580313243,29.6352980592,-71.9915924072,10.8331277045,296.86,-45.5625038147,292.99,49.6562538147,60.0000038147,292.53,-35.3750038147,355.33,-56.625,4.2266204351,95.2187576294,"Excitatory"
"427",0.0436978475,72.6995833333,0.2081578947,0.043385,223.43750298,0.0120425289,31.5016101569,-72.1348800659,13.7552370199,95.275,-47.65625,92.065,27,90,91.555,-33.46875,104.83,-51.59375,2.8617082227,74.65625,"Excitatory"
"428",-0.0298406635,11.9627586207,1.4351851852,0.0067,158.906280994,0.0123020681,9.27556419046,-68.9107208252,83.5927591375,9.66,-67.1875,8.9,14.3125009537,150,8.56,-50.15625,9.74,-67.3750076294,1.3203843998,81.5000009537,"Inhibitory"
"429",0.0855565058,63.6685714286,-0.0021653546,0.01692,226.406291127,0.0353129655,11.1731102338,-73.7278823853,15.7063363848,149.2,-57.8437538147,147.36,31.6250019073,20,146.82,-48.4375038147,149.84,-58.2500038147,2.6026789054,89.468755722,"Inhibitory"
"431",0.2581769057,104.791666667,-0.003380523,0.06184,154.107108712,0.0759375319,19.1436016614,-78.5531539917,9.54274353876,169.13,-46,162.53,24,110,161.85,-31.9375019073,216.585,-56.15625,3.1392993255,70,"Excitatory"
"432",0.019726424,101.615,0.1544326353,0.071565,118.750080466,0.094195433,18.3984475518,-70.9766464233,9.84106677164,246.075,-47.0000038147,244.235,30.7187519073,100,243.745,-39.3750038147,299.15,-57.90625,2.8114617518,77.718755722,"Excitatory"
"433",0.0209838679,92.3588888889,0.1479910773,0.08169,161.250039935,0.0677762702,23.5228038619,-76.4173431396,10.8273281763,266.835,-43.0937538147,263.345,38.7187538147,90,262.69,-36.5625038147,343.635,-53.84375,3.455637882,81.8125076294,"Excitatory"
"434",0.0257060216,8.59875,1.0062889762,0.00461,87.1874988079,0.0920467377,6.309578877,-70.0180740356,116.295973252,6.77,-64.21875,6.26,10.25,400,6.03,-39.8437538147,6.805,-64.3125,1.1720071266,74.46875,"Inhibitory"
"435",0.0035416952,15.5334920635,0.9244526295,0.01049,162.544712424,0.0740037933,10.1087040416,-70.6075286865,64.3770245552,21.915,-63.5937538147,21.34,22.7187519073,110,21.065,-38.78125,21.95,-63.84375,1.184863343,86.312505722,"Inhibitory"
"436",1,12.795,0.644777481,0.005375,59.5982782543,0.0497951172,5.48953957514,-69.2702331543,78.1555295037,8.75,-61.6250038147,8.145,12.2500009537,570,7.89,-41.2812538147,8.805,-61.7500038147,1.3153807642,73.8750047684,"Inhibitory"
"437",1,1000,1.1427376426,0.006115,51.250115037,0.0361715332,5.73027691121,-76.4303894043,1,10.47,-66.2500076294,10.01,24.5937519073,540,9.76,-39.5,10.485,-66.3125076294,1.1390399512,90.8437595367,"Inhibitory"
"438",0.2167476362,73.2266666667,0.2524082679,0.03554,242.031246424,0.0318112709,23.4798486095,-73.0221557617,13.6562272396,65.56,-45.0937538147,63.76,37.5,130,63.3,-33.40625,80.56,-45.9062538147,3.441285679,82.5937538147,"Excitatory"
"439",0.0163992629,29.4224242424,0.4576719577,0.021625,279.062509537,0.1018298492,15.7802314921,-73.4813308716,33.9876820401,69.86,-52.5000038147,67.98,21.375,50,67.55,-40.8750038147,78.695,-53.71875,2.9943791138,73.8750038147,"Inhibitory"
"441",0.0653829047,88.2835,0.171405456,0.03633,177.031293511,0.0687024817,23.4333560435,-73.6229324341,11.3271449365,132.1,-49.8750038147,129.805,40.34375,80,129.39,-40.4687538147,520.055,-59.1250038147,4.0209908637,90.2187538147,"Excitatory"
"442",1,1000,0.182860779,0.13602,127.142742276,0.0397769921,18.2617506984,-78.2927856445,1,132.36,-48.5,129.04,36.375,130,128.58,-33.09375,146.44,-54.46875,3.9873244962,84.875,"Excitatory"
"443",0.0017615895,10.33,1.0059499419,0.007635,148.749992251,0.0565289408,10.5300635351,-70.4658660889,96.8054211036,21.675,-64.40625,20.865,26.5,110,20.505,-42.125,21.765,-64.5000076294,1.3789210568,90.90625,"Inhibitory"
"445",0.2230286494,45.8125,0.1475010308,0.03428,221.0714221,0.1047489196,22.5301407702,-72.033164978,21.8281036835,68.71,-59.6250038147,67.795,22.84375,110,67.335,-46.0000038147,68.77,-59.65625,1.595525784,82.4687538147,"Inhibitory"
"446",0.0330282831,79.2636363636,0.175892864,0.06008,129.776865244,0.1384126991,18.6729106982,-78.4465026855,12.6161257025,206.505,-48.03125,203.965,33.3125038147,90,203.585,-35.34375,252.59,-59.7812538147,3.1247076057,81.3437538147,"Excitatory"
"447",0.027104301,48.5865789474,0.3163556531,0.02448,339.062571526,0.0973013043,24.8041949599,-67.7243728638,20.5818154244,127.535,-48.0625038147,125.39,31.7500019073,40,124.935,-38.9375,171.365,-54.5937538147,2.6642604896,79.812505722,"Excitatory"
"448",0.2315746133,42.5025,0.0759016427,0.02055,106.250196695,0.1357292682,10.813287087,-71.9202270508,23.5280277631,48.42,-43.0937538147,47.075,32.1875038147,350,46.56,-28.5312519073,48.5,-43.2812538147,2.0136173422,75.2812576294,"Excitatory"
"449",0.2629375547,160.955,0.1128841608,0.03216,320.535778999,0.032976795,36.3739686151,-70.0454711914,6.21291665372,197.59,-52.84375,196.04,9.5000009537,70,195.59,-41.5625,197.705,-52.9062538147,2.1443446486,62.3437509537,"Inhibitory"
"450",0.0290599191,67.4334615385,0.219167873,0.03169,126.718744636,0.0246091373,15.7814397386,-76.2288208008,14.8294330023,92.56,-52.1875038147,90.72,33.5312538147,110,90.285,-44.7812538147,112.755,-57.9375038147,3.4604709322,85.7187576294,"Excitatory"
"451",0.1487287041,36.5066666667,0.3338357301,0.02309,186.718717217,0.0737541765,24.515109918,-71.5811462402,27.392257122,47.51,-54.25,46.215,12.6562509537,120.000007629,45.77,-42.65625,47.63,-54.5000038147,2.019670086,66.9062509537,"Inhibitory"
"453",0.000475832,75.3683333333,0.2374733939,0.051065,137.812420726,0.17492643,20.3768973721,-68.4113006592,13.2681718671,801.585,-51.6875,800,50.71875,70,799.54,-46.34375,868.4,-57.3750038147,3.1639470906,102.40625,"Excitatory"
"455",0.2000678076,95.035,0.0861344513,0.048005,99.06257689,0.0131795164,20.3629385587,-65.9213867188,10.5224391014,156.415,-49.4687538147,151.295,32.875,230,150.78,-31.3125,166.68,-53.2187538147,3.9532771964,82.3437538147,"Excitatory"
"456",1,1000,0.0158333331,0.030735,132.812470198,0.0304666571,14.8012974896,-73.2325744629,1,44.925,-56.625,43.93,14.59375,200,43.585,-40.84375,44.985,-56.6875038147,1.6825989533,71.21875,"Inhibitory"
"457",0.006942495,28.1123529412,0.3036398547,0.0289,143.90617609,0.0263401363,9.05098837273,-72.5579910278,35.5715511288,517.1,-53.4375,514.54,25.6250019073,140,514.08,-34.84375,519.96,-54.5000038147,2.9809734439,79.0625019073,"Inhibitory"
"458",-0.0079762317,57.9066666667,0.2655882457,0.10786,174.99999702,0.0284262933,10.7532585272,-68.088722229,17.2691687773,844.36,-53.3750038147,842.72,39.6875038147,130,842.2,-39.8125,850.22,-54.0937538147,3.0372471958,93.0625076294,"Inhibitory"
"459",0.0339882254,69.7319230769,0.2477272727,0.05479,245.55298686,0.0131556671,22.9289414375,-82.9349517822,14.340634187,149.665,-55.5312538147,147.735,40.59375,50,147.315,-45.53125,167.02,-60.6562538147,3.9751213548,96.1250038147,"Excitatory"
"460",0.0037398877,17.1014035088,0.9673306836,0.01215,190.134003758,0.0392634161,7.63417183948,-73.6521224976,58.4747327601,23.335,-50.7500038147,21.92,-0.4375,130,21.59,-32.9062538147,23.595,-51.0312538147,1.6721619648,50.3125038147,"Inhibitory"
"461",-0.0259170339,79.5145454545,0.2570845439,0.10944,103.749997914,0.0643111393,8.57217638797,-75.7403869629,12.5763153683,839.68,-52.40625,834.22,13.8750009537,239.999984741,833.66,-35.7812538147,843.64,-54,3.7873639798,66.2812509537,"Inhibitory"
"462",-0.0085748428,29.3043333333,0.5773544543,0.099825,66.5624216199,0.0791119263,6.85231082918,-82.1176757813,34.1246459568,983.56,-57.7812538147,982.825,7.4375,350,982.55,-36.3125,983.65,-57.90625,1.2700652937,65.2187538147,"Inhibitory"
"465",0.0178366947,65.3160714286,0.1682328574,0.02132,103.281252086,0.0338861607,7.0823258086,-74.3047332764,15.3101675916,108.665,-50.5,106.355,22.8750019073,220,105.945,-35.75,114.985,-55.90625,3.9857953075,73.3750019073,"Inhibitory"
"466",1,7.42,0.0178977273,0.01816,180.823802948,0.3747349977,11.8917002384,-74.2144546509,134.770889488,46.34,-55.8750038147,45.58,27.2500019073,90,45.28,-38.6562538147,46.4,-55.9687538147,2.0524478579,83.125005722,"Inhibitory"
"467",0.1172673005,67.9033333333,0.2026515146,0.033955,136.250078678,0.0068409266,21.2313732994,-70.2135238647,14.7268175347,68.835,-48.78125,66.475,32.1875,210,66.03,-33.9375,78.495,-51.21875,3.2667529774,80.96875,"Excitatory"
"468",1,1000,0.1123266595,0.09963,168.281286955,0.0573905855,24.350588881,-72.4253845215,1,150.71,-46.2187538147,147.495,31.2812519073,90,146.985,-34.21875,182.78,-52.9062538147,3.4357991376,77.500005722,"Excitatory"
"469",0.0113342969,25.5419736842,0.4910447761,0.020925,230.624958873,0.2173592597,16.5674139226,-72.4381256104,39.1512422792,64.11,-55.5000038147,63.3,35,70,62.94,-35.03125,64.13,-55.59375,1.6158982892,90.5000038147,"Inhibitory"
"470",0.022481032,68.2214285714,0.195202952,0.04422,170.156210661,0.0559369773,46.923182351,-72.9973297119,14.658150979,138.84,-50.0312538147,136.62,41.3750038147,50,136.2,-36.1875038147,164.34,-58.0625,3.8346319324,91.4062576294,"Excitatory"
"471",1,503.8,0.0234144549,0.00862,222.343817353,0.0606219023,14.5050398577,-71.31275177,1.98491464867,21.02,-51.3437538147,19.44,32.6562538147,130,19.02,-37.875,21.24,-51.4687538147,3.0499440005,84.0000076294,"Inhibitory"
"472",-0.0004608156,9.2156481481,2.1448527369,0.004265,92.5221890211,0.0163599104,5.04859200516,-77.2041091919,108.511087221,5.75,-63.9687538147,5.15,12.71875,509.999969482,4.855,-46.03125,5.755,-64.03125,1.2167994415,76.6875038147,"Inhibitory"
"476",0.0126695968,33.5255172414,0.3907994924,0.01534,204.687386751,0.1135297492,19.5578408968,-63.264541626,29.8280260018,64.9,-51.0937538147,62.88,35.09375,50,62.46,-39.625,80.84,-53.28125,3.4632480757,86.1875038147,"Inhibitory"
"477",0.0996201651,120.311428571,0.1390052339,0.00822,168.906092644,0.0618418902,11.1729998135,-61.2857704163,8.3117623311,703.42,-51.375,702,37.5,59.9999961853,701.54,-40.59375,703.44,-51.4375,2.5847114015,88.875,"Inhibitory"
"478",-0.0214219493,56.68875,0.2287090559,0.07998,207.656249404,0.006749962,13.7374103783,-64.1587371826,17.6401843399,807.08,-51.6250038147,803.18,31.0625,90,802.68,-34.9687538147,813.62,-54.875,3.6049763686,82.6875038147,"Inhibitory"
"479",0.2013858116,149.07,0.1966666497,0.03052,142.968714237,0.0046993615,16.9624803277,-78.8050384521,6.70825786543,66.22,-52.0312538147,63.6,37.71875,230,63.14,-38.5625038147,75.8,-55.0000038147,3.9914940638,89.7500038147,"Excitatory"
"480",0.2191830077,146.5375,0.1755555642,0.03046,180.937469006,0.0046741581,18.6400926442,-62.4188423157,6.82419175979,57.36,-46.90625,55.95,43.0937538147,130,55.63,-36.59375,65.785,-49.8750038147,3.4417124144,90.0000038147,"Excitatory"
"483",0.0349288597,49.1228947368,0.4694805376,0.02517,214.464262128,0.0666440651,17.6657099422,-71.5020294189,20.3571065052,76.375,-50.5937538147,74.06,0.5,90,73.555,-42.8125038147,77.99,-51.1875038147,2.3761777985,51.0937538147,"Inhibitory"
"485",0.0309422389,186.84,0.2858452959,0.07432,162.968754768,0.0657943487,13.6846137598,-66.1220245361,5.35217298223,198.48,-51.5000038147,196.5,47.6875,70,195.96,-44.125,222.42,-55.0000038147,3.4285926674,99.1875038147,"Excitatory"
"486",0.0019681329,12.229047619,0.3312238551,0.008675,291.406184435,0.0525948405,19.6572018417,-68.7102890015,81.7725166469,14.18,-57.34375,13.27,7.6875,120.000007629,12.945,-36.9375,14.22,-57.4687538147,1.3850149928,65.03125,"Inhibitory"
"487",0.0013113764,86.0090909091,0.2099567106,0.052125,111.562542617,0.046134904,10.1795026689,-78.3290176392,11.626677941,147.88,-52.7500038147,142.155,24.6875,170,141.745,-34,157.15,-56.3125,4.3532473755,77.4375038147,"Inhibitory"
"488",0.0121176655,49.1368421053,0.2073033708,0.05534,187.656283379,0.0240895767,21.236039382,-80.8980407715,20.3513281919,170.36,-51.7187538147,168.76,39.2187538147,70,168.3,-41.3125,192.4,-54.2812538147,3.1652918675,90.9375076294,"Excitatory"
"489",0.0535093817,40.1592857143,0.5380136986,0.03386,460.491210222,0.0713085681,31.2324813974,-72.7053756714,24.9008412927,136.735,-58.03125,135.635,23.3437519073,50,135.215,-39.6875,136.79,-58.15625,1.6580661345,81.3750019073,"Inhibitory"
"490",0.0004440155,9.188364486,1.1404958678,0.010275,138.281241059,0.0513969436,6.95146854526,-79.3491287231,108.833296886,388.435,-60.78125,387.62,3.34375,180,387.29,-39.9062538147,388.465,-60.84375,1.1209124223,64.125,"Inhibitory"
"491",0.0744861953,97.8427777778,0.2,0.0464,170.781180263,0.0273176432,20.0068022966,-72.5783004761,10.2204784319,100.275,-45.4375038147,97.37,34.15625,90,96.855,-34.625,126.3,-49.5000038147,3.7953221718,79.5937538147,"Excitatory"
"492",0.0015293281,15.985,0.7942425044,0.03448,84.6873819828,0.0045601833,8.39470754288,-72.5855331421,62.5586487332,218.58,-54.6562538147,217.68,13.9375,330,217.3,-32.0312538147,218.62,-54.7500038147,1.2821490672,68.5937538147,"Inhibitory"
"494",0.0571274006,52.161,0.2295535881,0.015515,248.125046492,0.0593741946,18.9313955219,-72.4813919067,19.171411591,50.1,-54.3437538147,46.3,18.0000019073,90,45.725,-45.6562538147,58.77,-58.21875,3.2266838754,72.343755722,"Excitatory"
"496",0.0063711965,22.67625,0.7452160306,0.047525,114.06250298,0.0661664158,7.18667619204,-73.1888122559,44.0990022601,208.04,-54,206.705,5.4375004768,230,206.31,-30.1875,208.275,-54.1875038147,1.3180304655,59.4375004768,"Inhibitory"
"497",1,49.905,0.0108209012,0.03722,101.562574506,0.0585205704,15.3165200563,-77.6154632568,20.0380723374,73.03,-48.7500038147,70.2,31.0937519073,330,69.66,-33.8125,83.59,-50.1875038147,3.1546793315,79.843755722,"Excitatory"
"498",0.3214729646,32.18,0.08039773,0.02869,197.343677282,0.0626886636,19.0116926295,-74.2608337402,31.0752019888,71.49,-57.7812538147,70.47,37,130,70.07,-40.4062538147,71.615,-57.90625,1.9689104141,94.7812538147,"Inhibitory"
"501",0.579262892,246.9,0.1255118805,0.029015,167.946323752,0.0235492997,20.082522225,-68.3402709961,4.05022276225,89.28,-58.1875038147,87.97,5.0625,70,87.625,-47.9687538147,89.41,-58.3437538147,2.1184125847,63.2500038147,"Inhibitory"
"502",0.1516286673,99.434,0.1270293694,0.03375,244.375005364,0.0143414671,25.693978805,-70.5972824097,10.0569221795,178.11,-48.90625,174.97,45.875,70,174.545,-38.3125038147,205.065,-56,3.7217534746,94.78125,"Excitatory"
"503",1,1000,0.1140822799,0.07998,124.687425792,0.0178513993,17.4071186295,-76.0608215332,1,161.9,-47.0000038147,159.195,39.5312538147,150,158.765,-34.0312538147,192.6,-54.71875,3.2145150956,86.5312576294,"Excitatory"
"504",0.0219615695,61.05,0.1930487805,0.03964,225.000008941,0.1173092648,35.6840241891,-69.0845108032,16.38001638,111.76,-47.5625038147,109.945,33.3125038147,50,109.42,-41.0625,143.305,-53.7812538147,2.9597040117,80.8750076294,"Excitatory"
"505",1,1000,0.1126488154,0.04828,197.812452912,0.0260047987,29.1357366417,-75.0118560791,1,109.245,-50.0312538147,107.16,42.4375,110,106.76,-37.9375,486.64,-53.9375038147,3.2932411812,92.4687538147,"Excitatory"
"507",0.0171927765,41.7115217391,0.3443121838,0.01519,139.375001192,0.0724908262,10.515754032,-68.9802322388,23.9741912619,41.355,-56.9687538147,40.13,25.7812519073,130,39.775,-39.65625,47.35,-58.375,2.3032600909,82.750005722,"Inhibitory"
"508",0.2750964245,23.9825,0.0911676647,0.01652,192.187696695,0.0855670869,13.6583866138,-68.9970245361,41.6970707808,36.69,-57.8437538147,35.63,14.75,90,35.275,-45.5625038147,36.745,-58.0000038147,2.0020134295,72.5937538147,"Inhibitory"
"509",0.0273401063,54.8355882353,0.3026515066,0.034195,171.093717217,0.0406936817,17.5577359319,-76.9504776001,18.2363321372,68.855,-44.25,67.045,38.0625,190,66.595,-31.4687519073,84.55,-46.25,3.1491299754,82.3125,"Excitatory"
"511",0.1071103008,10.97,0.9769041818,0.0081,135.156214237,0.0549155772,7.39733520576,-76.0302276611,91.1577028259,16.345,-64.03125,15.485,19.1250019073,170,15.165,-39.65625,16.395,-64.0625076294,1.4716980682,83.1562519073,"Inhibitory"
"512",0.0009956369,13.9058333333,0.8066667084,0.067455,97.3437875509,0.0529963411,6.97773271457,-76.27368927,71.9122670344,126.71,-52.9062538147,125.955,4.2812504768,390,125.65,-33.03125,126.725,-52.96875,1.266971555,57.1875042915,"Inhibitory"
"513",0.0127488292,28.4623529412,0.4648026267,0.01408,284.531354904,0.0898909867,12.5326724504,-71.9364929199,35.1341297069,71.26,-54.5312538147,69.72,34.9062538147,29.9999980927,69.32,-40.6250038147,83.46,-57.4375,2.974747245,89.4375076294,"Inhibitory"
"515",1,6.875,0.1696813217,0.02521,145.156368613,0.0237218123,11.8938663054,-71.7351837158,145.454545455,63.42,-62.1875038147,62.57,28.8437519073,110,62.15,-43.875,63.455,-62.3125038147,1.456962975,91.031255722,"Inhibitory"
"516",0.0217508024,48.4189473684,0.4329593547,0.029515,194.531217217,0.0566213354,13.8934946185,-75.5996322632,20.6530718727,220.155,-59.4062538147,219.155,20.1250019073,90,218.8,-47.0000038147,220.45,-59.7812538147,1.8020318874,79.531255722,"Inhibitory"
"517",0.0157644677,53.7608823529,0.2291005291,0.03667,233.750000596,0.1304496378,22.1629151974,-67.0954437256,18.6008851833,166.39,-49.0000038147,164.695,34.6875,50,164.19,-35.5312538147,202.395,-53.1562538147,2.4433285124,83.6875038147,"Excitatory"
"518",0.559148265,101.44,0.0493168697,0.01586,162.343710661,0.0556559265,22.1338128796,-67.3401947021,9.85804416404,45.68,-45,44,29.8125019073,150,43.5,-33.28125,45.8,-45.0625,2.638843145,74.8125019073,"Inhibitory"
"519",0.0132842672,44.0573809524,0.4290909091,0.0283,353.571385145,0.1389037669,31.994060852,-67.0185165405,22.6976724077,120.845,-57.6250038147,119.43,17.5625019073,50,118.95,-42.28125,120.865,-57.7187538147,1.7695399557,75.187505722,"Inhibitory"
"520",0.2449857033,38.42,0.3428299394,0.02302,286.718547344,0.059021648,28.2645841898,-66.9790344238,26.0281103592,74.82,-55.5312538147,73.92,31.7500019073,50,73.5,-42.28125,74.84,-55.5625038147,1.6549647129,87.281255722,"Inhibitory"
"522",0.1110990189,149.989,0.090098575,0.08562,121.093638241,0.0830635205,25.7681413593,-73.8577346802,6.66715559141,250.1,-45.71875,246.11,32.0625,110,245.6,-36.28125,311.47,-57.1250038147,3.4608120666,77.78125,"Excitatory"
"524",0.0828730521,113.543571429,0.1732612056,0.05755,196.406245232,0.008573316,24.1878296564,-80.7700653076,8.80719170111,136.355,-48.34375,134.675,43.40625,70,134.215,-40.21875,183.015,-56.5937538147,3.842614265,91.75,"Excitatory"
"525",0.0192024244,112.095,0.1212053575,0.09148,87.187461555,0.047224056,19.2962646777,-79.1463012695,8.92100450511,308,-46.34375,305.24,33.5625,190,304.72,-38.9687538147,341.54,-56.1250038147,3.669870142,79.90625,"Excitatory"
"526",-0.0004137585,31.9321428571,0.3918259898,0.0976,147.812530398,0.0149024744,8.65259180172,-65.2453231812,31.3164075607,947.66,-50.65625,945.24,18.0000019073,160,944.74,-38.5000038147,948.76,-51.0625038147,3.0231526732,68.6562519073,"Inhibitory"
"527",0.0192199944,86.972,0.149388593,0.06236,146.093562245,0.0724782199,19.3189463442,-77.5240783691,11.4979533643,288.24,-46.4687538147,285.76,45.375,100,285.32,-34.9375,332.72,-57.8750038147,3.9566671527,91.8437538147,"Excitatory"
"528",-0.0095352157,10.5101818182,1.307836218,0.00212,69.062538445,0.0332983807,6.51908468298,-60.5382995605,95.1458326124,3.905,-64.6875,3.475,21.3125019073,370,3.24,-46.0625,3.92,-64.78125,1.1277132372,86.0000019073,"Inhibitory"
"529",0.1929643732,20.51,0.0500000039,0.032695,324.218779802,0.1851334721,36.4755916249,-71.4000549316,48.7567040468,64.34,-59.9375038147,63.56,37.8125,70,63.195,-42.5,64.35,-60.0312538147,1.651906629,97.7500038147,"Inhibitory"
"530",0.0174704844,73.1373076923,0.1713923337,0.044665,87.812460959,0.0859573483,6.2412740495,-76.0933303833,13.6729123829,164.735,-49.53125,160.345,18.5625019073,270,159.825,-31.40625,169.84,-52.0312538147,3.602732745,68.0937519073,"Inhibitory"
"532",0.0637968972,118.585714286,0.1954545455,0.08357,204.374998808,0.1007180512,28.8778971711,-67.8072128296,8.43271894953,214.22,-35.59375,212.02,49.625,50,211.65,-28.15625,277.69,-49.0000038147,3.5360488039,85.21875,"Excitatory"
"534",0.0100219639,44.6533333333,0.2898545691,0.03624,238.593742251,0.020983953,16.1320378919,-76.0615768433,22.3947446999,343.4,-55.90625,340.96,36.125,29.9999980927,340.4,-42.5,367.52,-60.0937538147,3.1858882212,92.03125,"Excitatory"
"535",0.0135322099,54.3470588235,0.174864863,0.0479,237.500116229,0.0383980758,32.5375415666,-69.4436645508,18.4002597684,346.6,-44.03125,344.92,33.1875,29.9999980927,344.42,-34.28125,394.16,-56.875,2.5249170839,77.21875,"Excitatory"
"536",0.066574713,72.7015384615,0.2854599407,0.01352,243.906363845,0.0763629675,14.3841158149,-74.2015075684,13.7548671068,39.32,-46.5,37.16,16,90,36.68,-37.7812538147,59,-48.09375,2.9829100653,62.5,"Inhibitory"
"537",0.1936614547,89.79125,0.1359848514,0.051915,365.000069141,0.1433081478,46.5714514051,-76.1378860474,11.1369426308,112.54,-44.6250038147,109.17,24.6562519073,50,108.51,-37.7812538147,144.955,-49.5937538147,2.9947934185,69.281255722,"Excitatory"
"538",0.0228414568,54.5728125,0.2502212679,0.045005,135.468870401,0.0208985545,19.8407923916,-80.2579421997,18.3241426305,118.27,-50.0312538147,116.41,42.90625,110,116.015,-41.6562538147,138.52,-55.1875,3.5915440217,92.9375038147,"Excitatory"
"539",0.0066701959,14.89,0.7151946726,0.012515,70.1562091708,0.0517433509,6.87940354147,-75.812461853,67.1591672263,78.93,-58.3125,78.25,12.40625,370,77.955,-34.78125,78.98,-58.4062538147,1.243703443,70.71875,"Inhibitory"
"540",0.2248069461,98.1166666667,0.0969737789,0.045665,164.218783379,0.0750427693,17.1019390996,-76.1374206543,10.1919483608,100.255,-44.7812538147,96.61,42.1875,130,96.18,-34.875,138.56,-53.0000038147,3.6121828153,86.9687538147,"Excitatory"
"545",0.0360390731,110.28625,0.1212121285,0.073425,115.781329572,0.1137753576,20.045260178,-75.1748199463,9.06731346836,163.15,-43.6875038147,160.73,32.71875,130,160.275,-37.34375,215,-53.9375038147,3.2048788725,76.4062538147,"Excitatory"
"546",0.0201766759,69.6338461538,0.2155601613,0.07022,171.718671918,0.0210417602,23.7512050134,-81.4805679321,14.3608324864,403.88,-51.4687538147,400.66,40.3125038147,50,400.16,-38.5000038147,426.3,-58.6562538147,4.2211474584,91.7812576294,"Excitatory"
"547",1,1000,0.1177083333,0.04816,313.437610865,0.086277999,29.253254344,-60.2382621765,1,47.22,-47.5000038147,43.66,35.4375038147,90,43.08,-33.28125,55.06,-50.15625,2.9107268109,82.9375076294,"Inhibitory"
"548",0.022991674,57.5034375,0.236150239,0.06152,199.375003576,0.0103877271,28.2512834702,-76.3757705688,17.3902647124,176.295,-44.5,173.91,47.0625,50,173.545,-32.8125038147,199.55,-50.8125,4.7563838258,91.5625,"Excitatory"
"549",0.0348404831,74.0158333333,0.2006329292,0.04909,119.55357343,0.1685982794,18.696578849,-68.143371582,13.5106227271,192.375,-46.40625,190.835,47.5937538147,90,190.46,-39.625,263.16,-53.2187538147,3.3749299734,94.0000038147,"Excitatory"
"550",0.0284554053,102.525,0.1368804665,0.06842,226.562425494,0.0979147926,32.807554557,-73.26587677,9.75371860522,176.555,-45.5000038147,174.405,23.7500019073,50,173.845,-36.4062538147,227.725,-57.65625,2.5873784261,69.250005722,"Excitatory"
"551",0.0002010525,60.9253333333,0.2185,0.07564,166.562497616,0.0285468828,10.049397286,-61.3519248962,16.4135335055,694.86,-50.8437538147,692.48,32,90,692.08,-31.5,700.98,-55.7812538147,3.4325724309,82.8437538147,"Inhibitory"
"552",1,1000,0.0545454545,0.007595,67.5000026822,0.021108618,6.52352915938,-76.8938217163,1,8.16,-62.4687538147,7.455,13.1875009537,630,7.135,-45.90625,8.2,-62.59375,1.2851960602,75.6562547684,"Inhibitory"
"553",0.012144213,20.5891666667,0.3311837492,0.010985,287.343740463,0.0848578066,13.8729246755,-68.8796081543,48.5692313918,59.36,-51.3125038147,57.515,16.8125019073,30.0000019073,57.11,-45.8437538147,71.94,-53.5000038147,2.8613319539,68.125005722,"Inhibitory"
"554",0.0179674667,58.6875,0.2578431491,0.02762,162.656202912,0.0085155461,17.96684937,-75.2355270386,17.0394036209,57.16,-50.40625,54.88,42.2500038147,130,54.46,-39.5937538147,64.82,-54.5937538147,4.1465962199,92.6562538147,"Excitatory"
"555",0.030534471,9.6533333333,0.381479758,0.011,100.937500596,0.0239616632,5.04813407849,-82.9141769409,103.591160221,19.28,-55.8125,18.615,10.84375,260,18.31,-31.65625,19.31,-55.90625,1.2367720618,66.65625,"Inhibitory"
"556",0.0455405854,75.4083333333,0.1518750078,0.053705,171.2500453,0.0251490939,20.4431337158,-78.4160385132,13.2611338269,134.605,-47.2812538147,131.15,35.2812538147,110,130.655,-38.5000038147,166.065,-53.59375,4.1923051698,82.5625076294,"Excitatory"
"558",0.04322366,101.972222222,0.1708860882,0.0454,180.625081062,0.0832769647,23.2873195327,-70.3280029297,9.80659220921,85.335,-45.9062538147,83.2,32.6562538147,90,82.785,-34.71875,118.025,-53.75,3.000143663,78.5625076294,"Excitatory"
"560",-0.0496944984,70.9369230769,0.2557799198,0.07454,80.6251466274,0.018194763,7.04623134374,-79.0847549438,14.0970309484,630.2,-46.8750038147,627.76,20.90625,370,627.28,-40.2500038147,635.72,-49.78125,3.1632116489,67.7812538147,"Inhibitory"
"561",0.040508386,10.42,1.0602678669,0.00961,133.92855227,0.0159220938,70.6862845182,-78.856338501,95.9692898273,16.545,-63.5937538147,15.865,9.0625009537,190,15.605,-38.5625038147,16.555,-63.6875038147,1.2261119276,72.6562547684,"Inhibitory"
"562",0.0031981589,17.3557142857,0.716402057,0.013485,67.1876892447,0.0677195191,7.29410354744,-78.4479141235,57.6179109392,36.425,-59.4062538147,35.43,11.625,310,35.08,-35.40625,36.52,-59.5312538147,1.3936629281,71.0312538147,"Inhibitory"
"564",0.0122753506,92.2345,0.1917233627,0.037875,188.12507391,0.1371909827,18.7583573854,-74.7404403687,10.8419300804,65.24,-54.8125038147,63.11,45.6562538147,70,62.58,-46.2812538147,79.23,-55.5312538147,3.6234669702,100.468757629,"Excitatory"
